"Time"	flhD	hdfR	qseB	lrhA	flhC	ompR	rcsB	rcsA	csgD	bolA	rstA	gadE	ydeO	evgA	gadW	gadX	rutR	nemR	torR	phoP	mdtF	mdtE	csgF	csgG	csgE	yhiD	hdeB	hdeA	gadA	gadB	gadC	sra	flgM	flgJ	fliR	rprA	wcaB	flhE	fliQ	fliM	fliH	flgE	flgN	wzc	flgH	fliK	gltI	yhjH	osmB	flhB	fliN	recC	flgD	flgI	fliG	fliF	fliT	fliD	bdm	flhA	ppdC	gadY	flgA	flgG
820	0,9821582	0,9975579	0,9758721	0,0458686	0,0430437	0,9999840	0,9879434	0,8822574	0,2717747	0,1346064	0,8177863	0,7580225	0,8117139	0,9985547	0,8691495	0,7415211	0,3093941	0,4340175	0,6509861	0,9842066	0,9108417	0,1484892	0,9154624	0,1884423	0,2238866	0,6076223	0,8791502	0,7672332	0,5027863	0,4249623	0,3401380	0,6552139	0,4887893	0,1115809	0,9789212	0,3778633	0,4719087	0,5410009	0,0331851	0,4353494	0,6760578	0,4536120	0,1348421	0,4020670	0,0594533	0,5587299	0,3114374	0,1410655	0,8322204	0,1082397	0,8771931	0,1729489	0,1111783	0,0749347	0,6480611	0,9015005	0,0127930	0,5528120	0,5539234	0,0408697	0,0695288	0,9601526	0,0649461	0,1417338
840	0,9875785	0,9986072	0,9758969	0,0458698	0,0349595	0,9999932	0,9912978	0,8840595	0,2704701	0,1347152	0,8178438	0,7619928	0,8116157	0,9985547	0,8756916	0,7383458	0,3093941	0,4340175	0,6509861	0,9842066	0,9102285	0,1496105	0,9142337	0,1879229	0,2193293	0,6255512	0,8747430	0,7731783	0,5067495	0,4276047	0,3338558	0,6546503	0,4420275	0,1075790	0,9685962	0,3776024	0,4735130	0,5354229	0,0248557	0,4531936	0,6743725	0,4665982	0,1328491	0,4086676	0,0588471	0,5667736	0,2503211	0,1158625	0,8324294	0,0903091	0,8280871	0,1163484	0,0966100	0,0745896	0,5753383	0,8731967	0,0112545	0,4954633	0,5559867	0,0403877	0,0521816	0,9613405	0,0477540	0,1140198
860	0,9912808	0,9992083	0,9759148	0,0458708	0,0288952	0,9999971	0,9937314	0,8855225	0,2694702	0,1347858	0,8178787	0,7647958	0,8115498	0,9985547	0,8805591	0,7358483	0,3093941	0,4340175	0,6509861	0,9842066	0,9096498	0,1509381	0,9131966	0,1875078	0,2157569	0,6390664	0,8715900	0,7778454	0,5099989	0,4297449	0,3285821	0,6542877	0,4041200	0,1043319	0,9540402	0,3779887	0,4750799	0,5318731	0,0199888	0,4672126	0,6732547	0,4771790	0,1316849	0,4140790	0,0584140	0,5730064	0,1987037	0,0955780	0,8326338	0,0766505	0,7657653	0,0772293	0,0865158	0,0743656	0,4960400	0,8476926	0,0102870	0,4344786	0,5578307	0,0400399	0,0390387	0,9623130	0,0359280	0,0916363
880	0,9937980	0,9995513	0,9759278	0,0458718	0,0243661	0,9999988	0,9954920	0,8866823	0,2687109	0,1348320	0,8178998	0,7667519	0,8115057	0,9985547	0,8841950	0,7338999	0,3093941	0,4340175	0,6509861	0,9842066	0,9091280	0,1522536	0,9123398	0,1871808	0,2129851	0,6492227	0,8693420	0,7814542	0,5126079	0,4314280	0,3241721	0,6540629	0,3747562	0,1017882	0,9345725	0,3787872	0,4765436	0,5297072	0,0172242	0,4780799	0,6725282	0,4856619	0,1310177	0,4184623	0,0581046	0,5778157	0,1578283	0,0796123	0,8328200	0,0664413	0,6934856	0,0510137	0,0797179	0,0742220	0,4171012	0,8269441	0,0096914	0,3745144	0,5594434	0,0397956	0,0292430	0,9630926	0,0280514	0,0743684
900	0,9955028	0,9997463	0,9759373	0,0458727	0,0209955	0,9999995	0,9967625	0,8875853	0,2681386	0,1348624	0,8179126	0,7681034	0,8114762	0,9985547	0,8869179	0,7323888	0,3093941	0,4340175	0,6509861	0,9842066	0,9086732	0,1534439	0,9116445	0,1869264	0,2108531	0,6568397	0,8677338	0,7842105	0,5146657	0,4327203	0,3205036	0,6539302	0,3527796	0,0998471	0,9099848	0,3798130	0,4778632	0,5284527	0,0156844	0,4864100	0,6720633	0,4923674	0,1306410	0,4219738	0,0578836	0,5815103	0,1269301	0,0672736	0,8329814	0,0589229	0,6160657	0,0338497	0,0752407	0,0741310	0,3436545	0,8113119	0,0093308	0,3188604	0,5608263	0,0396276	0,0220387	0,9637073	0,0229270	0,0614980
920	0,9966533	0,9998569	0,9759441	0,0458736	0,0184943	0,9999998	0,9976776	0,8882782	0,2677100	0,1348825	0,8179203	0,7690289	0,8114565	0,9985547	0,8889594	0,7312216	0,3093941	0,4340175	0,6509861	0,9842066	0,9082869	0,1544617	0,9110886	0,1867303	0,2092257	0,6625457	0,8665726	0,7862949	0,5162644	0,4336933	0,3174701	0,6538578	0,3367516	0,0983956	0,8807210	0,3809297	0,4790188	0,5277779	0,0148370	0,4927346	0,6717698	0,4976022	0,1304308	0,4247585	0,0577257	0,5843355	0,1043594	0,0578797	0,8331168	0,0534501	0,5385913	0,0228120	0,0723435	0,0740737	0,2787325	0,8001671	0,0091155	0,2694655	0,5619916	0,0395138	0,0167980	0,9641852	0,0196506	0,0521553
940	0,9974273	0,9999194	0,9759492	0,0458744	0,0166426	0,9999999	0,9983356	0,8888039	0,2673906	0,1348957	0,8179249	0,7696577	0,8114434	0,9985547	0,8904897	0,7303230	0,3093941	0,4340175	0,6509861	0,9842066	0,9079652	0,1552985	0,9106500	0,1865806	0,2079914	0,6668173	0,8657230	0,7878590	0,5174900	0,4344136	0,3149774	0,6538233	0,3252851	0,0973273	0,8478747	0,3820426	0,4800065	0,5274580	0,0143730	0,4974973	0,6715864	0,5016443	0,1303146	0,4269463	0,0576130	0,5864860	0,0882868	0,0508142	0,8332273	0,0495025	0,4653195	0,0158140	0,0704950	0,0740380	0,2235639	0,7925171	0,0089883	0,2271554	0,5629582	0,0394379	0,0130202	0,9645527	0,0175828	0,0455114
960	0,9979466	0,9999547	0,9759528	0,0458751	0,0152744	1,0000000	0,9988081	0,8891988	0,2671537	0,1349046	0,8179277	0,7700815	0,8114346	0,9985547	0,8916355	0,7296325	0,3093941	0,4340175	0,6509861	0,9842066	0,9077016	0,1559668	0,9103076	0,1864670	0,2070608	0,6700139	0,8650916	0,7890255	0,5184188	0,4349392	0,3129418	0,6538120	0,3171969	0,0965507	0,8129936	0,3830911	0,4808337	0,5273456	0,0141187	0,5010584	0,6714728	0,5047351	0,1302508	0,4286505	0,0575325	0,5881154	0,0770577	0,0455522	0,8333157	0,0466750	0,3991396	0,0114272	0,0693288	0,0740158	0,1780983	0,7873926	0,0089139	0,1919348	0,5637489	0,0393877	0,0103176	0,9648326	0,0162905	0,0408625
980	0,9982942	0,9999746	0,9759555	0,0458757	0,0142649	1,0000000	0,9991471	0,8894932	0,2669786	0,1349104	0,8179294	0,7703652	0,8114288	0,9985547	0,8924916	0,7291031	0,3093941	0,4340175	0,6509861	0,9842066	0,9074883	0,1564885	0,9100429	0,1863813	0,2063627	0,6724055	0,8646151	0,7898916	0,5191153	0,4353177	0,3112894	0,6538140	0,3115488	0,0959918	0,7777749	0,3840405	0,4815146	0,5273470	0,0139781	0,5037045	0,6714030	0,5070778	0,1302160	0,4299678	0,0574749	0,5893444	0,0693238	0,0416639	0,8333853	0,0446610	0,3415447	0,0087026	0,0685998	0,0740021	0,1415198	0,7840067	0,0088706	0,1632868	0,5643876	0,0393547	0,0083968	0,9650439	0,0154888	0,0376506
1000	0,9985263	0,9999857	0,9759574	0,0458764	0,0135212	1,0000000	0,9993900	0,8897113	0,2668496	0,1349143	0,8179304	0,7705536	0,8114249	0,9985547	0,8931297	0,7286977	0,3093941	0,4340175	0,6509861	0,9842066	0,9073174	0,1568883	0,9098399	0,1863170	0,2058414	0,6741944	0,8642503	0,7905326	0,5196327	0,4355870	0,3099558	0,6538230	0,3076316	0,0955928	0,7437729	0,3848748	0,4820667	0,5274045	0,0138993	0,5056598	0,6713605	0,5088398	0,1301971	0,4309787	0,0574339	0,5902672	0,0640531	0,0388085	0,8334393	0,0432324	0,2928966	0,0070230	0,0681474	0,0739937	0,1126468	0,7817819	0,0088456	0,1404195	0,5648977	0,0393333	0,0070391	0,9652022	0,0149942	0,0354534
1020	0,9986809	0,9999920	0,9759588	0,0458769	0,0129739	1,0000000	0,9995639	0,8898719	0,2667549	0,1349169	0,8179310	0,7706777	0,8114224	0,9985547	0,8936037	0,7283876	0,3093941	0,4340175	0,6509861	0,9842066	0,9071817	0,1571900	0,9096855	0,1862691	0,2054536	0,6755323	0,8639678	0,7910058	0,5200139	0,4357766	0,3088852	0,6538351	0,3049266	0,0953097	0,7122014	0,3855910	0,4825084	0,5274841	0,0138543	0,5070976	0,6713348	0,5101555	0,1301868	0,4317496	0,0574045	0,5909572	0,0604885	0,0367216	0,8334808	0,0422222	0,2527823	0,0059942	0,0678682	0,0739886	0,0902001	0,7803187	0,0088312	0,1224447	0,5653011	0,0393194	0,0060839	0,9653201	0,0146902	0,0339620
1040	0,9987838	0,9999955	0,9759598	0,0458775	0,0125714	1,0000000	0,9996883	0,8899896	0,2666855	0,1349186	0,8179314	0,7707588	0,8114207	0,9985547	0,8939548	0,7281509	0,3093941	0,4340175	0,6509861	0,9842066	0,9070746	0,1574147	0,9095686	0,1862334	0,2051663	0,6765325	0,8637472	0,7913548	0,5202926	0,4359087	0,3080300	0,6538479	0,3030627	0,0951099	0,6838544	0,3861942	0,4828579	0,5275671	0,0138278	0,5081503	0,6713193	0,5111319	0,1301813	0,4323339	0,0573836	0,5914710	0,0580903	0,0352019	0,8335123	0,0415096	0,2203412	0,0053672	0,0676967	0,0739854	0,0729611	0,7793511	0,0088230	0,1084917	0,5656172	0,0393105	0,0054146	0,9654072	0,0145040	0,0329554
1060	0,9988521	0,9999975	0,9759606	0,0458780	0,0122757	1,0000000	0,9997774	0,8900755	0,2666347	0,1349198	0,8179316	0,7708111	0,8114195	0,9985547	0,8942139	0,7279703	0,3093941	0,4340175	0,6509861	0,9842066	0,9069907	0,1575801	0,9094808	0,1862069	0,2049541	0,6772799	0,8635741	0,7916120	0,5204948	0,4359997	0,3073499	0,6538602	0,3017792	0,0949695	0,6591223	0,3866942	0,4831315	0,5276439	0,0138118	0,5089180	0,6713100	0,5118521	0,1301783	0,4327744	0,0573686	0,5918522	0,0564823	0,0340981	0,8335360	0,0410078	0,1945163	0,0049868	0,0675917	0,0739835	0,0598515	0,7787054	0,0088183	0,0977714	0,5658628	0,0393048	0,0049473	0,9654713	0,0143902	0,0322788
1080	0,9988974	0,9999986	0,9759611	0,0458784	0,0120586	1,0000000	0,9998410	0,8901380	0,2665977	0,1349205	0,8179317	0,7708445	0,8114188	0,9985547	0,8944044	0,7278328	0,3093941	0,4340175	0,6509861	0,9842066	0,9069251	0,1577006	0,9094150	0,1861874	0,2047978	0,6778382	0,8634377	0,7918013	0,5206405	0,4360618	0,3068114	0,6538712	0,3008947	0,0948711	0,6380648	0,3871031	0,4833440	0,5277102	0,0138019	0,5094758	0,6713045	0,5123806	0,1301767	0,4331048	0,0573579	0,5921339	0,0554059	0,0332978	0,8335538	0,0406549	0,1742211	0,0047567	0,0675275	0,0739824	0,0499613	0,7782700	0,0088156	0,0896037	0,5660523	0,0393011	0,0046220	0,9655182	0,0143206	0,0318253
1100	0,9989273	0,9999992	0,9759615	0,0458788	0,0118993	1,0000000	0,9998865	0,8901834	0,2665707	0,1349210	0,8179318	0,7708655	0,8114183	0,9985547	0,8945441	0,7277283	0,3093941	0,4340175	0,6509861	0,9842066	0,9068741	0,1577877	0,9093660	0,1861730	0,2046830	0,6782549	0,8633304	0,7919409	0,5207448	0,4361037	0,3063867	0,6538807	0,3002840	0,0948024	0,6205047	0,3874336	0,4835075	0,5277652	0,0137955	0,5098799	0,6713013	0,5127666	0,1301758	0,4333517	0,0573503	0,5923414	0,0546856	0,0327183	0,8335670	0,0404068	0,1584390	0,0046180	0,0674883	0,0739817	0,0425482	0,7779729	0,0088141	0,0834238	0,5661976	0,0392988	0,0043963	0,9655522	0,0142782	0,0315217

0	0,9886000	1,0000000	0,0365767	0,0455162	0,0114641	1,0000000	1,0000000	0,8903001	0,2665225	0,1349221	0,8179013	0,7708900	0,8114172	0,9985547	0,8949128	0,7274080	0,3093941	0,4340175	0,6509861	0,9841933	0,9067068	0,1579914	0,9092608	0,1861588	0,2043857	0,6794551	0,8629571	0,7923291	0,5209888	0,4361789	0,3049048	0,6539196	0,2973115	0,0946441	0,5519750	0,3886138	0,4840058	0,5256999	0,0137808	0,5057194	0,6712358	0,5091963	0,1301748	0,4340448	0,0573315	0,5910612	0,0531364	0,0312028	0,8336034	0,0398203	0,1073897	0,0044088	0,0674251	0,0739806	0,0210518	0,7768791	0,0088120	0,0653436	0,5666365	0,0392946	0,0038937	0,9656339	0,0142104	0,0308836
20	0,9882178	0,9207760	0,0365767	0,1042617	0,0114636	1,0000000	1,0000000	0,8903001	0,2665165	0,1349221	0,8179113	0,7708630	0,8114185	0,9987702	0,8565393	0,7275506	0,2882587	0,4345428	0,6509861	0,9843407	0,9067068	0,1878886	0,9092523	0,1625737	0,2043825	0,7165598	0,8632111	0,7828035	0,4877034	0,4361826	0,2902991	0,6539197	0,2973068	0,1337500	0,5518563	0,4039686	0,4840061	0,5256943	0,0137808	0,5057069	0,6712356	0,5091852	0,1301748	0,4828144	0,1309290	0,5910563	0,0531356	0,0594393	0,8336034	0,0398199	0,1438604	0,0044088	0,0674251	0,0739806	0,0551786	0,7875054	0,0088120	0,1038672	0,5920111	0,0392946	0,0038935	0,9656174	0,0142104	0,0308833
40	0,9844525	0,7855312	0,0365767	0,2205666	0,0114442	1,0000000	1,0000000	0,8903000	0,2665121	0,1349221	0,8179407	0,7705474	0,8114290	0,9990653	0,7755523	0,7288793	0,2571273	0,4392465	0,6509861	0,9846577	0,9067191	0,2442333	0,9092461	0,1250131	0,2043801	0,7767451	0,8657551	0,7705699	0,4217126	0,4362197	0,2602778	0,6539198	0,2972759	0,2112974	0,5517270	0,4363814	0,4840063	0,5256677	0,0137807	0,5056374	0,6712346	0,5091341	0,1301748	0,5733363	0,2420983	0,5910368	0,0531340	0,1129486	0,8336034	0,0398197	0,2162059	0,0044088	0,0674251	0,0739806	0,1244308	0,8017115	0,0088120	0,1760763	0,6423324	0,0392946	0,0038934	0,9654302	0,0142104	0,0308828
60	0,9756315	0,6648179	0,0365767	0,3462164	0,0112190	1,0000000	1,0000000	0,8902992	0,2665082	0,1349221	0,8180106	0,7694369	0,8114528	0,9992763	0,6842152	0,7322742	0,2400571	0,4496197	0,6509861	0,9850294	0,9067927	0,3005759	0,9092414	0,0938568	0,2043784	0,8279741	0,8727517	0,7619113	0,3521387	0,4363261	0,2273594	0,6539198	0,2970973	0,2931616	0,5511659	0,4730163	0,4840064	0,5255149	0,0137804	0,5052373	0,6712283	0,5088436	0,1301748	0,6622647	0,3355146	0,5909273	0,0531258	0,1666902	0,8336034	0,0398192	0,2924469	0,0044088	0,0674250	0,0739806	0,1993476	0,8114527	0,0088120	0,2475429	0,6953890	0,0392946	0,0038932	0,9648328	0,0142103	0,0308807
80	0,9654757	0,5749898	0,0365767	0,4623875	0,0105315	1,0000000	1,0000000	0,8902961	0,2665038	0,1349221	0,8181251	0,7668940	0,8114860	0,9994049	0,5983072	0,7377336	0,2372495	0,4614628	0,6509861	0,9853947	0,9070019	0,3477606	0,9092379	0,0722295	0,2043772	0,8635369	0,8843887	0,7559258	0,2908619	0,4365078	0,1972685	0,6539199	0,2966023	0,3654332	0,5483774	0,5076248	0,4840064	0,5250770	0,0137787	0,5041192	0,6712110	0,5080138	0,1301748	0,7353906	0,4055881	0,5906084	0,0530963	0,2118228	0,8336033	0,0398170	0,3593285	0,0044084	0,0674245	0,0739806	0,2670302	0,8169563	0,0088120	0,3063771	0,7421032	0,0392946	0,0038930	0,9636482	0,0142100	0,0308723
100	0,9583167	0,5137169	0,0365767	0,5625980	0,0094710	1,0000000	1,0000000	0,8902880	0,2664978	0,1349221	0,8182750	0,7622280	0,8115225	0,9994784	0,5243881	0,7448339	0,2404510	0,4697163	0,6509861	0,9857248	0,9074050	0,3840640	0,9092349	0,0584060	0,2043763	0,8842808	0,8991975	0,7510430	0,2413570	0,4367283	0,1721600	0,6539199	0,2957458	0,4240060	0,5400774	0,5376029	0,4840060	0,5242873	0,0137748	0,5021663	0,6711818	0,5065207	0,1301748	0,7906801	0,4564390	0,5900192	0,0530307	0,2466122	0,8336031	0,0398104	0,4126098	0,0044076	0,0674233	0,0739806	0,3230089	0,8196584	0,0088120	0,3503185	0,7798071	0,0392945	0,0038922	0,9618085	0,0142093	0,0308517
120	0,9555147	0,4740005	0,0365767	0,6457151	0,0082850	1,0000000	1,0000000	0,8902710	0,2664895	0,1349221	0,8184459	0,7549088	0,8115573	0,9995192	0,4641020	0,7530564	0,2435913	0,4726974	0,6509861	0,9860087	0,9080212	0,4105862	0,9092321	0,0499693	0,2043756	0,8932197	0,9151270	0,7461058	0,2033212	0,4369067	0,1524068	0,6539199	0,2946683	0,4691649	0,5234091	0,5622719	0,4840048	0,5232434	0,0137690	0,4996746	0,6711461	0,5045462	0,1301747	0,8305161	0,4929506	0,5892191	0,0529296	0,2721058	0,8336026	0,0397979	0,4523277	0,0044062	0,0674213	0,0739806	0,3668955	0,8207668	0,0088119	0,3808897	0,8087151	0,0392945	0,0038907	0,9593554	0,0142081	0,0308176
140	0,9562452	0,4491028	0,0365767	0,7129451	0,0071646	1,0000000	1,0000000	0,8902402	0,2664787	0,1349221	0,8186233	0,7448648	0,8115876	0,9995415	0,4166744	0,7619048	0,2448548	0,4719118	0,6509861	0,9862451	0,9088297	0,4292102	0,9092292	0,0449636	0,2043750	0,8938648	0,9304164	0,7403906	0,1750110	0,4369267	0,1375705	0,6539198	0,2935968	0,5028689	0,4975575	0,5818945	0,4840019	0,5221444	0,0137625	0,4971488	0,6711121	0,5024556	0,1301747	0,8583484	0,5190746	0,5883497	0,0528077	0,2901708	0,8336014	0,0397802	0,4804197	0,0044045	0,0674189	0,0739806	0,4000811	0,8210933	0,0088118	0,4008400	0,8301400	0,0392944	0,0038886	0,9564174	0,0142067	0,0307736
160	0,9590898	0,4338571	0,0365767	0,7664010	0,0062097	1,0000000	1,0000000	0,8901907	0,2664656	0,1349221	0,8187956	0,7326226	0,8116125	0,9995536	0,3803188	0,7709333	0,2447984	0,4697911	0,6509861	0,9864375	0,9097819	0,4417850	0,9092261	0,0420460	0,2043747	0,8894677	0,9439623	0,7335225	0,1543603	0,4366588	0,1269077	0,6539197	0,2927201	0,5274603	0,4639705	0,5971304	0,4839961	0,5211850	0,0137564	0,4950401	0,6710863	0,5006087	0,1301747	0,8773905	0,5377444	0,5875611	0,0526826	0,3026680	0,8335992	0,0397595	0,4994173	0,0044027	0,0674164	0,0739806	0,4245331	0,8211133	0,0088118	0,4130059	0,8456413	0,0392943	0,0038861	0,9531735	0,0142054	0,0307257
180	0,9628386	0,4246821	0,0365767	0,8083934	0,0054500	1,0000000	1,0000000	0,8901188	0,2664509	0,1349221	0,8189550	0,7191472	0,8116320	0,9995601	0,3529905	0,7797557	0,2443730	0,4680263	0,6509861	0,9865916	0,9108167	0,4498681	0,9092225	0,0403637	0,2043746	0,8825890	0,9552953	0,7254348	0,1394666	0,4359932	0,1196196	0,6539194	0,2921333	0,5451084	0,4256143	0,6087471	0,4839858	0,5204918	0,0137516	0,4936090	0,6710716	0,4992442	0,1301747	0,8902251	0,5510818	0,5869586	0,0525677	0,3111589	0,8335956	0,0397382	0,5117512	0,0044011	0,0674141	0,0739806	0,4422058	0,8210642	0,0088117	0,4198280	0,8566567	0,0392942	0,0038836	0,9498156	0,0142043	0,0306792
200	0,9666885	0,4192332	0,0365767	0,8410936	0,0048742	1,0000000	1,0000000	0,8900230	0,2664351	0,1349221	0,8190969	0,7055113	0,8116468	0,9995636	0,3327580	0,7880600	0,2440866	0,4671749	0,6509861	0,9867134	0,9118730	0,4546951	0,9092187	0,0393986	0,2043749	0,8749725	0,9643917	0,7163328	0,1287634	0,4348691	0,1149620	0,6539190	0,2918433	0,5576162	0,3858947	0,6174783	0,4839691	0,5201094	0,0137480	0,4929176	0,6710678	0,4984544	0,1301747	0,8987810	0,5606086	0,5865887	0,0524699	0,3168474	0,8335901	0,0397180	0,5194453	0,0043998	0,0674122	0,0739806	0,4547919	0,8210393	0,0088117	0,4231998	0,8643757	0,0392941	0,0038811	0,9465169	0,0142034	0,0306377
220	0,9701957	0,4160308	0,0365767	0,8663959	0,0044521	1,0000000	1,0000000	0,8899044	0,2664191	0,1349221	0,8192198	0,6926144	0,8116578	0,9995655	0,3179588	0,7956241	0,2440121	0,4670524	0,6509861	0,9868089	0,9128985	0,4572233	0,9092147	0,0388451	0,2043757	0,8676478	0,9714746	0,7066205	0,1210431	0,4332908	0,1122874	0,6539183	0,2918014	0,5663954	0,3477663	0,6239636	0,4839444	0,5200188	0,0137455	0,4928862	0,6710730	0,4982141	0,1301747	0,9044368	0,5674131	0,5864476	0,0523914	0,3206158	0,8335825	0,0397002	0,5240430	0,0043989	0,0674107	0,0739806	0,4636527	0,8210586	0,0088116	0,4244843	0,8697242	0,0392940	0,0038789	0,9434131	0,0142027	0,0306028
240	0,9731679	0,4141643	0,0365767	0,8858819	0,0041499	1,0000000	1,0000000	0,8897670	0,2664035	0,1349221	0,8193237	0,6810530	0,8116657	0,9995665	0,3072387	0,8023202	0,2440462	0,4672591	0,6509861	0,9868831	0,9138544	0,4581842	0,9092106	0,0385262	0,2043771	0,8611270	0,9768675	0,6967915	0,1154164	0,4313247	0,1110538	0,6539173	0,2919371	0,5725102	0,3132736	0,6287316	0,4839102	0,5201638	0,0137438	0,4933626	0,6710840	0,4984275	0,1301747	0,9081509	0,5722733	0,5865001	0,0523308	0,3230892	0,8335727	0,0396852	0,5266512	0,0043981	0,0674096	0,0739806	0,4698340	0,8211129	0,0088116	0,4246016	0,8733956	0,0392939	0,0038770	0,9405962	0,0142022	0,0305748
260	0,9755662	0,4130839	0,0365767	0,9008363	0,0039368	1,0000000	1,0000000	0,8896168	0,2663888	0,1349221	0,8194098	0,6711200	0,8116714	0,9995670	0,2995340	0,8081046	0,2440933	0,4674965	0,6509861	0,9869404	0,9147164	0,4581286	0,9092066	0,0383404	0,2043791	0,8555936	0,9809053	0,6873186	0,1112514	0,4290820	0,1108224	0,6539161	0,2921802	0,5767432	0,2834938	0,6322040	0,4838660	0,5204749	0,0137427	0,4941763	0,6710984	0,4989697	0,1301747	0,9105767	0,5757446	0,5866969	0,0522855	0,3247003	0,8335607	0,0396729	0,5280270	0,0043976	0,0674088	0,0739806	0,4741140	0,8211858	0,0088116	0,4241373	0,8758953	0,0392939	0,0038754	0,9381161	0,0142019	0,0305531
280	0,9774332	0,4124620	0,0365767	0,9122831	0,0037878	1,0000000	1,0000000	0,8894608	0,2663752	0,1349221	0,8194802	0,6628709	0,8116754	0,9995673	0,2940317	0,8129983	0,2441165	0,4676414	0,6509861	0,9869845	0,9154731	0,4574613	0,9092028	0,0382304	0,2043817	0,8510463	0,9838905	0,6785752	0,1081108	0,4266949	0,1112482	0,6539145	0,2924730	0,5796588	0,2587157	0,6347098	0,4838121	0,5208851	0,0137421	0,4951729	0,6711138	0,4997166	0,1301746	0,9121534	0,5782240	0,5869877	0,0522523	0,3257426	0,8335469	0,0396632	0,5286687	0,0043973	0,0674082	0,0739806	0,4770594	0,8212632	0,0088116	0,4234418	0,8775849	0,0392939	0,0038741	0,9359882	0,0142016	0,0305367
300	0,9788469	0,4121058	0,0365767	0,9210279	0,0036838	1,0000000	1,0000000	0,8893058	0,2663631	0,1349221	0,8195370	0,6562052	0,8116781	0,9995675	0,2901220	0,8170662	0,2441186	0,4676905	0,6509861	0,9870182	0,9161234	0,4564708	0,9091994	0,0381636	0,2043849	0,8473928	0,9860758	0,6708001	0,1056976	0,4242931	0,1120691	0,6539127	0,2927740	0,5816587	0,2386958	0,6365009	0,4837494	0,5213386	0,0137416	0,4962300	0,6711289	0,5005621	0,1301746	0,9131738	0,5799949	0,5873280	0,0522285	0,3264130	0,8335319	0,0396557	0,5288934	0,0043970	0,0674078	0,0739806	0,4790757	0,8213359	0,0088116	0,4227093	0,8787190	0,0392938	0,0038732	0,9342027	0,0142015	0,0305245
320	0,9798937	0,4119025	0,0365767	0,9276987	0,0036112	1,0000000	1,0000000	0,8891577	0,2663525	0,1349221	0,8195823	0,6509383	0,8116801	0,9995676	0,2873549	0,8203973	0,2441131	0,4676851	0,6509861	0,9870440	0,9166731	0,4553537	0,9091963	0,0381220	0,2043886	0,8445054	0,9876634	0,6641014	0,1038126	0,4219872	0,1130936	0,6539107	0,2930567	0,5830258	0,2228943	0,6377676	0,4836798	0,5217936	0,0137413	0,4972604	0,6711425	0,5014247	0,1301746	0,9138309	0,5812598	0,5876830	0,0522116	0,3268419	0,8335162	0,0396499	0,5288960	0,0043969	0,0674075	0,0739806	0,4804498	0,8213992	0,0088116	0,4220364	0,8794749	0,0392938	0,0038724	0,9327331	0,0142014	0,0305156
340	0,9806549	0,4117869	0,0365767	0,9327819	0,0035602	1,0000000	1,0000000	0,8890210	0,2663433	0,1349221	0,8196181	0,6468534	0,8116814	0,9995676	0,2854024	0,8230900	0,2441085	0,4676631	0,6509861	0,9870635	0,9171319	0,4542371	0,9091936	0,0380950	0,2043926	0,8422519	0,9888097	0,6584815	0,1023215	0,4198594	0,1141879	0,6539085	0,2933068	0,5839577	0,2106525	0,6386529	0,4836057	0,5222220	0,0137412	0,4982090	0,6711543	0,5022476	0,1301746	0,9142519	0,5821632	0,5880279	0,0521998	0,3271149	0,8335004	0,0396456	0,5287925	0,0043968	0,0674073	0,0739806	0,4813826	0,8214513	0,0088116	0,4214625	0,8799750	0,0392938	0,0038718	0,9315440	0,0142013	0,0305093
360	0,9811996	0,4117214	0,0365767	0,9366521	0,0035240	1,0000000	1,0000000	0,8888988	0,2663355	0,1349221	0,8196463	0,6437345	0,8116823	0,9995676	0,2840274	0,8252427	0,2441069	0,4676448	0,6509861	0,9870784	0,9175113	0,4531963	0,9091913	0,0380770	0,2043967	0,8405102	0,9896332	0,6538703	0,1011326	0,4179613	0,1152635	0,6539061	0,2935186	0,5845914	0,2013072	0,6392628	0,4835295	0,5226075	0,0137411	0,4990467	0,6711642	0,5029961	0,1301746	0,9145200	0,5828084	0,5883465	0,0521915	0,3272878	0,8334852	0,0396423	0,5286485	0,0043967	0,0674072	0,0739806	0,4820135	0,8214926	0,0088116	0,4209949	0,8803030	0,0392938	0,0038714	0,9305962	0,0142013	0,0305047
380	0,9815842	0,4116843	0,0365767	0,9395969	0,0034981	1,0000000	1,0000000	0,8887923	0,2663289	0,1349221	0,8196682	0,6413846	0,8116829	0,9995677	0,2830604	0,8269472	0,2441072	0,4676354	0,6509861	0,9870897	0,9178228	0,4522707	0,9091894	0,0380645	0,2044009	0,8391745	0,9902223	0,6501567	0,1001812	0,4163166	0,1162665	0,6539038	0,2936920	0,5850215	0,1942547	0,6396755	0,4834538	0,5229423	0,0137410	0,4997628	0,6711722	0,5036528	0,1301746	0,9146893	0,5832693	0,5886301	0,0521858	0,3273967	0,8334708	0,0396399	0,5284993	0,0043967	0,0674071	0,0739806	0,4824389	0,8215244	0,0088116	0,4206257	0,8805161	0,0392938	0,0038711	0,9298509	0,0142012	0,0305015
