"Time"	betI	arcA	lldR	xylR	gadX	torR	rutR	gadW	nemR	gadE	ydeO	evgA	rcsA	csgD	rcsB	rstA	ompR	bolA	phoP	treR	mdtE	mdtF	csgE	csgG	csgF	gadA	hdeA	yhiD	hdeB	rutF	rutE	rutA	rutG	rutD	rutB	rutC	gadC	cadA	gadB	fadL	cadB	sra	wza	wcaA	wzb	wzc	osmB	nemA	lldP	wcaB	betA	betB	lldD	rprA	bdm	betT	gadY	treB	hdeD	slp	treC	dctR	yjbE	yjbF
580	0,4556183	0,5380318	0,3801535	0,7254706	1,0384165	0,6633053	0,3661571	0,4009181	0,6561410	0,6957395	0,9021857	0,8904261	0,9369900	0,0224971	0,9791494	0,9533769	1,0021365	0,2058240	0,7575184	0,6000775	0,9671698	0,8489035	0,5069417	0,2539568	0,0375619	0,1590606	0,7517320	0,0415368	0,8182215	0,3825560	0,9781064	0,4509461	0,7315648	0,4200451	0,6017168	0,8706935	0,4005096	0,4360069	0,8811769	0,2472113	0,7455227	0,7946658	0,6529047	0,4017863	1,0073986	0,8013845	0,9342281	0,9379996	0,1391836	0,6466905	0,2676555	0,7031779	0,8330830	0,8966771	0,6021596	0,7980576	0,6330155	0,0371323	0,8282906	0,5360961	0,1470210	0,4735121	0,9177795	0,9548405
600	0,4467247	0,7070141	0,4994306	0,5913475	1,0058329	0,6214641	0,3866607	0,3673544	0,6206467	0,6545355	0,8808692	0,9422512	0,9873050	0,0374932	1,0444345	0,9091275	1,0122312	0,2339318	0,7155865	0,5676777	0,9572011	0,7916206	0,5460740	0,2835991	0,0282348	0,1275625	0,7258741	0,0459865	0,7749227	0,4450008	0,9471927	0,4567043	0,7427580	0,4031803	0,6477769	0,9649617	0,3683461	0,3780287	0,8525379	0,2221899	0,7326297	0,8287265	0,6240777	0,4023451	1,0041480	0,8216630	0,9026182	0,9091437	0,1923267	0,6513357	0,1942263	0,6937685	0,8775844	0,9816849	0,6088160	0,7441374	0,6186981	0,0553193	0,8426157	0,5695890	0,1184520	0,4272571	0,9058059	0,9581287
620	0,4252536	0,7794536	0,5202068	0,5029664	0,9867807	0,6309558	0,3790775	0,4180556	0,5736766	0,6530526	0,8691026	0,9814016	1,0314337	0,0373666	0,9643602	0,9492740	0,9934514	0,1752845	0,6711811	0,5829241	0,9989755	0,7583410	0,5656705	0,3204639	0,0276648	0,1436622	0,7567085	0,0507293	0,7437605	0,4796804	0,9407859	0,5238494	0,8029167	0,4857077	0,6715678	0,9537716	0,3662435	0,3711285	0,8710053	0,2295364	0,6811795	0,8799563	0,5775670	0,3953681	0,9576211	0,8457130	0,9280120	0,9607929	0,2490025	0,6078853	0,2028363	0,7233472	0,7252572	0,9248934	0,6473969	0,7022077	0,5806383	0,0954292	0,9239519	0,5456447	0,1430388	0,4489342	0,9714707	0,9636780
640	0,3911057	0,7800334	0,5655670	0,4372948	0,9751663	0,6896226	0,4024237	0,4245284	0,6108604	0,6796509	0,9640252	0,9940307	1,0042197	0,0294602	1,0321496	0,9683436	1,0375796	0,1794211	0,6618489	0,5986844	1,0815331	0,7596765	0,5365429	0,3094043	0,0221169	0,1515378	0,7176894	0,0541101	0,6940807	0,5506762	0,8608640	0,4835184	0,7649131	0,5939951	0,7518617	0,9572479	0,3803359	0,3812255	0,9259109	0,2204278	0,6481525	0,8670735	0,5928795	0,4431966	0,9857223	0,8087730	0,9540552	0,9309666	0,3061174	0,6640548	0,2112941	0,5922359	0,5962252	0,9536994	0,6326728	0,6483516	0,5967333	0,1850047	0,9005211	0,5552245	0,1568725	0,4476351	0,9617159	0,9897495
660	0,3998849	0,8621776	0,5655468	0,4003786	0,9832091	0,7007147	0,3825987	0,4042442	0,6272969	0,6923424	1,0144391	1,0247976	0,9542446	0,0258006	0,9676408	0,9114873	1,0304217	0,1985409	0,6200605	0,5770713	1,0564083	0,7918597	0,5131495	0,2729453	0,0363552	0,1513080	0,6216517	0,0362509	0,6694517	0,6237155	0,8908510	0,4626864	0,7241985	0,6051493	0,7838206	0,9683819	0,4164422	0,3575971	0,9686428	0,2495704	0,6309456	0,8650547	0,5742233	0,4697515	0,9715816	0,8243973	1,0154059	0,9219401	0,3700766	0,6954625	0,2009959	0,5283011	0,5031985	0,9052366	0,6283949	0,5534548	0,6305272	0,2255662	0,8978989	0,5934809	0,1240360	0,4639453	0,9546599	0,9778487
680	0,3557464	0,9619638	0,5165827	0,4012900	1,0289932	0,7558719	0,3590293	0,3853633	0,6647873	0,7254574	0,9631543	1,0802265	0,9654138	0,0290577	0,9996264	0,9085823	1,0080778	0,2396004	0,6289878	0,5403393	1,0468212	0,7540727	0,5141548	0,3201506	0,0359970	0,2079996	0,5988020	0,0316085	0,6926336	0,7104578	0,8214968	0,4485244	0,7558772	0,6248756	0,8135257	1,0054043	0,4296547	0,3284206	0,8709442	0,2182544	0,6428849	0,8990116	0,5995046	0,4245849	0,9113924	0,8472014	0,9616081	0,8888299	0,3961141	0,6435418	0,1977831	0,4986881	0,3622849	0,8529847	0,6019089	0,4522216	0,5991489	0,3373872	0,8281127	0,5195875	0,1716317	0,3973613	0,9478882	0,9528979
700	0,3713424	1,0032473	0,5538890	0,3824270	1,0309410	0,7348429	0,3722805	0,4232295	0,6119771	0,7063580	0,9022597	1,0683869	0,9285482	0,0300347	0,9250364	0,9082221	1,0539326	0,2271039	0,7135217	0,6210714	1,0497124	0,7387116	0,4504973	0,3330792	0,0420996	0,2697935	0,6436360	0,0430531	0,7565981	0,7208846	0,8943152	0,4461560	0,7777031	0,6749056	0,8096478	0,9938234	0,4549021	0,2973418	0,9481509	0,2000224	0,6309007	0,8710263	0,6122206	0,4718225	0,9554291	0,8324501	1,0054574	0,8552269	0,4634617	0,6621955	0,1674153	0,4662854	0,3483881	0,8327640	0,6103728	0,4186694	0,5817134	0,3750324	0,8359207	0,4950590	0,1713003	0,3661618	0,9813710	0,9111509
720	0,3524008	0,9726988	0,5469970	0,4053623	1,0607648	0,7808935	0,3559118	0,4115914	0,5873901	0,6735456	0,9139591	1,1246266	0,9170047	0,0421440	0,9040022	0,9292217	1,0911402	0,2649597	0,6726910	0,6642558	0,9862830	0,7293868	0,4916627	0,3120483	0,0405965	0,2970639	0,5987687	0,0512605	0,7124225	0,7559696	0,8826001	0,4268841	0,7224101	0,6980589	0,8454604	1,0024543	0,4187337	0,2765458	0,8727194	0,1829934	0,6244307	0,9052378	0,6250270	0,4416170	0,9472160	0,7875152	1,0299062	0,8589187	0,5118424	0,5937321	0,2360565	0,3913621	0,3089540	0,8745597	0,6320972	0,3444825	0,5871205	0,4242441	0,8386390	0,4708249	0,1678934	0,3797839	0,9516519	0,8702156
740	0,3860681	0,9786386	0,4811422	0,4327407	1,0897154	0,7425885	0,3363447	0,4342510	0,5050588	0,7557801	0,9382840	1,0100602	0,9320587	0,0536889	0,9270408	0,9828344	1,1043203	0,2672754	0,7325281	0,6887337	1,0218490	0,7550309	0,4969763	0,2795517	0,0321127	0,3461421	0,6242417	0,0463265	0,7010006	0,8244056	0,8750409	0,4150981	0,7490190	0,7648445	0,8673876	0,9798368	0,4165919	0,2231372	0,8656325	0,1505472	0,6597519	0,8825772	0,6216453	0,4385129	0,9472482	0,7893975	1,0294047	0,8450069	0,5395884	0,5693982	0,2151733	0,3090279	0,2767100	0,8904640	0,5667118	0,2695583	0,6120100	0,4895686	0,7686524	0,4934514	0,1617898	0,4185643	1,0064258	0,8712144
760	0,3866803	0,9000564	0,4786612	0,4646627	1,0603351	0,6649401	0,3894912	0,4170524	0,6401552	0,7000408	0,9191282	1,0277234	0,9802758	0,0736124	0,9108504	0,8933819	1,0935574	0,2278643	0,7525115	0,6815034	0,9694118	0,7355871	0,5139646	0,3485352	0,0291586	0,3476129	0,6678891	0,0518618	0,7860256	0,8377527	0,9126516	0,4054944	0,7089565	0,8318921	0,7911090	0,9481476	0,3981738	0,2236026	0,8639861	0,1768842	0,6612807	0,8226586	0,6283665	0,3582790	1,0062794	0,8832894	1,0060864	0,8830338	0,5555075	0,5587517	0,2048620	0,2903895	0,2835932	0,8912015	0,5578083	0,2518154	0,6414520	0,4908455	0,7547191	0,5375822	0,1393618	0,4385310	1,0011560	0,8857123
780	0,3908874	0,8947647	0,5227621	0,4601057	1,0929372	0,6407060	0,3642961	0,4364849	0,6601341	0,7594164	0,9798152	1,0443851	1,0338032	0,0622990	1,0059241	0,9460642	1,0392837	0,1942481	0,6900293	0,6129133	0,9706825	0,7394925	0,5282729	0,3483665	0,0311554	0,3723087	0,6929297	0,0387900	0,7891040	0,8004648	1,0011991	0,4931971	0,7802799	0,7888612	0,8225184	0,9321611	0,4193786	0,2430598	0,8889582	0,2305819	0,7154460	0,8394922	0,6124511	0,3185359	1,0210704	0,8280812	0,9731092	0,9263467	0,5996653	0,6325033	0,2347655	0,2991251	0,2509388	0,9220240	0,5830218	0,2526351	0,6748187	0,5068041	0,8145876	0,5567754	0,1328561	0,4277325	0,9676334	0,9302305
800	0,3505834	0,8943052	0,5135209	0,4748132	0,9645654	0,7061889	0,3619673	0,4444848	0,6282265	0,7859978	0,8659980	1,0741071	0,9769774	0,0776611	1,0072420	0,9582928	1,0710732	0,2119959	0,6516632	0,6089240	0,9369456	0,7411490	0,5534563	0,3429782	0,0276911	0,3661890	0,6894306	0,0417764	0,7866538	0,7646557	0,9297566	0,4813450	0,7970897	0,8689747	0,8428560	0,9065418	0,4114631	0,2067328	0,9006587	0,1871187	0,6898843	0,9041057	0,6454681	0,3380461	0,9883577	0,8300554	0,9939899	0,9519485	0,6619297	0,7010984	0,1889184	0,3271474	0,2846125	0,9387115	0,6231878	0,2388873	0,6212686	0,5536789	0,8212519	0,5817401	0,1813239	0,4640369	1,0240280	0,8099711
820	0,3821823	0,8759674	0,5207523	0,4785789	0,9330095	0,6477328	0,3690623	0,4711674	0,6189291	0,7766027	0,9190944	1,0346165	0,9772770	0,0423389	0,9915698	0,9688524	1,0337614	0,2067737	0,6482049	0,5282066	0,9048108	0,6477387	0,5315832	0,3033356	0,0282890	0,3693045	0,6476347	0,0372729	0,7216831	0,7627299	1,0075562	0,4584127	0,7989500	0,8579753	0,8390298	0,9905035	0,4105059	0,2382625	0,9247757	0,2114939	0,6331147	0,8888912	0,6689460	0,3890684	0,8787618	0,8000019	1,0669532	0,9299480	0,6439581	0,6289055	0,1938559	0,3074243	0,3414061	0,9354381	0,6977706	0,2282299	0,5907862	0,5538746	0,8834482	0,5078410	0,1657277	0,4350866	1,0362347	0,8447380
840	0,3626999	0,9899598	0,4933721	0,4883444	0,9570114	0,7047396	0,3348344	0,4548921	0,6379944	0,7504020	0,9546219	1,0387028	0,9251132	0,0542765	0,9749021	0,9897181	1,0372760	0,2125554	0,7021447	0,5521421	0,9790341	0,6832048	0,4936980	0,2693197	0,0320956	0,3610470	0,6578074	0,0472460	0,7371326	0,7822745	0,9635848	0,4954872	0,7649522	0,8398635	0,8498542	0,9609829	0,4245891	0,2203954	0,9343187	0,2257469	0,5932673	0,8521774	0,6509368	0,4080953	0,8915830	0,8102959	1,0956584	1,0295687	0,5668710	0,6324473	0,1899333	0,3246291	0,3172439	0,8227635	0,6838623	0,2200470	0,6206165	0,5599761	0,8599324	0,5151877	0,2351122	0,4616459	1,0542990	0,8764692
860	0,3613980	0,9511194	0,4492166	0,4317155	0,9649076	0,6804843	0,3827229	0,4751390	0,6308042	0,7579465	0,9519875	1,0456955	0,9470229	0,0500430	1,0090126	0,9246213	1,0197902	0,2065744	0,7534172	0,5638652	1,0169625	0,7124344	0,5087809	0,3072989	0,0358402	0,3463169	0,7016352	0,0552689	0,7093963	0,7477491	0,9534514	0,4508179	0,7411648	0,8998121	0,9190709	0,9614900	0,4381252	0,2115509	0,9666161	0,1964923	0,6005674	0,8908375	0,6655373	0,4222249	0,9504823	0,7805767	1,1037841	1,0073077	0,6005329	0,5683947	0,2048286	0,3064718	0,2994217	0,8023750	0,6286551	0,2257333	0,5759967	0,6306136	0,8003065	0,4727782	0,2174238	0,4073440	1,0818401	0,8393149
880	0,3580611	1,0223414	0,4104060	0,3913378	0,9405109	0,6910953	0,3914479	0,4144651	0,6479562	0,7353258	1,0421814	1,0664807	0,9332562	0,0455802	1,0379114	0,9950134	0,9751042	0,2388358	0,6635257	0,5399624	0,9911080	0,7373721	0,5164372	0,3419756	0,0285819	0,3564349	0,7126485	0,0454698	0,6922185	0,7543338	0,9457499	0,4685066	0,7481891	0,9489206	0,9881550	0,9667990	0,4425000	0,1985471	0,9900842	0,2219315	0,5911294	0,8677780	0,6202840	0,4355014	0,9609370	0,7361369	1,0456920	1,0184255	0,5830313	0,7023627	0,1973866	0,2793453	0,2817814	0,8328008	0,5511731	0,2189234	0,5891573	0,6113711	0,8589026	0,4895981	0,2058731	0,4017725	1,0845876	0,9654482
900	0,3259994	1,0227950	0,3629337	0,4133673	0,9286313	0,7146474	0,4269266	0,4292387	0,5991298	0,7144711	1,0664764	1,0107105	0,9082635	0,0411327	1,0646722	1,0026196	1,0192825	0,2745072	0,6473073	0,5984130	1,0016878	0,6736783	0,4955440	0,3259532	0,0323982	0,3977775	0,7133209	0,0424197	0,7078480	0,7805428	0,8741843	0,4618533	0,7383930	0,8908574	0,9247959	1,0307345	0,4388928	0,2091301	0,9851025	0,2333938	0,5856367	0,8292919	0,6896458	0,4417504	1,0127651	0,7426371	1,1159266	0,9933299	0,5392290	0,6674978	0,1966789	0,2787063	0,3193542	0,9074793	0,5624260	0,1831891	0,5465296	0,5969870	0,8601986	0,4554790	0,2528850	0,4461228	1,0807618	0,9125249
920	0,3564279	1,0120599	0,3839987	0,4696001	0,9163770	0,7093675	0,4075401	0,4342100	0,5222988	0,7534814	0,9916802	0,9522588	0,9400148	0,0418804	1,0303124	1,0488844	1,0503768	0,2999130	0,6330583	0,5710656	0,9879018	0,6514035	0,5200706	0,2743197	0,0449528	0,4136462	0,7625129	0,0482515	0,6793087	0,8581544	0,8956755	0,4475744	0,7590308	0,8513417	0,9110879	1,0211751	0,4217475	0,2014477	1,0052536	0,2295748	0,5668269	0,8248982	0,6806148	0,4795921	1,0640034	0,7984269	1,0841489	1,0052320	0,4440879	0,6473919	0,1635043	0,2748260	0,3691185	0,8758700	0,5248791	0,1735475	0,5623367	0,5968315	0,9197488	0,4713126	0,2419945	0,3943830	1,0252569	0,9740469
940	0,3640677	0,9752258	0,3973112	0,5140850	0,8678991	0,6925396	0,4037828	0,4403332	0,6197749	0,7291441	0,9780514	1,0121010	0,9704958	0,0320192	0,9841926	0,9978301	1,0663024	0,2567063	0,7119671	0,5872034	1,0021584	0,6921831	0,5201418	0,3090501	0,0542678	0,3621226	0,7043688	0,0414031	0,7899201	0,8567728	0,9116603	0,4657075	0,7211395	0,9133083	0,9246273	0,9515388	0,3975041	0,1719303	1,0137349	0,2494223	0,5466589	0,8546081	0,7234357	0,4480606	1,1166378	0,7783643	1,0187348	1,0022597	0,3798860	0,6763900	0,1914645	0,3156360	0,4515181	0,9246806	0,5495277	0,1682753	0,5588868	0,6261803	0,9220116	0,4269472	0,2113444	0,4306485	0,9787014	0,9902597
960	0,3950004	0,9474037	0,4296656	0,4665180	0,9540861	0,7414161	0,3710074	0,4649010	0,5763883	0,7494194	1,0129398	1,0518032	0,9934174	0,0213717	0,9778989	1,0143062	1,0460538	0,2675975	0,6705951	0,5470694	0,9844706	0,7326572	0,5557722	0,3005204	0,0534203	0,4322272	0,7062951	0,0440897	0,7903283	0,8226807	0,9079849	0,4878362	0,6596756	0,9147000	0,9235086	0,9382454	0,3781425	0,2206962	0,9960212	0,2579781	0,5396961	0,8672847	0,7303196	0,4630165	1,0731094	0,7730745	1,0461934	0,9678816	0,4075601	0,7084732	0,1650564	0,3161372	0,3740676	0,8682868	0,5332911	0,1625168	0,5425676	0,6214388	0,9184678	0,4158952	0,1836668	0,4551793	0,9242055	0,9701822
980	0,3726780	0,9671366	0,4718975	0,4721295	0,9094651	0,6928274	0,3492190	0,4513610	0,6203181	0,7098970	1,0089525	0,9782736	1,0068405	0,0276337	0,9916702	1,0191996	1,0374598	0,2777117	0,6816771	0,5926072	1,0307134	0,7299059	0,5441775	0,2536190	0,0448121	0,4114545	0,7269206	0,0576627	0,8621124	0,8884421	0,8957593	0,3951874	0,7073479	0,9218648	0,9667343	0,8604124	0,4012731	0,2453252	0,9527709	0,2637533	0,5425287	0,9060208	0,6719397	0,4496998	0,9693619	0,7685947	1,0490474	0,9449779	0,3781464	0,6938949	0,1690446	0,3046721	0,4578885	0,8629936	0,5831187	0,1432126	0,6005380	0,5537099	0,8832270	0,4758215	0,2092140	0,4269380	0,9677551	0,9394602
1000	0,4047541	1,0064527	0,4881917	0,4313068	1,0072918	0,6979757	0,3457358	0,4614791	0,6060075	0,7271375	0,9384409	0,9992986	0,9949337	0,0184232	0,9183013	0,9945375	1,0448956	0,2775272	0,7782126	0,6231621	1,0306789	0,7326076	0,5051922	0,2959158	0,0523528	0,4156928	0,7509800	0,0494018	0,8016150	0,8806997	0,8578805	0,3599437	0,7270842	0,9040478	0,8872200	0,8915762	0,3985910	0,2197478	0,8728101	0,2256184	0,4783004	0,8646361	0,6990457	0,4415461	1,0022063	0,7737730	1,1008012	0,9696240	0,3577792	0,6973774	0,1911000	0,2886197	0,4056485	0,8613916	0,6501715	0,1526531	0,6053353	0,5359952	0,8297256	0,4399993	0,2014753	0,3325242	0,9994791	0,9456128
1020	0,4245376	0,9614712	0,4545859	0,4719277	1,0061440	0,6390133	0,3964515	0,4223983	0,6450252	0,7560289	0,9810609	1,0085885	1,0108154	0,0156428	1,0055967	0,9837281	1,0849211	0,2499772	0,7119936	0,7123435	0,9420341	0,6917156	0,5169712	0,2845591	0,0452790	0,3893707	0,7812467	0,0407893	0,8152407	0,8333449	0,9025713	0,3800376	0,7341110	0,9264080	0,8656491	1,0201136	0,4007959	0,2079659	0,8785520	0,2475304	0,5147152	0,8835409	0,6915477	0,4353318	0,9206551	0,8262793	1,0332100	1,0166250	0,4055102	0,6536663	0,1994571	0,2784977	0,4157029	0,8954270	0,6593927	0,1705989	0,6403120	0,5561431	0,8774813	0,4586185	0,2115744	0,3665873	0,9601283	0,9712047
1040	0,3868100	0,9872778	0,4455292	0,4532859	1,0393566	0,7050693	0,4029698	0,4079727	0,5739056	0,7884206	1,0232656	1,0594625	1,0001446	0,0075550	1,1885093	0,9806758	1,0885547	0,2167156	0,7121791	0,7163731	0,9215985	0,6990148	0,4700003	0,2889069	0,0236182	0,4122418	0,7299401	0,0415444	0,8627784	0,8960642	0,9207563	0,3826141	0,7333505	0,8765251	0,8686461	0,9987269	0,4329998	0,2284991	0,9462143	0,2226580	0,5692918	0,8550984	0,6744234	0,4139157	0,9222685	0,8343653	1,0110957	0,9971379	0,4428122	0,6988902	0,2031115	0,2541019	0,3402846	0,9194996	0,6577147	0,1785031	0,5546361	0,5394010	0,8510312	0,5168642	0,1948686	0,4443186	1,0288369	0,9738535
1060	0,3390852	0,9371763	0,4128357	0,4414284	1,0493994	0,7197200	0,3898639	0,3937396	0,5776179	0,7899661	1,0544232	1,0732196	1,0240548	0,0071574	1,1468229	0,9784295	1,0449653	0,2183514	0,8043015	0,7212159	1,0188675	0,7525343	0,4991873	0,2498609	0,0167417	0,3653910	0,7018046	0,0421937	0,8029025	0,8733214	0,9321847	0,3777389	0,6834849	0,8180303	0,9024385	1,0013479	0,4680093	0,2639221	0,9008088	0,1801782	0,6547812	0,8407423	0,6857053	0,3936475	0,9173334	0,8902830	1,0086809	0,9787114	0,4759613	0,7223370	0,1822686	0,2733929	0,3098835	0,9452379	0,6578692	0,1833683	0,5861022	0,5758343	0,8687603	0,5531621	0,1859648	0,4573633	0,9790747	0,9909016
1080	0,3735136	0,9518917	0,4210863	0,4413507	0,9891290	0,7499954	0,4445105	0,4016609	0,6299679	0,7779527	1,0227973	1,0258507	1,0391297	0,0248848	1,0760440	0,9863824	0,9892199	0,2030159	0,7117524	0,6520772	1,0407729	0,7368371	0,4752689	0,2520081	0,0173581	0,4022129	0,7649818	0,0285212	0,8042362	0,8679729	0,9645855	0,4456858	0,7461978	0,8191619	0,9148719	1,0051811	0,4382318	0,2207504	0,9009511	0,2152015	0,6824260	0,8101454	0,7003744	0,4541453	0,9422566	0,9453338	0,9715274	1,0139477	0,4855531	0,7117942	0,1901042	0,2711750	0,3531614	0,9511774	0,6518694	0,1596673	0,6346880	0,5958335	0,8603068	0,6035376	0,2056488	0,4334753	1,0291941	1,0016778
1100	0,3618143	0,9691686	0,4462117	0,5261897	0,9595973	0,7126669	0,4337588	0,4013496	0,6202232	0,7130391	1,0150717	0,9877667	1,0868179	0,0232271	1,1252079	1,0279590	0,9589127	0,2214555	0,6560251	0,5911212	0,9612894	0,7305543	0,4722877	0,2729191	0,0118241	0,4058843	0,7132411	0,0325175	0,7719753	0,8616346	0,9173789	0,5063674	0,7424628	0,8541614	0,8368518	0,9829790	0,4333499	0,2191105	0,8537578	0,2203090	0,6789939	0,8607124	0,7375448	0,5039567	1,0218027	0,9568498	1,0269508	0,9875503	0,4520827	0,6448195	0,1793215	0,3120988	0,3960448	0,9259416	0,6678240	0,1490529	0,7150294	0,5601005	0,8970834	0,5365266	0,2034835	0,4462218	1,0257860	0,9651663

0	0,3738037	0,9441950	0,4386502	0,4557254	0,9664546	0,6889895	0,3675985	0,3674476	0,4776448	0,7107381	1,0263289	1,0901045	1,0379202	0,0346725	0,9723886	1,0043660	0,9782000	0,2791118	0,7640165	0,6215676	0,9584861	0,7281002	0,5151013	0,2900038	0,0438420	0,4133254	0,7183503	0,0301379	0,7489168	0,8614765	0,9159783	0,4287596	0,7765034	0,8489928	0,8472541	1,0241275	0,3885040	0,2136961	0,8944776	0,2262844	0,6171117	0,8605127	0,7094461	0,4577859	0,9909862	0,7800028	0,9591860	1,0608339	0,4059500	0,7277496	0,2190533	0,3496852	0,4222483	0,8692386	0,6904622	0,2036340	0,6087188	0,6253016	0,8590881	0,5378047	0,1916869	0,4536970	1,0686957	0,8620701
20	0,2489666	0,9106135	0,4381051	0,4370049	1,0092163	0,6949427	0,2385633	0,3320534	0,5744604	0,6642806	0,9561998	1,0101845	1,0299578	0,0386354	1,0921391	0,9918957	0,9629855	0,2001670	0,6805793	0,4761586	0,9478982	0,7004890	0,4759809	0,1843430	0,0169510	0,4018234	0,6414940	0,1172708	0,7648059	0,9298827	0,9196294	0,4184402	0,7547004	0,8536248	0,9440265	1,0039008	0,3882708	0,2195590	0,9610972	0,2283441	0,5978773	0,9254652	0,7016180	0,4805635	1,0161744	0,8080858	0,9821562	0,9390453	0,4213780	0,9202324	0,2593843	0,2487375	0,3068032	0,9748160	0,7468741	0,1823585	0,6428284	0,5713571	0,8983152	0,5308229	0,1574126	0,4209292	0,9661413	0,8611708
40	0,1513380	0,8196599	0,4656222	0,3975584	1,0338290	0,6992170	0,1648392	0,3262579	0,6410901	0,6317508	0,9543701	1,0526766	1,0367774	0,0211574	1,0499980	0,8705710	0,9407022	0,2235276	0,6476566	0,4195103	0,9085225	0,6867272	0,5390937	0,0945034	0,0128979	0,3580079	0,6327044	0,1485972	0,7859234	0,8923047	0,8270074	0,5019371	0,7530162	0,8862895	0,9050577	0,9740533	0,3843242	0,2096184	0,9878940	0,2203607	0,6052910	0,9358630	0,7020234	0,4993258	1,0444156	0,8558374	1,0115499	0,9452342	0,4284189	1,0194025	0,2415751	0,2972969	0,2489896	0,9318363	0,7435450	0,1742158	0,5986895	0,5726506	0,8215795	0,5681328	0,1297518	0,3934964	0,9852221	0,9392149
60	0,0979306	0,7725736	0,4654544	0,3938669	1,0367240	0,7231139	0,1277975	0,3487064	0,6250658	0,6352071	0,9735524	1,0585943	1,0439673	0,0183516	0,9885956	0,9686973	0,9849681	0,2528386	0,6933469	0,3600412	1,0041007	0,7387625	0,5150303	0,0492735	0,0090473	0,3727433	0,6263093	0,1766728	0,8185950	0,9375535	0,7906163	0,5383517	0,7669534	0,8106999	0,9259369	0,9561739	0,4012895	0,1860909	0,9580622	0,2058081	0,6098890	0,8499653	0,7482429	0,5138645	1,0170859	0,8287604	0,9954864	0,9474483	0,4949402	1,0040218	0,2145866	0,3186322	0,2224012	0,9608768	0,8496776	0,2274261	0,5730368	0,5422835	0,9275011	0,5111120	0,1175253	0,3825614	1,0640613	0,9798032
80	0,0736973	0,7482547	0,4146419	0,4477099	0,9946668	0,7189142	0,1022330	0,3332254	0,6989513	0,6779127	0,9700115	0,9976911	0,9853848	0,0119604	1,0554330	1,0721872	1,0033893	0,2562523	0,6526705	0,3511826	1,0461088	0,7599642	0,5240909	0,0389350	0,0061420	0,3572749	0,6465109	0,1893768	0,8452027	0,9393796	0,7587763	0,6066048	0,8500934	0,8418944	0,9469406	0,9488660	0,4162033	0,2099945	0,9386992	0,1664198	0,6912332	0,8750528	0,7530195	0,5352041	1,0074342	0,7750260	1,0079845	1,0104936	0,4904900	1,0064546	0,1991598	0,3363608	0,2934936	1,0197062	0,9093474	0,2812291	0,5970023	0,5881068	0,9005766	0,5953579	0,1190579	0,4362946	1,0772169	0,9748227
100	0,0411547	0,7311411	0,4170821	0,4468877	1,0913750	0,6729746	0,0860036	0,3501406	0,8159131	0,6720498	1,0091694	0,9769142	0,9794537	0,0086060	1,0327251	1,0560316	0,9937651	0,2760588	0,6260635	0,3380378	1,0123341	0,7948111	0,5529770	0,0443587	0,0083055	0,3565147	0,6388943	0,2129814	0,7687003	0,9783616	0,8044504	0,5882267	0,8975532	0,8634873	0,8961051	0,9634604	0,4373643	0,2156274	0,9150442	0,2171725	0,5883590	0,8445213	0,7479523	0,5496071	0,9819237	0,8088397	1,0375845	0,9929085	0,4975195	1,0428350	0,1824627	0,3351905	0,2929058	0,9940854	0,8467213	0,3252137	0,5885140	0,5820945	0,8699405	0,5594844	0,1391291	0,4416018	1,0249049	1,0340543
120	0,0219672	0,7201134	0,4335375	0,4637879	0,9727886	0,6108168	0,0882975	0,4469960	0,8155878	0,6059842	1,0497385	1,0749977	1,0155515	0,0081841	1,0284368	1,0736525	1,0096101	0,2861971	0,6378326	0,2830252	1,0056585	0,8148395	0,5961146	0,0440879	0,0129408	0,3403492	0,5947203	0,2129326	0,7555668	1,0082797	0,8755011	0,5692453	0,8860888	0,9243963	0,8990020	0,9794772	0,4161966	0,2351518	0,9584039	0,2546183	0,5943734	0,8406592	0,7643159	0,5279925	1,0215853	0,8160161	1,0438471	0,9662457	0,4887940	0,9699130	0,1742150	0,4444944	0,2896951	0,9835865	0,8509268	0,3535244	0,5728216	0,5466555	0,8759860	0,5655420	0,1446392	0,4039563	1,0678671	0,9342212
140	0,0131414	0,7126376	0,4390160	0,4217079	0,9835589	0,5858318	0,0843520	0,4653690	0,8572650	0,5725313	1,0536964	1,0331655	1,0581788	0,0115817	0,9986952	1,0323260	1,0265515	0,2755438	0,6292286	0,2831106	1,0610215	0,7355153	0,5587278	0,0440720	0,0152223	0,3187870	0,5645393	0,1991264	0,7633500	0,9531412	0,8737846	0,6503832	0,8081982	0,8697129	0,9104717	1,0140261	0,4167046	0,2529298	0,9756546	0,2543035	0,5949480	0,8508563	0,7497075	0,5100618	0,9757938	0,8714283	1,0470357	0,9957236	0,4421846	0,9212702	0,1882980	0,4433432	0,3218029	0,9466061	0,8815346	0,4605070	0,5964917	0,4884521	0,8115181	0,6147896	0,1666470	0,3881344	1,0163355	0,9516040
