"Time"	hupB	fis	mtlR	marR	marA	rob	putA	xylR	glcC	hupA	soxS	soxR	gadX	torR	rutR	gadW	nemR	gadE	ydeO	evgA	marB	mdtE	mdtF	hdeB	yhiD	hdeA	gadA	micF	gadB	fumC	gadC	zwf	dctR	slp	inaA	nfo	ygiA	ygiC	ygiB	tolC	acrA	acrB	sodA	fpr	gadY	rfaY	poxB	rfaZ	seqA	pqiB	pgm	nemA	pqiA	xylH	hdeD	purA	xylG	xylF	mtlA	mtlD	cadB	cadA	tyrP	ptsG
960	0,6291151	0,6186157	0,5317282	0,4295326	0,8025017	0,6506828	0,4745052	0,7412753	0,5267116	0,3920660	0,2030010	0,5519807	0,6134892	0,2784650	0,7233034	0,8030251	0,5835071	0,7724478	0,0077019	0,0026321	0,1978827	0,3472802	0,0656732	0,1540901	0,7418963	0,7622696	0,9523050	0,4301664	0,0834789	0,2616461	0,4096048	0,0024880	0,5841330	0,3911616	0,3699393	0,0392412	0,5252823	0,6885803	0,9995500	0,2959299	0,7534966	0,1848444	0,9760587	0,1922647	0,1869220	0,5538312	0,1184244	0,9999621	0,3679141	0,6138531	0,9052002	0,1875963	0,7473742	0,3283446	0,9061342	0,2504540	0,2501524	0,5277931	0,6023740	0,9702015	0,4505447	0,8714785	0,7058807	0,3968062
980	0,6291151	0,6186157	0,5317282	0,4295352	0,8025013	0,6506844	0,4745051	0,7412782	0,5267116	0,3920660	0,2030010	0,5519807	0,6136435	0,2784580	0,7232708	0,8028107	0,5834832	0,7727018	0,0077019	0,0026321	0,1979350	0,3483791	0,0656750	0,1542630	0,7425375	0,7646906	0,9524700	0,4303174	0,0834661	0,2617443	0,4115747	0,0024881	0,5858354	0,3925897	0,3699483	0,0392432	0,5253309	0,6886920	0,9995507	0,2960068	0,7534966	0,1849281	0,9760728	0,1922640	0,1891074	0,5538305	0,1184240	0,9999621	0,3679141	0,6138486	0,9052002	0,1875366	0,7473738	0,3286580	0,9089148	0,2525746	0,2502560	0,5278479	0,6023750	0,9702015	0,4600932	0,8736872	0,7058807	0,3968062
1000	0,6291151	0,6186157	0,5317282	0,4295370	0,8025009	0,6506855	0,4745051	0,7412800	0,5267116	0,3920660	0,2030010	0,5519807	0,6137616	0,2784523	0,7232453	0,8026446	0,5834698	0,7728469	0,0077019	0,0026321	0,1979725	0,3492204	0,0656762	0,1543570	0,7429785	0,7665454	0,9526019	0,4304241	0,0834593	0,2618135	0,4129997	0,0024881	0,5870430	0,3935544	0,3699547	0,0392447	0,5253650	0,6887707	0,9995512	0,2960609	0,7534966	0,1849889	0,9760825	0,1922635	0,1907307	0,5538299	0,1184237	0,9999621	0,3679141	0,6138456	0,9052002	0,1874989	0,7473736	0,3288735	0,9108606	0,2540707	0,2503244	0,5278835	0,6023756	0,9702015	0,4674177	0,8752542	0,7058807	0,3968062
1020	0,6291151	0,6186157	0,5317282	0,4295382	0,8025006	0,6506863	0,4745051	0,7412810	0,5267116	0,3920660	0,2030010	0,5519807	0,6138535	0,2784486	0,7232289	0,8025174	0,5834640	0,7729237	0,0077019	0,0026321	0,1979991	0,3498599	0,0656771	0,1544013	0,7432778	0,7679604	0,9527064	0,4304994	0,0834562	0,2618621	0,4140243	0,0024881	0,5878915	0,3941938	0,3699592	0,0392458	0,5253891	0,6888263	0,9995516	0,2960989	0,7534966	0,1850329	0,9760894	0,1922631	0,1919236	0,5538295	0,1184235	0,9999621	0,3679141	0,6138436	0,9052002	0,1874765	0,7473734	0,3290209	0,9122197	0,2551181	0,2503694	0,5279065	0,6023759	0,9702015	0,4729907	0,8763654	0,7058807	0,3968062
1040	0,6291151	0,6186157	0,5317282	0,4295391	0,8025004	0,6506869	0,4745051	0,7412816	0,5267116	0,3920660	0,2030010	0,5519807	0,6139259	0,2784465	0,7232203	0,8024208	0,5834629	0,7729589	0,0077019	0,0026321	0,1980181	0,3503439	0,0656778	0,1544155	0,7434780	0,7690358	0,9527888	0,4305526	0,0834554	0,2618964	0,4147570	0,0024881	0,5884819	0,3946092	0,3699624	0,0392465	0,5254060	0,6888654	0,9995518	0,2961257	0,7534966	0,1850648	0,9760941	0,1922628	0,1927918	0,5538291	0,1184233	0,9999621	0,3679141	0,6138423	0,9052002	0,1874642	0,7473733	0,3291212	0,9131671	0,2558458	0,2503989	0,5279213	0,6023761	0,9702015	0,4772000	0,8771536	0,7058807	0,3968062
1060	0,6291151	0,6186157	0,5317282	0,4295397	0,8025003	0,6506874	0,4745051	0,7412820	0,5267116	0,3920660	0,2030010	0,5519807	0,6139834	0,2784456	0,7232170	0,8023478	0,5834639	0,7729696	0,0077019	0,0026321	0,1980317	0,3507092	0,0656782	0,1544121	0,7436098	0,7698499	0,9528537	0,4305901	0,0834558	0,2619205	0,4152785	0,0024881	0,5888888	0,3948729	0,3699647	0,0392471	0,5254179	0,6888930	0,9995520	0,2961445	0,7534966	0,1850878	0,9760975	0,1922625	0,1934180	0,5538288	0,1184232	0,9999621	0,3679141	0,6138414	0,9052002	0,1874580	0,7473732	0,3291893	0,9138260	0,2563473	0,2504182	0,5279308	0,6023762	0,9702015	0,4803580	0,8777132	0,7058807	0,3968062
1080	0,6291151	0,6186157	0,5317282	0,4295401	0,8025002	0,6506877	0,4745051	0,7412822	0,5267116	0,3920660	0,2030010	0,5519807	0,6140292	0,2784453	0,7232168	0,8022927	0,5834657	0,7729666	0,0077019	0,0026321	0,1980413	0,3509845	0,0656785	0,1543993	0,7436951	0,7704641	0,9529046	0,4306165	0,0834568	0,2619374	0,4156478	0,0024881	0,5891665	0,3950358	0,3699663	0,0392475	0,5254262	0,6889124	0,9995521	0,2961578	0,7534966	0,1851043	0,9760998	0,1922623	0,1938658	0,5538286	0,1184231	0,9999621	0,3679141	0,6138408	0,9052002	0,1874550	0,7473731	0,3292352	0,9142829	0,2566900	0,2504308	0,5279369	0,6023763	0,9702015	0,4827123	0,8781113	0,7058807	0,3968062
1100	0,6291151	0,6186157	0,5317282	0,4295404	0,8025001	0,6506880	0,4745051	0,7412824	0,5267116	0,3920660	0,2030010	0,5519807	0,6140658	0,2784454	0,7232179	0,8022511	0,5834673	0,7729568	0,0077019	0,0026321	0,1980481	0,3511920	0,0656787	0,1543824	0,7437490	0,7709260	0,9529445	0,4306351	0,0834581	0,2619493	0,4159083	0,0024881	0,5893540	0,3951330	0,3699674	0,0392477	0,5254321	0,6889260	0,9995522	0,2961671	0,7534966	0,1851162	0,9761014	0,1922622	0,1941834	0,5538284	0,1184230	0,9999621	0,3679141	0,6138403	0,9052002	0,1874538	0,7473731	0,3292662	0,9145988	0,2569218	0,2504390	0,5279408	0,6023763	0,9702015	0,4844571	0,8783950	0,7058807	0,3968062

0	0,6291137	0,6186150	0,5317285	0,4295414	0,8024998	0,6506900	0,4745051	0,7412814	0,5267131	0,3920770	0,2030004	0,5519807	0,6139886	0,2784471	0,7232216	0,8022943	0,5834690	0,7730910	0,0077019	0,0026321	0,1980818	0,3510251	0,0656795	0,1545921	0,7439767	0,7726153	0,9528613	0,4307248	0,0834487	0,2620072	0,4164961	0,0024882	0,5899615	0,3955323	0,3699727	0,0392491	0,5254609	0,6889910	0,9995525	0,2962131	0,7534967	0,1851767	0,9761087	0,1922613	0,1953098	0,5538204	0,1184234	0,9999621	0,3678684	0,6138396	0,9051857	0,1874519	0,7473728	0,3292925	0,9154272	0,2577119	0,2504473	0,5279448	0,6023771	0,9702011	0,4901231	0,8786013	0,7058782	0,3968062
20	0,6291143	0,6186153	0,4422024	0,4258167	0,7087638	0,6550176	0,3523094	0,7444507	0,5267136	0,3920733	0,1980688	0,3722216	0,6140359	0,2784468	0,7232214	0,8022556	0,5642312	0,7730408	0,0077019	0,0026321	0,1980506	0,3512053	0,0656794	0,1550022	0,6229983	0,7727358	0,7759664	0,4305614	0,0834527	0,2589700	0,4165050	0,0024871	0,5899124	0,3957748	0,5936702	0,3744780	0,6867536	0,6580285	0,9995422	0,5581152	0,7534252	0,1846527	0,9759225	0,1897977	0,3803900	0,5526675	0,1165467	0,9999719	0,2473157	0,6149367	0,9051899	0,1877247	0,8682704	0,3294300	0,9154014	0,2601966	0,2505194	0,5280152	0,5145037	0,9705070	0,5682515	0,8787222	0,7058795	0,3966924
40	0,6291147	0,6186155	0,4121746	0,4114387	0,6518631	0,6735414	0,2954331	0,7463263	0,5267132	0,3920707	0,1780118	0,2597787	0,6140730	0,2784465	0,7232214	0,8022254	0,5548804	0,7730012	0,0077019	0,0026321	0,1976519	0,3513462	0,0656793	0,1571900	0,5453203	0,7735545	0,6683651	0,4293029	0,0834558	0,2454588	0,4165099	0,0024792	0,5898877	0,3971644	0,7220674	0,5883722	0,7599490	0,6364249	0,9994857	0,6883347	0,7529232	0,1819203	0,9750612	0,1791497	0,5119775	0,5469527	0,1079784	0,9999754	0,1665300	0,6020002	0,9051930	0,1889146	0,9284037	0,3300222	0,9153787	0,2699695	0,2508372	0,5283176	0,4755636	0,9716747	0,6231919	0,8788154	0,7058801	0,3948508
60	0,6291150	0,6186156	0,4087221	0,3913258	0,6156148	0,7024013	0,2803788	0,7474366	0,5267125	0,3920690	0,1506387	0,1909681	0,6141020	0,2784463	0,7232215	0,8022018	0,5508831	0,7729700	0,0077019	0,0026321	0,1962998	0,3514565	0,0656793	0,1610514	0,4963762	0,7750801	0,6029149	0,4262543	0,0834582	0,2230260	0,4165123	0,0024617	0,5898921	0,3996338	0,7944750	0,7248436	0,7896964	0,6177712	0,9993565	0,7513721	0,7516000	0,1763085	0,9735588	0,1624422	0,6055326	0,5361897	0,0933621	0,9999723	0,1123933	0,5724535	0,9051951	0,1907882	0,9579611	0,3310263	0,9153592	0,2833368	0,2513620	0,5287957	0,4639390	0,9731952	0,6618249	0,8788873	0,7058803	0,3890415
80	0,6291151	0,6186157	0,4128594	0,3711522	0,5913416	0,7342662	0,2851970	0,7480942	0,5267119	0,3920679	0,1251186	0,1500189	0,6141247	0,2784462	0,7232216	0,8021833	0,5494788	0,7729454	0,0077019	0,0026321	0,1939990	0,3515428	0,0656792	0,1658911	0,4661853	0,7770748	0,5631047	0,4228385	0,0834601	0,1961119	0,4165131	0,0024406	0,5899257	0,4027393	0,8343464	0,8119156	0,7979093	0,6001992	0,9991302	0,7795858	0,7493956	0,1683095	0,9716772	0,1440810	0,6720478	0,5216903	0,0763003	0,9999590	0,0761148	0,5286071	0,9051967	0,1928403	0,9721946	0,3322413	0,9153427	0,2961901	0,2519773	0,5293320	0,4633924	0,9745058	0,6889898	0,8789430	0,7058804	0,3799353
100	0,6291151	0,6186157	0,4170109	0,3538531	0,5743688	0,7640645	0,2949876	0,7484839	0,5267116	0,3920672	0,1049445	0,1264576	0,6141425	0,2784462	0,7232216	0,8021689	0,5491841	0,7729262	0,0077019	0,0026321	0,1914187	0,3516103	0,0656792	0,1710283	0,4480212	0,7792808	0,5388909	0,4214179	0,0834616	0,1682220	0,4165130	0,0024226	0,5899846	0,4060430	0,8555635	0,8674698	0,7957365	0,5829884	0,9987843	0,7897665	0,7466016	0,1591723	0,9696715	0,1272301	0,7193382	0,5052570	0,0603091	0,9999264	0,0518036	0,4759027	0,9051978	0,1946985	0,9788064	0,3334829	0,9153288	0,3066916	0,2525859	0,5298402	0,4655004	0,9753974	0,7080900	0,8789860	0,7058804	0,3701634
120	0,6291152	0,6186157	0,4194353	0,3402578	0,5621280	0,7894629	0,3029106	0,7487148	0,5267115	0,3920668	0,0901467	0,1134179	0,6141564	0,2784461	0,7232216	0,8021576	0,5492818	0,7729110	0,0077019	0,0026321	0,1893246	0,3516631	0,0656792	0,1759750	0,4374300	0,7814970	0,5241638	0,4231031	0,0834628	0,1417435	0,4165124	0,0024097	0,5900624	0,4092277	0,8662702	0,9029150	0,7890396	0,5650983	0,9983035	0,7910001	0,7436128	0,1501894	0,9677226	0,1133064	0,7529602	0,4885008	0,0472791	0,9998563	0,0355119	0,4207149	0,9051986	0,1961914	0,9816787	0,3346297	0,9153174	0,3145924	0,2531299	0,5302762	0,4672295	0,9759111	0,7215190	0,8790194	0,7058804	0,3618193
140	0,6291152	0,6186158	0,4204495	0,3300972	0,5531410	0,8099499	0,3073043	0,7488517	0,5267114	0,3920665	0,0796577	0,1065200	0,6141673	0,2784461	0,7232217	0,8021488	0,5494644	0,7728991	0,0077019	0,0026321	0,1881662	0,3517045	0,0656792	0,1804475	0,4315152	0,7835908	0,5152072	0,4274604	0,0834637	0,1183679	0,4165116	0,0024013	0,5901514	0,4121068	0,8711921	0,9255304	0,7809255	0,5453352	0,9976860	0,7883121	0,7407413	0,1422313	0,9659381	0,1025140	0,7768643	0,4725715	0,0375790	0,9997194	0,0245945	0,3683554	0,9051991	0,1972957	0,9827587	0,3356200	0,9153080	0,3202998	0,2535845	0,5306264	0,4680756	0,9761710	0,7309602	0,8790454	0,7058804	0,3556317
160	0,6291151	0,6186158	0,4207128	0,3227056	0,5464933	0,8259264	0,3087716	0,7489330	0,5267115	0,3920663	0,0723404	0,1030711	0,6141758	0,2784462	0,7232217	0,8021419	0,5496220	0,7728898	0,0077019	0,0026321	0,1880190	0,3517369	0,0656792	0,1843195	0,4284255	0,7854876	0,5097604	0,4333926	0,0834644	0,0990562	0,4165107	0,0023959	0,5902444	0,4145965	0,8730345	0,9399601	0,7729909	0,5234754	0,9969495	0,7843974	0,7381678	0,1356790	0,9643715	0,0944677	0,7938594	0,4581500	0,0307607	0,9994784	0,0172784	0,3221442	0,9051995	0,1980649	0,9830144	0,3364353	0,9153003	0,3243524	0,2539466	0,5308952	0,4683198	0,9762889	0,7375974	0,8790655	0,7058805	0,3514134
180	0,6291151	0,6186157	0,4206912	0,3173926	0,5415720	0,8381269	0,3084872	0,7489812	0,5267116	0,3920662	0,0672751	0,1014789	0,6141824	0,2784462	0,7232217	0,8021365	0,5497302	0,7728825	0,0077019	0,0026321	0,1887137	0,3517622	0,0656791	0,1875684	0,4269967	0,7871547	0,5064482	0,4398555	0,0834650	0,0839814	0,4165098	0,0023926	0,5903356	0,4166812	0,8733208	0,9491669	0,7659788	0,5008913	0,9961335	0,7805632	0,7359665	0,1305612	0,9630396	0,0886044	0,8059423	0,4455489	0,0261330	0,9991001	0,0123757	0,2834789	0,9051997	0,1985770	0,9829196	0,3370828	0,9152940	0,3272179	0,2542249	0,5310945	0,4682963	0,9763381	0,7422631	0,8790811	0,7058805	0,3486647
200	0,6291151	0,6186157	0,4206119	0,3135851	0,5379386	0,8473212	0,3074588	0,7490098	0,5267116	0,3920661	0,0637826	0,1008376	0,6141877	0,2784462	0,7232217	0,8021323	0,5497953	0,7728768	0,0077019	0,0026321	0,1899857	0,3517820	0,0656791	0,1902308	0,4265084	0,7885869	0,5044344	0,4461229	0,0834654	0,0727275	0,4165090	0,0023905	0,5904206	0,4183849	0,8728894	0,9550413	0,7601509	0,4798050	0,9952922	0,7773265	0,7341444	0,1267185	0,9619364	0,0843851	0,8145328	0,4348303	0,0230532	0,9985726	0,0090902	0,2523832	0,9051999	0,1989064	0,9827004	0,3375830	0,9152890	0,3292487	0,2544329	0,5312385	0,4682051	0,9763580	0,7455425	0,8790933	0,7058805	0,3469072
220	0,6291151	0,6186157	0,4205521	0,3108527	0,5352667	0,8541910	0,3063232	0,7490268	0,5267116	0,3920661	0,0613803	0,1006521	0,6141917	0,2784462	0,7232217	0,8021290	0,5498307	0,7728723	0,0077019	0,0026321	0,1915748	0,3517975	0,0656791	0,1923728	0,4265233	0,7897955	0,5032101	0,4517888	0,0834657	0,0645996	0,4165083	0,0023892	0,5904968	0,4197507	0,8721876	0,9587894	0,7555081	0,4620099	0,9944825	0,7747986	0,7326727	0,1239224	0,9610419	0,0813672	0,8206402	0,4259028	0,0210217	0,9979164	0,0068886	0,2281039	0,9052000	0,1991128	0,9824597	0,3379610	0,9152849	0,3306952	0,2545851	0,5313405	0,4681274	0,9763665	0,7478475	0,8791028	0,7058806	0,3457859
240	0,6291151	0,6186157	0,4205216	0,3088859	0,5333099	0,8592944	0,3053836	0,7490370	0,5267116	0,3920661	0,0597303	0,1006634	0,6141949	0,2784462	0,7232217	0,8021264	0,5498481	0,7728687	0,0077019	0,0026321	0,1932719	0,3518097	0,0656791	0,1940704	0,4267821	0,7908007	0,5024660	0,4566821	0,0834660	0,0588663	0,4165076	0,0023884	0,5905632	0,4208289	0,8714417	0,9611809	0,7519243	0,4482436	0,9937513	0,7729134	0,7315068	0,1219418	0,9603299	0,0792130	0,8249824	0,4185924	0,0196840	0,9971808	0,0054132	0,2095653	0,9052001	0,1992397	0,9822402	0,3382414	0,9152817	0,3317309	0,2546944	0,5314115	0,4680802	0,9763709	0,7494673	0,8791102	0,7058806	0,3450652
260	0,6291151	0,6186157	0,4205107	0,3074662	0,5318819	0,8630698	0,3047230	0,7490430	0,5267116	0,3920661	0,0585983	0,1007432	0,6141974	0,2784462	0,7232217	0,8021243	0,5498557	0,7728660	0,0077019	0,0026321	0,1949311	0,3518192	0,0656791	0,1953993	0,4271359	0,7916268	0,5020138	0,4607784	0,0834662	0,0548883	0,4165071	0,0023879	0,5906195	0,4216692	0,8707569	0,9627069	0,7492254	0,4383336	0,9931278	0,7715479	0,7305978	0,1205739	0,9597719	0,0776751	0,8280695	0,4126901	0,0188007	0,9964277	0,0044245	0,1956495	0,9052001	0,1993167	0,9820562	0,3384465	0,9152791	0,3324758	0,2547717	0,5314603	0,4680568	0,9763735	0,7506056	0,8791160	0,7058806	0,3445967
280	0,6291151	0,6186157	0,4205089	0,3064393	0,5308428	0,8658538	0,3043115	0,7490466	0,5267116	0,3920660	0,0578222	0,1008336	0,6141994	0,2784462	0,7232217	0,8021228	0,5498584	0,7728638	0,0077019	0,0026321	0,1964625	0,3518266	0,0656791	0,1964286	0,4275036	0,7922987	0,5017391	0,4641325	0,0834664	0,0521598	0,4165067	0,0023876	0,5906662	0,4223169	0,8701731	0,9636805	0,7472326	0,4316268	0,9926223	0,7705776	0,7298984	0,1196536	0,9593405	0,0765758	0,8302642	0,4079810	0,0182144	0,9957131	0,0037619	0,1853411	0,9052002	0,1993632	0,9819090	0,3385945	0,9152770	0,3330134	0,2548258	0,5314935	0,4680470	0,9763753	0,7514054	0,8791204	0,7058806	0,3442885
300	0,6291151	0,6186157	0,4205099	0,3056955	0,5300883	0,8679012	0,3040802	0,7490487	0,5267116	0,3920660	0,0572905	0,1009116	0,6142009	0,2784462	0,7232217	0,8021215	0,5498591	0,7728621	0,0077019	0,0026321	0,1978203	0,3518325	0,0656791	0,1972186	0,4278442	0,7928405	0,5015723	0,4668348	0,0834665	0,0503033	0,4165063	0,0023874	0,5907043	0,4228115	0,8696970	0,9643017	0,7457852	0,4273448	0,9922301	0,7698970	0,7293666	0,1190527	0,9590109	0,0757887	0,8318246	0,4042620	0,0178226	0,9950763	0,0033179	0,1777843	0,9052002	0,1993911	0,9817945	0,3387001	0,9152754	0,3334022	0,2548631	0,5315159	0,4680435	0,9763763	0,7519672	0,8791240	0,7058807	0,3440835
320	0,6291151	0,6186157	0,4205112	0,3051567	0,5295414	0,8694034	0,3039613	0,7490500	0,5267116	0,3920660	0,0569265	0,1009714	0,6142021	0,2784462	0,7232217	0,8021205	0,5498589	0,7728608	0,0077019	0,0026321	0,1989886	0,3518370	0,0656791	0,1978203	0,4281403	0,7932741	0,5014710	0,4689858	0,0834666	0,0490479	0,4165060	0,0023873	0,5907349	0,4231862	0,8693202	0,9646981	0,7447480	0,4247802	0,9919377	0,7694239	0,7289660	0,1186746	0,9587617	0,0752241	0,8329339	0,4013507	0,0175592	0,9945369	0,0030204	0,1722906	0,9052002	0,1994079	0,9817071	0,3387749	0,9152741	0,3336836	0,2548887	0,5315308	0,4680423	0,9763770	0,7523619	0,8791267	0,7058807	0,3439461
340	0,6291151	0,6186157	0,4205121	0,3047663	0,5291455	0,8705032	0,3039038	0,7490507	0,5267116	0,3920660	0,0566774	0,1010139	0,6142030	0,2784462	0,7232217	0,8021198	0,5498586	0,7728598	0,0077019	0,0026321	0,1999710	0,3518406	0,0656791	0,1982754	0,4283876	0,7936188	0,5014096	0,4706819	0,0834667	0,0482029	0,4165058	0,0023872	0,5907592	0,4234682	0,8690282	0,9649510	0,7440134	0,4233691	0,9917272	0,7690972	0,7286667	0,1184486	0,9585749	0,0748186	0,8337226	0,3990891	0,0173810	0,9940982	0,0028210	0,1683236	0,9052002	0,1994181	0,9816414	0,3388273	0,9152731	0,3338876	0,2549061	0,5315407	0,4680419	0,9763773	0,7526390	0,8791288	0,7058807	0,3438532
360	0,6291151	0,6186157	0,4205124	0,3044838	0,5288593	0,8713069	0,3038755	0,7490512	0,5267116	0,3920660	0,0565070	0,1010427	0,6142038	0,2784462	0,7232217	0,8021192	0,5498583	0,7728590	0,0077019	0,0026321	0,2007822	0,3518434	0,0656791	0,1986175	0,4285883	0,7938912	0,5013724	0,4720094	0,0834668	0,0476365	0,4165056	0,0023872	0,5907782	0,4236790	0,8688053	0,9651123	0,7434981	0,4226962	0,9915806	0,7688728	0,7284447	0,1183238	0,9584360	0,0745269	0,8342833	0,3973441	0,0172598	0,9937530	0,0026874	0,1654750	0,9052002	0,1994244	0,9815924	0,3388639	0,9152722	0,3340353	0,2549178	0,5315472	0,4680416	0,9763775	0,7528337	0,8791305	0,7058807	0,3437903
380	0,6291151	0,6186157	0,4205125	0,3042793	0,5286525	0,8718931	0,3038589	0,7490514	0,5267116	0,3920660	0,0563905	0,1010615	0,6142043	0,2784462	0,7232217	0,8021187	0,5498581	0,7728583	0,0077019	0,0026321	0,2014422	0,3518455	0,0656791	0,1988735	0,4287480	0,7941054	0,5013499	0,4730421	0,0834668	0,0472584	0,4165054	0,0023872	0,5907930	0,4238358	0,8686371	0,9652153	0,7431400	0,4224722	0,9914820	0,7687193	0,7282811	0,1182644	0,9583334	0,0743169	0,8346819	0,3960056	0,0171771	0,9934882	0,0025978	0,1634389	0,9052002	0,1994282	0,9815561	0,3388892	0,9152716	0,3341422	0,2549257	0,5315515	0,4680413	0,9763776	0,7529703	0,8791318	0,7058807	0,3437474
400	0,6291151	0,6186157	0,4205125	0,3041316	0,5285032	0,8723201	0,3038463	0,7490516	0,5267116	0,3920660	0,0563108	0,1010733	0,6142048	0,2784462	0,7232217	0,8021184	0,5498580	0,7728578	0,0077019	0,0026321	0,2019727	0,3518473	0,0656791	0,1990640	0,4288730	0,7942730	0,5013363	0,4738412	0,0834669	0,0470070	0,4165053	0,0023872	0,5908044	0,4239519	0,8685115	0,9652810	0,7428928	0,4225041	0,9914179	0,7686146	0,7281609	0,1182457	0,9582582	0,0741657	0,8349652	0,3949843	0,0171204	0,9932894	0,0025378	0,1619891	0,9052002	0,1994306	0,9815295	0,3389066	0,9152711	0,3342196	0,2549310	0,5315543	0,4680411	0,9763777	0,7530662	0,8791328	0,7058807	0,3437182
420	0,6291151	0,6186157	0,4205125	0,3040248	0,5283954	0,8726307	0,3038349	0,7490517	0,5267116	0,3920660	0,0562563	0,1010805	0,6142051	0,2784462	0,7232217	0,8021181	0,5498579	0,7728575	0,0077019	0,0026321	0,2023947	0,3518486	0,0656791	0,1992053	0,4289697	0,7944037	0,5013281	0,4744569	0,0834669	0,0468404	0,4165052	0,0023871	0,5908131	0,4240376	0,8684182	0,9653229	0,7427235	0,4226682	0,9913780	0,7685435	0,7280732	0,1182511	0,9582032	0,0740567	0,8351667	0,3942088	0,0170814	0,9931425	0,0024976	0,1609602	0,9052002	0,1994321	0,9815099	0,3389185	0,9152707	0,3342756	0,2549344	0,5315561	0,4680410	0,9763777	0,7531335	0,8791336	0,7058807	0,3436983
440	0,6291151	0,6186157	0,4205125	0,3039478	0,5283177	0,8728562	0,3038246	0,7490518	0,5267116	0,3920660	0,0562191	0,1010848	0,6142054	0,2784462	0,7232217	0,8021179	0,5498579	0,7728572	0,0077019	0,0026321	0,2027275	0,3518496	0,0656791	0,1993096	0,4290437	0,7945051	0,5013231	0,4749294	0,0834669	0,0467307	0,4165051	0,0023871	0,5908197	0,4241005	0,8683495	0,9653496	0,7426082	0,4228883	0,9913544	0,7684953	0,7280092	0,1182694	0,9581632	0,0739782	0,8353099	0,3936222	0,0170546	0,9930355	0,0024707	0,1602320	0,9052002	0,1994330	0,9814957	0,3389267	0,9152704	0,3343160	0,2549367	0,5315573	0,4680409	0,9763777	0,7531807	0,8791342	0,7058807	0,3436846
460	0,6291151	0,6186157	0,4205125	0,3038923	0,5282616	0,8730199	0,3038157	0,7490518	0,5267116	0,3920660	0,0561937	0,1010872	0,6142056	0,2784462	0,7232217	0,8021177	0,5498579	0,7728569	0,0077019	0,0026321	0,2029880	0,3518505	0,0656791	0,1993865	0,4291000	0,7945837	0,5013201	0,4752906	0,0834669	0,0466587	0,4165050	0,0023871	0,5908247	0,4241467	0,8682990	0,9653667	0,7425301	0,4231199	0,9913415	0,7684628	0,7279628	0,1182936	0,9581343	0,0739216	0,8354117	0,3931804	0,0170361	0,9929583	0,0024526	0,1597178	0,9052002	0,1994336	0,9814853	0,3389322	0,9152701	0,3343452	0,2549382	0,5315580	0,4680409	0,9763777	0,7532138	0,8791347	0,7058807	0,3436753
480	0,6291151	0,6186157	0,4205125	0,3038522	0,5282212	0,8731384	0,3038084	0,7490518	0,5267116	0,3920660	0,0561763	0,1010886	0,6142058	0,2784462	0,7232217	0,8021175	0,5498579	0,7728567	0,0077019	0,0026321	0,2031905	0,3518511	0,0656791	0,1994430	0,4291424	0,7946443	0,5013184	0,4755659	0,0834669	0,0466118	0,4165050	0,0023871	0,5908285	0,4241804	0,8682621	0,9653776	0,7424776	0,4233387	0,9913355	0,7684409	0,7279291	0,1183194	0,9581134	0,0738808	0,8354841	0,3928486	0,0170233	0,9929031	0,0024405	0,1593555	0,9052002	0,1994340	0,9814778	0,3389359	0,9152699	0,3343663	0,2549392	0,5315585	0,4680408	0,9763777	0,7532370	0,8791351	0,7058807	0,3436690
500	0,6291151	0,6186157	0,4205125	0,3038234	0,5281921	0,8732243	0,3038027	0,7490518	0,5267116	0,3920660	0,0561645	0,1010893	0,6142059	0,2784462	0,7232217	0,8021174	0,5498579	0,7728566	0,0077019	0,0026321	0,2033470	0,3518516	0,0656791	0,1994844	0,4291742	0,7946909	0,5013173	0,4757750	0,0834670	0,0465815	0,4165049	0,0023871	0,5908313	0,4242050	0,8682351	0,9653845	0,7424425	0,4235333	0,9913335	0,7684261	0,7279047	0,1183442	0,9580984	0,0738514	0,8355356	0,3926002	0,0170145	0,9928640	0,0024324	0,1591005	0,9052002	0,1994342	0,9814723	0,3389385	0,9152698	0,3343815	0,2549399	0,5315588	0,4680408	0,9763777	0,7532533	0,8791354	0,7058807	0,3436646
520	0,6291151	0,6186157	0,4205125	0,3038026	0,5281711	0,8732864	0,3037986	0,7490518	0,5267116	0,3920660	0,0561563	0,1010897	0,6142060	0,2784462	0,7232217	0,8021174	0,5498579	0,7728565	0,0077019	0,0026321	0,2034673	0,3518520	0,0656791	0,1995146	0,4291980	0,7947267	0,5013167	0,4759334	0,0834670	0,0465620	0,4165049	0,0023871	0,5908334	0,4242229	0,8682156	0,9653889	0,7424191	0,4236996	0,9913339	0,7684163	0,7278871	0,1183668	0,9580876	0,0738303	0,8355722	0,3924147	0,0170084	0,9928363	0,0024270	0,1589214	0,9052002	0,1994344	0,9814683	0,3389401	0,9152697	0,3343924	0,2549403	0,5315590	0,4680408	0,9763777	0,7532647	0,8791356	0,7058807	0,3436616
