"Time"	bolA	ompR	csgD	rstA	rcsB	rcsA	flhD	hdfR	flhC	qseB	lrhA	gadE	ydeO	evgA	gadW	gadX	rutR	nemR	torR	phoP	mdtE	mdtF	csgF	csgE	csgG	hdeA	hdeB	yhiD	gadA	gadB	gadC	sra	flgH	fliM	ppdA	flgM	fliT	fliF	osmB	fliK	wcaB	ygdB	gltJ	flgA	flgE	wzb	fliJ	flgG	wzc	wcaA	fliQ	fliE	fliG	recC	flgC	fliO	flgD	ygbK	fliR	fliN	yhjH	fliP	gltI	flgF
360	0,2877631	1,0468081	0,1130759	0,1198576	0,9247617	1,0306144	0,0851600	0,7406298	0,0236039	0,0262545	0,1106800	0,7052166	0,9349831	0,0068673	0,9093077	0,3882608	0,1957933	1,0559325	0,1371469	0,1134267	0,9376514	0,6456860	0,0222284	0,3863450	0,9556730	0,7194530	0,6222704	0,8595101	0,6723135	0,1708970	0,6387783	0,5308745	0,0251096	0,0212259	0,0285245	0,0096688	0,0145052	0,1592070	1,0368376	0,1843256	0,8165633	0,0786303	0,0000689	0,0102216	0,0675310	0,9122921	0,1873039	0,5875738	0,8961532	1,0933769	0,6792268	0,0126723	0,0159714	0,5508130	0,6963561	0,0237313	0,5646402	0,6094488	0,1146686	1,0207853	0,0742914	0,1697370	0,0421926	0,0718399
380	0,2697043	1,1515027	0,1018435	0,1288837	0,9799454	0,9960181	0,0852929	0,7013324	0,0378349	0,0350995	0,0981507	0,7831283	0,9101355	0,0033859	0,9218963	0,3856993	0,2275093	1,0637861	0,1590638	0,1118677	0,9211577	0,6131230	0,0212400	0,3925008	0,9366307	0,7342915	0,6183343	0,8524255	0,6951262	0,1749750	0,6317716	0,5629500	0,0225911	0,0261136	0,0304647	0,0069370	0,0065125	0,1790349	0,9831551	0,1697339	0,8232550	0,0890045	0,0001793	0,0079166	0,0678406	0,9283048	0,1873317	0,6143669	0,9696918	1,0196683	0,6661725	0,0192007	0,0180432	0,5799625	0,7270895	0,0252509	0,5849183	0,6354400	0,1382976	0,9528079	0,0832733	0,1384543	0,0322166	0,0530559
400	0,2888473	1,0386040	0,1321702	0,1400920	0,9772316	1,0373271	0,0910856	0,7736529	0,0309988	0,0566704	0,1208038	0,8431703	0,9371159	0,0020341	0,9494394	0,4268399	0,2343512	1,0764515	0,1712243	0,1047156	0,9775174	0,6620073	0,0183235	0,4097007	0,9502644	0,7252476	0,6040678	0,8661243	0,7397683	0,1774646	0,6370151	0,6149736	0,0157397	0,0297092	0,0274539	0,0116032	0,0123673	0,1257294	0,8908647	0,1169673	0,8459542	0,1129819	0,0000000	0,0048944	0,0605331	0,8915153	0,1843277	0,5661545	1,0136649	1,0441886	0,6315502	0,0160500	0,0130894	0,5487169	0,7154957	0,0254647	0,5888130	0,6203475	0,1242137	0,9435464	0,0617206	0,1346792	0,0388649	0,0536131
420	0,2811099	1,0536855	0,1064945	0,1609809	0,9598107	1,0224498	0,1261998	0,7762060	0,0266964	0,0595983	0,0932099	0,8122987	0,9738406	0,0006497	0,9133336	0,4342482	0,1867339	1,0866589	0,1621632	0,1150640	0,9952261	0,6146186	0,0213644	0,3983000	0,9893197	0,7335996	0,5809275	0,9138526	0,7457262	0,2275340	0,5860066	0,6661093	0,0089717	0,0160311	0,0269937	0,0025494	0,0158886	0,1185337	0,9332879	0,1044826	0,7965723	0,1062366	0,0006837	0,0073368	0,0531670	0,8961243	0,1905504	0,5974961	0,9724867	1,0265426	0,5712804	0,0100342	0,0101997	0,5458098	0,6637024	0,0207746	0,6036818	0,5992409	0,1141358	0,9753714	0,0727264	0,1519098	0,0479349	0,0531857
440	0,2699590	1,0118929	0,1310553	0,1532853	1,0244907	1,0569852	0,0996776	0,7434459	0,0276907	0,0528446	0,0779065	0,7860511	0,9470430	0,0061063	0,9356602	0,4362464	0,1870454	0,9281472	0,1376171	0,1266954	1,0549221	0,6341222	0,0114620	0,3878598	0,9843656	0,7574623	0,6020839	0,9303048	0,7728107	0,2370996	0,6191948	0,6395663	0,0133571	0,0246851	0,0232086	0,0069613	0,0084542	0,1242948	1,0315470	0,1062874	0,8102386	0,1228820	0,0019505	0,0099265	0,0508497	0,9665744	0,1871922	0,5992691	0,9359077	1,0458626	0,5396115	0,0160698	0,0086963	0,5102878	0,6329786	0,0244461	0,6367808	0,6874252	0,1326626	0,9293936	0,0666881	0,1405760	0,0410306	0,0564111
460	0,3051229	1,0760102	0,1111326	0,1477433	1,0666831	1,1092566	0,1195979	0,8192870	0,0190212	0,0301543	0,0999222	0,7712746	0,9574320	0,0080829	0,9389378	0,4336973	0,1953716	1,0290753	0,1501553	0,1503642	1,0196790	0,6132157	0,0137544	0,3471710	0,9848263	0,7487700	0,6030586	0,8667250	0,7579336	0,2452498	0,6366106	0,5691726	0,0110768	0,0347080	0,0170762	0,0067742	0,0119056	0,1511613	0,9869361	0,1539267	0,8346490	0,1054258	0,0021107	0,0114028	0,0514709	0,9063861	0,1791425	0,6834393	0,9970843	0,9631892	0,5335945	0,0123566	0,0153651	0,5282968	0,6664574	0,0162289	0,5880224	0,7469506	0,1313285	0,8744275	0,0807536	0,1407716	0,0438574	0,0475047
480	0,3082529	1,0015125	0,0798509	0,1593537	1,0609442	1,1184870	0,1056816	0,8297175	0,0186027	0,0249194	0,1102812	0,7678474	0,9015809	0,0059521	0,8912563	0,3913836	0,2175117	1,0506611	0,1647208	0,1566338	0,9593876	0,6820638	0,0174850	0,3345883	0,9678069	0,7026797	0,6183065	0,8691504	0,7509286	0,2400234	0,6043708	0,6223135	0,0130153	0,0408476	0,0273758	0,0127425	0,0083355	0,1647687	0,9370959	0,2535573	0,8353953	0,0857082	0,0036138	0,0090845	0,0428071	0,9223017	0,1668804	0,6767062	0,9849202	1,0420439	0,5770233	0,0209242	0,0131444	0,4907121	0,7075704	0,0197770	0,6158153	0,6643595	0,1099319	0,9204332	0,1045088	0,1416796	0,0415412	0,0359990
500	0,2967929	0,9772228	0,0653555	0,1642543	1,0986758	1,0781632	0,1043995	0,8625032	0,0223043	0,0259667	0,1022438	0,7457911	0,9680289	0,0052877	0,9570947	0,3716174	0,2145076	0,9675438	0,1712950	0,1102011	0,9751675	0,6687101	0,0180789	0,3239608	0,9930985	0,7046770	0,6700679	0,8493630	0,7153392	0,2156808	0,6680650	0,5348336	0,0106715	0,0341039	0,0190824	0,0104116	0,0077427	0,1738143	0,9377589	0,2702344	0,8484020	0,0722993	0,0022827	0,0076828	0,0578866	0,9747212	0,1499850	0,6693557	1,0021720	1,0595646	0,5959642	0,0286075	0,0099914	0,4589087	0,7155572	0,0071752	0,6126817	0,6155138	0,1007437	0,9018402	0,1059894	0,1194231	0,0307572	0,0412061
520	0,2824711	0,9268737	0,0641672	0,1599950	1,0849975	1,0211194	0,1132441	0,8930177	0,0123914	0,0310741	0,1004974	0,7203522	0,9538687	0,0000000	1,0390657	0,4078473	0,2289108	0,9909663	0,1499206	0,0768948	0,9468727	0,7209134	0,0263731	0,3403433	0,9652468	0,7907089	0,6391670	0,9174808	0,7439339	0,1852209	0,5895653	0,5231312	0,0130571	0,0375186	0,0247752	0,0072641	0,0110673	0,1744329	0,9738966	0,2557225	0,8325817	0,0666195	0,0006094	0,0133358	0,0584359	0,9789502	0,1573276	0,7259655	0,9520716	1,0638005	0,6304811	0,0275178	0,0144298	0,4987497	0,6251247	0,0057396	0,5863617	0,6168007	0,0946433	0,8612323	0,1165166	0,1250459	0,0355661	0,0409516
540	0,2928008	0,9020380	0,0745341	0,1990797	1,0036910	0,9814159	0,1336682	0,8509937	0,0054538	0,0579555	0,0907741	0,7576270	0,9686472	0,0002913	1,0714634	0,4560875	0,2092104	1,0143234	0,1394780	0,0832351	0,9633832	0,7011203	0,0226896	0,3279088	0,9804690	0,7250714	0,5911517	0,8630091	0,7058515	0,2223328	0,6431093	0,5704450	0,0153478	0,0298620	0,0206176	0,0095337	0,0145156	0,1808556	1,0476916	0,2832528	0,8176136	0,0816441	0,0000290	0,0112461	0,0450443	1,0474788	0,1784824	0,7273181	0,9156876	1,0058072	0,6574720	0,0297742	0,0127148	0,5311133	0,6879728	0,0017037	0,5479614	0,5646779	0,1328143	0,8315280	0,1174751	0,1527360	0,0374527	0,0432536
560	0,3066964	0,9189378	0,0864667	0,1672560	1,0497929	0,9512616	0,1527283	0,8896519	0,0042930	0,0484320	0,0863413	0,7997609	0,9449679	0,0033319	1,0140853	0,4332334	0,1941929	1,0281879	0,1348632	0,1356578	0,9365656	0,7150615	0,0185313	0,3222259	0,9159447	0,7663487	0,6363594	0,8896397	0,7126685	0,2121031	0,6551687	0,5829681	0,0159660	0,0304237	0,0144115	0,0038630	0,0104685	0,1856339	1,0477066	0,2768008	0,8032370	0,0981804	0,0001256	0,0069079	0,0401126	0,9697997	0,1733384	0,7241312	0,8946079	1,0025680	0,6882133	0,0308822	0,0105235	0,5062174	0,6681317	0,0068109	0,4993677	0,6496231	0,1396237	0,7562537	0,1450776	0,1605182	0,0338851	0,0617318
580	0,3162272	0,8954236	0,0861479	0,1227801	1,0336176	0,9579385	0,1727488	0,9498056	0,0190157	0,0537488	0,0952122	0,8223764	0,7035368	0,0035486	0,9414478	0,4393401	0,3324979	0,9675033	0,4176156	0,1185278	0,8806359	0,6864944	0,0098081	0,3306158	0,9033173	0,7900221	0,6894972	0,8899610	0,6821901	0,2159167	0,6773722	0,5449313	0,0164549	0,0330155	0,0107740	0,0136583	0,0149603	0,1909766	1,0368892	0,2922067	0,8187793	0,0812632	0,0002645	0,0163671	0,0650448	0,9584134	0,1720404	0,7222485	0,8858662	0,9558237	0,6852344	0,0223205	0,0180699	0,3743002	0,1993348	0,0053422	0,2748610	0,6311427	0,0687530	0,4751329	0,1508264	0,1458390	0,0351148	0,0572817
600	0,3319739	0,9675774	0,0734925	0,0935503	0,9970386	0,9520778	0,1771708	1,0300061	0,0432214	0,0416708	0,0990730	0,7862877	0,5184212	0,0080576	0,9113687	0,4318040	0,4103804	0,9843006	0,5660168	0,1174423	0,8342964	0,7018446	0,0140453	0,3825054	0,9405138	0,8127204	0,6549412	0,9020802	0,6756479	0,2321117	0,6247191	0,6199111	0,0135441	0,0474926	0,0056023	0,0179452	0,0211123	0,1634177	0,9033143	0,2808150	0,7880813	0,0849399	0,0001083	0,0287072	0,0646894	1,0078911	0,1675836	0,6825337	0,8555357	1,0699651	0,6906819	0,0275039	0,0155482	0,2760902	0,0670600	0,0091119	0,1771141	0,6200248	0,0300033	0,3059309	0,1448690	0,1128131	0,0401478	0,0638295
620	0,2637962	0,9963341	0,0694354	0,0755726	0,9871965	0,9491606	0,1557468	1,0005254	0,0534202	0,0308676	0,1034168	0,8121471	0,3940427	0,0088145	0,9374581	0,3879696	0,4347911	1,1018780	0,6298814	0,0856184	0,9183383	0,6962924	0,0200951	0,3789722	0,9720180	0,8058748	0,6469087	0,8184835	0,6195990	0,2259239	0,6241922	0,6316365	0,0169394	0,0496372	0,0142920	0,0173692	0,0295042	0,1875121	0,7963760	0,3410454	0,7349525	0,0880173	0,0003772	0,0273990	0,0775728	0,9548394	0,1559520	0,6738092	0,8901948	1,0070131	0,7122907	0,0324759	0,0160513	0,2062304	0,0373644	0,0022038	0,1070957	0,6653676	0,0202251	0,2180495	0,1839942	0,1373130	0,0419213	0,0527057
640	0,2345829	0,9484614	0,0850465	0,0555336	1,0521581	0,9449584	0,1322399	0,9898037	0,0706483	0,0380779	0,0846479	0,7989986	0,3237127	0,0078178	0,8786474	0,3421751	0,4408326	1,0525834	0,6570460	0,1535869	0,8476681	0,6935137	0,0170993	0,3800133	0,9392074	0,7704017	0,6528542	0,8515115	0,5956888	0,2513365	0,6597714	0,5819352	0,0231648	0,0677381	0,0040798	0,0224589	0,0315318	0,2539828	0,8181946	0,4221163	0,6717405	0,1182216	0,0002782	0,0253110	0,0722016	1,0041226	0,1680304	0,7192633	0,8764473	0,9182266	0,7478464	0,0253948	0,0198296	0,1827467	0,0295427	0,0049297	0,0788464	0,7423335	0,0114199	0,1753107	0,2112330	0,1569106	0,0485172	0,0509472
660	0,2983016	1,0150107	0,0818946	0,0461345	1,0255956	0,9821958	0,1198395	0,9705425	0,0578191	0,0271534	0,0513888	0,7844347	0,2546665	0,0049437	0,8626756	0,3179277	0,4468889	0,9923895	0,7267920	0,1540776	0,8470094	0,6634910	0,0231190	0,3802765	0,9571996	0,8217362	0,6166139	0,8919444	0,5217185	0,2163620	0,5924831	0,5273226	0,0267351	0,0714299	0,0162053	0,0182381	0,0364799	0,2173132	0,8590280	0,4319525	0,7097127	0,1930161	0,0006096	0,0319019	0,0624365	0,9492890	0,1833195	0,7055434	0,9597609	0,9879392	0,7311177	0,0285066	0,0215405	0,1284037	0,0147832	0,0080071	0,0681619	0,8011651	0,0181267	0,1453003	0,1761433	0,1273138	0,0354116	0,0469180
680	0,3153491	1,0620171	0,0716485	0,0546041	0,9758581	0,9393112	0,1099320	0,9899162	0,0543763	0,0539272	0,0596557	0,7160653	0,1733005	0,0066262	0,8842482	0,2707975	0,4457960	0,9168508	0,7050116	0,1189439	0,8284978	0,7156599	0,0258680	0,3306266	0,9333837	0,8384330	0,6331846	0,9331468	0,4795464	0,1716876	0,5884157	0,5769018	0,0384666	0,0493488	0,0189940	0,0085227	0,0356949	0,1850742	0,8178889	0,4065393	0,7445800	0,2292335	0,0000552	0,0310479	0,0488463	1,0171850	0,1781364	0,6479411	0,9185318	0,9770782	0,7380636	0,0352312	0,0098318	0,0935031	0,0078596	0,0186369	0,0564188	0,8099387	0,0136319	0,1258211	0,1761635	0,1241286	0,0335240	0,0684039
700	0,3125193	1,0486143	0,0705588	0,0509941	0,9197968	0,9941631	0,1236118	1,0176949	0,0479311	0,0461047	0,0899122	0,7098354	0,1490781	0,0037492	0,8606149	0,2052791	0,3980849	0,9873867	0,6230697	0,0951124	0,8129755	0,7039356	0,0224037	0,3458057	0,9586202	0,7968264	0,5622969	0,8737900	0,4704941	0,1608897	0,6160478	0,6061243	0,0501375	0,0363911	0,0161390	0,0035375	0,0462880	0,2096406	0,7507001	0,3615190	0,7451715	0,2568142	0,0002345	0,0272682	0,0399457	0,9405270	0,1744446	0,6645948	0,8886903	0,8917824	0,6719873	0,0269578	0,0155987	0,0666909	0,0112334	0,0174185	0,0500020	0,8004855	0,0117123	0,1180027	0,1404292	0,1122277	0,0323002	0,0851542
720	0,3112090	1,0472082	0,0859108	0,0655395	0,9397921	0,9891250	0,1256253	0,9589840	0,0673435	0,0491241	0,0850970	0,6342337	0,1336548	0,0025368	0,8998094	0,2019822	0,4308126	1,0513209	0,5753573	0,1103317	0,7500820	0,7097130	0,0254348	0,3454925	1,0055048	0,8130701	0,5956052	0,9034614	0,4912010	0,1262301	0,6231676	0,6056984	0,0590217	0,0390301	0,0078075	0,0019442	0,0503468	0,1966375	0,8286907	0,3614234	0,7648000	0,3148420	0,0006535	0,0329062	0,0359701	0,8644858	0,1575522	0,7051732	0,8983051	0,8806301	0,6675288	0,0239411	0,0185571	0,0550186	0,0165742	0,0196247	0,0702506	0,8616613	0,0104430	0,1245874	0,1515561	0,1221048	0,0261374	0,0772905
740	0,3180976	0,9554421	0,1078129	0,0667594	0,9590204	0,9739027	0,1367575	0,9548986	0,0727949	0,0440569	0,1169165	0,5501918	0,1031014	0,0051287	0,9115022	0,1959105	0,4451774	0,9504216	0,5628874	0,1755894	0,7303604	0,6867551	0,0361178	0,3682032	0,9872751	0,8502732	0,6449745	0,8916104	0,4419956	0,1370957	0,6430537	0,5705233	0,0698144	0,0622317	0,0167079	0,0016450	0,0534886	0,1878962	0,7508537	0,4293515	0,8278560	0,3450288	0,0011773	0,0482603	0,0476300	0,8907467	0,1437515	0,7347916	0,9348405	0,9273680	0,6794861	0,0198092	0,0150699	0,0427760	0,0265151	0,0209897	0,0523944	0,9395738	0,0152860	0,1198797	0,1839547	0,1287461	0,0260898	0,0538305
760	0,3224201	1,0165742	0,1036662	0,0573396	0,9941025	0,9525001	0,1110449	0,9559593	0,0762131	0,0438645	0,0804184	0,4671896	0,0904961	0,0040535	0,9239953	0,1651363	0,4416268	0,9322452	0,5873911	0,1913266	0,7068051	0,6833364	0,0312909	0,3884822	0,9763467	0,8252883	0,6157055	0,8799282	0,4629252	0,1176112	0,6533469	0,5779919	0,0710239	0,0814234	0,0116207	0,0097321	0,0553980	0,1752622	0,7909725	0,3972811	0,7931839	0,3408865	0,0027670	0,0548399	0,0705489	0,9498051	0,1620539	0,7479109	0,9314647	0,9346620	0,6710521	0,0286589	0,0166018	0,0369847	0,0180884	0,0206348	0,0523158	0,8829438	0,0176923	0,1162915	0,1911165	0,1229529	0,0348394	0,0517841
780	0,3230088	1,0306109	0,1030257	0,0462996	0,9929312	0,9266084	0,1465247	0,9052942	0,0773906	0,0526263	0,1048952	0,3833759	0,0979179	0,0069142	0,9274516	0,1491622	0,4541336	0,9627903	0,6004849	0,1716772	0,6554724	0,7102150	0,0387778	0,3874891	1,0280816	0,8453201	0,6255982	0,8609785	0,4402501	0,1247266	0,7057849	0,5878497	0,0698988	0,0768498	0,0207330	0,0067666	0,0576215	0,2037056	0,7878398	0,3465695	0,7774827	0,3155786	0,0021782	0,0525702	0,0744307	0,8435948	0,1527173	0,7404662	0,8881557	0,9497382	0,7049585	0,0301169	0,0177334	0,0290687	0,0240072	0,0161232	0,0715094	0,9395175	0,0066407	0,0995701	0,1610466	0,1180796	0,0394210	0,0550996
800	0,3072056	0,9752940	0,1006381	0,0483198	0,9866909	0,9164122	0,1529591	0,9105178	0,0884754	0,0427139	0,0819268	0,3071772	0,0915499	0,0050566	0,9201531	0,1438289	0,4317131	0,9431093	0,5620279	0,1573349	0,6055289	0,6672801	0,0400989	0,3571585	1,0433137	0,9205474	0,5760700	0,8656840	0,4025125	0,1073320	0,7227056	0,6434908	0,0502897	0,0684232	0,0275374	0,0182607	0,0767484	0,2194280	0,8413645	0,2931273	0,7454962	0,2718524	0,0006997	0,0416580	0,0833459	0,8864856	0,1424676	0,6844926	0,8663570	0,9657022	0,7289868	0,0242910	0,0113966	0,0187927	0,0261120	0,0149719	0,0925713	0,9824951	0,0114268	0,1031610	0,1426299	0,1479815	0,0308932	0,0441211
820	0,3250934	0,9970488	0,0967362	0,0381307	0,9870088	0,8609891	0,1411457	0,8932442	0,1011715	0,0446828	0,1050825	0,2926416	0,0696910	0,0044804	0,9619947	0,1231621	0,4292946	0,9626220	0,5488682	0,1446000	0,5354828	0,6122849	0,0284504	0,3641840	1,0405042	0,8849348	0,5911530	0,8073320	0,3523442	0,0950817	0,7118100	0,5967040	0,0423219	0,0572642	0,0300740	0,0022170	0,0742560	0,2781980	0,7865774	0,2764290	0,7125216	0,2390255	0,0000000	0,0293521	0,0668024	0,9457859	0,1392559	0,6116100	0,9025686	0,9702793	0,7357691	0,0340485	0,0139512	0,0205138	0,0184113	0,0204573	0,0939885	0,9609035	0,0094000	0,1139836	0,1677967	0,1454059	0,0339914	0,0371503
840	0,3407372	1,0496741	0,1010060	0,0361648	1,0274889	0,9507162	0,1593059	1,0238116	0,0996120	0,0542724	0,0780424	0,2163047	0,0665287	0,0049296	0,9928587	0,1272160	0,4310321	1,0224394	0,5112633	0,1474630	0,4781850	0,5308699	0,0209407	0,3991753	1,0591124	0,8576595	0,5246503	0,8454210	0,2930461	0,1113388	0,6319908	0,6097508	0,0364975	0,0499222	0,0356524	0,0045642	0,0709980	0,2221677	0,8168259	0,3511930	0,7939294	0,2407478	0,0000000	0,0334882	0,0828335	1,0257885	0,1150019	0,6855394	0,9076938	0,9925090	0,7148687	0,0284374	0,0115278	0,0227127	0,0309912	0,0145596	0,0477396	0,9111105	0,0145194	0,0806770	0,1617373	0,1646990	0,0338740	0,0313109
860	0,3635459	1,0010386	0,0943515	0,0517122	1,0081504	0,9244354	0,1458343	1,0181379	0,0751146	0,0576935	0,0691791	0,1687410	0,0685110	0,0027185	0,9847590	0,1190188	0,4184951	0,9230273	0,5225157	0,1233742	0,4414583	0,4267584	0,0168364	0,3616732	1,0606552	0,9215874	0,5308897	0,8846967	0,2629681	0,1233791	0,6213880	0,5524681	0,0290206	0,0762022	0,0429819	0,0045146	0,0595000	0,2044783	0,7652814	0,4264114	0,7881822	0,2775807	0,0000496	0,0518879	0,0844301	0,9886792	0,1183912	0,6985974	0,8836553	0,9696411	0,6585151	0,0347446	0,0118151	0,0290491	0,0312973	0,0236916	0,0837403	0,9397003	0,0036109	0,0921484	0,1966085	0,1527657	0,0362583	0,0465310
880	0,3517112	0,9832619	0,0803558	0,0327519	1,0211693	0,9653574	0,1664488	1,0250822	0,0586945	0,0569172	0,0787429	0,1332850	0,0791742	0,0041356	0,9234266	0,1210606	0,4144565	0,9554099	0,5141829	0,1191566	0,3958314	0,3504211	0,0276791	0,3655401	1,0138121	0,9040524	0,4587964	0,8353495	0,2381017	0,1123275	0,5562756	0,5263309	0,0476348	0,0772019	0,0395279	0,0148190	0,0610864	0,2041919	0,7339225	0,4020173	0,7746011	0,3370133	0,0006166	0,0622869	0,0800181	0,9086749	0,1293668	0,7327792	0,9272320	0,9309186	0,6731494	0,0245583	0,0096637	0,0204322	0,0406183	0,0184255	0,0745224	0,8473300	0,0032520	0,1119593	0,1613627	0,1386402	0,0327753	0,0666175
900	0,3368408	0,9552470	0,0908744	0,0439031	1,0040578	0,8585885	0,1492527	1,0191087	0,0617984	0,0458775	0,0704502	0,1088635	0,0840872	0,0053532	0,8709556	0,1481708	0,4122176	1,0166754	0,5795057	0,1344084	0,4029306	0,2449951	0,0240776	0,3608945	1,0189981	0,8874570	0,4188257	0,8761122	0,2062157	0,1187641	0,5201002	0,5745539	0,0436502	0,0654198	0,0291729	0,0052846	0,0583664	0,2009979	0,7830738	0,4160834	0,7279557	0,3034784	0,0015447	0,0644931	0,0862853	1,0204180	0,1387024	0,7027378	0,8966585	0,9658355	0,6604578	0,0371266	0,0178404	0,0261203	0,0270748	0,0131207	0,0585481	0,7952579	0,0038653	0,1091060	0,1492997	0,1082135	0,0455873	0,0781868
920	0,3179349	1,0203840	0,0808760	0,0380440	0,9369859	0,9105314	0,1789779	0,9899191	0,0665231	0,0478943	0,0601281	0,0784077	0,0754918	0,0019924	0,9052885	0,1401078	0,4377178	1,0111375	0,6249315	0,1377378	0,3970919	0,1809578	0,0230146	0,3669313	0,9987433	0,8169191	0,3497579	0,8801810	0,1938272	0,1007194	0,4287737	0,5634709	0,0464003	0,0845876	0,0212478	0,0048452	0,0540625	0,1997558	0,8398449	0,4677471	0,6818902	0,3082301	0,0003259	0,0678836	0,0799706	0,9909187	0,1309279	0,6817414	0,9073959	0,8999369	0,6660703	0,0424490	0,0154806	0,0284219	0,0180188	0,0132889	0,0668507	0,8336636	0,0105224	0,0953094	0,1987130	0,1215259	0,0345997	0,0583520
940	0,3090512	0,9473392	0,0893741	0,0236680	1,0159366	0,9467130	0,1884983	0,9987073	0,0740205	0,0610872	0,0637096	0,0609316	0,0695447	0,0008545	0,8221535	0,1409208	0,3919277	0,9953701	0,6083185	0,1674825	0,3871235	0,1308370	0,0185835	0,3236884	1,0088947	0,8045352	0,3082337	0,8750808	0,1847178	0,0989879	0,3412844	0,5766818	0,0549046	0,1079253	0,0235332	0,0071055	0,0656811	0,2232705	0,7450693	0,4674676	0,7004140	0,3780626	0,0004250	0,0630675	0,0714478	0,9571736	0,1319507	0,7020269	0,8873169	0,9434427	0,6887148	0,0355740	0,0109671	0,0358551	0,0164988	0,0076920	0,0596264	0,8779339	0,0156138	0,1400234	0,2133496	0,1117163	0,0424419	0,0495870
960	0,2940119	0,9979579	0,1059285	0,0167586	1,0464674	0,8793286	0,1810752	0,9985274	0,0711534	0,0637749	0,0692927	0,0662847	0,0644442	0,0026176	0,8712660	0,1595873	0,3789332	0,9668862	0,6008714	0,1580604	0,4413716	0,0922439	0,0141979	0,3160152	1,0297627	0,8922278	0,2532511	0,8275905	0,1697297	0,0959089	0,3006454	0,5263733	0,0775587	0,0963631	0,0313122	0,0086666	0,0489230	0,2214676	0,8038318	0,4561758	0,7062012	0,4349615	0,0013923	0,0733053	0,0891690	1,0237207	0,1412524	0,6459129	0,9643619	0,9373373	0,6278146	0,0230278	0,0185126	0,0282303	0,0110148	0,0068518	0,0757402	0,8423590	0,0178770	0,1464159	0,2143861	0,1312897	0,0430641	0,0486153
980	0,3314780	1,0376182	0,0889413	0,0265295	1,0491157	0,8758561	0,1542847	1,0764700	0,0847166	0,0426675	0,0650728	0,0471649	0,0748517	0,0061092	0,9040296	0,1876293	0,4131402	0,9381628	0,5317280	0,1153917	0,4300795	0,0832223	0,0253555	0,3554143	1,0738982	0,8241772	0,2310731	0,8557886	0,1527214	0,1036649	0,2720933	0,5662067	0,0854040	0,0802428	0,0218622	0,0030330	0,0304129	0,1748964	0,7922456	0,4917074	0,6592837	0,4760184	0,0008710	0,0593858	0,0954552	1,0502972	0,1691815	0,6944463	0,9989943	0,9494627	0,6390192	0,0229071	0,0093900	0,0444684	0,0131859	0,0069003	0,0918224	0,8614222	0,0182561	0,1307418	0,2884935	0,1416341	0,0443222	0,0503304
1000	0,3471717	1,0728935	0,0896830	0,0372917	1,0258581	0,8946674	0,1347347	1,0290112	0,0960073	0,0429613	0,0641069	0,0410551	0,0706066	0,0069994	0,9084651	0,1921187	0,4059032	0,9934997	0,5226068	0,0899775	0,4505163	0,0511627	0,0255440	0,3589465	1,0653168	0,7399488	0,1920793	0,8521173	0,1483159	0,0988882	0,2857444	0,5467240	0,0746991	0,0874626	0,0204422	0,0054979	0,0267196	0,2100165	0,7788464	0,5869527	0,6840917	0,4655040	0,0004339	0,0761144	0,1051158	0,9818935	0,1795478	0,7050913	0,9971556	0,9421571	0,6996608	0,0266902	0,0209636	0,0484222	0,0157575	0,0052660	0,0702252	0,8662625	0,0326891	0,1332168	0,3432093	0,1360264	0,0353176	0,0538741
1020	0,3315466	1,0345595	0,0818352	0,0479265	0,9620441	0,8951732	0,1318919	1,0082917	0,1046300	0,0404749	0,0834187	0,0371948	0,0847565	0,0084140	0,9176273	0,2284568	0,4269510	1,0286946	0,5508395	0,0842182	0,4972142	0,0405432	0,0142168	0,3639414	1,0678056	0,7874468	0,1772963	0,8375499	0,1383182	0,1007197	0,2954872	0,5560060	0,0691586	0,0962652	0,0143860	0,0071364	0,0332218	0,2072261	0,7670553	0,5526629	0,7073028	0,4630680	0,0003957	0,0580460	0,0876839	1,0808901	0,1746737	0,7267717	0,9641650	0,9908171	0,6997715	0,0186117	0,0243415	0,0489812	0,0295547	0,0011539	0,0665012	0,9694932	0,0221815	0,1189712	0,3110962	0,1167988	0,0316440	0,0641076
1040	0,2987672	0,9432142	0,0659286	0,0556081	0,9771239	0,8691733	0,1224174	1,0079241	0,0973992	0,0490726	0,0887240	0,0682890	0,0681649	0,0091931	0,9089261	0,2218659	0,3785287	1,0877677	0,6049492	0,1047904	0,4843195	0,0286629	0,0133745	0,3503171	1,0827962	0,8415239	0,1502940	0,8012947	0,1545267	0,0881856	0,2648175	0,5695374	0,0763641	0,0803243	0,0197838	0,0031758	0,0388806	0,2162355	0,7315783	0,5407057	0,6636898	0,4308506	0,0000319	0,0582602	0,0897925	1,0339987	0,1527594	0,7544917	0,9840454	0,9666538	0,7040081	0,0236582	0,0301618	0,0413767	0,0307096	0,0064471	0,0440230	0,9602843	0,0222466	0,1066297	0,3056732	0,1134658	0,0199861	0,0621227
