"Time"	betI	arcA	lldR	xylR	gadX	torR	rutR	gadW	nemR	gadE	ydeO	evgA	rcsA	csgD	rcsB	rstA	ompR	bolA	phoP	treR	mdtE	mdtF	csgE	csgG	csgF	gadA	hdeA	yhiD	hdeB	rutF	rutE	rutA	rutG	rutD	rutB	rutC	gadC	cadA	gadB	fadL	cadB	sra	wza	wcaA	wzb	wzc	osmB	nemA	lldP	wcaB	betA	betB	lldD	rprA	bdm	betT	gadY	treB	hdeD	slp	treC	dctR	yjbE	yjbF
340	0,2386665	0,5020479	0,3125928	0,3212916	0,7405858	0,2374233	0,2640561	0,2214464	0,4549437	0,5126581	0,6793303	0,7900811	0,6843075	0,0039503	0,6060352	0,5840672	0,5996651	0,1556485	0,4885320	0,1823446	0,6228035	0,4943896	0,1323857	0,2124824	0,0050416	0,3033287	0,6314896	0,0302992	0,4451589	0,6871866	0,7237756	0,2698173	0,4557209	0,2550894	0,6540945	0,7341867	0,2281469	0,3435252	0,7360429	0,0003750	0,3870099	0,7180299	0,3420893	0,2474764	0,8281300	0,6559638	0,8162101	0,1897445	0,3794001	0,4477747	0,1809839	0,2807436	0,1363875	0,5598742	0,5867309	0,1929683	0,4921735	0,3642542	0,6657570	0,3594177	0,4902035	0,5557654	0,6887150	0,5558391
360	0,2443314	0,7094480	0,3872809	0,1637959	0,6964913	0,2391938	0,2562525	0,2804973	0,4254644	0,5310823	0,7499303	0,7178361	0,5486474	0,0060451	0,7203608	0,6564416	0,6639741	0,1258921	0,5552725	0,2320823	0,6330073	0,4980558	0,0869576	0,2428588	0,0032305	0,3951237	0,5456113	0,0339914	0,4533938	0,7326426	0,7165324	0,2977067	0,5556404	0,2331444	0,6287007	0,6893729	0,2858325	0,2094127	0,6541358	0,0000000	0,4256098	0,6184082	0,3448683	0,2788675	0,7174425	0,5273207	0,7851182	0,1294676	0,3941999	0,5261077	0,1562692	0,2490722	0,0834693	0,6401917	0,6686535	0,1986149	0,6827624	0,2375028	0,7048103	0,3964369	0,5510578	0,5550514	0,6301655	0,6645871
380	0,2230538	0,6192682	0,3614962	0,3314999	0,7300192	0,2109345	0,2993253	0,2736935	0,3829256	0,5701262	0,8198346	0,6993581	0,6848551	0,0007560	0,8053274	0,6643762	0,7214255	0,1570388	0,4310619	0,2451516	0,7108408	0,3736281	0,0842061	0,2236379	0,0049222	0,3986445	0,5145800	0,0369178	0,5666897	0,6690610	0,6108160	0,2864559	0,6909565	0,2158868	0,6464608	0,6216979	0,3526350	0,2054033	0,6487891	0,0001220	0,3957983	0,5982882	0,3811277	0,2508192	0,6852909	0,6136935	0,6027040	0,1331824	0,4183508	0,4503147	0,2053837	0,2836053	0,0990799	0,6553452	0,5394266	0,1252669	0,5723237	0,3087962	0,7465189	0,3521119	0,5519399	0,5591048	0,6934271	0,6203077
400	0,2801032	0,6851662	0,3212882	0,2477629	0,7050478	0,2829701	0,3198208	0,2841315	0,4384059	0,5516076	0,8082027	0,6664918	0,6486393	0,0005699	0,6798876	0,6562882	0,6589223	0,1277317	0,4898093	0,2074361	0,6945705	0,4945665	0,1458718	0,2076691	0,0010668	0,4403867	0,3890306	0,0348014	0,5115224	0,6822217	0,6736823	0,3371088	0,6178223	0,2158178	0,6362122	0,6260693	0,4296112	0,1290931	0,6459378	0,0001142	0,3503203	0,5686589	0,3932163	0,3025561	0,6467975	0,6421864	0,7280514	0,1473777	0,4330308	0,4445284	0,1670539	0,2887189	0,0857891	0,6200640	0,6857825	0,1619527	0,6317654	0,2602479	0,6344035	0,4188586	0,5972629	0,4710862	0,6389262	0,6097736
420	0,3448653	0,7280842	0,3058814	0,2089664	0,6571116	0,2100992	0,2636086	0,2462357	0,3387802	0,5154475	0,8105394	0,7790151	0,7140451	0,0032513	0,7766307	0,6489125	0,6700803	0,1061491	0,4918356	0,2234557	0,6171095	0,4810908	0,1264812	0,2831431	0,0045008	0,4564123	0,4996502	0,0305691	0,4701522	0,8386957	0,6894417	0,3227865	0,6201747	0,2031710	0,6537344	0,6622605	0,3858500	0,2369046	0,6495288	0,0003966	0,4137420	0,5922200	0,4463219	0,2767623	0,5840859	0,4456149	0,7813887	0,1214664	0,3029892	0,5238278	0,1330839	0,2151009	0,1636050	0,6759392	0,5990507	0,1725711	0,6905223	0,3899078	0,5939120	0,4063065	0,6609456	0,5448567	0,5675556	0,5549956
440	0,3222423	0,5211794	0,2890627	0,1996021	0,6426686	0,2341751	0,2473782	0,2268495	0,4493953	0,5526164	0,7071328	0,6672439	0,7508479	0,0127901	0,7068557	0,7312534	0,6616512	0,1692841	0,5134007	0,1843922	0,6630562	0,4612269	0,1350688	0,2260725	0,0021375	0,4271199	0,4141361	0,0220384	0,4778055	0,8933793	0,6320027	0,3341418	0,8315656	0,2055663	0,6491054	0,6897781	0,3113785	0,2234545	0,7272303	0,0011538	0,4443674	0,5789532	0,4312270	0,2858709	0,7103556	0,5280006	0,7574952	0,1227796	0,4039618	0,5428875	0,0987442	0,2549221	0,1173371	0,6125375	0,6478759	0,1530906	0,6259532	0,4259250	0,5656067	0,4568205	0,6411908	0,4675075	0,6699171	0,4979872
460	0,2440418	0,6184191	0,3553102	0,1996090	0,7442780	0,2054194	0,2595493	0,2931609	0,4191740	0,5256497	0,6504882	0,7101937	0,7270439	0,0077916	0,6469991	0,6111148	0,9251061	0,0923504	0,4664880	0,1408199	0,6511321	0,5357318	0,0545983	0,2737302	0,0009262	0,4391849	0,4901902	0,0194039	0,4706072	0,6323780	0,7148691	0,3116794	0,6780939	0,1931806	0,6441273	0,7810666	0,3404729	0,2343781	0,6606839	0,0000770	0,4126230	0,6532680	0,4054608	0,2693536	0,6302486	0,6653765	0,6842607	0,1537311	0,3983250	0,5176580	0,1134640	0,2272333	0,1983211	0,7519070	0,7173168	0,1396500	0,7762569	0,2820195	0,6854990	0,3755600	0,5685572	0,4383824	0,6848904	0,6361173
480	0,2474435	0,5450190	0,2996847	0,2710594	0,7793821	0,2039979	0,2353363	0,3055225	0,4784995	0,5333581	0,6393528	0,5804075	0,7099119	0,0013245	0,6149668	0,7725673	0,6792484	0,0865983	0,4671308	0,1637044	0,8545126	0,4863269	0,1010036	0,2601512	0,0023489	0,2882380	0,5096004	0,0176231	0,4907831	0,7876624	0,7337004	0,2716238	0,6606949	0,2225843	0,5822949	0,7820851	0,3738575	0,2439398	0,7126906	0,0008211	0,4252617	0,6779360	0,4993727	0,2842172	0,6915383	0,6334596	0,8525815	0,1507734	0,3931521	0,4163955	0,1142177	0,2340614	0,1272662	0,6786660	0,5829477	0,2150136	0,6579578	0,3222350	0,5337872	0,3591035	0,5510906	0,4831627	0,6058638	0,6337965
500	0,2736943	0,5963295	0,3339366	0,3110273	0,6799219	0,1934906	0,2669253	0,2747718	0,5080863	0,6127702	0,5933782	0,6674838	0,6209593	0,0005051	0,8008892	0,8390688	0,7354989	0,0979319	0,4256057	0,2205585	0,8139616	0,5742910	0,1385431	0,1950459	0,0048873	0,3693826	0,4275028	0,0302963	0,4338377	0,6452323	0,6765999	0,3412791	0,4755571	0,1824067	0,6862967	0,7292610	0,3564546	0,2927111	0,7568506	0,0000102	0,3354034	0,6580252	0,4678689	0,2560668	0,6352279	0,5406602	0,7154814	0,1725125	0,3885944	0,4251561	0,1241997	0,2202126	0,1157312	0,6536783	0,6035680	0,1448333	0,6728538	0,3629243	0,6525120	0,2832408	0,5569043	0,4514677	0,6143929	0,5221234
520	0,2002606	0,6011233	0,2935177	0,2553049	0,5734482	0,2346254	0,2518975	0,3462934	0,4454407	0,5460616	0,8083667	0,6781985	0,7362724	0,0014058	0,7917486	0,6098864	0,7193423	0,0891647	0,6131282	0,2079369	0,6587249	0,4220814	0,0843373	0,2614186	0,0023574	0,3772889	0,4832594	0,0204408	0,3235558	0,6004336	0,5580518	0,2652370	0,5269679	0,2686491	0,6460180	0,7909500	0,2718326	0,1858443	0,6373305	0,0001230	0,4064001	0,6332562	0,4514503	0,2618256	0,6193817	0,6019513	0,5992648	0,1433026	0,4779017	0,4850439	0,1165601	0,2314133	0,1447103	0,7182903	0,6878928	0,1188413	0,6735099	0,3154717	0,6124982	0,3232150	0,4955095	0,5091950	0,8017188	0,5536395
540	0,2514379	0,5201602	0,3708200	0,2289515	0,6482109	0,2012572	0,3029700	0,3213863	0,5079967	0,4815857	0,7616023	0,5743082	0,7009682	0,0009827	0,8062964	0,6397282	0,8410081	0,1498517	0,5292328	0,1895039	0,6472054	0,5515994	0,0946455	0,3025086	0,0058642	0,3890477	0,5971753	0,0139034	0,4859868	0,5847275	0,6381633	0,2925790	0,5192563	0,1941131	0,5850677	0,7934061	0,2961619	0,1946913	0,5787437	0,0052289	0,3802669	0,7817206	0,5011567	0,2699130	0,6771080	0,6558850	0,7187359	0,0906741	0,3881867	0,4849006	0,1468478	0,2432502	0,1484497	0,5316728	0,5573721	0,1550229	0,7530767	0,2824362	0,6134104	0,2972809	0,5286945	0,4008746	0,7171486	0,5934599
560	0,2446443	0,5557322	0,3159783	0,1975459	0,7120922	0,2644245	0,2534038	0,2259367	0,3615954	0,5012645	0,6388484	0,6919678	0,6551947	0,0005543	0,8291447	0,7358668	0,7138972	0,1112419	0,5546925	0,1498042	0,5559575	0,5823658	0,0738522	0,2928156	0,0053031	0,3295525	0,4696436	0,0171524	0,4069517	0,7118535	0,7060969	0,3832339	0,6459678	0,1738863	0,5583603	0,7522366	0,2357716	0,2772618	0,5569816	0,0055646	0,3414910	0,4992359	0,4413005	0,2578308	0,7910242	0,6772139	0,7944051	0,1298048	0,3549412	0,4226538	0,1594950	0,2348196	0,1315465	0,6328750	0,5314086	0,1501774	0,6467089	0,2819200	0,5722638	0,3643559	0,5724686	0,5790648	0,6752644	0,5359172
580	0,2984009	0,6306773	0,3965694	0,3545438	0,7725638	0,2768813	0,2542421	0,2764380	0,3790123	0,5056555	0,6845983	0,5786145	0,6854156	0,0030626	0,8355485	0,7088383	0,7857576	0,0903393	0,4367224	0,1526703	0,6736670	0,5311844	0,1274796	0,1470814	0,0024820	0,2873845	0,5491022	0,0298655	0,4243898	0,6034801	0,6059819	0,3146845	0,6119368	0,2064365	0,6412985	0,6262859	0,2879395	0,1497823	0,6198772	0,0129284	0,3472303	0,4486482	0,5030889	0,3311587	0,6675980	0,6458803	0,7366022	0,1579976	0,4193662	0,5054083	0,1363021	0,3326141	0,1302449	0,6266401	0,5840054	0,1926882	0,6494995	0,3398852	0,6038152	0,3240657	0,6929354	0,5408896	0,6764383	0,6606243
600	0,2747340	0,4981494	0,2717503	0,2561473	0,6309777	0,3104136	0,3325703	0,3021854	0,4861646	0,5688277	0,6493679	0,6911032	0,6173522	0,0051587	0,7423735	0,7103834	0,7500819	0,1062414	0,4371808	0,2275831	0,7616873	0,5174114	0,1860080	0,2539469	0,0081633	0,3818186	0,4565219	0,0171133	0,3549441	0,6606757	0,6537116	0,2899611	0,6575691	0,3204962	0,6747777	0,6434666	0,3340605	0,2704774	0,6192333	0,0443007	0,3946774	0,5452647	0,6921725	0,3074282	0,6916642	0,6322225	0,6824802	0,2361999	0,4309300	0,5105041	0,1184995	0,2814728	0,1553287	0,7427819	0,5103364	0,1982518	0,5258243	0,3148250	0,6669316	0,2961351	0,5265049	0,5020764	0,7385859	0,6428547
620	0,2591521	0,5746020	0,2813911	0,3083568	0,7764768	0,4819145	0,2910856	0,2706967	0,3560105	0,5937671	0,6082019	0,5743274	0,6057469	0,0071330	0,7900003	0,7825069	0,6446492	0,1040605	0,5199212	0,2731664	0,6393815	0,5417334	0,2029877	0,2643195	0,0149610	0,2407640	0,4625826	0,0242051	0,4160450	0,6085124	0,6395390	0,3733492	0,5840830	0,3537858	0,6945222	0,6960520	0,2376768	0,2034538	0,7044251	0,0782423	0,3566567	0,5663932	0,5989538	0,2846198	0,7115431	0,4438669	0,6380795	0,3797217	0,3430901	0,5521654	0,1377849	0,2618416	0,1688321	0,7577610	0,4605520	0,2197469	0,5697951	0,3442464	0,6304617	0,3361376	0,4916357	0,4040895	0,6392349	0,5997860
640	0,2717844	0,5143745	0,3044711	0,2915576	0,6798778	0,3688366	0,2835326	0,3400394	0,3831699	0,5218420	0,7357382	0,6230870	0,6820982	0,0287970	0,7865888	0,7473599	0,7223574	0,1778369	0,5629199	0,3194206	0,7367060	0,4209189	0,2446976	0,2388983	0,0356345	0,3743726	0,4986951	0,0406955	0,4909401	0,6580557	0,6666407	0,3253120	0,4698753	0,3654148	0,6372786	0,7100197	0,3893463	0,1877345	0,5453430	0,1131271	0,4398033	0,6073857	0,5792426	0,2814668	0,7232297	0,4952241	0,6454202	0,3935692	0,3901333	0,4486645	0,1725154	0,2740590	0,1280688	0,6372262	0,5379978	0,1670392	0,5236305	0,2833285	0,5461759	0,3448257	0,4743926	0,3927501	0,6712557	0,7301738
660	0,2715976	0,6172678	0,3001892	0,3559846	0,6488722	0,4031954	0,2328880	0,3799879	0,3653598	0,5037793	0,6698636	0,6429388	0,7560813	0,0322938	0,7614280	0,7868478	0,7490987	0,1798612	0,5201594	0,2520274	0,6569572	0,5823819	0,2568715	0,2269287	0,0326908	0,3922803	0,4533212	0,0204447	0,5805084	0,4815074	0,6824010	0,3429353	0,4220992	0,4095968	0,5984269	0,6555393	0,2908674	0,1826604	0,5826035	0,1310551	0,4836321	0,6980292	0,5610194	0,2181447	0,6873277	0,4698027	0,6493102	0,5398515	0,3096309	0,5209182	0,1178664	0,2309548	0,2118535	0,5991176	0,5222483	0,2675378	0,5587912	0,3475613	0,6042071	0,3403648	0,3903256	0,3330861	0,6671479	0,5528007
680	0,2991531	0,6823464	0,3199999	0,2944850	0,6970375	0,5370819	0,2754463	0,3116282	0,4918108	0,4707245	0,7273824	0,6058162	0,6536299	0,0349283	0,6982362	0,7837087	0,7841481	0,1289519	0,4951971	0,3131357	0,7175657	0,5307456	0,2244364	0,2779411	0,0171410	0,3835611	0,5020353	0,0467486	0,5346683	0,5477931	0,6307497	0,2969662	0,5221559	0,4615999	0,5398944	0,6754637	0,3218291	0,2445852	0,5216195	0,1623199	0,3957584	0,7744746	0,4989944	0,2178663	0,6201258	0,5268747	0,6976622	0,4586008	0,3017438	0,4491849	0,1331394	0,2792871	0,2960879	0,6443237	0,5054039	0,1992275	0,5279464	0,4455581	0,4900852	0,3944247	0,5001926	0,4485020	0,5618139	0,7291212
700	0,2208838	0,5709809	0,3461278	0,2612416	0,7997069	0,6485083	0,2562042	0,2810987	0,3857942	0,4943421	0,6804376	0,7164069	0,6293636	0,0341427	0,6884841	0,6689038	0,8298938	0,0908881	0,5008440	0,3706037	0,6617873	0,4685749	0,2132562	0,2538500	0,0306609	0,3089741	0,4545708	0,0345099	0,5122166	0,5219451	0,6641989	0,3092682	0,5099732	0,4938406	0,6922057	0,6147170	0,3544933	0,1849683	0,5127491	0,1301266	0,4603478	0,7102730	0,5109859	0,2904107	0,7348679	0,5513510	0,6659285	0,4391325	0,2885815	0,4714851	0,1604771	0,2524825	0,2751111	0,7581941	0,5325301	0,2354588	0,4329896	0,3544664	0,5756317	0,3754358	0,3033128	0,4272839	0,7519778	0,7240872
720	0,2403049	0,7393422	0,3769987	0,3062967	0,7203982	0,4912216	0,2614244	0,3679212	0,3855007	0,5165267	0,6887110	0,7317571	0,6962772	0,0389454	0,7711847	0,7332427	0,5912689	0,1186593	0,5689836	0,4140442	0,7091465	0,5843523	0,2956015	0,1974269	0,0189743	0,2822849	0,4650872	0,0593977	0,6211861	0,5300206	0,5893169	0,3795056	0,6166784	0,5088192	0,5772363	0,6606140	0,3580670	0,1569745	0,5349822	0,1197924	0,4386706	0,6108162	0,5422790	0,3504483	0,6902924	0,5672228	0,8538033	0,6106717	0,3366851	0,3998577	0,1710070	0,2534811	0,2205228	0,6740524	0,4153529	0,1495450	0,5049429	0,3713939	0,5967075	0,4409317	0,2886792	0,4452192	0,7501447	0,7672953
740	0,2453470	0,7178015	0,3986930	0,2882188	0,8578667	0,5427947	0,3286064	0,2809100	0,4943647	0,4281789	0,6726579	0,7475331	0,6422002	0,0274233	0,8292473	0,7463546	0,6163642	0,1928367	0,4733164	0,3338902	0,6113443	0,4280072	0,3609386	0,1560931	0,0293050	0,3702627	0,4112270	0,0290706	0,6141320	0,5145645	0,6352034	0,3465919	0,5743339	0,5887735	0,6454667	0,7474146	0,4051508	0,2212994	0,5667892	0,1269834	0,4463384	0,7310680	0,5703549	0,2288961	0,6877450	0,5851479	0,7085720	0,5959650	0,5051876	0,4914659	0,1701823	0,2174415	0,2053326	0,7387386	0,4935324	0,2870118	0,4967444	0,4656110	0,6896157	0,5224320	0,3451185	0,5065538	0,8049512	0,6334266
760	0,2822721	0,7614319	0,3178381	0,3548818	0,7714077	0,4359780	0,2274244	0,2210559	0,4279414	0,5271979	0,6360625	0,7474448	0,5394433	0,0231432	0,6611984	0,8279168	0,6067850	0,1635563	0,4308499	0,4137920	0,6508560	0,5496596	0,3422829	0,1745862	0,0314001	0,3895079	0,4595632	0,0526151	0,7306797	0,5142640	0,5794718	0,3957861	0,6160712	0,5320056	0,6901982	0,6649074	0,2364336	0,2058134	0,6266873	0,1337635	0,4137601	0,5924021	0,4068147	0,3145169	0,6753009	0,6013210	0,8486306	0,6900442	0,4372640	0,4937168	0,0976864	0,2021346	0,2019617	0,6406394	0,4936574	0,1412414	0,4482177	0,4212899	0,6066855	0,4298900	0,2387746	0,4259400	0,8097005	0,5848147
780	0,2449112	0,7791059	0,2788129	0,2688235	0,7883780	0,5375853	0,2056645	0,2574388	0,4548670	0,5203877	0,6209456	0,7468849	0,7860552	0,0128567	0,7407393	0,8591298	0,5981252	0,1942099	0,4443724	0,3145316	0,6135330	0,5697105	0,4107587	0,2701672	0,0191577	0,2781456	0,3510742	0,0275727	0,6744457	0,6249543	0,7224440	0,3943375	0,4152222	0,5739637	0,7316659	0,7955603	0,2473529	0,2938448	0,6875920	0,1214035	0,4492373	0,6453402	0,4627324	0,3028799	0,7036966	0,5308080	0,7173645	0,7706706	0,2715435	0,4369084	0,1479950	0,1890133	0,2017745	0,5811814	0,4214400	0,1676670	0,4934090	0,5304860	0,5983464	0,4075543	0,2128163	0,3023740	0,6978866	0,5782714
800	0,2959179	0,6945527	0,3565438	0,3187865	0,7553412	0,4217551	0,3212530	0,3041630	0,5042956	0,4838629	0,7059525	0,9664425	0,7695720	0,0150009	0,6708469	0,6723762	0,7187076	0,2624712	0,4227854	0,4043740	0,6862820	0,6752021	0,2622542	0,1651459	0,0174758	0,3788367	0,5036769	0,0524992	0,5789610	0,5844641	0,5636731	0,3743657	0,4914103	0,5998222	0,5675068	0,7664020	0,2620636	0,1615663	0,7459821	0,1257381	0,3942652	0,6587621	0,4989554	0,2789373	0,6491419	0,4386513	0,6649434	0,7170650	0,2661131	0,4986545	0,1634089	0,2161300	0,2899679	0,6238924	0,5413882	0,1945312	0,3790473	0,4670157	0,5585166	0,4403025	0,2314501	0,3705622	0,6464974	0,5611355
820	0,4083873	0,6397531	0,2809219	0,3068750	0,6235551	0,4944356	0,2310572	0,3782083	0,4331344	0,3881190	0,6307646	0,6376175	0,8561767	0,0259479	0,6895400	0,7595446	0,5662020	0,2033444	0,4754638	0,4183297	0,6808797	0,5670411	0,2786296	0,1504009	0,0180463	0,3359526	0,4622379	0,0335943	0,6756481	0,5029574	0,6314883	0,2955755	0,4149325	0,6148789	0,5836872	0,6557906	0,2438074	0,1247731	0,6365617	0,1086819	0,4982019	0,7034672	0,5228151	0,3286189	0,6843948	0,5721153	0,7617657	0,8193095	0,3855665	0,4142848	0,1196135	0,2099047	0,1927412	0,6506359	0,3768786	0,1504297	0,4500302	0,3916098	0,6025228	0,3670324	0,2670796	0,2814914	0,6723022	0,5531017
840	0,2543388	0,6279531	0,2333241	0,2955726	0,7599976	0,4261283	0,3346953	0,3208904	0,3812091	0,4742276	0,6949181	0,7590764	0,7773366	0,0089936	0,6472469	0,6092016	0,6309129	0,2039201	0,3703492	0,4966557	0,6590081	0,4770582	0,3015466	0,2640787	0,0291004	0,2927555	0,5285572	0,0118610	0,7219793	0,6693307	0,6156065	0,3673449	0,5164276	0,6137887	0,5653847	0,7166934	0,2474304	0,0988516	0,7000976	0,0973652	0,5178674	0,6625207	0,4809771	0,2855684	0,6320599	0,6050945	0,7714817	0,7998675	0,3181115	0,4886152	0,1325164	0,2012987	0,3136533	0,5560891	0,3651747	0,1287857	0,3957299	0,3384063	0,5727652	0,4492480	0,1869451	0,3388058	0,7158843	0,5857889
860	0,2412218	0,6944074	0,3077077	0,3758820	0,7147655	0,4431294	0,2855584	0,2830211	0,3756467	0,3860932	0,6800605	0,6429329	0,7319083	0,0213511	0,7719859	0,7208957	0,6500156	0,2130930	0,3820062	0,4766743	0,7737514	0,5178944	0,3864462	0,1845727	0,0167182	0,2765169	0,5137789	0,0430167	0,6512688	0,6385421	0,6241208	0,3420535	0,5642898	0,5079640	0,4784046	0,6168016	0,2364325	0,1108275	0,6324036	0,1986075	0,5419785	0,5548613	0,5494570	0,3286997	0,6565368	0,6759118	0,8042118	0,7220395	0,3134643	0,4235260	0,1463737	0,1753268	0,2265515	0,6334281	0,3915888	0,1559927	0,5066767	0,4641276	0,6128701	0,4237419	0,1951361	0,2605386	0,7304122	0,6370533
880	0,2589100	0,5798803	0,2354471	0,3544849	0,6793398	0,3854381	0,3196709	0,3080820	0,4641426	0,4734022	0,6180909	0,6987496	0,7515868	0,0308675	0,7417781	0,8180875	0,6227717	0,1905489	0,4216583	0,4796524	0,7990353	0,4991678	0,3100954	0,2005065	0,0388774	0,2316273	0,4447091	0,0161972	0,5525104	0,5827794	0,7601816	0,2827868	0,5704872	0,5040551	0,5120890	0,7350181	0,2291713	0,1006991	0,6478339	0,1652819	0,4867577	0,6486193	0,6033151	0,3384760	0,6302276	0,6168018	0,6590896	0,7530462	0,2734827	0,4484020	0,1662174	0,1673074	0,2919208	0,6757699	0,5408540	0,1120265	0,4204777	0,4068608	0,5840520	0,3550957	0,2003295	0,3497517	0,6599528	0,5736203
900	0,2728997	0,8290600	0,2998444	0,3729798	0,7360520	0,5218320	0,2782136	0,3210574	0,4071364	0,5111143	0,6459535	0,7458079	0,6599566	0,0139309	0,6550136	0,7011405	0,6122096	0,2352267	0,4488705	0,4426439	0,7448122	0,5205078	0,3492778	0,1930454	0,0303294	0,1824677	0,4093030	0,0390664	0,5446311	0,5603265	0,6778339	0,2741186	0,5503335	0,5577993	0,5628110	0,6643013	0,3429224	0,0968228	0,6580916	0,1714432	0,4789549	0,5470153	0,4758910	0,3500576	0,6973270	0,5767050	0,8019984	0,7878086	0,3131285	0,4058396	0,0505179	0,2613036	0,2660475	0,6072626	0,6096866	0,1611949	0,4603292	0,4160183	0,5291848	0,3854727	0,1699131	0,3765684	0,7121581	0,6403001
920	0,2965292	0,6962185	0,2419839	0,3853501	0,6993524	0,5779948	0,1923957	0,2140021	0,4715880	0,4525244	0,6324063	0,7308254	0,7272930	0,0275852	0,8097474	0,8179190	0,6877937	0,1287887	0,4938069	0,5289078	0,7032009	0,6189730	0,3988122	0,2045704	0,0059545	0,2681056	0,4452771	0,0338043	0,5743425	0,6269270	0,7503218	0,3551698	0,4826144	0,6424388	0,6236729	0,7581682	0,3258110	0,0807967	0,6554923	0,1625724	0,6075144	0,7343244	0,5541846	0,2551947	0,5964660	0,5681185	0,7807924	0,7248935	0,3075133	0,4193005	0,0956705	0,2319206	0,3338244	0,5923153	0,4155541	0,1786334	0,4700775	0,3721886	0,5176654	0,4357619	0,1586119	0,3330745	0,6154096	0,7353760
940	0,2529785	0,6120359	0,3252719	0,2777560	0,7165458	0,5564790	0,3620394	0,3661086	0,4400594	0,6007450	0,7033059	0,7777558	0,7981146	0,0248773	0,8646230	0,7555417	0,6530159	0,2057413	0,4945071	0,5252223	0,7024674	0,6172094	0,3662329	0,2167465	0,0058129	0,2055578	0,4670477	0,0161699	0,4981382	0,4938026	0,8728726	0,3069799	0,4716406	0,5855961	0,7343958	0,5592744	0,2709024	0,0732358	0,6759930	0,1368413	0,4308722	0,5713733	0,5380478	0,3493336	0,6707637	0,6146876	0,6890920	0,7995481	0,2400205	0,4178625	0,1222664	0,2428943	0,2722532	0,5257802	0,5208733	0,2353873	0,4762450	0,2643085	0,6231970	0,3043029	0,1821839	0,3829783	0,6239713	0,5562052
960	0,3271165	0,7759612	0,3279633	0,3514643	0,6304347	0,4544679	0,3244250	0,3055636	0,4744784	0,5367686	0,6100983	0,6627519	0,6437524	0,0226320	0,7068199	0,7177616	0,5558170	0,1485610	0,4972212	0,4065381	0,6809914	0,4898832	0,3765087	0,3123626	0,0270354	0,2598037	0,4453890	0,0826407	0,5179829	0,5930606	0,6842725	0,3725432	0,3633356	0,7612578	0,4956269	0,6787913	0,3299493	0,1161391	0,7120685	0,1527743	0,4572213	0,5683978	0,5899575	0,2803915	0,7170191	0,5841384	0,6839584	0,7616320	0,2414707	0,4608958	0,0971647	0,1635497	0,2897990	0,6687865	0,4560514	0,1582185	0,4477723	0,3624721	0,5067334	0,3513514	0,1694858	0,3298548	0,7427946	0,4991313
980	0,2033019	0,7801759	0,2883665	0,3525820	0,8479418	0,4592267	0,2983681	0,2913244	0,4219892	0,4820452	0,6349867	0,7604487	0,6770392	0,0139221	0,6590169	0,7029984	0,6873979	0,2344035	0,4217038	0,5149684	0,7540782	0,5515860	0,3290578	0,1846319	0,0147038	0,2616011	0,4068917	0,0261554	0,4398753	0,5912849	0,6269860	0,3423058	0,3940650	0,6354571	0,5291285	0,6797136	0,2405077	0,0828795	0,5863379	0,1177939	0,4182316	0,6732984	0,5522948	0,2899380	0,6685381	0,6824276	0,6238752	0,8298476	0,2166163	0,4862468	0,1476445	0,2265875	0,2530229	0,7473690	0,4176420	0,1917151	0,5009488	0,3583799	0,5671560	0,3720982	0,1739760	0,3982060	0,7302648	0,6385521
1000	0,2388761	0,6801884	0,3220611	0,2840631	0,8518450	0,4540343	0,3383485	0,2614157	0,5372111	0,4345948	0,6356590	0,6187996	0,6703206	0,0162521	0,9190151	0,7571979	0,8059616	0,1855878	0,5540529	0,5361163	0,8767789	0,4954540	0,4416533	0,1541633	0,0291293	0,2315430	0,4393472	0,0263456	0,6096556	0,5412859	0,6165952	0,3131440	0,4967104	0,6249011	0,5954753	0,5546498	0,3245811	0,0767467	0,5598061	0,1128795	0,4640144	0,5583694	0,5425257	0,3538059	0,6299934	0,5509861	0,7343295	0,7034224	0,3313945	0,4857319	0,1540511	0,2471442	0,2971495	0,5751539	0,4373105	0,1251318	0,3960121	0,3441571	0,5317550	0,3063512	0,1280871	0,3297763	0,8663335	0,5605674
1020	0,2464763	0,7848359	0,3089301	0,2744740	0,7243890	0,4327998	0,2915443	0,3173763	0,4627533	0,4956458	0,5674581	0,6962510	0,7105127	0,0090095	0,7044830	0,7286672	0,6324427	0,1691282	0,4768808	0,4016622	0,7325523	0,5057189	0,3926421	0,2546642	0,0462016	0,2669230	0,4144785	0,0460737	0,6136494	0,6855034	0,5971547	0,2963634	0,4884395	0,4659036	0,6921629	0,5159492	0,3089890	0,0956479	0,6409270	0,1498448	0,5133536	0,6763336	0,5291080	0,3037660	0,5688816	0,5630435	0,7095836	0,6813927	0,2813131	0,5158137	0,1202780	0,2455919	0,2119493	0,6006201	0,4730945	0,1472803	0,4283386	0,4618781	0,4940115	0,3515108	0,1530579	0,3542118	0,7543642	0,7541260
