"Time"	lldR	arcA	betI	xylR	gadX	torR	rutR	gadW	nemR	gadE	ydeO	evgA	rcsA	csgD	rcsB	rstA	ompR	bolA	phoP	treR	mdtE	mdtF	csgE	csgG	csgF	gadA	yhiD	hdeB	hdeA	rutB	rutG	rutC	rutE	rutF	rutA	rutD	cadB	gadB	fadL	cadA	gadC	sra	rprA	nemA	wcaB	wza	lldP	osmB	betT	betB	wcaA	wzc	gadY	wzb	betA	lldD	bdm	treC	slp	hdeD	treB	dctR	rpoS	yjbF
240	0,6605310	1,0000000	0,4068060	0,9837925	0,8973357	0,5317106	0,3201301	0,4266503	0,8437616	0,7361865	0,3486609	0,0885822	0,2194453	0,9774664	0,7209621	0,4288090	0,3277147	0,8681505	0,1516436	0,9904225	0,7202130	0,4275868	0,5931750	0,4819772	0,4771886	0,4391217	0,7288736	0,9710105	0,5051996	0,9643162	0,2380317	0,8942639	0,6037987	0,6583366	0,8882075	0,4238523	0,7257802	0,9382035	0,2103136	0,9072379	0,5121252	0,2775171	0,5092306	0,3923729	0,3420793	0,3261213	0,7304924	0,8410790	0,1996411	0,5922659	0,6802118	0,6872152	0,2453802	0,9669187	0,3706253	0,0555537	0,7289890	0,5538684	0,9934991	0,7637317	0,6959841	0,0866617	0,5471392	0,9985756
260	0,6557161	1,0000000	0,4068060	0,9888052	0,9004597	0,5317106	0,3201301	0,4266677	0,8437616	0,7514926	0,3486611	0,0885822	0,2264136	0,9735475	0,7189713	0,4137675	0,3201662	0,9005493	0,1517567	0,9922917	0,7185062	0,4271848	0,6024578	0,4670141	0,4749184	0,4447240	0,7365824	0,9724817	0,4980200	0,9639100	0,2398311	0,8941608	0,5881787	0,6641228	0,8876601	0,4133032	0,7325357	0,9475708	0,2111120	0,9230854	0,5330664	0,2798394	0,5265046	0,3923729	0,3416891	0,3195218	0,7352070	0,8415502	0,1996411	0,5922660	0,6872129	0,6879396	0,2411981	0,9663939	0,3706254	0,0605112	0,7375792	0,5538561	0,9933525	0,7684181	0,6939177	0,0825569	0,5494489	0,9986220
280	0,6520996	1,0000000	0,4068060	0,9922653	0,9027297	0,5317106	0,3201301	0,4267112	0,8437616	0,7639473	0,3486612	0,0885822	0,2332645	0,9699353	0,7176217	0,4030477	0,3147422	0,9244484	0,1518528	0,9935118	0,7174432	0,4269775	0,6080629	0,4556724	0,4714588	0,4491832	0,7428638	0,9738588	0,4925859	0,9636259	0,2410737	0,8940951	0,5772156	0,6681455	0,8872612	0,4057681	0,7378787	0,9544206	0,2120686	0,9358133	0,5489997	0,2817742	0,5445785	0,3923729	0,3428621	0,3143707	0,7391977	0,8423292	0,1996411	0,5922660	0,6939735	0,6886989	0,2388847	0,9659661	0,3706254	0,0648154	0,7472097	0,5538463	0,9932671	0,7723832	0,6922238	0,0799648	0,5514271	0,9986792
300	0,6493810	1,0000000	0,4068060	0,9946537	0,9043647	0,5317106	0,3201301	0,4267440	0,8437616	0,7740665	0,3486612	0,0885822	0,2399718	0,9667188	0,7167092	0,3955363	0,3108533	0,9419403	0,1519210	0,9943007	0,7167982	0,4269055	0,6108571	0,4469374	0,4672203	0,4527208	0,7479370	0,9751147	0,4885247	0,9634316	0,2419285	0,8940538	0,5697145	0,6709269	0,8869909	0,4004620	0,7420999	0,9594301	0,2130499	0,9458537	0,5610453	0,2834477	0,5630874	0,3923729	0,3452991	0,3104146	0,7425256	0,8433072	0,1996411	0,5922660	0,7003586	0,6894852	0,2377873	0,9656247	0,3706254	0,0684521	0,7573628	0,5538385	0,9932242	0,7756532	0,6908648	0,0783500	0,5530761	0,9987420
320	0,6473354	1,0000000	0,4068060	0,9963023	0,9055371	0,5317106	0,3201301	0,4267590	0,8437616	0,7822772	0,3486613	0,0885822	0,2465153	0,9639306	0,7160936	0,3903438	0,3080695	0,9546742	0,1519645	0,9948069	0,7164150	0,4269196	0,6115956	0,4400370	0,4625703	0,4555223	0,7520106	0,9762355	0,4855175	0,9633011	0,2425147	0,8940282	0,5646848	0,6728408	0,8868168	0,3967668	0,7454356	0,9631072	0,2139738	0,9536763	0,5701328	0,2849415	0,5817003	0,3923729	0,3487358	0,3074224	0,7452665	0,8443972	0,1996411	0,5922660	0,7062910	0,6902915	0,2374320	0,9653568	0,3706254	0,0714602	0,7676450	0,5538325	0,9932090	0,7782929	0,6897941	0,0773552	0,5544206	0,9988065
340	0,6457944	1,0000000	0,4068060	0,9974403	0,9063772	0,5317106	0,3201301	0,4267596	0,8437616	0,7889314	0,3486613	0,0885822	0,2528792	0,9615633	0,7156789	0,3867928	0,3060793	0,9639100	0,1519900	0,9951295	0,7161909	0,4269831	0,6108817	0,4344220	0,4577975	0,4577392	0,7552703	0,9772182	0,4833057	0,9632148	0,2429157	0,8940124	0,5613650	0,6741524	0,8867089	0,3942155	0,7480739	0,9658228	0,2147964	0,9597207	0,5769973	0,2863070	0,6001333	0,3923729	0,3529474	0,3051943	0,7475001	0,8455334	0,1996411	0,5922661	0,7117357	0,6911119	0,2374942	0,9651497	0,3706254	0,0739068	0,7777724	0,5538280	0,9932103	0,7803862	0,6889637	0,0767477	0,5554973	0,9988702
360	0,6446324	1,0000000	0,4068060	0,9982258	0,9069807	0,5317106	0,3201301	0,4267519	0,8437616	0,7943184	0,3486614	0,0885822	0,2590506	0,9595851	0,7154000	0,3843846	0,3046578	0,9705912	0,1520040	0,9953343	0,7160607	0,4270702	0,6091721	0,4297211	0,4531071	0,4594936	0,7578735	0,9780674	0,4816863	0,9631584	0,2431894	0,8940029	0,5592001	0,6750479	0,8866438	0,3924655	0,7501637	0,9678440	0,2155005	0,9643668	0,5822018	0,2875765	0,6181547	0,3923729	0,3577477	0,3035634	0,7493042	0,8466685	0,1996411	0,5922661	0,7166874	0,6919408	0,2377641	0,9649917	0,3706254	0,0758699	0,7875514	0,5538246	0,9932206	0,7820219	0,6883283	0,0763790	0,5563467	0,9989313
380	0,6437554	1,0000000	0,4068060	0,9987680	0,9074166	0,5317106	0,3201301	0,4267406	0,8437616	0,7986756	0,3486614	0,0885822	0,2650193	0,9579516	0,7152126	0,3827620	0,3036432	0,9754153	0,1520111	0,9954637	0,7159850	0,4271641	0,6068014	0,4256907	0,4486315	0,4608825	0,7599507	0,9787922	0,4805043	0,9631219	0,2433758	0,8939971	0,5578008	0,6756574	0,8866054	0,3912708	0,7518217	0,9693614	0,2160856	0,9679284	0,5861687	0,2887697	0,6355839	0,3923729	0,3629842	0,3023941	0,7507503	0,8477703	0,1996411	0,5922660	0,7211607	0,6927736	0,2381142	0,9648727	0,3706254	0,0774282	0,7968586	0,5538220	0,9932350	0,7832848	0,6878477	0,0761560	0,5570087	0,9989888
400	0,6430929	1,0000000	0,4068060	0,9991422	0,9077337	0,5317106	0,3201301	0,4267288	0,8437616	0,8021972	0,3486614	0,0885822	0,2707777	0,9566143	0,7150868	0,3816740	0,3029195	0,9788939	0,1520144	0,9955453	0,7159405	0,4272547	0,6040090	0,4221735	0,4444463	0,4619828	0,7616082	0,9794049	0,4796430	0,9630984	0,2435027	0,8939936	0,5569015	0,6760710	0,8865829	0,3904580	0,7531395	0,9705106	0,2165606	0,9706559	0,5892105	0,2898984	0,6522875	0,3923729	0,3685328	0,3015783	0,7519020	0,8488182	0,1996411	0,5922660	0,7251820	0,6936057	0,2384720	0,9647841	0,3706254	0,0786545	0,8056232	0,5538201	0,9932503	0,7842503	0,6874881	0,0760211	0,5575195	0,9990422
420	0,6425921	1,0000000	0,4068060	0,9994005	0,9079663	0,5317106	0,3201301	0,4267183	0,8437616	0,8050415	0,3486614	0,0885822	0,2763198	0,9555259	0,7150023	0,3809470	0,3024035	0,9813997	0,1520158	0,9955966	0,7159137	0,4273366	0,6009639	0,4190675	0,4405864	0,4628552	0,7629311	0,9799185	0,4790161	0,9630834	0,2435888	0,8939915	0,5563258	0,6763509	0,8865698	0,3899064	0,7541886	0,9713886	0,2169393	0,9727457	0,5915577	0,2909698	0,6681735	0,3923729	0,3742925	0,3010312	0,7528139	0,8498002	0,1996411	0,5922660	0,7287848	0,6944333	0,2388010	0,9647189	0,3706254	0,0796126	0,8138123	0,5538187	0,9932649	0,7849829	0,6872213	0,0759394	0,5579106	0,9990913
440	0,6422133	1,0000000	0,4068060	0,9995789	0,9081385	0,5317106	0,3201301	0,4267096	0,8437616	0,8073376	0,3486614	0,0885822	0,2816417	0,9546433	0,7149457	0,3804624	0,3020357	0,9832033	0,1520162	0,9956288	0,7158971	0,4274077	0,5977849	0,4163038	0,4370594	0,4635478	0,7639876	0,9803461	0,4785598	0,9630738	0,2436473	0,8939903	0,5559576	0,6765399	0,8865621	0,3895326	0,7550253	0,9720647	0,2172366	0,9743494	0,5933797	0,2919880	0,6831848	0,3923729	0,3801806	0,3006870	0,7535325	0,8507107	0,1996411	0,5922660	0,7320052	0,6952528	0,2390858	0,9646716	0,3706254	0,0803571	0,8214198	0,5538177	0,9932779	0,7855356	0,6870251	0,0758895	0,5582081	0,9991362
460	0,6419266	1,0000000	0,4068060	0,9997019	0,9082672	0,5317106	0,3201301	0,4267028	0,8437616	0,8091903	0,3486615	0,0885822	0,2867411	0,9539284	0,7149077	0,3801400	0,3017736	0,9845007	0,1520163	0,9956491	0,7158864	0,4274676	0,5945545	0,4138339	0,4338558	0,4640981	0,7648322	0,9807001	0,4782277	0,9630677	0,2436870	0,8939895	0,5557222	0,6766673	0,8865575	0,3892795	0,7556935	0,9725892	0,2174672	0,9755828	0,5948018	0,2929558	0,6972926	0,3923729	0,3861290	0,3004952	0,7540965	0,8515485	0,1996411	0,5922660	0,7348799	0,6960607	0,2393232	0,9646377	0,3706254	0,0809328	0,8284568	0,5538170	0,9932892	0,7859509	0,6868817	0,0758588	0,5584335	0,9991770
480	0,6417095	1,0000000	0,4068060	0,9997869	0,9083641	0,5317106	0,3201301	0,4266977	0,8437616	0,8106847	0,3486615	0,0885822	0,2916173	0,9533489	0,7148823	0,3799257	0,3015868	0,9854336	0,1520162	0,9956618	0,7158792	0,4275170	0,5913303	0,4116208	0,4309562	0,4645360	0,7655078	0,9809918	0,4779858	0,9630638	0,2437139	0,8939891	0,5555714	0,6767529	0,8865548	0,3891082	0,7562278	0,9729985	0,2176442	0,9765341	0,5959172	0,2938749	0,7104913	0,3923729	0,3920816	0,3004172	0,7545374	0,8523151	0,1996411	0,5922660	0,7374444	0,6968543	0,2395161	0,9646140	0,3706254	0,0813764	0,8349463	0,5538165	0,9932985	0,7862621	0,6867777	0,0758397	0,5586036	0,9992142
500	0,6415451	1,0000000	0,4068060	0,9998455	0,9084378	0,5317106	0,3201301	0,4266938	0,8437616	0,8118897	0,3486615	0,0885822	0,2962709	0,9528780	0,7148653	0,3797834	0,3014538	0,9861041	0,1520161	0,9956698	0,7158744	0,4275570	0,5881523	0,4096346	0,4283366	0,4648847	0,7660486	0,9812313	0,4778094	0,9630613	0,2437321	0,8939888	0,5554746	0,6768104	0,8865530	0,3889923	0,7566555	0,9733199	0,2177789	0,9772701	0,5967957	0,2947467	0,7227926	0,3923729	0,3979919	0,3004237	0,7548811	0,8530138	0,1996411	0,5922660	0,7397320	0,6976310	0,2396703	0,9645978	0,3706254	0,0817172	0,8409175	0,5538161	0,9933062	0,7864951	0,6867026	0,0758276	0,5587318	0,9992478
520	0,6414206	1,0000000	0,4068060	0,9998860	0,9084942	0,5317106	0,3201301	0,4266910	0,8437616	0,8128610	0,3486615	0,0885822	0,3007039	0,9524937	0,7148538	0,3796889	0,3013590	0,9865858	0,1520160	0,9956748	0,7158710	0,4275891	0,5850481	0,4078501	0,4259713	0,4651627	0,7664820	0,9814273	0,4776806	0,9630597	0,2437444	0,8939887	0,5554123	0,6768489	0,8865519	0,3889140	0,7569983	0,9735733	0,2178806	0,9778416	0,5974901	0,2955725	0,7342214	0,3923729	0,4038210	0,3004926	0,7551481	0,8536488	0,1996411	0,5922660	0,7417734	0,6983883	0,2397921	0,9645871	0,3706254	0,0819783	0,8464034	0,5538159	0,9933124	0,7866695	0,6866487	0,0758199	0,5588282	0,9992783
540	0,6413262	1,0000000	0,4068060	0,9999140	0,9085376	0,5317106	0,3201301	0,4266890	0,8437616	0,8136439	0,3486615	0,0885822	0,3049193	0,9521781	0,7148462	0,3796262	0,3012915	0,9869318	0,1520159	0,9956780	0,7158686	0,4276146	0,5820365	0,4062452	0,4238349	0,4653847	0,7668295	0,9815872	0,4775864	0,9630587	0,2437527	0,8939886	0,5553721	0,6768747	0,8865512	0,3888609	0,7572733	0,9737739	0,2179569	0,9782867	0,5980405	0,2963535	0,7448119	0,3923729	0,4095373	0,3006072	0,7553552	0,8542251	0,1996411	0,5922660	0,7435964	0,6991245	0,2398875	0,9645804	0,3706254	0,0821780	0,8514385	0,5538157	0,9933174	0,7868002	0,6866102	0,0758150	0,5589008	0,9993059
560	0,6412547	1,0000000	0,4068060	0,9999332	0,9085713	0,5317106	0,3201301	0,4266874	0,8437616	0,8142748	0,3486615	0,0885822	0,3089211	0,9519172	0,7148411	0,3795846	0,3012435	0,9871802	0,1520159	0,9956799	0,7158668	0,4276347	0,5791304	0,4048002	0,4219035	0,4655621	0,7671082	0,9817174	0,4775173	0,9630581	0,2437583	0,8939885	0,5553461	0,6768919	0,8865507	0,3888251	0,7574940	0,9739332	0,2180139	0,9786346	0,5984780	0,2970909	0,7546045	0,3923729	0,4151146	0,3007546	0,7555153	0,8547476	0,1996411	0,5922660	0,7452259	0,6998379	0,2399619	0,9645765	0,3706254	0,0823305	0,8560567	0,5538155	0,9933213	0,7868982	0,6865828	0,0758117	0,5589554	0,9993309
580	0,6643203	1,0000000	0,4068060	0,9999378	0,9083579	0,5317106	0,3201301	0,4644364	0,8437616	0,7774977	0,3486615	0,0885822	0,3127009	0,9524283	0,7405356	0,3791206	0,3537769	0,9869958	0,2378359	0,9953922	0,7163757	0,4277523	0,5762486	0,4040315	0,4209718	0,4650446	0,7670110	0,9817856	0,4779725	0,9632077	0,2271850	0,8940197	0,5628115	0,6341914	0,8255653	0,3912031	0,7574585	0,9692710	0,2259908	0,9787831	0,5974912	0,2766633	0,7607204	0,3923729	0,4208579	0,3012668	0,7555397	0,8553321	0,1996411	0,5922660	0,7469581	0,7005294	0,2408811	0,9600512	0,3706254	0,1126744	0,8606039	0,5538154	0,9930127	0,7869707	0,6865637	0,0761181	0,5609237	0,9993560
600	0,7120373	1,0000000	0,4068060	0,9999356	0,9060103	0,5317106	0,3201301	0,5323610	0,8437616	0,7002211	0,3486615	0,0885822	0,3160680	0,9572312	0,7896947	0,4037979	0,4583964	0,9816123	0,3645845	0,9907523	0,7208176	0,4288965	0,5725691	0,4089491	0,4258578	0,4598839	0,7642017	0,9815004	0,4827787	0,9641793	0,1943736	0,8943873	0,6027806	0,5474230	0,7520926	0,4133642	0,7555328	0,9587335	0,2468301	0,9774932	0,5849404	0,2362743	0,7641890	0,3923729	0,4290859	0,3046903	0,7546170	0,8567995	0,1996411	0,5922660	0,7505939	0,7012090	0,2491874	0,9538779	0,3706254	0,1559131	0,8671384	0,5538155	0,9927058	0,7869715	0,6865685	0,0798677	0,5645871	0,9993963
620	0,7649663	1,0000000	0,4068060	0,9999333	0,8996176	0,5317106	0,3201301	0,5950566	0,8437616	0,6130715	0,3486615	0,0885822	0,3184714	0,9655889	0,8396692	0,4616449	0,5697194	0,9560258	0,4387962	0,9736214	0,7309553	0,4324217	0,5666867	0,4274806	0,4362120	0,4483131	0,7566556	0,9806059	0,4952566	0,9658631	0,1597899	0,8954496	0,6588800	0,4534524	0,7052519	0,4582012	0,7499739	0,9420270	0,2743479	0,9720085	0,5522565	0,1937540	0,7684699	0,3923729	0,4414909	0,3132935	0,7518157	0,8598148	0,1996411	0,5922660	0,7571108	0,7018634	0,2705081	0,9500520	0,3706254	0,1802516	0,8766519	0,5538164	0,9928250	0,7866530	0,6867312	0,0932481	0,5681440	0,9994572
640	0,8141602	1,0000000	0,4068060	0,9999316	0,8891695	0,5317106	0,3201301	0,6421340	0,8437616	0,5298819	0,3486615	0,0885822	0,3191934	0,9743533	0,8822361	0,5341968	0,6691662	0,8930286	0,4611609	0,9443817	0,7446581	0,4388857	0,5571574	0,4629754	0,4443743	0,4320444	0,7444952	0,9791894	0,5146818	0,9677405	0,1292948	0,8970409	0,7131834	0,3684505	0,6769167	0,5108868	0,7403021	0,9154260	0,3006198	0,9586840	0,5022200	0,1564554	0,7744148	0,3923729	0,4571822	0,3268429	0,7469050	0,8642068	0,1996411	0,5922660	0,7656647	0,7024398	0,3031958	0,9486496	0,3706254	0,1842085	0,8879463	0,5538200	0,9933096	0,7855732	0,6873910	0,1211376	0,5708054	0,9995288
660	0,8561349	1,0000000	0,4068060	0,9999304	0,8760925	0,5317106	0,3201301	0,6737747	0,8437616	0,4559317	0,3486615	0,0885822	0,3176468	0,9817440	0,9155969	0,6047012	0,7510337	0,7950944	0,4574992	0,9123430	0,7588797	0,4476618	0,5427827	0,5112430	0,4438936	0,4136332	0,7290987	0,9774968	0,5380556	0,9694510	0,1045988	0,8986730	0,7585905	0,2979688	0,6596409	0,5603125	0,7270066	0,8752626	0,3204365	0,9355846	0,4434255	0,1267250	0,7814212	0,3923729	0,4739303	0,3435745	0,7402559	0,8693577	0,1996411	0,5922660	0,7748466	0,7028581	0,3413658	0,9488734	0,3706254	0,1755434	0,8992616	0,5538288	0,9939776	0,7833102	0,6889167	0,1626157	0,5722540	0,9995987
680	0,8901771	1,0000000	0,4068060	0,9999296	0,8622105	0,5317106	0,3201301	0,6935122	0,8437616	0,3924866	0,3486615	0,0885822	0,3135400	0,9873234	0,9405269	0,6643439	0,8153852	0,6816528	0,4473810	0,8856567	0,7715433	0,4574037	0,5234156	0,5644691	0,4338903	0,3952749	0,7121812	0,9757285	0,5622399	0,9708371	0,0855650	0,8999835	0,7937496	0,2424585	0,6488694	0,6014955	0,7110413	0,8212321	0,3322075	0,9053305	0,3839298	0,1043961	0,7883264	0,3923729	0,4894681	0,3614363	0,7325151	0,8746136	0,1996411	0,5922660	0,7834798	0,7030312	0,3789930	0,9499754	0,3706254	0,1616156	0,9092567	0,5538438	0,9946779	0,7796683	0,6914356	0,2116254	0,5724377	0,9996590
700	0,9168726	1,0000000	0,4068060	0,9999290	0,8490268	0,5317106	0,3201301	0,7051422	0,8437616	0,3391416	0,3486615	0,0885822	0,3069084	0,9912821	0,9586020	0,7105543	0,8645255	0,5713414	0,4397123	0,8672408	0,7817697	0,4667386	0,5005427	0,6158063	0,4176837	0,3784798	0,6952939	0,9739952	0,5849360	0,9718766	0,0713583	0,9008672	0,8197150	0,2002025	0,6419611	0,6333780	0,6934763	0,7580292	0,3367822	0,8733482	0,3288576	0,0882831	0,7939099	0,3923729	0,5021226	0,3787701	0,7243503	0,8794786	0,1996411	0,5922660	0,7908198	0,7028873	0,4119433	0,9514417	0,3706254	0,1470329	0,9171931	0,5538645	0,9953189	0,7747474	0,6947574	0,2609997	0,5714787	0,9997064
720	0,9373130	1,0000000	0,4068060	0,9999287	0,8374661	0,5317106	0,3201301	0,7116837	0,8437616	0,2948986	0,3486615	0,0885822	0,2980657	0,9939891	0,9714418	0,7443717	0,9013340	0,4746394	0,4362146	0,8561503	0,7894905	0,4746993	0,4767527	0,6611390	0,3996531	0,3640636	0,6795986	0,9723484	0,6048258	0,9726167	0,0609878	0,9013905	0,8382938	0,1688050	0,6374168	0,6569129	0,6753107	0,6933981	0,3360715	0,8441572	0,2805485	0,0769796	0,7971149	0,3923729	0,5109614	0,3945081	0,7163136	0,8836519	0,1996411	0,5922660	0,7964873	0,7023882	0,4382709	0,9529656	0,3706254	0,1340318	0,9227936	0,5538886	0,9958578	0,7688830	0,6984977	0,3054248	0,5696102	0,9997404
740	0,9526891	1,0000000	0,4068060	0,9999284	0,8279135	0,5317106	0,3201301	0,7152265	0,8437616	0,2586106	0,3486615	0,0885822	0,2875162	0,9957992	0,9804318	0,7683063	0,9285394	0,3950477	0,4355775	0,8500447	0,7950387	0,4808202	0,4546084	0,6988450	0,3831841	0,3522784	0,6658057	0,9708138	0,6213697	0,9731272	0,0535388	0,9016743	0,8513009	0,1458938	0,6343848	0,6737960	0,6573859	0,6344279	0,3320921	0,8199611	0,2394926	0,0692124	0,7971152	0,3923729	0,5157139	0,4081176	0,7087957	0,8869956	0,1996411	0,5922660	0,8003409	0,7015373	0,4577200	0,9543842	0,3706254	0,1233747	0,9260521	0,5539134	0,9962837	0,7625259	0,7022541	0,3422263	0,5671180	0,9997622
760	0,9640995	1,0000000	0,4068060	0,9999282	0,8203723	0,5317106	0,3201301	0,7170939	0,8437616	0,2291478	0,3486615	0,0885822	0,2758568	0,9969932	0,9866605	0,7849915	0,9484565	0,3320769	0,4361121	0,8467758	0,7988763	0,4850323	0,4358499	0,7289326	0,3701257	0,3429980	0,6542177	0,9694084	0,6345421	0,9734739	0,0482529	0,9018238	0,8602710	0,1294079	0,6323589	0,6857332	0,6403549	0,5852634	0,3264886	0,8011349	0,2052143	0,0639576	0,7933177	0,3923729	0,5166155	0,4194590	0,7020315	0,8894829	0,1996411	0,5922660	0,8023687	0,7003782	0,4710517	0,9556236	0,3706254	0,1150659	0,9270929	0,5539367	0,9966041	0,7561245	0,7057230	0,3708707	0,5642893	0,9997735
780	0,9724771	1,0000000	0,4068060	0,9999281	0,8146280	0,5317106	0,3201301	0,7180676	0,8437616	0,2054575	0,3486615	0,0885822	0,2636880	0,9977745	0,9909424	0,7965808	0,9629373	0,2835089	0,4367680	0,8449304	0,8014507	0,4874942	0,4212120	0,7522508	0,3610803	0,3358952	0,6448294	0,9681455	0,6446128	0,9737084	0,0445368	0,9019065	0,8663913	0,1176776	0,6310142	0,6941246	0,6246787	0,5470057	0,3204022	0,7870934	0,1768653	0,0604445	0,7853532	0,3923729	0,5142423	0,4286407	0,6961289	0,8911525	0,1996411	0,5922660	0,8026171	0,6989836	0,4794768	0,9566620	0,3706254	0,1087914	0,9260892	0,5539572	0,9968350	0,7500464	0,7087357	0,3921171	0,5613748	0,9997758
800	0,9785756	1,0000000	0,4068060	0,9999280	0,8103747	0,5317106	0,3201301	0,7185819	0,8437616	0,1865853	0,3486615	0,0885822	0,2515472	0,9982836	0,9938687	0,8046359	0,9734119	0,2466746	0,4371658	0,8437684	0,8031349	0,4884456	0,4106390	0,7699552	0,3558947	0,3305729	0,6374429	0,9670334	0,6519943	0,9738668	0,0419434	0,9019574	0,8705342	0,1094069	0,6301290	0,7000097	0,6106403	0,5187423	0,3145255	0,7769182	0,1535455	0,0581171	0,7730772	0,3923729	0,5093556	0,4359040	0,6911035	0,8920756	0,1996411	0,5922660	0,8011545	0,6974416	0,4842729	0,9575051	0,3706254	0,1041522	0,9232287	0,5539743	0,9969949	0,7445435	0,7112383	0,4072909	0,5585681	0,9997704
820	0,9829845	1,0000000	0,4068060	0,9999279	0,8072956	0,5317106	0,3201301	0,7188644	0,8437616	0,1716830	0,3486615	0,0885822	0,2398683	0,9986150	0,9958594	0,8102321	0,9809599	0,2190555	0,4373047	0,8429683	0,8042141	0,4881149	0,4036126	0,7832078	0,3540569	0,3266452	0,6317660	0,9660746	0,6571461	0,9739738	0,0401440	0,9019915	0,8733206	0,1036198	0,6295493	0,7041268	0,5983684	0,4986579	0,3092216	0,7696908	0,1344381	0,0565856	0,7565791	0,3923729	0,5027682	0,4415427	0,6869108	0,8923363	0,1996411	0,5922660	0,7980607	0,6958409	0,4865733	0,9581722	0,3706254	0,1007706	0,9187059	0,5539881	0,9971010	0,7397528	0,7132519	0,4178081	0,5559996	0,9997584
840	0,9861539	1,0000000	0,4068060	0,9999279	0,8051064	0,5317106	0,3201301	0,7190280	0,8437616	0,1600118	0,3486615	0,0885822	0,2289659	0,9988308	0,9972090	0,8141050	0,9863834	0,1985090	0,4373011	0,8424048	0,8048941	0,4866840	0,3994277	0,7930364	0,3549378	0,3237771	0,6274832	0,9652649	0,6605192	0,9740458	0,0389014	0,9020151	0,8751842	0,0995964	0,6291698	0,7069952	0,5878679	0,4847907	0,3046389	0,7646292	0,1188453	0,0555830	0,7361909	0,3923729	0,4952411	0,4458526	0,6834715	0,8920215	0,1996411	0,5922660	0,7934331	0,6942597	0,4872803	0,9586876	0,3706254	0,0983296	0,9127281	0,5539990	0,9971686	0,7357158	0,7148351	0,4249278	0,5537421	0,9997408
860	0,9884215	1,0000000	0,4068060	0,9999279	0,8035719	0,5317106	0,3201301	0,7191262	0,8437616	0,1509394	0,3486615	0,0885822	0,2190393	0,9989715	0,9981215	0,8167670	0,9902721	0,1833094	0,4372549	0,8420193	0,8053166	0,4842970	0,3973713	0,8002877	0,3579106	0,3216972	0,6242984	0,9645944	0,6625258	0,9740938	0,0380466	0,9020307	0,8764247	0,0968145	0,6289205	0,7089823	0,5790520	0,4754147	0,3007990	0,7611198	0,1061813	0,0549289	0,7124754	0,3923729	0,4874146	0,4491042	0,6806902	0,8912174	0,1996411	0,5922660	0,7874001	0,6927592	0,4870562	0,9590761	0,3706254	0,0965793	0,9055239	0,5540074	0,9972093	0,7324057	0,7160589	0,4296591	0,5518220	0,9997183
880	0,9900375	1,0000000	0,4068060	0,9999278	0,8025088	0,5317106	0,3201301	0,7191841	0,8437616	0,1439346	0,3486615	0,0885822	0,2101880	0,9990636	0,9987371	0,8185818	0,9930556	0,1721113	0,4372164	0,8417684	0,8055762	0,4810878	0,3968145	0,8056282	0,3624000	0,3201950	0,6219558	0,9640492	0,6635240	0,9741256	0,0374604	0,9020406	0,8772467	0,0949001	0,6287558	0,7103509	0,5717743	0,4691680	0,2976550	0,7587040	0,0959530	0,0545029	0,6861870	0,3923729	0,4797755	0,4515303	0,6784686	0,8900088	0,1996411	0,5922660	0,7801325	0,6913810	0,4863544	0,9593611	0,3706254	0,0953300	0,8973473	0,5540138	0,9972321	0,7297540	0,7169921	0,4327576	0,5502329	0,9996920
900	0,9911855	1,0000000	0,4068060	0,9999278	0,8017791	0,5317106	0,3201301	0,7192143	0,8437616	0,1385585	0,3486615	0,0885822	0,2024325	0,9991241	0,9991518	0,8198099	0,9950457	0,1638865	0,4371976	0,8416129	0,8057340	0,4772067	0,3972463	0,8095671	0,3678991	0,3191121	0,6202466	0,9636132	0,6638122	0,9741465	0,0370595	0,9020466	0,8777894	0,0935883	0,6286465	0,7112885	0,5658553	0,4650460	0,2951277	0,7570498	0,0877428	0,0542256	0,6582045	0,3923729	0,4726549	0,4533232	0,6767127	0,8884801	0,1996411	0,5922660	0,7718493	0,6901486	0,4854641	0,9595630	0,3706254	0,0944413	0,8884739	0,5540187	0,9972435	0,7276712	0,7176958	0,4347622	0,5489476	0,9996626
920	0,9919988	1,0000000	0,4068060	0,9999278	0,8012826	0,5317106	0,3201301	0,7192244	0,8437616	0,1344539	0,3486615	0,0885822	0,1957367	0,9991640	0,9994307	0,8206364	0,9964671	0,1578599	0,4371934	0,8415196	0,8058288	0,4728306	0,3982763	0,8124847	0,3739739	0,3183320	0,6190065	0,9632698	0,6636292	0,9741601	0,0367858	0,9020499	0,8781467	0,0926926	0,6285738	0,7119284	0,5611041	0,4623404	0,2931266	0,7559214	0,0811951	0,0540449	0,6294475	0,3923729	0,4662459	0,4546369	0,6753378	0,8867142	0,1996411	0,5922660	0,7628115	0,6890705	0,4845560	0,9596996	0,3706254	0,0938105	0,8791902	0,5540223	0,9972478	0,7260630	0,7182210	0,4360441	0,5479280	0,9996310
