"Time"	betI	arcA	lldR	xylR	gadX	torR	rutR	gadW	nemR	gadE	ydeO	evgA	rcsA	csgD	rcsB	rstA	ompR	bolA	phoP	treR	mdtE	mdtF	csgE	csgG	csgF	gadA	hdeA	yhiD	hdeB	rutF	rutE	rutA	rutG	rutD	rutB	rutC	gadC	cadA	gadB	fadL	cadB	sra	wza	wcaA	wzb	wzc	osmB	nemA	lldP	wcaB	betA	betB	lldD	rprA	bdm	betT	gadY	treB	hdeD	slp	treC	dctR	yjbE	yjbF
940	0,3545964	0,9638093	0,3983464	0,4680168	0,9463437	0,7333588	0,4155708	0,4226817	0,5778379	0,7593810	1,0294928	0,9878355	0,9970370	0,0521585	1,0217680	0,9531692	0,9911540	0,2493421	0,6866366	0,5403509	1,0269404	0,7063260	0,5405057	0,3346964	0,0658099	0,3717387	0,6585568	0,0424432	0,6958793	0,8483685	0,9310677	0,4214461	0,7358916	0,9855367	0,9212266	1,0390303	0,4722760	0,2087037	0,9841048	0,2581890	0,5988862	0,7561875	0,6723220	0,4265451	1,0885328	0,7693746	1,0688050	0,8889997	0,4903244	0,6502092	0,2048446	0,2701964	0,4216520	0,9582589	0,5735416	0,1928485	0,5620336	0,6238956	0,8405922	0,5035826	0,2375608	0,3767918	0,9274193	0,8872358
960	0,3506561	0,9554012	0,3907666	0,5034796	0,8916709	0,7327187	0,4481905	0,4449407	0,5661356	0,7444440	1,0391639	0,9760909	0,9664481	0,0374057	0,9808489	0,9840108	0,9854917	0,2542016	0,6700491	0,5676204	1,0231876	0,7463256	0,5352187	0,3060719	0,0600892	0,4360859	0,6117561	0,0424574	0,7463223	0,8435271	0,9381070	0,4954080	0,7156396	0,9915041	0,9453808	0,9438951	0,4537096	0,2208126	1,0274210	0,2313541	0,5786028	0,7662926	0,7890289	0,4006712	1,0911096	0,7873447	1,1209545	0,9266507	0,4353886	0,6125189	0,1757634	0,3159712	0,3913042	0,8815000	0,5670098	0,1678057	0,5636341	0,6382079	0,9038122	0,5015570	0,2402232	0,3932225	1,0115449	0,9010146
980	0,3618955	0,9764893	0,3917227	0,4616166	0,8533661	0,7454099	0,4495829	0,4228098	0,5803951	0,7229996	1,0505585	0,9136455	1,0594733	0,0228956	1,0030709	0,8848433	0,9883997	0,2636724	0,6330675	0,5874887	0,9859498	0,7456571	0,5451934	0,2561137	0,0734725	0,4622512	0,6400484	0,0532825	0,8318826	0,7978830	0,8661671	0,4911743	0,7519992	0,9773730	0,9126571	0,8847584	0,4245751	0,2281867	1,0150351	0,2611440	0,5507991	0,8860478	0,7153377	0,4077681	1,0144010	0,7823057	1,0538580	0,9148675	0,4440268	0,6879210	0,1458979	0,2765318	0,4075125	0,9200327	0,5651912	0,1728247	0,5328017	0,6169141	0,8646139	0,4854651	0,2435438	0,4083021	0,9375482	0,8770545
1000	0,3746084	1,0359267	0,4333578	0,4620558	0,8727505	0,7169467	0,4074649	0,4583312	0,5641690	0,7421243	1,0157183	0,9680292	1,1047202	0,0238253	1,0049361	0,9794580	1,0088828	0,2419834	0,6394431	0,5888457	0,9338668	0,7259033	0,4972262	0,3095832	0,0822294	0,4953290	0,7124758	0,0616538	0,8521013	0,9128760	0,8813124	0,4171010	0,7293507	0,8942572	0,8803581	0,8710840	0,4138997	0,2810773	0,9247349	0,2645433	0,5416770	0,8890674	0,7145019	0,4469004	0,9622472	0,8934312	1,0396399	0,9511057	0,3879014	0,7550565	0,1477613	0,3053566	0,4157644	0,9252708	0,5955433	0,1979799	0,5487931	0,6334964	0,8341725	0,4485005	0,2166542	0,4010961	0,9696393	0,8856107
1020	0,3584239	1,0156614	0,4166528	0,4943898	0,9357420	0,7156561	0,3694942	0,4618263	0,5884723	0,7170423	1,0723270	1,0282967	1,0217349	0,0200909	0,9556005	1,0158962	1,0715952	0,2326325	0,6173089	0,6106372	0,8761943	0,7622664	0,4372303	0,2848896	0,0785414	0,4735987	0,7308304	0,0582180	0,8385490	0,9060034	0,8722298	0,3763742	0,7132604	0,8709614	0,8674876	0,9180904	0,4284749	0,2377424	0,9286988	0,2073978	0,5253257	0,8400872	0,6605593	0,4520639	0,9533948	0,8047310	1,0184432	0,9897031	0,3756786	0,7130543	0,1503217	0,3215243	0,3699946	0,9079325	0,6318559	0,1990682	0,5755218	0,5620161	0,8126022	0,4583436	0,2049599	0,3447000	1,0221131	0,9822635
1040	0,3933614	0,9764990	0,4639744	0,4035242	1,0454536	0,7437420	0,3809465	0,4644939	0,6176461	0,7500796	1,0914890	1,0363521	1,0857991	0,0095932	1,0665497	1,0434528	1,0900574	0,2452612	0,6377349	0,6712362	0,9265101	0,7252421	0,5004789	0,2638326	0,0720402	0,4538509	0,7361954	0,0586701	0,7995187	0,8896044	0,8607363	0,3422892	0,7203307	0,8735147	0,9260494	0,9613499	0,4002445	0,2217484	0,9439423	0,2050309	0,5192635	0,8447261	0,6591042	0,4280587	0,9870542	0,8064466	1,0540929	0,9369397	0,4215421	0,7235543	0,1480011	0,2963712	0,4230503	0,9397846	0,6256122	0,1723453	0,6202737	0,5376418	0,8231175	0,4438620	0,1917530	0,3790673	1,0122556	0,9759878
1060	0,3422168	1,0328537	0,4479515	0,4420906	1,1230245	0,6742178	0,3630399	0,4933716	0,5895108	0,7451429	1,0404822	1,0467099	1,0208509	0,0110978	1,0758388	1,0287690	1,0867615	0,2031513	0,6894218	0,7039177	0,8455052	0,6948397	0,5443949	0,2586361	0,0263099	0,4137447	0,7355670	0,0619403	0,7713902	0,8161662	0,8758218	0,3361540	0,7021650	0,8723405	0,9481393	0,9454536	0,4745168	0,2385798	0,9439071	0,2386853	0,5326203	0,7760409	0,6994816	0,4181744	0,8851185	0,7855502	1,0247106	0,9298918	0,4772397	0,6787787	0,1638219	0,2876053	0,3955544	0,9326780	0,6369751	0,1838075	0,6461336	0,5373867	0,8548941	0,4347469	0,1763424	0,3923161	1,0119308	1,0030461
1080	0,3603427	0,9870597	0,4471022	0,4641031	1,1131315	0,6801371	0,3545522	0,4532946	0,6041484	0,7486650	0,9875632	0,9569257	0,9860706	0,0092263	1,0538236	0,9616080	1,0414056	0,1999835	0,7665805	0,6864470	0,9785140	0,7418664	0,4903722	0,2475187	0,0131033	0,3463795	0,7445784	0,0553726	0,8194588	0,8363209	0,8930908	0,3314791	0,7407226	0,8611558	0,8767647	0,9116805	0,4818661	0,2509442	0,9705181	0,2330056	0,6152656	0,7679296	0,6464521	0,3897578	0,8920528	0,8803749	1,0101325	0,9560709	0,5030158	0,6740359	0,1702443	0,2737105	0,3863716	0,8843241	0,6652134	0,1923617	0,6576293	0,5695357	0,9207798	0,4843228	0,2053760	0,3776393	0,9866856	1,0267760
1100	0,3516836	0,9755296	0,4520701	0,4792673	1,1029100	0,7150481	0,3835610	0,4553958	0,5363065	0,7620190	1,0386248	0,9165381	1,0426072	0,0135284	1,0679453	1,0088538	1,0442870	0,2288776	0,7282086	0,6575491	0,9530046	0,6963575	0,5086154	0,2251592	0,0153147	0,3769676	0,6485564	0,0497931	0,7862912	0,8459850	0,9786407	0,3897711	0,6912216	0,8321040	0,8888356	1,0130492	0,4246285	0,2469860	0,9126411	0,2303589	0,6321709	0,7379805	0,6604204	0,4162728	0,9238691	0,9050162	0,9583245	0,9939009	0,4933236	0,6990055	0,1777597	0,2829290	0,3489439	0,8796987	0,6794028	0,1650084	0,6513923	0,5292197	0,7719265	0,5105987	0,1973691	0,3632647	1,0311953	1,0327463

0	0,3435149	1,0020503	0,4039462	0,4381513	1,0328799	0,7595280	0,4475193	0,4037216	0,5625771	0,6841970	0,9626644	1,0049025	1,0294798	0,0366558	0,9303150	0,9458469	0,9493850	0,2819234	0,7231751	0,6266410	0,9758287	0,7384100	0,4884692	0,3151381	0,0295173	0,3452936	0,7257870	0,0363489	0,7468764	0,8122612	0,9521016	0,4383255	0,7509273	0,9018199	0,8596514	1,0417761	0,3778303	0,2343605	0,9380256	0,1955904	0,5983145	0,8220942	0,6762431	0,4546391	1,0506033	0,8416806	1,0371196	1,0545076	0,4283873	0,7284388	0,1924991	0,3087231	0,3823862	0,8946992	0,6380845	0,2112303	0,6472173	0,6778534	0,8844998	0,5092021	0,2147586	0,4795467	1,1181340	0,8928144
20	0,3456437	0,9484893	0,4438656	0,4866492	1,0136936	0,7054905	0,3600328	0,3585884	0,5984973	0,6926850	0,9523490	1,0444737	1,0421893	0,0380803	1,1223227	0,9466281	1,0293655	0,2196671	0,7529470	0,4702468	0,8751036	0,7193883	0,4660738	0,2634719	0,0308993	0,3939221	0,6537014	0,0425062	0,7105914	0,8269296	0,8784075	0,4213930	0,7664092	0,8900332	0,8545019	0,9949776	0,3813728	0,2226727	0,9823591	0,2202127	0,6100421	0,9631345	0,6449622	0,4473949	1,0051683	0,7976796	0,9588803	0,9152005	0,3419239	0,7242323	0,2037285	0,2547939	0,3078762	0,9664313	0,6842640	0,2243757	0,6352941	0,6398346	0,9084584	0,5515504	0,2001348	0,4590925	1,0130827	0,8679007
40	0,2589410	0,8930551	0,4751207	0,4773655	1,0029285	0,6826492	0,3007585	0,3485920	0,6320811	0,7102119	0,9757459	0,9921007	1,0528476	0,0371277	1,1380890	0,9007609	1,0216249	0,2063776	0,7322959	0,5070788	0,8677635	0,7109599	0,4764919	0,2103081	0,0284902	0,3902684	0,6498680	0,0610075	0,7908514	0,8716086	0,9597915	0,4220066	0,7977678	0,9252047	0,8636899	0,9357884	0,4131837	0,2759939	0,9758821	0,2167724	0,5847515	0,9409299	0,6464555	0,4641577	1,0256737	0,8016936	0,9304644	0,8955263	0,3621819	0,8795086	0,2173877	0,2637511	0,2972072	0,9856036	0,6982347	0,1975710	0,6140043	0,6000058	0,8807731	0,5875382	0,1997184	0,5018014	1,0043680	0,8393982
60	0,2208974	0,8661043	0,4780230	0,4462909	0,9887866	0,6764099	0,2482993	0,3600782	0,7280450	0,7445946	1,0010696	1,0152318	1,0079030	0,0406400	1,0818328	0,9247010	1,0282915	0,2306795	0,7183848	0,4199210	0,8619457	0,6862558	0,5170785	0,1126730	0,0225129	0,3422203	0,6059830	0,1031816	0,8481889	0,9611566	0,8719424	0,4419621	0,7794025	0,8734320	0,8187305	0,9193537	0,3755105	0,2267659	1,0101599	0,2103379	0,6159488	0,8416719	0,7462519	0,5563917	1,0705439	0,8094892	0,9337269	0,9052527	0,4032045	0,8430834	0,2038812	0,2666999	0,2755346	1,0389768	0,7065560	0,1633985	0,5839636	0,6531263	0,9281295	0,5939765	0,1717883	0,5208945	0,9967196	0,8995240
80	0,1646517	0,8628921	0,4668247	0,4033256	1,0217618	0,7497781	0,2005967	0,3600023	0,6783163	0,7178294	0,9466857	0,9958131	1,0416793	0,0326780	1,0427444	0,9100725	0,9272443	0,2625957	0,7239720	0,4362190	0,9109511	0,7442431	0,5204406	0,0571583	0,0136572	0,3739042	0,6661940	0,1329856	0,8510952	0,9647448	0,8542263	0,4589150	0,7772083	0,8456179	0,9223009	0,9098828	0,4181859	0,2308607	1,0162764	0,1833125	0,6103304	0,7888461	0,7663114	0,5124173	1,0797622	0,8099281	0,9545188	0,9831606	0,4339714	0,9534902	0,2096331	0,3051883	0,2662149	1,0238126	0,7178567	0,1974216	0,5662628	0,6110112	0,8509479	0,5764816	0,1585428	0,5044603	1,0126926	0,8772943
100	0,1356131	0,8643645	0,4651931	0,3895899	0,9329518	0,7505773	0,1395650	0,2975684	0,6894370	0,6886407	0,9004296	1,0128457	0,9721137	0,0267443	1,0387695	0,9865546	0,9902666	0,2537597	0,6926202	0,3774900	0,9117486	0,7528239	0,5502876	0,0289322	0,0088073	0,3603706	0,6223475	0,1774869	0,8694568	0,8913738	0,8863454	0,5441585	0,8428824	0,8256008	0,8858785	0,9713787	0,3943204	0,2016486	0,9526696	0,1878202	0,6159504	0,7720842	0,8184503	0,5177674	1,0640385	0,8708267	0,9811361	1,0075933	0,5254715	1,0018313	0,1838444	0,3761244	0,2761627	0,9858818	0,7582979	0,2622633	0,5538560	0,5871128	0,8760412	0,5797788	0,1257274	0,4949395	1,0243265	0,9449413
120	0,1015989	0,8152707	0,4473225	0,4050544	1,0815608	0,7420266	0,1315492	0,3385549	0,7318825	0,6613391	0,9096369	1,1138615	0,9744126	0,0247358	0,9797413	1,0644211	0,9833569	0,2554630	0,6485248	0,3194560	0,9473851	0,7306224	0,5592511	0,0207166	0,0066831	0,3465107	0,6159352	0,1953149	0,8429181	0,9290204	0,8933329	0,5489421	0,9003298	0,7723817	0,8588449	0,9815655	0,3591694	0,2580465	0,9428575	0,1997168	0,5928718	0,8048413	0,8209905	0,5165530	1,0824642	0,9386075	0,9957476	1,0329332	0,4888222	0,9105346	0,1680108	0,3786001	0,2719948	1,0284507	0,7616474	0,2894507	0,6025750	0,5465964	0,8403966	0,5666934	0,1297802	0,4577386	0,9443579	0,9338318
140	0,0502862	0,7634223	0,3862330	0,3944781	1,0254462	0,7758830	0,1254831	0,3695194	0,7948804	0,6286158	0,9647489	1,1169153	1,0128689	0,0199629	0,9951244	1,0725408	0,9593211	0,2615525	0,6718065	0,3393137	0,9657683	0,7697839	0,5740357	0,0289410	0,0117991	0,3259878	0,6142291	0,1826394	0,8169718	0,9806232	0,9301300	0,6111340	0,9046763	0,8385414	0,8355935	1,0735105	0,4211409	0,2296272	0,8867150	0,2423397	0,5769487	0,7982208	0,7959836	0,4957047	1,0461180	0,8232299	0,9926529	1,0121420	0,4855229	0,9087652	0,1987830	0,3985772	0,2918228	1,0549968	0,8018764	0,3731910	0,5647803	0,5497637	0,7876613	0,5944344	0,1312489	0,3759480	0,9957153	0,9124100
160	0,0248992	0,7150216	0,4462293	0,3868837	1,0177931	0,6701392	0,1119496	0,3862600	0,7652348	0,6660298	0,9892319	1,0678242	1,0910900	0,0184434	1,0288663	0,9863609	0,9088045	0,2685516	0,7380237	0,3106298	1,0047894	0,7690964	0,6197748	0,0435606	0,0135067	0,3354950	0,6470060	0,1929209	0,8385384	0,9840369	0,8915347	0,6480895	0,8570456	0,8367355	0,9066090	1,1211810	0,3791848	0,2443575	0,9356883	0,2331946	0,5736274	0,7323460	0,7698469	0,5005283	1,0692696	0,8311315	0,9946518	1,0082366	0,4860199	1,0206999	0,1764166	0,3888456	0,3191346	0,9903763	0,7877876	0,4543127	0,5759846	0,5046120	0,8112655	0,5878767	0,1512499	0,3298646	0,9436211	0,9392864
180	0,0222378	0,6940126	0,3932146	0,3259060	0,9970238	0,6315200	0,0973862	0,3622610	0,8385693	0,6586025	0,9360843	0,9583148	1,0833655	0,0193706	1,0345284	0,9426802	0,9614007	0,2978771	0,7557701	0,2968355	1,1157965	0,6748364	0,5693506	0,0429592	0,0127918	0,3467876	0,6970517	0,1820250	0,8050679	0,9871997	0,8900174	0,6437349	0,8704788	0,8720907	0,9539018	1,1491162	0,3949375	0,2373005	0,8759932	0,2512384	0,6114272	0,7925848	0,8095317	0,5250420	1,0411876	0,8729088	0,9667624	0,9635747	0,4473883	0,9897665	0,1907306	0,4262559	0,3585617	0,9384174	0,8821860	0,5191238	0,5677113	0,4973255	0,7987977	0,5540864	0,1592488	0,3090546	0,9276683	0,9985219
200	0,0184792	0,7300807	0,3609951	0,3318876	0,9143617	0,6031063	0,0718569	0,4144650	0,9427658	0,6763832	1,0238629	0,9233543	1,1276863	0,0174729	1,0750924	0,9975795	0,9712964	0,2689066	0,6862190	0,2638516	1,0106826	0,7435583	0,4840489	0,0325303	0,0076370	0,3362037	0,6888743	0,2013971	0,7857199	0,9985464	0,8537839	0,6415616	0,8670938	0,8239996	1,0027664	1,0148333	0,4291073	0,2320849	0,9050535	0,2196847	0,6218879	0,7846935	0,8042688	0,5596091	1,0407667	0,8682636	1,0250902	1,0508385	0,4085351	1,0365716	0,1566743	0,4651784	0,3759593	0,9203122	0,8964305	0,6951581	0,6099816	0,4998008	0,8187803	0,5859987	0,1604854	0,3548589	0,8789732	0,9995901
220	0,0174278	0,7602285	0,3897011	0,2934989	1,0291351	0,7238687	0,0959790	0,4336465	0,9110143	0,6610450	1,0760098	0,9700840	1,0841091	0,0134170	1,0688297	1,0238839	0,9687991	0,3095273	0,7150347	0,2685305	1,0297814	0,7707166	0,4370361	0,0165164	0,0068067	0,3135881	0,6379789	0,2069062	0,7366569	0,9379949	0,7520054	0,6388792	0,8621714	0,8943938	1,0140344	0,9911612	0,4404413	0,2375349	0,8693916	0,2242947	0,5947343	0,7091596	0,7968458	0,5883624	0,9976660	0,8216404	1,0327058	1,0924660	0,4277901	1,0859050	0,1901987	0,4755945	0,4405155	0,8817995	0,8771079	0,7415824	0,6205885	0,4983443	0,8099444	0,5651181	0,1834323	0,3952800	0,9440201	0,9346738
240	0,0092616	0,7806881	0,4252234	0,2879060	0,9997744	0,7533135	0,0738620	0,4369482	0,9293652	0,6391088	1,0381367	1,0150585	1,1473311	0,0070785	1,0662787	1,0419575	1,0081264	0,3169643	0,6870105	0,2742319	1,0993950	0,7825900	0,5055906	0,0155786	0,0061489	0,3046836	0,6039665	0,2061303	0,8194078	0,9835956	0,7861960	0,6170047	0,8805481	0,9294711	0,9856023	0,8997265	0,4753762	0,2379676	0,8854876	0,2293123	0,5424327	0,7852950	0,7424792	0,5479346	0,9556675	0,7234475	1,0321086	1,0512989	0,3928218	1,0475057	0,1968868	0,5510143	0,4180151	0,9511425	0,8704330	0,8342554	0,5936349	0,4806495	0,9091879	0,5877350	0,2019696	0,4396480	1,0304811	0,9464030
260	0,0038075	0,7206466	0,4500875	0,3455158	0,9956403	0,7369269	0,1032545	0,4479456	0,9407739	0,6347168	1,0111233	1,0175298	1,0734038	0,0055640	0,9799132	1,0159162	1,0065955	0,3151952	0,6938417	0,3036197	1,0800757	0,7740162	0,5178192	0,0191948	0,0105137	0,2847648	0,6128849	0,2147711	0,7354387	0,9861644	0,8143833	0,5844930	0,7858320	0,9181048	0,9465995	0,9712140	0,4824004	0,1976363	0,8974498	0,2391261	0,6080501	0,7303541	0,7367837	0,5014287	0,9598583	0,7768582	0,9663219	1,0954837	0,3696524	1,0853148	0,1832877	0,4828480	0,3823265	0,9219755	0,8902713	0,9106762	0,5771789	0,4864565	0,8886840	0,6163013	0,1952435	0,3888780	0,9872509	0,8880644
280	0,0029820	0,7302684	0,5225934	0,3495491	1,0385872	0,6980312	0,0811754	0,4466311	0,9159312	0,6356286	1,0330217	0,9925847	1,1473857	0,0094022	1,0072828	0,9786799	0,9210759	0,3003559	0,6396463	0,3678428	1,0330755	0,7656085	0,5916673	0,0355020	0,0013890	0,2734441	0,6280911	0,2105412	0,7243971	0,9933207	0,7363897	0,5905509	0,7826188	0,9323741	0,9989966	1,0024303	0,4979444	0,2146031	0,9289126	0,2608955	0,6298473	0,7326369	0,7211993	0,5038246	0,9683861	0,8267448	0,9805695	1,1307128	0,3858376	1,0692423	0,2099249	0,4862712	0,3845429	0,9168674	0,8190482	0,9683003	0,5837595	0,4856625	0,8914049	0,6264964	0,2222915	0,4233863	1,0301497	0,9692667
300	0,0054387	0,7244753	0,5377123	0,3689481	1,0391917	0,7037943	0,0882818	0,4597294	0,9329102	0,6645176	0,9594446	0,9352647	1,0792099	0,0121768	0,9894975	0,9714898	0,9531754	0,3140921	0,6887486	0,3529218	1,0175044	0,7398622	0,5316382	0,0101892	0,0044951	0,2587525	0,6181926	0,2215368	0,8185181	0,9834917	0,7299644	0,6060292	0,7925546	0,9487374	1,0367017	0,9955307	0,4118347	0,2275728	0,9221517	0,2767275	0,6193244	0,7844261	0,7125200	0,5122085	0,9652519	0,8262140	0,9559334	1,1486139	0,3610030	0,9978020	0,2446139	0,4578044	0,3338335	0,9017715	0,8780570	0,9151576	0,6477965	0,5649141	0,8601935	0,7036609	0,2042493	0,4145467	0,9259166	0,9821561
320	0,0079759	0,7567170	0,5599308	0,4385561	1,0088811	0,7089999	0,0903760	0,4320558	0,9464264	0,6715203	0,9516295	0,9525934	1,0828756	0,0031237	1,0051894	0,9886515	1,0163272	0,2809796	0,6738710	0,3257339	1,0047050	0,7301271	0,5502536	0,0135285	0,0075094	0,2498396	0,6248955	0,2258591	0,8511827	0,8879563	0,7039539	0,6313290	0,7559934	0,9442761	1,0688111	1,0070886	0,3890894	0,2565353	0,9191859	0,2535547	0,5958101	0,7394703	0,7220559	0,5159316	1,0064028	0,7832712	0,9824460	1,1350587	0,4169673	0,9615470	0,3047977	0,4553419	0,3228042	0,8992837	0,9192018	0,9778376	0,6022676	0,5274082	0,8874254	0,7221311	0,1892865	0,4026131	0,9235076	1,0794911
340	0,0113201	0,7371267	0,5762173	0,4385630	1,0135453	0,7441518	0,0806394	0,4459656	0,9425493	0,6892082	0,8964347	0,9488852	1,0112459	0,0114236	0,9593882	0,9653950	0,9505144	0,2801881	0,6270271	0,3346923	1,0015278	0,7375144	0,5691906	0,0077881	0,0102695	0,2965548	0,6888734	0,2228034	0,8566646	0,9110142	0,7775311	0,6123797	0,7813035	0,9523822	0,9727978	1,0116254	0,3618295	0,2389642	0,9024495	0,2587782	0,6587988	0,8499917	0,7181634	0,5506270	0,9931771	0,8190597	1,0348415	1,0979886	0,4509031	0,9364001	0,2958063	0,4773810	0,3211683	0,8725955	0,8380259	0,9668322	0,6223382	0,5359460	0,8416473	0,6901796	0,1850276	0,4091859	0,9874958	1,0091063
360	0,0155606	0,7181299	0,5340884	0,4084496	1,1051371	0,7650307	0,0835525	0,4478298	1,0422036	0,6227333	0,9786728	0,9612188	0,9267459	0,0187292	0,9819369	0,8964208	0,9348684	0,3308041	0,6621035	0,3238249	0,9975963	0,7333414	0,5829700	0,0170564	0,0087267	0,3194520	0,6863512	0,2216689	0,8115821	1,0204374	0,8503476	0,6379327	0,7288585	0,9438185	0,9631412	0,9742747	0,4093313	0,2077658	0,8440138	0,2426303	0,6434166	0,8773866	0,7162532	0,5011658	1,0709686	0,8745402	1,1002631	1,0040377	0,5272957	1,0382185	0,2846138	0,5011967	0,2538677	0,8248509	0,8415347	1,0062777	0,6185153	0,5088060	0,8328370	0,6579542	0,1795054	0,4283086	1,0256069	0,9863713
380	0,0096857	0,7037884	0,4509865	0,3788467	1,0936161	0,6938257	0,1003800	0,4481585	0,9225480	0,6308932	0,9399079	0,9523038	0,9047680	0,0184256	0,9363725	0,8789715	0,8959963	0,3053174	0,7117106	0,2839423	1,0433487	0,7381319	0,5441380	0,0321961	0,0080268	0,3548553	0,6728485	0,1955801	0,8230041	0,9919186	0,7474188	0,6310474	0,7754973	0,9203320	0,9733381	1,0379140	0,4251342	0,2168936	0,8496019	0,2434372	0,6598267	0,9456156	0,7235672	0,4723973	1,0392920	0,9694264	1,0949980	0,9560892	0,5410823	0,9999984	0,2470928	0,4995613	0,3015599	0,8520144	0,9122376	0,9718885	0,6431835	0,4703874	0,8181321	0,6521437	0,1622055	0,4176995	0,9608254	1,0313584
400	0,0088289	0,7282359	0,4677786	0,3857766	1,0618651	0,7299539	0,0844006	0,4419130	0,9311166	0,6450683	0,9473143	1,0306265	0,9863543	0,0104151	0,9436604	0,9029849	0,9404521	0,3518918	0,6944489	0,2572913	0,9549214	0,7243562	0,4957471	0,0114352	0,0060808	0,2842940	0,6556358	0,1779864	0,8002144	0,9980210	0,7887223	0,5901475	0,7511002	0,9790074	1,0017682	1,0102940	0,4339694	0,2297856	0,8568336	0,2671028	0,6776528	0,8668309	0,7395439	0,4674411	1,0303005	0,8374857	1,1019815	0,9468173	0,5476254	1,0540822	0,2263292	0,4480957	0,3491954	0,8692645	0,8875541	0,9974240	0,6482566	0,5143132	0,7442529	0,5936498	0,1800244	0,4326966	1,0424656	1,0660542
420	0,0026586	0,7456390	0,5048817	0,3463288	1,0225119	0,7714047	0,0648021	0,4462416	0,9339482	0,6912130	1,0153875	0,9461966	0,9807659	0,0151082	0,9175862	0,8817708	0,9763642	0,3393611	0,6404169	0,2582433	1,0033926	0,6849225	0,4674557	0,0144131	0,0105180	0,2783838	0,6757267	0,1781154	0,7977488	1,0402509	0,8543663	0,5519651	0,6893273	0,9499241	0,9878012	0,9541707	0,4000474	0,2380115	0,8696622	0,2181678	0,6772299	0,8211906	0,7495525	0,4804950	0,9715465	0,7883158	1,0899743	1,0080441	0,5024806	1,0714434	0,2096380	0,4352375	0,3528525	0,8808025	0,8665647	0,9760409	0,6659411	0,5171529	0,7826908	0,5574026	0,1963774	0,4627535	1,0438508	1,0894521
440	0,0017017	0,7864879	0,4551726	0,3126256	1,1046105	0,7224425	0,0845211	0,4251811	1,0005068	0,6719227	0,9512466	1,0155776	0,9769111	0,0145871	0,9155329	0,8659560	0,9964030	0,3033144	0,6626108	0,2383911	1,0371524	0,6893322	0,4828106	0,0207706	0,0111888	0,3069313	0,6338626	0,1822775	0,8766045	1,0141150	0,8498284	0,5174197	0,7504612	0,9918516	0,9898341	0,9020861	0,4101582	0,2274474	0,8997791	0,2160395	0,6300446	0,8241153	0,6847878	0,5548487	0,9986474	0,7904716	1,0843234	1,0369733	0,5430327	0,9319612	0,2688402	0,4367056	0,3647804	0,8933735	0,8767849	0,9635022	0,6326831	0,4940640	0,7450199	0,5800746	0,1860018	0,5146933	1,0306737	1,1215148
460	0,0011077	0,7247159	0,4479418	0,3279278	0,9839716	0,7304481	0,0779421	0,4534298	0,9866985	0,6466972	0,9807998	1,0552588	0,9994652	0,0223367	0,9865432	0,9464517	1,0010087	0,3489871	0,6699323	0,2784501	1,0533904	0,6188899	0,5135701	0,0279119	0,0108318	0,3198538	0,6014141	0,1925480	0,8112396	0,9745332	0,8270370	0,5118884	0,7206195	0,9800461	1,0031451	0,8887732	0,4683626	0,2284763	0,9034297	0,1990366	0,6749908	0,9164750	0,6599154	0,5152660	1,0082805	0,7917582	1,0870295	1,0483086	0,5492345	0,8920582	0,3061608	0,4504662	0,3020291	0,9183189	0,8204724	0,9571068	0,6009831	0,5003854	0,7283072	0,5922580	0,2108400	0,4906754	0,9678579	1,2084717
480	0,0039544	0,8050234	0,4031067	0,3949702	0,9346110	0,6642946	0,0876702	0,4791833	1,0277240	0,7150493	1,0265401	1,0360170	0,9824352	0,0193855	0,9595517	0,9991170	1,0428400	0,3275031	0,6744656	0,3018699	0,9917930	0,6323882	0,4730862	0,0298173	0,0145547	0,3173485	0,5883794	0,2063350	0,7660471	1,0299094	0,8015825	0,5720305	0,7514583	0,9692209	1,0167607	0,9165758	0,4601122	0,2332520	0,8549031	0,2358098	0,7194548	0,8756250	0,6699049	0,5801537	1,0221733	0,8597097	1,0206027	1,0786520	0,5262030	0,8560692	0,3355586	0,4660740	0,3230205	0,9372752	0,8466167	0,9933590	0,5717024	0,5020474	0,7448718	0,6293486	0,2157247	0,4806270	0,9410041	1,1426062
500	0,0042302	0,8327692	0,4665730	0,3627946	0,9761603	0,6498415	0,0835105	0,4599651	0,9137346	0,7459472	0,9685312	1,0551847	0,9645825	0,0224953	0,9759877	0,9565843	0,9812277	0,2668273	0,6568855	0,3065437	0,9483673	0,6844869	0,4386665	0,0201569	0,0191653	0,3210580	0,5936327	0,2426225	0,7198686	1,0626478	0,7896458	0,6391652	0,7068159	0,9932777	0,9977352	0,9055272	0,4123058	0,2558824	0,8064185	0,2141086	0,7005658	0,9351502	0,6361593	0,5313389	1,0533240	0,9346014	0,9840584	1,0304233	0,4857577	0,8762523	0,3344954	0,4354401	0,3705123	0,9177463	0,8801443	0,9340970	0,5684987	0,4785842	0,7844676	0,6273944	0,2090932	0,5117049	0,9047270	1,0140291
