"Time"	hns	cspA	bolA	bglJ	leuO	cadC	stpA	nhaR	gutM	srlR	appY	caiF	gadW	gadX	rutR	nemR	gadE	rcsA	ydeO	evgA	mdtF	mdtE	cadA	cadB	bglG	bglB	bglF	yhiD	hdeA	hdeB	gadA	hdeD	gutQ	srlD	srlB	srlE	srlA	gadB	osmC	gadC	nhaA	fliC	gadY	yjjQ	nemA	dctR	slp	yjjP	ampC	pgaC	gmr	yegR	proW	leuA	leuL	hchA	ybaS	leuC	cspD	mukE	evgS	yciE	gnd	proV
360	0,0470193	0,1323449	0,0872638	0,2570334	0,0210754	0,3966705	0,8959417	0,5826138	0,6137020	0,2640593	0,9986820	0,5940601	0,8778572	0,0012019	0,6036382	0,2822814	0,2151530	0,9964731	0,0177186	0,1155471	0,9579754	0,3173131	0,9971775	0,8018427	0,1447227	0,4045713	0,1941395	0,7219126	0,7649077	0,6941252	0,2160649	0,6358685	0,3815327	0,1147130	0,3843917	0,5013511	0,7006197	0,0078371	0,7275385	0,0020166	0,9984396	0,0289800	0,5483457	0,9542586	0,1592682	0,3423787	0,9973034	0,2756269	0,7552962	0,8796988	0,4725224	0,7344507	0,9999381	0,0040875	0,3870557	0,8992743	0,1348630	0,0558304	0,0154810	0,0223227	0,0882873	0,9977613	0,2521074	0,9573664
380	0,0469533	0,1323169	0,0874200	0,2566817	0,0210754	0,3984987	0,8960217	0,5942173	0,6151602	0,2637216	0,9986865	0,5940628	0,8779521	0,0012005	0,6036382	0,2822814	0,2151666	0,9964803	0,0177186	0,1155471	0,9583844	0,3176181	0,9972120	0,8020400	0,1447284	0,4039257	0,1940949	0,7223462	0,7651120	0,6942379	0,2162901	0,6360645	0,3815801	0,1148490	0,3848251	0,5014991	0,7006232	0,0078421	0,7296682	0,0020072	0,9986165	0,0289800	0,5485191	0,9543123	0,1592682	0,3428487	0,9973740	0,2756277	0,7550074	0,8892716	0,4725224	0,7344509	0,9999573	0,0040875	0,3871189	0,8996343	0,1348630	0,0558304	0,0154048	0,0221012	0,0882874	0,9980118	0,2522815	0,9576203
400	0,0469369	0,1323004	0,0875398	0,2564337	0,0210754	0,4001159	0,8961294	0,6054811	0,6161796	0,2634957	0,9986915	0,5940652	0,8780293	0,0011995	0,6036382	0,2822814	0,2151754	0,9964852	0,0177186	0,1155471	0,9586829	0,3178521	0,9972399	0,8021965	0,1447362	0,4034186	0,1940877	0,7226617	0,7652583	0,6943177	0,2164483	0,6362191	0,3816153	0,1149538	0,3851035	0,5015903	0,7006255	0,0078455	0,7313302	0,0019997	0,9987621	0,0289800	0,5486494	0,9543500	0,1592682	0,3432145	0,9974244	0,2756288	0,7547903	0,8975800	0,4725224	0,7344510	0,9999705	0,0040875	0,3871603	0,8999077	0,1348630	0,0558304	0,0153530	0,0219440	0,0882874	0,9981828	0,2524056	0,9578031
420	0,0469453	0,1322906	0,0876315	0,2562588	0,0210754	0,4015490	0,8962372	0,6164253	0,6169042	0,2633732	0,9986957	0,5940673	0,8780919	0,0011987	0,6036382	0,2822814	0,2151811	0,9964885	0,0177186	0,1155472	0,9589002	0,3180309	0,9972628	0,8023229	0,1447443	0,4030251	0,1941015	0,7228903	0,7653625	0,6943738	0,2165592	0,6363370	0,3816419	0,1150351	0,3852875	0,5016456	0,7006271	0,0078476	0,7326492	0,0019939	0,9988835	0,0289800	0,5487473	0,9543764	0,1592682	0,3434977	0,9974604	0,2756299	0,7546281	0,9048597	0,4725224	0,7344512	0,9999796	0,0040875	0,3871874	0,9001148	0,1348630	0,0558304	0,0153176	0,0218326	0,0882874	0,9982995	0,2524936	0,9579352
440	0,0469553	0,1322848	0,0876986	0,2561355	0,0210754	0,4028209	0,8963202	0,6270617	0,6174247	0,2633249	0,9986984	0,5940687	0,8781413	0,0011981	0,6036382	0,2822814	0,2151847	0,9964907	0,0177186	0,1155472	0,9590578	0,3181675	0,9972819	0,8024266	0,1447510	0,4027186	0,1941196	0,7230553	0,7654364	0,6944132	0,2166366	0,6364211	0,3816621	0,1150978	0,3854122	0,5016798	0,7006283	0,0078489	0,7337126	0,0019894	0,9989858	0,0289800	0,5488211	0,9543949	0,1592682	0,3437163	0,9974861	0,2756308	0,7545073	0,9112901	0,4725224	0,7344513	0,9999859	0,0040875	0,3872052	0,9002636	0,1348630	0,0558305	0,0152935	0,0217535	0,0882874	0,9983792	0,2525558	0,9580290
460	0,0469582	0,1322814	0,0877456	0,2560485	0,0210754	0,4039514	0,8963734	0,6373999	0,6177998	0,2633196	0,9986999	0,5940697	0,8781794	0,0011976	0,6036382	0,2822814	0,2151871	0,9964921	0,0177186	0,1155472	0,9591720	0,3182717	0,9972979	0,8025128	0,1447557	0,4024790	0,1941336	0,7231739	0,7654887	0,6944408	0,2166905	0,6364777	0,3816771	0,1151455	0,3854979	0,5017015	0,7006291	0,0078497	0,7345829	0,0019859	0,9990728	0,0289800	0,5488769	0,9544078	0,1592682	0,3438847	0,9975046	0,2756314	0,7544174	0,9170088	0,4725224	0,7344513	0,9999902	0,0040875	0,3872169	0,9003646	0,1348630	0,0558305	0,0152772	0,0216975	0,0882875	0,9984334	0,2525996	0,9580941
480	0,0469555	0,1322794	0,0877779	0,2559872	0,0210754	0,4049574	0,8964050	0,6474470	0,6180694	0,2633327	0,9987009	0,5940703	0,8782086	0,0011973	0,6036382	0,2822814	0,2151886	0,9964931	0,0177186	0,1155472	0,9592545	0,3183513	0,9973115	0,8025854	0,1447589	0,4022927	0,1941427	0,7232588	0,7655255	0,6944600	0,2167280	0,6365153	0,3816881	0,1151807	0,3855567	0,5017157	0,7006297	0,0078500	0,7353044	0,0019832	0,9991477	0,0289800	0,5489192	0,9544167	0,1592682	0,3440144	0,9975178	0,2756318	0,7543508	0,9221232	0,4725224	0,7344514	0,9999932	0,0040875	0,3872245	0,9004318	0,1348630	0,0558305	0,0152661	0,0216577	0,0882875	0,9984702	0,2526303	0,9581389
500	0,0469513	0,1322782	0,0878004	0,2559440	0,0210754	0,4058536	0,8964250	0,6572073	0,6182619	0,2633493	0,9987015	0,5940707	0,8782311	0,0011970	0,6036382	0,2822814	0,2151896	0,9964938	0,0177186	0,1155472	0,9593141	0,3184121	0,9973232	0,8026473	0,1447612	0,4021493	0,1941491	0,7233195	0,7655514	0,6944734	0,2167540	0,6365410	0,3816961	0,1152060	0,3855967	0,5017247	0,7006302	0,0078502	0,7359097	0,0019810	0,9992127	0,0289800	0,5489515	0,9544229	0,1592682	0,3441142	0,9975273	0,2756321	0,7543016	0,9267189	0,4725224	0,7344515	0,9999953	0,0040875	0,3872296	0,9004776	0,1348630	0,0558305	0,0152586	0,0216296	0,0882875	0,9984952	0,2526519	0,9581699
520	0,0469484	0,1322775	0,0878165	0,2559135	0,0210754	0,4066529	0,8964401	0,6666819	0,6183984	0,2633624	0,9987020	0,5940710	0,8782486	0,0011968	0,6036382	0,2822814	0,2151902	0,9964942	0,0177186	0,1155472	0,9593571	0,3184586	0,9973333	0,8027004	0,1447628	0,4020405	0,1941545	0,7233628	0,7655695	0,6944827	0,2167719	0,6365593	0,3817017	0,1152238	0,3856234	0,5017303	0,7006305	0,0078501	0,7364227	0,0019794	0,9992695	0,0289800	0,5489761	0,9544273	0,1592682	0,3441908	0,9975342	0,2756323	0,7542656	0,9308648	0,4725224	0,7344515	0,9999967	0,0040875	0,3872329	0,9005101	0,1348630	0,0558305	0,0152534	0,0216096	0,0882875	0,9985123	0,2526669	0,9581918
540	0,0469472	0,1322771	0,0878284	0,2558920	0,0210754	0,4073663	0,8964524	0,6758689	0,6184944	0,2633703	0,9987025	0,5940713	0,8782624	0,0011966	0,6036382	0,2822814	0,2151906	0,9964945	0,0177186	0,1155472	0,9593881	0,3184942	0,9973421	0,8027463	0,1447642	0,4019587	0,1941595	0,7233935	0,7655822	0,6944891	0,2167843	0,6365728	0,3817056	0,1152362	0,3856409	0,5017336	0,7006307	0,0078500	0,7368612	0,0019781	0,9993196	0,0289800	0,5489949	0,9544303	0,1592682	0,3442498	0,9975392	0,2756325	0,7542392	0,9346173	0,4725224	0,7344516	0,9999977	0,0040875	0,3872350	0,9005341	0,1348630	0,0558305	0,0152499	0,0215955	0,0882875	0,9985240	0,2526774	0,9582074
560	0,0469469	0,1322768	0,0878371	0,2558768	0,0210754	0,4080035	0,8964623	0,6847646	0,6185616	0,2633740	0,9987028	0,5940715	0,8782731	0,0011965	0,6036382	0,2822814	0,2151909	0,9964948	0,0177186	0,1155472	0,9594104	0,3185214	0,9973498	0,8027864	0,1447652	0,4018974	0,1941641	0,7234154	0,7655911	0,6944936	0,2167929	0,6365826	0,3817084	0,1152448	0,3856521	0,5017355	0,7006309	0,0078499	0,7372390	0,0019772	0,9993639	0,0289800	0,5490093	0,9544325	0,1592682	0,3442951	0,9975428	0,2756326	0,7542200	0,9380230	0,4725224	0,7344516	0,9999983	0,0040875	0,3872364	0,9005518	0,1348630	0,0558305	0,0152475	0,0215854	0,0882875	0,9985320	0,2526846	0,9582185
580	0,1015441	0,4866307	0,2621873	0,4752739	0,0210754	0,3092869	0,8847878	0,6913053	0,5312740	0,2656473	0,9980371	0,8076915	0,9171261	0,0011939	0,6036382	0,2822814	0,1779493	0,9964926	0,0177186	0,1155472	0,9195801	0,3190569	0,9972680	0,5052735	0,3304327	0,3993882	0,1900897	0,7227085	0,7118482	0,6940512	0,2157245	0,6317571	0,3817145	0,1107805	0,3859289	0,5029849	0,3351556	0,0078242	0,8490664	0,0021442	0,9994025	0,0289803	0,5494740	0,9683522	0,1592682	0,3449876	0,9578314	0,6283011	0,8298751	0,9411071	0,4725224	0,7344516	0,9999987	0,0040875	0,2616162	0,8929333	0,1348630	0,0558305	0,0153243	0,0216252	0,0882875	0,9982928	0,1861385	0,9562925
600	0,0965271	0,6962764	0,3372548	0,6299801	0,0210754	0,2376388	0,8522101	0,6929329	0,4743639	0,2754474	0,9956890	0,9078887	0,9380944	0,0011824	0,6036382	0,2822814	0,1539535	0,9964811	0,0177186	0,1155472	0,8892888	0,3214265	0,9968051	0,3233901	0,4355090	0,3925015	0,1808755	0,7192776	0,6761052	0,6920042	0,2107313	0,6172528	0,3817365	0,1094533	0,3868292	0,5075391	0,1631598	0,0077030	0,9128224	0,0022088	0,9994349	0,0289821	0,5514300	0,9775501	0,1592682	0,3480698	0,9307212	0,8077605	0,8628044	0,9437283	0,4725224	0,7344516	0,9999984	0,0040875	0,1792419	0,8692781	0,1348630	0,0558305	0,0156590	0,0218473	0,0882875	0,9972192	0,1446429	0,9501221
620	0,1070516	0,8203086	0,3660895	0,7390664	0,0210754	0,1829937	0,8224325	0,6926372	0,4357071	0,2889374	0,9928696	0,9546740	0,9489467	0,0011638	0,6036382	0,2822814	0,1384924	0,9964611	0,0177186	0,1155472	0,8631685	0,3253538	0,9957713	0,2105135	0,4949497	0,3865034	0,1734187	0,7130860	0,6504108	0,6885554	0,2020749	0,6008792	0,3817167	0,1085958	0,3877238	0,5134509	0,0823228	0,0074934	0,9491777	0,0021964	0,9994617	0,0289847	0,5544323	0,9835561	0,1592682	0,3532649	0,9124444	0,8987687	0,8634114	0,9457050	0,4725224	0,7344517	0,9999972	0,0040875	0,1252258	0,8428532	0,1348630	0,0558305	0,0161615	0,0222216	0,0882875	0,9955713	0,1172104	0,9428641
640	0,1333695	0,8936896	0,3685002	0,8159762	0,0210754	0,1423565	0,7980236	0,6906516	0,4076287	0,3070564	0,9887131	0,9761327	0,9535933	0,0011425	0,6036382	0,2822814	0,1285304	0,9964271	0,0177186	0,1155472	0,8393666	0,3299541	0,9939919	0,1398365	0,5272101	0,3808355	0,1685782	0,7047992	0,6310823	0,6844447	0,1913452	0,5834698	0,3817320	0,1076991	0,3884199	0,5207423	0,0445360	0,0072360	0,9699027	0,0021412	0,9994827	0,0289882	0,5576776	0,9872930	0,1592682	0,3594637	0,9002048	0,9443228	0,8478587	0,9470458	0,4725224	0,7344517	0,9999938	0,0040875	0,0898052	0,8144175	0,1348630	0,0558304	0,0168863	0,0228216	0,0882875	0,9931420	0,0982231	0,9347931
660	0,1640476	0,9371038	0,3512456	0,8701658	0,0210754	0,1135093	0,7757737	0,6860559	0,3853017	0,3371299	0,9803161	0,9851634	0,9536854	0,0011222	0,6036382	0,2822814	0,1221116	0,9963532	0,0177186	0,1155472	0,8178488	0,3344435	0,9912973	0,0954175	0,5416088	0,3728210	0,1659311	0,6950683	0,6162764	0,6803090	0,1800875	0,5633621	0,3821891	0,1067278	0,3890277	0,5312340	0,0274644	0,0069682	0,9816923	0,0020700	0,9994978	0,0289960	0,5606029	0,9891573	0,1592682	0,3656371	0,8920268	0,9658295	0,8293432	0,9477995	0,4725224	0,7344517	0,9999824	0,0040875	0,0665785	0,7790845	0,1348630	0,0558304	0,0181557	0,0240036	0,0882875	0,9887847	0,0846792	0,9246277
680	0,1921996	0,9627888	0,3217740	0,9082364	0,0210754	0,0938534	0,7571127	0,6786893	0,3655099	0,3818669	0,9641718	0,9876884	0,9503641	0,0011053	0,6036382	0,2822814	0,1179759	0,9961848	0,0177186	0,1155472	0,7991027	0,3382834	0,9875797	0,0674863	0,5443492	0,3615715	0,1652782	0,6844451	0,6049054	0,6765265	0,1694082	0,5406538	0,3839588	0,1055019	0,3892170	0,5463356	0,0207499	0,0067155	0,9883490	0,0020003	0,9995071	0,0290138	0,5629105	0,9892825	0,1592682	0,3710460	0,8865455	0,9739433	0,8160211	0,9479590	0,4725224	0,7344517	0,9999422	0,0040875	0,0513479	0,7357073	0,1348630	0,0558304	0,0204539	0,0264281	0,0882875	0,9807487	0,0748549	0,9117522
700	0,2152336	0,9779848	0,2879120	0,9346985	0,0210754	0,0808401	0,7443982	0,6691159	0,3463627	0,4332034	0,9379252	0,9865369	0,9447983	0,0010928	0,6036382	0,2822814	0,1153111	0,9958386	0,0177186	0,1155472	0,7834287	0,3411687	0,9828357	0,0499388	0,5402784	0,3479736	0,1663182	0,6734082	0,5962045	0,6732446	0,1599454	0,5170450	0,3883932	0,1039567	0,3877720	0,5658589	0,0193260	0,0064921	0,9920320	0,0019426	0,9995102	0,0290505	0,5644898	0,9877488	0,1592682	0,3752467	0,8828299	0,9741521	0,8115324	0,9474915	0,4725224	0,7344517	0,9998174	0,0040875	0,0413605	0,6875852	0,1348630	0,0558304	0,0242628	0,0309565	0,0882875	0,9673420	0,0676743	0,8966224
720	0,2329104	0,9869752	0,2552376	0,9525245	0,0210754	0,0723792	0,7375836	0,6580110	0,3273001	0,4800743	0,9023066	0,9832428	0,9381121	0,0010852	0,6036382	0,2822814	0,1135941	0,9952248	0,0177186	0,1155472	0,7707728	0,3429891	0,9771652	0,0389276	0,5329296	0,3334290	0,1684973	0,6623981	0,5895795	0,6704615	0,1519645	0,4944856	0,3968133	0,1023626	0,3828096	0,5880792	0,0202150	0,0063040	0,9939724	0,0019019	0,9995070	0,0291150	0,5653493	0,9847277	0,1592682	0,3780501	0,8802529	0,9695939	0,8160844	0,9463802	0,4725224	0,7344517	0,9994999	0,0040875	0,0348114	0,6394765	0,1348630	0,0558304	0,0298500	0,0383323	0,0882875	0,9478272	0,0624149	0,8803072
740	0,2459832	0,9922942	0,2266063	0,9636384	0,0210754	0,0669373	0,7348761	0,6458475	0,3085294	0,5167877	0,8611822	0,9788010	0,9312132	0,0010820	0,6036382	0,2822814	0,1124877	0,9942868	0,0177186	0,1155472	0,7608224	0,3437833	0,9707605	0,0320235	0,5245297	0,3190665	0,1711841	0,6518162	0,5845566	0,6681085	0,1454806	0,4743494	0,4096098	0,1010451	0,3728051	0,6106435	0,0214394	0,0061516	0,9948795	0,0018799	0,9994973	0,0292121	0,5655701	0,9805280	0,1592682	0,3794690	0,8783988	0,9623443	0,8277776	0,9446313	0,4725224	0,7344517	0,9988434	0,0040875	0,0305168	0,5951834	0,1348630	0,0558304	0,0371332	0,0488150	0,0882875	0,9229066	0,0585659	0,8639624
760	0,2554486	0,9954410	0,2029304	0,9693791	0,0210754	0,0634590	0,7343035	0,6328794	0,2903021	0,5429996	0,8195169	0,9739276	0,9247102	0,0010827	0,6036382	0,2822814	0,1117749	0,9930297	0,0177186	0,1155472	0,7531495	0,3436897	0,9639036	0,0276956	0,5162953	0,3055928	0,1738656	0,6419943	0,5807605	0,6661090	0,1403640	0,4572733	0,4257943	0,1001155	0,3577080	0,6314852	0,0219395	0,0060323	0,9951684	0,0018757	0,9994811	0,0293398	0,5652723	0,9755539	0,1592682	0,3796578	0,8769981	0,9538977	0,8438838	0,9422581	0,4725224	0,7344518	0,9977167	0,0040875	0,0277007	0,5567889	0,1348630	0,0558304	0,0457051	0,0620362	0,0882875	0,8944245	0,0557559	0,8485182
780	0,2622237	0,9973028	0,1840562	0,9708552	0,0210754	0,0612439	0,7345010	0,6192187	0,2726060	0,5607168	0,7812604	0,9691284	0,9189306	0,0010864	0,6036382	0,2822814	0,1113156	0,9915203	0,0177186	0,1155472	0,7473135	0,3429002	0,9569466	0,0249811	0,5088081	0,2934018	0,1762309	0,6331643	0,5778981	0,6644045	0,1364190	0,4433265	0,4434552	0,0995172	0,3390392	0,6492380	0,0214727	0,0059417	0,9950837	0,0018867	0,9994580	0,0294899	0,5645903	0,9702251	0,1592682	0,3788522	0,8758814	0,9453139	0,8617896	0,9392655	0,4725224	0,7344518	0,9960636	0,0040875	0,0258541	0,5249133	0,1348630	0,0558304	0,0549782	0,0771464	0,0882875	0,8646334	0,0537109	0,8345762
800	0,2670478	0,9984042	0,1693666	0,9691178	0,0210754	0,0598363	0,7347800	0,6049041	0,2551980	0,5723100	0,7485247	0,9647248	0,9139894	0,0010922	0,6036382	0,2822814	0,1110197	0,9898637	0,0177186	0,1155472	0,7429171	0,3416202	0,9502522	0,0232768	0,5023002	0,2826875	0,1781556	0,6254494	0,5757435	0,6629576	0,1334337	0,4322443	0,4606263	0,0991486	0,3189900	0,6632068	0,0202611	0,0058753	0,9947685	0,0019098	0,9994279	0,0296511	0,5636545	0,9649081	0,1592682	0,3773173	0,8749460	0,9372793	0,8794954	0,9356391	0,4725224	0,7344518	0,9939298	0,0040875	0,0246432	0,4992540	0,1348630	0,0558303	0,0643496	0,0931044	0,0882875	0,8355480	0,0522276	0,8224323
820	0,2704793	0,9990559	0,1581169	0,9651722	0,0210754	0,0589429	0,7349097	0,5899441	0,2377293	0,5797535	0,7218467	0,9608847	0,9098686	0,0010993	0,6036382	0,2822814	0,1108290	0,9881723	0,0177186	0,1155472	0,7396266	0,3400408	0,9441234	0,0222048	0,4968206	0,2735091	0,1796406	0,6188749	0,5741239	0,6617435	0,1312089	0,4236144	0,4758968	0,0989245	0,2994816	0,6731586	0,0186485	0,0058281	0,9943024	0,0019416	0,9993903	0,0298119	0,5625790	0,9598784	0,1592682	0,3753083	0,8741329	0,9301723	0,8957367	0,9313398	0,4725224	0,7344518	0,9914445	0,0040875	0,0238492	0,4790537	0,1348630	0,0558303	0,0733173	0,1089375	0,0882875	0,8086195	0,0511557	0,8121493
840	0,2729250	0,9994414	0,1495967	0,9599172	0,0210754	0,0583762	0,7348844	0,5743408	0,2198460	0,5844848	0,7008116	0,9576616	0,9064808	0,0011069	0,6036382	0,2822814	0,1107062	0,9865429	0,0177186	0,1155472	0,7371746	0,3383218	0,9387564	0,0215292	0,4923217	0,2658258	0,1807493	0,6133919	0,5729084	0,6607413	0,1295716	0,4169942	0,4885607	0,0987875	0,2817429	0,6791038	0,0169184	0,0057961	0,9937239	0,0019789	0,9993445	0,0299630	0,5614556	0,9553135	0,1592682	0,3730457	0,8734100	0,9241408	0,9098825	0,9263020	0,4725224	0,7344518	0,9887777	0,0040875	0,0233285	0,4634072	0,1348630	0,0558303	0,0815312	0,1238914	0,0882875	0,7846890	0,0503836	0,8036371
860	0,2746754	0,9996695	0,1431938	0,9540853	0,0210754	0,0580170	0,7347695	0,5581037	0,2012599	0,5874806	0,6845876	0,9550347	0,9037140	0,0011146	0,6036382	0,2822814	0,1106270	0,9850448	0,0177186	0,1155472	0,7353521	0,3365854	0,9342322	0,0211024	0,4887052	0,2595247	0,1815625	0,6089029	0,5719973	0,6599290	0,1283795	0,4119718	0,4984770	0,0987021	0,2663206	0,6811321	0,0152502	0,0057756	0,9930436	0,0020188	0,9992892	0,0300985	0,5603517	0,9513038	0,1592682	0,3707042	0,8727606	0,9191802	0,9217538	0,9204318	0,4725224	0,7344518	0,9860971	0,0040875	0,0229870	0,4514322	0,1348630	0,0558303	0,0887947	0,1374751	0,0882875	0,7640902	0,0498296	0,7967186
880	0,2759355	0,9998045	0,1384082	0,9482180	0,0210753	0,0577892	0,7346282	0,5412589	0,1818148	0,5893785	0,6722559	0,9529419	0,9014565	0,0011220	0,6036382	0,2822814	0,1105760	0,9837180	0,0177186	0,1155472	0,7339994	0,3349169	0,9305375	0,0208319	0,4858490	0,2544479	0,1821555	0,6052850	0,5713155	0,6592825	0,1275190	0,4081933	0,5058513	0,0986476	0,2532648	0,6793143	0,0137383	0,0057636	0,9922515	0,0020591	0,9992231	0,0302154	0,5593126	0,9478731	0,1592682	0,3684110	0,8721766	0,9151977	0,9314480	0,9136064	0,4725224	0,7344518	0,9835389	0,0040875	0,0227632	0,4423487	0,1348630	0,0558302	0,0950378	0,1494367	0,0882875	0,7467984	0,0494333	0,7911791
900	0,2768490	0,9998843	0,1348454	0,9426748	0,0210753	0,0576449	0,7344984	0,5238564	0,1615705	0,5905835	0,6629718	0,9513038	0,8996101	0,0011288	0,6036382	0,2822814	0,1105431	0,9825778	0,0177186	0,1155472	0,7329957	0,3333699	0,9275970	0,0206601	0,4836261	0,2504177	0,1825884	0,6024079	0,5708059	0,6587766	0,1269027	0,4053682	0,5110556	0,0986113	0,2423267	0,6736823	0,0124240	0,0057575	0,9913211	0,0020983	0,9991441	0,0303133	0,5583643	0,9449998	0,1592682	0,3662505	0,8716532	0,9120598	0,9392042	0,9056731	0,4725224	0,7344518	0,9811970	0,0040875	0,0226163	0,4355041	0,1348630	0,0558302	0,1002812	0,1597106	0,0882875	0,7325695	0,0491508	0,7867978
920	0,2775165	0,9999316	0,1322000	0,9376640	0,0210753	0,0575534	0,7343954	0,5059764	0,1408969	0,5913470	0,6560250	0,9500388	0,8980931	0,0011349	0,6036382	0,2822814	0,1105220	0,9816218	0,0177186	0,1155472	0,7322505	0,3319727	0,9253042	0,0205507	0,4819162	0,2472563	0,1829059	0,6001458	0,5704255	0,6583866	0,1264640	0,4032653	0,5145163	0,0985861	0,2331096	0,6643114	0,0113211	0,0057557	0,9902105	0,0021352	0,9990496	0,0303933	0,5575189	0,9426347	0,1592682	0,3642720	0,8711873	0,9096229	0,9453142	0,8964490	0,4725224	0,7344518	0,9791233	0,0040875	0,0225201	0,4303720	0,1348630	0,0558302	0,1046029	0,1683588	0,0882875	0,7210468	0,0489500	0,7833677
940	0,2780084	0,9999595	0,1302393	0,9332798	0,0210753	0,0574954	0,7343202	0,4877343	0,1205189	0,5918216	0,6508458	0,9490719	0,8968405	0,0011404	0,6036382	0,2822814	0,1105083	0,9808357	0,0177186	0,1155472	0,7316965	0,3307351	0,9235448	0,0204807	0,4806124	0,2447995	0,1831398	0,5983842	0,5701417	0,6580899	0,1261535	0,4017049	0,5166561	0,0985669	0,2251736	0,6515226	0,0104293	0,0057567	0,9888614	0,0021690	0,9989362	0,0304575	0,5567779	0,9407156	0,1592682	0,3624985	0,8707755	0,9077512	0,9500702	0,8857239	0,4725224	0,7344518	0,9773358	0,0040875	0,0224569	0,4265376	0,1348630	0,0558302	0,1081103	0,1755200	0,0882875	0,7118356	0,0488078	0,7807046
960	0,2783740	0,9999760	0,1287877	0,9295382	0,0210753	0,0574586	0,7342675	0,4692834	0,1014227	0,5920960	0,6469918	0,9483383	0,8958015	0,0011451	0,6036382	0,2822814	0,1104995	0,9801996	0,0177186	0,1155472	0,7312835	0,3296549	0,9222111	0,0204359	0,4796248	0,2429037	0,1833129	0,5970233	0,5699301	0,6578666	0,1259348	0,4005492	0,5178657	0,0985506	0,2181113	0,6361388	0,0097390	0,0057593	0,9871967	0,0021996	0,9987999	0,0305081	0,5561368	0,9391767	0,1592682	0,3609341	0,8704143	0,9063256	0,9537377	0,8732653	0,4725224	0,7344518	0,9758281	0,0040875	0,0224155	0,4236797	0,1348630	0,0558301	0,1109211	0,1813707	0,0882875	0,7045490	0,0487073	0,7786510
980	0,2786482	0,9999858	0,1277134	0,9264067	0,0210753	0,0574353	0,7342310	0,4508134	0,0845879	0,5922173	0,6441249	0,9477848	0,8949363	0,0011492	0,6036382	0,2822814	0,1104939	0,9796915	0,0177186	0,1155472	0,7309749	0,3287225	0,9212089	0,0204071	0,4788800	0,2414485	0,1834411	0,5959789	0,5697723	0,6577001	0,1257815	0,3996939	0,5184849	0,0985346	0,2116115	0,6195703	0,0092311	0,0057630	0,9851166	0,0022268	0,9986356	0,0305476	0,5555872	0,9379544	0,1592682	0,3595711	0,8700995	0,9052462	0,9565451	0,8588308	0,4725224	0,7344518	0,9745785	0,0040875	0,0223884	0,4215527	0,1348630	0,0558301	0,1131506	0,1860983	0,0882875	0,6988338	0,0486365	0,7770762
1000	0,2788555	0,9999916	0,1269183	0,9238257	0,0210753	0,0574205	0,7342054	0,4325448	0,0706681	0,5922048	0,6419909	0,9473684	0,8942137	0,0011528	0,6036382	0,2822814	0,1104902	0,9792897	0,0177186	0,1155472	0,7307433	0,3279240	0,9204605	0,0203886	0,4783198	0,2403354	0,1835361	0,5951818	0,5696545	0,6575768	0,1256743	0,3990609	0,5187842	0,0985166	0,2055091	0,6035075	0,0088774	0,0057672	0,9824950	0,0022507	0,9984370	0,0305782	0,5551192	0,9369914	0,1592682	0,3583945	0,8698267	0,9044322	0,9586817	0,8421872	0,4725224	0,7344518	0,9735575	0,0040875	0,0223706	0,4199706	0,1348630	0,0558301	0,1149042	0,1898841	0,0882875	0,6943817	0,0485868	0,7758737
1020	0,2790137	0,9999950	0,1263293	0,9217244	0,0210753	0,0574111	0,7341869	0,4147179	0,0598235	0,5920593	0,6403995	0,9470557	0,8936093	0,0011558	0,6036382	0,2822814	0,1104879	0,9789746	0,0177186	0,1155472	0,7305687	0,3272444	0,9199037	0,0203766	0,4778993	0,2394862	0,1836063	0,5945761	0,5695663	0,6574861	0,1255998	0,3985920	0,5189530	0,0984950	0,1997980	0,5893553	0,0086441	0,0057715	0,9791764	0,0022716	0,9981969	0,0306018	0,5547224	0,9362374	0,1592682	0,3573860	0,8695916	0,9038197	0,9603000	0,8231404	0,4725224	0,7344518	0,9727330	0,0040875	0,0223589	0,4187935	0,1348630	0,0558301	0,1162741	0,1928931	0,0882875	0,6909324	0,0485519	0,7749587
1040	0,2791353	0,9999971	0,1258925	0,9200304	0,0210753	0,0574051	0,7341732	0,3975766	0,0517860	0,5917713	0,6392098	0,9468210	0,8931032	0,0011583	0,6036382	0,2822814	0,1104863	0,9787290	0,0177186	0,1155472	0,7304365	0,3266685	0,9194902	0,0203688	0,4775836	0,2388392	0,1836582	0,5941174	0,5695002	0,6574196	0,1255480	0,3982439	0,5191029	0,0984692	0,1945874	0,5778476	0,0084976	0,0057757	0,9749756	0,0022896	0,9979073	0,0306199	0,5543872	0,9356501	0,1592682	0,3565262	0,8693898	0,9033594	0,9615213	0,8015736	0,4725224	0,7344518	0,9720733	0,0040875	0,0223513	0,4179169	0,1348630	0,0558301	0,1173387	0,1952703	0,0882875	0,6882715	0,0485276	0,7742639
