Time	Gene1	Gene2	Gene3	Gene4	Gene5	Gene6	Gene7	Gene8	Gene9	Gene10	Gene11	Gene12	Gene13	Gene14	Gene15	Gene16
2840	0.6892929	0.3042925	0.4651797	0.1004023	0.1635941	0.6291523	0.3714799	0.498076	0.6138097	0.2879981	0.4927747	0.1690675	0.2366212	0.2284886	0.281658	0.0573338
2860	0.8064979	0.2502303	0.4557717	0.073079	0.1515992	0.584902	0.4532105	0.4763653	0.4533254	0.3317275	0.6430588	0.2143172	0.3069854	0.2251125	0.3428934	0.0377312
2880	0.7475566	0.3228997	0.5754305	0.1668342	0.1131377	0.513267	0.5379786	0.4668191	0.4663257	0.3280083	0.6686127	0.3405043	0.3519387	0.2266003	0.3360582	0.0421555
2900	0.7626648	0.3103543	0.5021267	0.1088321	0.2205226	0.4963802	0.4843495	0.442254	0.4917964	0.3403293	0.5865381	0.312035	0.2599034	0.2176803	0.3948817	0.0201326
2920	0.7120014	0.27052	0.5020455	0.1006933	0.1403916	0.7153055	0.5784413	0.4683251	0.5097389	0.2886764	0.5827195	0.3018502	0.2808139	0.30247	0.3531357	0.0139924
2940	0.8888496	0.2785959	0.5698958	0.0813535	0.1302078	0.6681178	0.6389682	0.5198892	0.5715853	0.2875991	0.766771	0.3111993	0.2957444	0.2496824	0.3149967	0.0403575
2960	0.8545611	0.3566956	0.4834544	0.1031543	0.2628436	0.576772	0.5721908	0.4429263	0.5058194	0.2350791	0.6142282	0.2678362	0.2599057	0.1763427	0.2646225	0.0270842
2980	0.8585912	0.3866214	0.4799155	0.0871499	0.1557419	0.5698232	0.5348448	0.4771058	0.5258636	0.3225182	0.7328476	0.2142402	0.3671553	0.1614118	0.3379231	0.0376452
3000	0.7567838	0.3849947	0.3973192	0.0819104	0.1314267	0.5417441	0.7438108	0.4194924	0.5904635	0.2226902	0.5926106	0.2281568	0.2991691	0.2141653	0.2953991	0.0144571
3020	0.9371935	0.3490583	0.4364415	0.0433859	0.2172341	0.548977	0.6975465	0.4964925	0.527742	0.2934903	0.5078552	0.2186584	0.4212634	0.1767548	0.2138876	0.0156641
3040	0.7306665	0.3125583	0.3851182	0.123162	0.1747809	0.5960168	0.7021044	0.4722369	0.5545139	0.262598	0.6155902	0.2328138	0.4282929	0.2459105	0.2884593	0.0465789
3060	0.7901577	0.2953284	0.4847324	0.0895051	0.1073369	0.6175621	0.8335002	0.518861	0.4897841	0.2886572	0.6797754	0.2335877	0.3321252	0.2581268	0.2556729	0.0279587
3080	0.7787838	0.2708096	0.4870107	0.0834306	0.1139453	0.579598	0.6626692	0.4928469	0.5693019	0.3560486	0.6568822	0.223259	0.3184529	0.2871041	0.3301156	0.0156706
3100	0.8323271	0.2979379	0.534225	0.0923484	0.1009985	0.7567351	0.6197261	0.4604125	0.4338472	0.2867539	0.5782415	0.3211462	0.3105096	0.1631389	0.2554309	0.031947
3120	0.7868539	0.2883205	0.4264893	0.0782668	0.0871196	0.6682523	0.7796975	0.5071566	0.5899953	0.2929859	0.6269807	0.2466591	0.3451012	0.2483763	0.288142	0.0314998
3140	0.7715964	0.2337991	0.5044247	0.1017434	0.055568	0.6488672	0.7380492	0.4050369	0.5254168	0.3229575	0.535906	0.2856882	0.3187888	0.1819896	0.2579082	0.0332808
3160	0.7816985	0.2468777	0.4776005	0.0659082	0.0911666	0.539921	0.694985	0.4809915	0.5216519	0.2554163	0.7297673	0.3382017	0.3716457	0.2020046	0.2809958	0.0340961
3180	0.6723819	0.2817613	0.4024222	0.0615234	0.0919218	0.5658363	0.6201181	0.5216008	0.5169993	0.28562	0.6992938	0.2602538	0.3901173	0.1708483	0.352499	0.0208512
3200	0.6566494	0.3361318	0.5494992	0.0979985	0.1134191	0.6121853	0.6569501	0.5576028	0.5381249	0.2974116	0.6724017	0.2817008	0.2830005	0.2384237	0.3378536	0.0545909
3220	0.7702611	0.3632238	0.5269185	0.0958832	0.1004668	0.6559158	0.6062231	0.4886813	0.4944233	0.2380193	0.7040352	0.2859002	0.3529947	0.1527371	0.3557501	0.0358266
3240	0.8027446	0.2938528	0.5309744	0.0859886	0.09335	0.4918231	0.6700789	0.4858844	0.5555427	0.3111825	0.600958	0.2988083	0.3341429	0.1767538	0.2771722	0.0524952
3260	0.8293547	0.2517339	0.5421081	0.0691972	0.0983008	0.648068	0.7381458	0.5241289	0.5119914	0.3110089	0.5681359	0.3472273	0.3655516	0.1947327	0.2595257	0.0387924
3280	0.7907006	0.3701851	0.450824	0.0773712	0.1206972	0.5898453	0.5980497	0.5231142	0.4036459	0.4762816	0.5107742	0.2998841	0.2918867	0.1832321	0.3191159	0.0224119
3300	0.5932655	0.4777626	0.5399702	0.0739554	0.1335432	0.5881896	0.9116944	0.5016811	0.4611	0.2845646	0.5758855	0.3055232	0.413241	0.226842	0.3359177	0.0172471
3320	0.680362	0.266497	0.4704274	0.0518959	0.1027649	0.6670206	0.5684219	0.4953731	0.609012	0.3263674	0.5845411	0.342006	0.3671645	0.2144536	0.2559701	0.0105442
3340	0.7838012	0.2357145	0.4661345	0.1090951	0.1285495	0.5653	0.7033466	0.555039	0.60212	0.3425893	0.6410076	0.3784224	0.3019028	0.2580715	0.2905104	0.0227241
3360	0.8750478	0.3597542	0.4209095	0.0863446	0.1114542	0.631046	0.7139895	0.4312702	0.5861736	0.3036974	0.6366493	0.3703552	0.3226639	0.2305731	0.3256505	0.0294721
3380	0.7088953	0.2325218	0.3494708	0.1385254	0.142762	0.6463322	0.5296009	0.581274	0.5214352	0.28016	0.7545968	0.3689375	0.3730987	0.2644617	0.3105341	0.0515372
3400	0.7109108	0.3346691	0.3119338	0.0515747	0.1217832	0.7522695	0.4648238	0.5298625	0.4272722	0.1918256	0.7115605	0.3232806	0.4176672	0.2689978	0.2797964	0.0686905
3420	0.6918985	0.3936429	0.3580595	0.0410792	0.1122778	0.5721927	0.4096373	0.5342627	0.3811803	0.1928376	0.6798821	0.2782184	0.3267703	0.1830636	0.3319779	0.0681612
3440	0.7571961	0.2959026	0.3209339	0.0290381	0.0930638	0.6715554	0.2669854	0.5418279	0.3942887	0.1451833	0.6261714	0.3764503	0.4151825	0.237568	0.3389569	0.0545135
3460	0.6388005	0.3590961	0.4430143	0.0302662	0.1248462	0.6570316	0.2385411	0.578711	0.3454411	0.1677292	0.6203863	0.403498	0.293963	0.2782359	0.3515793	0.0740041
3480	0.7591587	0.3224132	0.3950786	0.0354499	0.1314907	0.7870853	0.1827033	0.4724192	0.4171044	0.1525692	0.6815888	0.46097	0.3425615	0.2214377	0.4160973	0.09703
3500	0.7480736	0.4186373	0.3944008	0.0697593	0.0979744	0.7470021	0.1563055	0.642936	0.4173521	0.1739715	0.7187612	0.4955915	0.4316134	0.2832195	0.3904141	0.1063619
3520	0.6928644	0.3826399	0.3550823	0.0591676	0.0637177	0.7151262	0.1736968	0.4651746	0.4336199	0.155374	0.6328594	0.3610391	0.3487273	0.2365975	0.4498025	0.1427359
3540	0.6107959	0.3017219	0.4039138	0.0406745	0.0653598	0.5798869	0.1550359	0.5780436	0.3817251	0.108033	0.6181641	0.3780592	0.3230223	0.2422271	0.4323003	0.0939126
3560	0.827568	0.3058321	0.3405113	0.0585223	0.0772613	0.6396881	0.1479321	0.545728	0.4540182	0.1191373	0.5967549	0.398138	0.38686	0.2294554	0.459144	0.1295156
3580	0.7376485	0.2815693	0.3114628	0.045234	0.0907509	0.6458556	0.1434191	0.535591	0.504493	0.1218601	0.6544243	0.406058	0.3746339	0.3299732	0.4378305	0.0999211
3600	0.6559496	0.3167973	0.3227301	0.0316344	0.0950206	0.5824324	0.1502963	0.538247	0.4290709	0.1531952	0.7147504	0.3789482	0.3497844	0.2432896	0.4366984	0.0855424
3620	0.6171448	0.404294	0.3390112	0.0452115	0.0907208	0.7292687	0.0843999	0.5412052	0.3924065	0.0952518	0.6534113	0.322501	0.4265494	0.2556683	0.4185442	0.0871486
3640	0.7762223	0.3672587	0.3702249	0.0325193	0.1028039	0.5633465	0.103108	0.5221736	0.3564534	0.1139685	0.6578964	0.4848285	0.3235689	0.1885307	0.4029758	0.0467079
3660	0.8192301	0.3198704	0.4140471	0.0568148	0.1103445	0.6850022	0.1040935	0.5065092	0.3486575	0.079836	0.6055576	0.5212281	0.3880659	0.2599938	0.4004483	0.0900626
3680	0.7324444	0.2806303	0.3872113	0.0440725	0.0657509	0.7323706	0.1232253	0.5842207	0.2875095	0.1702364	0.7037298	0.4401598	0.3095996	0.2017534	0.4038883	0.0642221
3700	0.8102687	0.3573773	0.3218178	0.0325802	0.0682753	0.6362821	0.1265936	0.5566763	0.3421781	0.095973	0.5620892	0.3822374	0.4426221	0.1915544	0.4101991	0.0934307
3720	0.6439468	0.3224008	0.3145612	0.0192294	0.0903085	0.6946757	0.2029248	0.4706903	0.4601624	0.1586451	0.6408482	0.4336959	0.4215468	0.1718851	0.3892188	0.0850051
3740	0.8110882	0.297287	0.3253337	0.0502862	0.0839981	0.5721659	0.1295181	0.4478672	0.4755917	0.0995167	0.651536	0.3547302	0.4475655	0.2598998	0.3955202	0.1087516
3760	0.7827468	0.2718893	0.3835564	0.0407272	0.1023012	0.6865084	0.1600646	0.5388104	0.4374612	0.1203092	0.5238624	0.3870508	0.3930489	0.3131343	0.3881297	0.0774304
3780	0.7609981	0.3277154	0.3966163	0.0235238	0.0873212	0.6690834	0.1193056	0.5307036	0.3421798	0.1111416	0.7167979	0.3858453	0.4238234	0.2271715	0.577002	0.0909921
3800	0.7202809	0.301564	0.4090458	0.0193778	0.0824207	0.8505151	0.1279145	0.4951503	0.3121932	0.1090484	0.7075366	0.646391	0.3588822	0.1935154	0.3628982	0.0865793
3820	0.78462	0.3026729	0.3613639	0.0535734	0.0865523	0.7154947	0.1077453	0.5030693	0.3105074	0.1223026	0.6003731	0.4196802	0.3680278	0.2409722	0.4114883	0.0725213
3840	0.7516402	0.3486568	0.3670434	0.0628947	0.0958324	0.7937886	0.0817701	0.4610179	0.3143989	0.1387581	0.6405732	0.4870997	0.4179097	0.3216479	0.4212143	0.0810419
3860	0.7356377	0.3144154	0.3458492	0.0610547	0.111299	0.733767	0.2178565	0.4525202	0.3419533	0.1611869	0.7530646	0.4265327	0.3155139	0.239543	0.4541702	0.1322409
3880	0.6739738	0.2649366	0.3231517	0.0582068	0.1155123	0.7545279	0.2018834	0.5023217	0.3658273	0.1307297	0.5600015	0.4509749	0.2874617	0.2557484	0.4311388	0.1500444
3900	0.7320729	0.3419318	0.4051663	0.0651838	0.0675652	0.6738096	0.1219948	0.5049054	0.3701058	0.138482	0.5144306	0.4541509	0.3577022	0.2328077	0.4833774	0.0903414
3920	0.9012024	0.3582408	0.3856689	0.0573132	0.0797355	0.7345402	0.1405991	0.5146238	0.3737488	0.1221982	0.714252	0.5103932	0.3694998	0.2141687	0.3976014	0.162821
3940	0.8707802	0.3542823	0.4575583	0.2440906	0.085223	0.6574897	0.3742039	0.6714272	0.3489397	0.2368831	0.7171352	0.4521612	0.4599291	0.2336589	0.4512335	0.0698297
3960	0.7487935	0.2979495	0.4971315	0.1137229	0.0411657	0.7974921	0.3910464	0.563344	0.3432868	0.220107	0.6088795	0.2964941	0.4436659	0.3004345	0.4606206	0.024508
3980	0.7114097	0.3218803	0.6455155	0.1056127	0.133887	0.6350385	0.4784394	0.490552	0.5633046	0.265699	0.562461	0.2895359	0.4410106	0.2276243	0.4467491	0.0298703
4000	0.7361495	0.2944863	0.380971	0.0952506	0.1193206	0.575569	0.5465117	0.4546602	0.485526	0.23325	0.6137804	0.2609932	0.3276991	0.2417607	0.3360098	0.019114
4020	0.6978692	0.3053144	0.411048	0.1253121	0.1208703	0.6231187	0.5353089	0.4130083	0.572176	0.2409376	0.5962042	0.3265607	0.3604006	0.211748	0.4244522	0.0144148
4040	0.6817143	0.3034869	0.5020432	0.0853751	0.1145176	0.6999058	0.6469121	0.572249	0.5147534	0.2661435	0.671714	0.2787081	0.4260183	0.1713452	0.3149718	0.0110987
4060	0.7358031	0.2955168	0.468207	0.0806007	0.1368761	0.5945759	0.6732654	0.6496821	0.5397154	0.2765426	0.7873612	0.3020563	0.2955988	0.3021879	0.2960705	0.0179258
4080	0.6556466	0.2579014	0.3829505	0.1231002	0.1154868	0.5433925	0.6760955	0.4601413	0.3941659	0.334637	0.5776986	0.2906036	0.3925626	0.1481592	0.3278077	0.0158363
4100	0.7716122	0.2644257	0.4462018	0.1050643	0.1439237	0.5882336	0.5983875	0.5507797	0.481811	0.3066477	0.541176	0.2437353	0.27967	0.1636282	0.3244835	0.0248173
4120	0.8407662	0.3305658	0.4235181	0.0947781	0.1719884	0.5383652	0.6686638	0.4796884	0.5288075	0.3542408	0.6415184	0.2750113	0.3201291	0.1572893	0.2506751	0.0599607
4140	0.7847494	0.3171175	0.4028531	0.0900644	0.0874389	0.7455047	0.6928771	0.5025965	0.3867728	0.3416295	0.7252839	0.2445161	0.3231355	0.1689241	0.2546926	0.0216871
4160	0.6590624	0.2572917	0.5176	0.1338995	0.0724489	0.6278037	0.7434989	0.3935012	0.5135088	0.2427666	0.6545004	0.2358172	0.3179702	0.2336764	0.3498448	0.0159982
4180	0.6082324	0.3299048	0.4416468	0.0706525	0.0720502	0.5618383	0.7267537	0.5369664	0.655182	0.2482023	0.6246147	0.2631627	0.4254589	0.233585	0.2943857	0.0389709
4200	0.7102565	0.2926706	0.4609533	0.085354	0.0854812	0.7360583	0.772573	0.4783357	0.5960223	0.2593046	0.6783545	0.2208292	0.3065225	0.1591735	0.2618159	0.0224371
4220	0.5927564	0.3190636	0.5086116	0.0877641	0.1094107	0.5298942	0.6214233	0.3623593	0.5963618	0.2330799	0.5138254	0.2409541	0.2605284	0.2533455	0.3303024	0.0113921
4240	0.5628756	0.2763231	0.4524205	0.0473534	0.0861287	0.4779094	0.5699175	0.4867995	0.5214698	0.3159744	0.5971144	0.2668621	0.3682573	0.1932773	0.3750776	0.0371799
4260	0.7042893	0.3106456	0.4966297	0.127622	0.1135409	0.5858302	0.7748205	0.4436749	0.5839578	0.3301917	0.6838201	0.3107514	0.3590548	0.2367782	0.2950645	0.0232285
4280	0.694323	0.2467133	0.3878885	0.0652429	0.1074595	0.5368393	0.7048311	0.5451969	0.647342	0.3376041	0.5974924	0.3528706	0.3806828	0.2571796	0.2955843	0.0188134
4300	0.7058925	0.3344028	0.3655772	0.0893101	0.0718783	0.4984523	0.6713639	0.4776287	0.5452594	0.339873	0.7005471	0.2801539	0.3214782	0.2134938	0.3386246	0.0478221
4320	0.6882831	0.3454526	0.405393	0.0425471	0.0653187	0.5634549	0.6567132	0.4651334	0.7162435	0.2805987	0.5709792	0.2394894	0.3202322	0.2218192	0.246554	0.0189325
4340	0.6968934	0.309135	0.4640212	0.049472	0.126817	0.5388886	0.6548758	0.5626761	0.49117	0.312625	0.616104	0.253005	0.384864	0.1986239	0.3529706	0.0179229
4360	0.7519215	0.2716291	0.4630374	0.0723116	0.1354276	0.6492214	0.7022343	0.429672	0.619051	0.2630834	0.7175967	0.2594652	0.3478625	0.1954993	0.3691036	0.0164187
4380	0.7234213	0.2370063	0.6159325	0.0714318	0.0923123	0.7082748	0.7026677	0.5955149	0.5264396	0.263982	0.5701088	0.2564809	0.3431897	0.1953844	0.2848973	0.0345399
4400	0.8257463	0.270531	0.4140044	0.0651778	0.1308792	0.5562539	0.7745864	0.4743568	0.5611131	0.32347	0.7166147	0.2244467	0.3031056	0.1794109	0.4268081	0.0191521
4420	0.8525391	0.3218299	0.486771	0.0371207	0.079014	0.5977551	0.5813561	0.5370689	0.5142167	0.3126054	0.6823425	0.2223313	0.3528417	0.1911349	0.314779	0.0425202
4440	0.7441427	0.2626935	0.4657789	0.0697654	0.0839065	0.5655757	0.7287307	0.6401387	0.5581155	0.356727	0.6637111	0.2431759	0.3193202	0.1684462	0.3820027	0.0737385
4460	0.6573572	0.2585897	0.42485	0.1051194	0.1075123	0.5441213	0.62999	0.4940802	0.4967841	0.3222072	0.6711663	0.283444	0.3552231	0.2491179	0.3379064	0.0371787
4480	0.7662165	0.3454042	0.4620496	0.09746	0.0766823	0.5366744	0.7871491	0.5600311	0.5695297	0.3947338	0.7284932	0.3374041	0.3796943	0.2693842	0.2904325	0.0299372
4500	0.7026408	0.2164915	0.4412944	0.0985457	0.1764391	0.5547955	0.5870576	0.3522919	0.4242995	0.3080266	0.3812996	0.2936693	0.3889734	0.3215033	0.2351133	0.3209461
4520	0.748204	0.0971697	0.4570483	0.0932875	0.2931275	0.4918899	0.7080221	0.1852179	0.2693812	0.2725393	0.2043371	0.3191671	0.284443	0.328083	0.287617	0.4018966
4540	0.6816022	0.0621759	0.5414709	0.0931182	0.3782632	0.6001707	0.6933385	0.1615544	0.1891728	0.351257	0.1912158	0.4260867	0.2646204	0.4237224	0.2862421	0.5515264
4560	0.6839247	0.0259961	0.4547057	0.1263527	0.332832	0.5868475	0.6744025	0.1312211	0.1528078	0.3841191	0.2869331	0.3129562	0.3812566	0.5163525	0.2404407	0.5476681
4580	0.8203062	0.0225069	0.5013395	0.0902429	0.4402224	0.6370169	0.7454742	0.1502309	0.139868	0.3381773	0.1844066	0.2944856	0.3942588	0.4886032	0.2708718	0.6431399
4600	0.7088526	0.0189859	0.5260752	0.0912326	0.3632892	0.5218237	0.6046748	0.0663812	0.1254762	0.2489121	0.1954043	0.3140044	0.2592186	0.4426452	0.2734177	0.7249207
4620	0.6808981	0.0101844	0.4385057	0.0720184	0.4119881	0.499303	0.5802952	0.0865151	0.0784108	0.3468344	0.1328728	0.2399735	0.329773	0.4231601	0.2492761	0.5667166
4640	0.8064937	0.0079694	0.5560914	0.1059391	0.4656261	0.6205044	0.6444556	0.0714992	0.0816796	0.2933596	0.132519	0.2963805	0.411851	0.4168002	0.2266412	0.6040327
4660	0.8169873	0.0251501	0.4399647	0.0747473	0.4176766	0.6720298	0.6125461	0.089156	0.0837343	0.2713375	0.1672897	0.2999755	0.3674832	0.422708	0.204526	0.6261775
4680	0.7550011	0.0299381	0.4000074	0.0949149	0.4682314	0.5075625	0.7655415	0.0896862	0.1040216	0.2811544	0.1634439	0.2752468	0.3111324	0.5164809	0.2412504	0.5422623
4700	0.7476445	0.0138416	0.5428979	0.0783294	0.4378718	0.6197292	0.7475376	0.0745799	0.0939607	0.2637155	0.2173688	0.3408816	0.2937479	0.5697219	0.2247897	0.7111668
4720	0.7926423	0.0092593	0.5233242	0.1086357	0.5289818	0.5935711	0.8261286	0.0642642	0.0833212	0.2260263	0.2055696	0.3688423	0.3118633	0.5100817	0.2667876	0.5431175
4740	0.786009	0.0390406	0.5244173	0.1123375	0.5694718	0.6277071	0.7034905	0.0877496	0.0647396	0.2499832	0.1634463	0.4472086	0.3037385	0.4451231	0.183478	0.6928581
4760	0.7716369	0.0098998	0.4656054	0.0848948	0.418069	0.6077399	0.6528239	0.1365912	0.0914945	0.2640094	0.1325892	0.3513094	0.3940529	0.4476562	0.3285876	0.5849933
4780	0.7332596	0.0081088	0.4508027	0.1529235	0.5458839	0.6778395	0.6340485	0.0867336	0.0606274	0.3200177	0.1781266	0.2650973	0.388411	0.4831323	0.2095872	0.7253185
4800	0.8439876	0.0096758	0.3723387	0.0988862	0.5676314	0.5479909	0.6542598	0.0461804	0.0893331	0.2836848	0.1541853	0.3060614	0.376517	0.4207718	0.2581348	0.5390639
4820	0.8470067	0.0088158	0.4672671	0.0629646	0.6282511	0.6614359	0.7187191	0.085542	0.068813	0.2779589	0.2284397	0.2860086	0.4099313	0.4260015	0.2105932	0.6151872
4840	0.7347567	0.0081142	0.3205697	0.0864339	0.6111571	0.5496557	0.6272528	0.0710294	0.0717357	0.3407958	0.1497005	0.3063451	0.2632043	0.5210486	0.2368903	0.5987127
4860	0.6930885	0.0062965	0.6007588	0.1467119	0.6176227	0.5067014	0.587587	0.10852	0.0842124	0.330382	0.1297365	0.2686018	0.3021127	0.4078002	0.268466	0.5333868
4880	0.8010497	0.0150922	0.4087326	0.1129366	0.4590126	0.5588785	0.7939088	0.0501132	0.0673785	0.3384044	0.1770097	0.2838778	0.2908907	0.4707599	0.181683	0.586598
4900	0.6864541	0.0066198	0.5318653	0.1059828	0.5819414	0.5075092	0.675387	0.0617941	0.0974662	0.305759	0.1737742	0.2873166	0.2844964	0.3450511	0.2228809	0.684516
4920	0.7577503	0.0094133	0.4307883	0.1836635	0.6048668	0.5665753	0.6729409	0.0757436	0.0784326	0.3699139	0.1960553	0.2807482	0.417411	0.4026224	0.2185432	0.5811216
4940	0.7682352	0.0237022	0.4928643	0.074623	0.4669006	0.7066082	0.6982936	0.0937022	0.0673915	0.263698	0.1696455	0.2820803	0.2932649	0.5301302	0.2019335	0.6221771
4960	0.8175707	0.0125631	0.4500098	0.0848573	0.579829	0.6095684	0.5977308	0.0449958	0.0684347	0.28723	0.2107394	0.2283582	0.34798	0.5546397	0.254847	0.6120036
4980	0.680171	0.0150142	0.3899187	0.0689921	0.5709093	0.5557671	0.7211273	0.0695615	0.0480069	0.240545	0.1377845	0.2365209	0.3817511	0.4011771	0.2565565	0.5356955
5000	0.6736945	0.017501	0.4919295	0.1004531	0.6070659	0.6103162	0.6032913	0.121171	0.1065149	0.2590808	0.1882028	0.2941973	0.2343193	0.4480013	0.2094344	0.7501965
5020	0.910796	0.0079801	0.411818	0.1638095	0.5852228	0.6234408	0.8116049	0.1109184	0.0684079	0.2458634	0.2252684	0.2493097	0.3953228	0.3835324	0.2295974	0.575095
5040	0.7745639	0.0055937	0.4738089	0.0837895	0.6045221	0.50574	0.7925864	0.1280635	0.0510692	0.2785839	0.1725289	0.3056551	0.3476496	0.4510518	0.2821072	0.5798528
5060	0.7378013	0.1408455	0.4204302	0.0718752	0.5556291	0.6225882	0.6799372	0.3117779	0.292584	0.252737	0.3084051	0.2579046	0.4172131	0.3838536	0.2623198	0.2981698
5080	0.7765541	0.1490546	0.3213224	0.1061247	0.5082132	0.4824928	0.6167096	0.4299056	0.3066834	0.3357858	0.4292466	0.3292984	0.3866506	0.3061495	0.3173659	0.2405901
5100	0.8043098	0.1817328	0.5024832	0.1001997	0.5131844	0.5935872	0.7690912	0.449485	0.4386843	0.2672602	0.5212372	0.2752419	0.4210554	0.2400746	0.2678692	0.0875134
5120	0.7625407	0.2765884	0.4468829	0.1060054	0.3824384	0.6460169	0.6901871	0.4878757	0.4345768	0.331964	0.7581308	0.2879183	0.3352176	0.282209	0.2978737	0.051364
5140	0.7803517	0.2405459	0.4953327	0.1417166	0.4060921	0.5815408	0.6610019	0.4685456	0.5161812	0.2592298	0.5892496	0.2886672	0.2810319	0.2129078	0.3104765	0.0488146
5160	0.7260398	0.3055941	0.4577872	0.1374907	0.4123505	0.5880482	0.6489186	0.4386374	0.410592	0.3147574	0.5302693	0.2950612	0.3107079	0.2682141	0.3570184	0.0365604
5180	0.7012573	0.2853125	0.5344517	0.0771473	0.3486878	0.5481868	0.7036308	0.479568	0.5462165	0.2689426	0.612929	0.2618396	0.3160326	0.2352659	0.3060557	0.0214083
5200	0.584017	0.4386343	0.4112274	0.0749076	0.377203	0.7001955	0.649778	0.5075234	0.5162826	0.3536557	0.6595433	0.3208377	0.3452966	0.1844869	0.340445	0.0290882
5220	0.6174687	0.2129597	0.4394256	0.0532468	0.4540705	0.7687993	0.5636603	0.5017379	0.573193	0.2634348	0.5883786	0.2784303	0.2742222	0.16101	0.3730081	0.0342686
5240	0.6439446	0.3875267	0.4644681	0.0791288	0.3067605	0.648388	0.6115619	0.4241946	0.5844197	0.323647	0.5367208	0.3859307	0.3248427	0.1561273	0.3067916	0.0282803
5260	0.7289915	0.3467666	0.437021	0.0674661	0.3264767	0.5621863	0.7337249	0.4767066	0.6085683	0.4348875	0.6270844	0.3679319	0.2537166	0.1958023	0.3115629	0.0249145
5280	0.7020171	0.3577245	0.4335344	0.0821575	0.2471109	0.5273946	0.7436906	0.4089271	0.5030173	0.3161555	0.6554192	0.3155907	0.3272904	0.2038106	0.3399136	0.024175
5300	0.6878013	0.2814981	0.4092735	0.0767297	0.3374312	0.5289793	0.7692504	0.6529986	0.5108339	0.3355725	0.6603516	0.1644097	0.3384632	0.3039811	0.3093764	0.0169473
5320	0.8443314	0.3790324	0.4140485	0.0636001	0.298376	0.5665677	0.5644717	0.5209454	0.4908741	0.3533739	0.7219372	0.231489	0.3797064	0.187659	0.2930599	0.0207079
5340	0.7180888	0.3173134	0.5094332	0.0845408	0.2532368	0.5684483	0.741681	0.4625898	0.550156	0.3374317	0.6702608	0.2422427	0.3338524	0.1988551	0.3719245	0.00927
5360	0.7531961	0.267349	0.4938793	0.0897749	0.2445146	0.5568654	0.6188642	0.6531198	0.4237596	0.3719205	0.6508154	0.2585407	0.3872193	0.2178947	0.3335045	0.0265782
5380	0.7536761	0.2499993	0.5776534	0.1018719	0.2589341	0.5212181	0.6569159	0.3922547	0.5035668	0.337854	0.7220456	0.240042	0.3417874	0.1870619	0.2748329	0.0304503
5400	0.7174789	0.3027908	0.5016542	0.0942417	0.2281488	0.5236331	0.6636429	0.578289	0.4877891	0.2938848	0.6463202	0.2749969	0.2959083	0.1979634	0.359501	0.0127088
5420	0.8518756	0.2446541	0.4011009	0.0852293	0.3303439	0.4908383	0.6096043	0.5082437	0.4587421	0.3618041	0.7280565	0.2963917	0.410512	0.2502982	0.3475449	0.0244089
5440	0.6446484	0.3164033	0.4015745	0.0831253	0.205313	0.5236358	0.6148477	0.4505694	0.511247	0.2498138	0.6404414	0.270914	0.3855711	0.2403299	0.4532777	0.0411828
5460	0.813036	0.3496222	0.392515	0.0900998	0.182582	0.5385532	0.6350085	0.5352652	0.4525858	0.1858197	0.7237482	0.3171369	0.3126192	0.2377829	0.3430677	0.025438
5480	0.8137648	0.3872837	0.4614496	0.1120233	0.1930892	0.488528	0.7519918	0.4908907	0.4665264	0.3417234	0.5346388	0.3097241	0.2936625	0.2432677	0.3004991	0.0328516
5500	0.7685524	0.2980896	0.4272737	0.1134598	0.2020776	0.5678279	0.7402528	0.422616	0.5800692	0.2968364	0.7014421	0.2819667	0.329183	0.1946954	0.2063698	0.0155769
5520	0.7144006	0.3172574	0.4405335	0.0797694	0.1787828	0.5643552	0.7202058	0.4554093	0.5748848	0.2548327	0.5525675	0.3169386	0.3755193	0.2254355	0.3466721	0.0206744
5540	0.76733	0.3172056	0.4925561	0.0886553	0.2017718	0.7204073	0.6946528	0.5355929	0.5329159	0.3539484	0.6570318	0.2561914	0.3197334	0.2317393	0.3150547	0.0352202
5560	0.9007918	0.3468437	0.3477312	0.082836	0.1794319	0.7133432	0.6523368	0.5080211	0.526124	0.341707	0.5929888	0.2904989	0.3014973	0.139716	0.2830644	0.0227163
5580	0.6566894	0.2815015	0.4117587	0.2181189	0.21864	0.7087988	0.7669317	0.4939819	0.45723	0.2990229	0.6260946	0.2147474	0.3120946	0.195136	0.3125027	0.0508837
5600	0.7653577	0.3192263	0.3414978	0.1139726	0.112827	0.595876	0.6964225	0.6411716	0.6226157	0.3451592	0.5915618	0.3378256	0.367088	0.2861116	0.2583145	0.0209949
5620	0.712508	0.3403576	0.1710483	0.0627677	0.285271	0.36155	0.532208	0.4808108	0.5287666	0.1352605	0.6122685	0.2451089	0.2996369	0.2747133	0.2831051	0.0287353
5640	0.6775467	0.3058351	0.1818782	0.1017964	0.4176104	0.3578263	0.745741	0.4476608	0.5702845	0.1118871	0.69502	0.2931832	0.3528456	0.3502444	0.4219779	0.0227053
5660	0.9180319	0.2741015	0.1484217	0.0983136	0.4939349	0.303942	0.6654851	0.4864244	0.5870718	0.035424	0.7190179	0.4157531	0.3338783	0.3409084	0.3976992	0.0223037
5680	0.8366528	0.333626	0.1185025	0.0760541	0.5697291	0.2660442	0.712219	0.5614094	0.5297223	0.0275312	0.7351292	0.5530973	0.3667473	0.4033588	0.4541832	0.0218748
