"Time"	hipA	hipB	ihfB	yeiL	tdcA	tdcF	tdcG	tdcE	tdcC	tdcD	tdcB	hemF	amiA	ibpB	uspB	ecpD
580	0,7406360	0,1992201	0,2405978	0,5440549	0,5745472	0,3795254	0,4875791	0,2815593	0,4399338	0,6581432	0,4792256	0,2392021	0,5988534	0,1213768	0,7086476	0,1457489
600	0,5615117	0,2486385	0,2001338	0,4607846	0,6026342	0,2846091	0,3715937	0,3843951	0,5526034	0,6777737	0,4777512	0,3081150	0,6158138	0,2560041	0,5930375	0,2566424
620	0,6019869	0,2158717	0,2511510	0,5789163	0,5327687	0,2494390	0,3310447	0,2526438	0,5071499	0,6259411	0,5278298	0,3064599	0,6832440	0,1697850	0,6157400	0,1915063
640	0,7128534	0,2017652	0,2817821	0,4891089	0,5203351	0,2385290	0,2892576	0,1325826	0,4280395	0,5865246	0,6124595	0,2472359	0,5738548	0,2213372	0,6497472	0,2453885
660	0,6239246	0,3258316	0,2144782	0,5944552	0,5885456	0,1701952	0,3163500	0,2074754	0,5290908	0,7570724	0,6371854	0,2334483	0,6625036	0,1299315	0,6939547	0,1892007
680	0,5256757	0,2627803	0,4119976	0,5278708	0,5307559	0,1871647	0,2284425	0,1839655	0,4960220	0,7713364	0,4915530	0,2117618	0,5809041	0,1433831	0,5633555	0,2172725
700	0,5182574	0,3121648	0,2567239	0,4578740	0,3767851	0,1098028	0,2106781	0,1334105	0,5479030	0,7182372	0,5734672	0,2619929	0,6410253	0,1339431	0,6222411	0,2041064
720	0,5895499	0,2570843	0,2918189	0,5388587	0,5491200	0,0735392	0,1790157	0,1590989	0,4819682	0,7426518	0,5622651	0,3457830	0,6131988	0,1240012	0,6316911	0,2364113
740	0,5635797	0,2773222	0,3573707	0,5223511	0,4300576	0,0544824	0,1695583	0,1769297	0,4918767	0,8390766	0,6082028	0,3240988	0,7008791	0,0986764	0,6432671	0,1911995
760	0,4668181	0,2293303	0,3319545	0,5160789	0,6847493	0,0921831	0,1212041	0,1084316	0,4004827	0,6610637	0,5778658	0,3066560	0,6366419	0,0866718	0,6778569	0,2218089
780	0,4360168	0,2787431	0,2918655	0,4454334	0,5119680	0,1770100	0,1928578	0,1347686	0,4592062	0,7504714	0,7067933	0,3200826	0,6530871	0,1449957	0,7521657	0,2036393
800	0,6088935	0,3321355	0,2010867	0,4503456	0,4997172	0,1273611	0,2240316	0,1984152	0,5847193	0,7105335	0,6357451	0,2527608	0,6532247	0,1701440	0,6823178	0,2138877
820	0,4369511	0,3190319	0,2609956	0,3954745	0,4498990	0,0849994	0,2417230	0,1559766	0,5232647	0,6304978	0,6092349	0,2407010	0,6431746	0,1858809	0,6385155	0,1966801
840	0,5114255	0,3086762	0,2599247	0,4294027	0,4566012	0,1463174	0,2090364	0,1403334	0,4509685	0,7208420	0,7230074	0,3751458	0,6217233	0,1050372	0,7733082	0,2144522
860	0,5326817	0,2800237	0,3441826	0,4196291	0,5005682	0,1737407	0,2259770	0,1254665	0,4636447	0,7713399	0,4874603	0,3229461	0,7743460	0,2071461	0,6817015	0,1838205
880	0,4251026	0,2641950	0,2684125	0,3559760	0,4946486	0,1680400	0,1875631	0,1696461	0,4335782	0,7320362	0,5262352	0,2928108	0,6761486	0,1225098	0,8031590	0,1761566
900	0,6024717	0,2305116	0,3443000	0,3399974	0,5736035	0,1728578	0,2013453	0,1559739	0,4251686	0,7484783	0,5870297	0,2855290	0,7041474	0,2205885	0,6552695	0,2466243
920	0,4273830	0,2577019	0,3632177	0,4306975	0,5927290	0,1875967	0,2114810	0,2309657	0,4565858	0,6835238	0,6243674	0,4148337	0,6583107	0,1581483	0,7324004	0,2040080
940	0,5723946	0,2879536	0,2708454	0,4759804	0,6512223	0,1504779	0,1998835	0,1563176	0,4863955	0,5810815	0,6734093	0,2318617	0,7108959	0,2131876	0,7790938	0,1948333
960	0,4314968	0,2962393	0,3526337	0,5863759	0,5016695	0,2622051	0,1967134	0,1294307	0,4679895	0,7330573	0,5335254	0,3268500	0,6621542	0,1245282	0,6826974	0,2359935
980	0,4837363	0,2588010	0,2212905	0,3268371	0,4936434	0,1907177	0,2594599	0,1196252	0,4646643	0,6784387	0,4967815	0,2924425	0,6784524	0,0950968	0,7927533	0,1938972
1000	0,5352744	0,2024250	0,2994190	0,4732790	0,5281128	0,1818547	0,2063471	0,1004565	0,5259198	0,7097784	0,6550688	0,2528643	0,5499511	0,1307994	0,5661796	0,1557798
1020	0,4879893	0,2727929	0,3055405	0,4009215	0,6972667	0,0943233	0,1616922	0,0937338	0,5641350	0,7356201	0,5674088	0,2279579	0,5757097	0,0966534	0,8740855	0,1152711
1040	0,4425599	0,2648369	0,2954981	0,3447067	0,4398220	0,1249165	0,2314202	0,0992035	0,4073432	0,6718656	0,5279138	0,2315461	0,6178612	0,0829223	0,8353722	0,1528098
1060	0,5251772	0,2354943	0,3312469	0,5266824	0,6371511	0,2194451	0,2244256	0,1363457	0,4908657	0,6912835	0,6022232	0,2252347	0,6143226	0,1516703	0,6392942	0,1398605
1080	0,5240589	0,2854949	0,2980416	0,4047721	0,5550152	0,1859530	0,1951464	0,2324805	0,4326578	0,7703381	0,6636481	0,2369107	0,6699066	0,1115370	0,7131837	0,2090214
1100	0,4789703	0,2827479	0,2732517	0,4888347	0,5827632	0,1660043	0,2894788	0,1441631	0,6235992	0,8156860	0,6081334	0,1887354	0,5903168	0,1703395	0,6568705	0,2271370

0	0,5612442	0,2950266	0,3147082	0,5161182	0,5768254	0,1128698	0,0964762	0,1986288	0,3322751	0,6855736	0,5437874	0,2858748	0,5234763	0,1573621	0,7094862	0,1879114
20	0,5010974	0,2345023	0,2395707	0,4803446	0,5513066	0,1709135	0,1612938	0,1142757	0,6120244	0,9261475	0,6914736	0,2594617	0,6217242	0,1044473	0,6568401	0,1822607
40	0,6521370	0,2466048	0,1832100	0,4843485	0,6463715	0,1745376	0,1743121	0,0958076	0,5890899	0,7707658	0,6289534	0,3444744	0,5857230	0,1399402	0,5939483	0,2149873
60	0,5622839	0,1917765	0,3096070	0,5223280	0,5584460	0,1660902	0,1721036	0,0807325	0,4700169	0,7311288	0,6536166	0,2927584	0,6082756	0,1018956	0,5856658	0,1731404
80	0,6073257	0,2511672	0,2176399	0,5077124	0,5223336	0,1967780	0,1335562	0,0675179	0,5841137	0,7787184	0,6015248	0,3376315	0,5973459	0,1087590	0,6723203	0,1796259
100	0,5698264	0,1823238	0,2400156	0,3600611	0,4102976	0,1476145	0,0965111	0,0731533	0,6540646	0,6503070	0,6559125	0,2944891	0,6660223	0,0802753	0,7379405	0,1382226
120	0,5760592	0,2139929	0,2734607	0,4115604	0,4140869	0,0814706	0,0854735	0,0682757	0,5445627	0,6894186	0,7231533	0,2980146	0,5855095	0,0960152	0,5452825	0,1649200
140	0,6559786	0,2172307	0,2057121	0,4105461	0,5091057	0,1471741	0,1064313	0,0763254	0,4311610	0,5577367	0,5491860	0,3780000	0,6383524	0,0810758	0,6898296	0,1822349
160	0,7381044	0,1390868	0,2374827	0,3720545	0,5237502	0,1158986	0,0946860	0,0767715	0,4556133	0,8195888	0,5692636	0,3767480	0,6387005	0,1058925	0,8585078	0,1654918
180	0,5832522	0,1692133	0,2075213	0,5133728	0,5726256	0,2194889	0,1075951	0,1342472	0,5973031	0,4345093	0,6081207	0,3168867	0,6600225	0,1198697	0,6906544	0,1430171
200	0,7060966	0,1315780	0,2267536	0,3260885	0,6072637	0,1400534	0,0779464	0,0983160	0,6376656	0,7261955	0,6276296	0,3565150	0,7280209	0,0924106	0,6307884	0,1138598
220	0,5955480	0,1904326	0,3088904	0,3770630	0,6533428	0,1207580	0,0588134	0,0940789	0,6074501	0,6019223	0,6659947	0,2454837	0,6620867	0,1033087	0,6550232	0,1911402
240	0,6009804	0,1776027	0,2187283	0,4643455	0,6490992	0,1418533	0,1058229	0,1126600	0,5832869	0,5743707	0,5794748	0,2769649	0,6319471	0,1413261	0,6473082	0,1716895
260	0,6486488	0,2131343	0,2386977	0,4738537	0,5238457	0,1678332	0,0909470	0,1138566	0,4831086	0,6585815	0,5289837	0,2947463	0,6597365	0,1634162	0,7764326	0,1100673
280	0,5281621	0,1525916	0,2407914	0,3156343	0,5563605	0,1442947	0,1298975	0,1569684	0,6156782	0,6676860	0,5661117	0,3370451	0,5113408	0,1004685	0,7435594	0,1658937
300	0,6233736	0,1673221	0,2190070	0,4559668	0,4631293	0,1778395	0,1398547	0,0885966	0,5296491	0,6843366	0,5483121	0,3282468	0,6031035	0,0888806	0,6485244	0,2346918
320	0,4946301	0,1751365	0,2190406	0,4771167	0,5909200	0,1232560	0,1078487	0,1100141	0,6511842	0,7369377	0,5914924	0,2994058	0,5787710	0,1003830	0,7477442	0,1936257
340	0,4776331	0,1865007	0,1777043	0,4357698	0,5805877	0,1403218	0,0926595	0,1049210	0,6105726	0,7389645	0,6132354	0,2596738	0,6293107	0,1350093	0,7409943	0,1694952
360	0,5101445	0,2105591	0,2724406	0,3373339	0,6208913	0,1213836	0,0879753	0,1497850	0,6136081	0,7927798	0,6507756	0,3360167	0,4914653	0,1071716	0,8717797	0,1758188
380	0,5740124	0,2006227	0,2130854	0,3337587	0,4698635	0,1459016	0,1694066	0,1531378	0,4500790	0,7578150	0,5075419	0,2740478	0,6935584	0,1253869	0,7336866	0,1379316
400	0,5912968	0,2218854	0,2910218	0,3510704	0,4881773	0,1400703	0,1049165	0,0974128	0,8248551	0,7409039	0,4829754	0,3581866	0,7426103	0,0715364	0,7764098	0,1052141
420	0,6594416	0,2166208	0,2375632	0,3993357	0,4611649	0,0949336	0,1314774	0,1504447	0,5607838	0,8188659	0,6142294	0,3111897	0,6815237	0,0869795	0,8460234	0,1253828
440	0,5775770	0,2244667	0,2067604	0,3358561	0,5269046	0,0963463	0,0821038	0,1441227	0,5916915	0,6519209	0,6808239	0,2262709	0,7382635	0,1098748	0,8185072	0,1465337
460	0,5420052	0,1749499	0,2641663	0,3572253	0,5184050	0,1225119	0,1316517	0,1877310	0,6215924	0,7294390	0,4896536	0,2562402	0,6408203	0,0990287	0,7346519	0,1468400
480	0,5608202	0,1863146	0,2366325	0,3173497	0,5004683	0,1199585	0,0996307	0,2602927	0,6337954	0,8256703	0,5268014	0,3023923	0,7361266	0,1733083	0,7510061	0,1577713
500	0,5697979	0,2184144	0,1555439	0,3467518	0,5151779	0,0867579	0,1826253	0,1185545	0,6233160	0,7090529	0,5457448	0,3491464	0,6559764	0,1508525	0,7768585	0,1996914
520	0,6286893	0,2063708	0,2828140	0,3846963	0,4830714	0,0886163	0,1506627	0,1681289	0,5634051	0,7629146	0,7309826	0,3685363	0,6291300	0,1053653	0,6206756	0,1416789
540	0,4377680	0,2052885	0,2390731	0,3198872	0,4486443	0,1316488	0,1331509	0,1016617	0,6608944	0,8682598	0,6160147	0,3943599	0,5861100	0,0590847	0,7197405	0,1299801
560	0,4990670	0,1586855	0,2711537	0,3350115	0,5880719	0,0870317	0,0843016	0,1591219	0,4837405	0,7120874	0,6168077	0,3606040	0,5997956	0,0906303	0,7519803	0,1916689
580	0,5047368	0,1366208	0,2934886	0,3273147	0,5163174	0,1248388	0,1220197	0,1111367	0,4905060	0,7556379	0,6048805	0,3117450	0,6770218	0,0702955	0,6113562	0,1591354
600	0,5929563	0,1998256	0,3224954	0,3645759	0,5524136	0,1575216	0,1403629	0,1838818	0,5329293	0,6964188	0,6235420	0,3420136	0,6045119	0,0805049	0,6778672	0,1470165
620	0,6350331	0,2901070	0,2903025	0,4159664	0,5218389	0,1274946	0,1672664	0,1671604	0,4699768	0,8472602	0,5088108	0,3264851	0,6925982	0,1351331	0,7060062	0,1893328
640	0,6918451	0,2229126	0,2430680	0,3749448	0,6876608	0,1814859	0,1772928	0,1840557	0,4899736	0,6755145	0,5116696	0,2679681	0,5967630	0,1068982	0,7518713	0,2004544
660	0,5743197	0,3068938	0,2097722	0,4683497	0,5270947	0,1518689	0,1393009	0,1124138	0,4696622	0,6581068	0,5180278	0,2359325	0,6597599	0,0786615	0,6083998	0,2437335
680	0,5558801	0,2586321	0,3383108	0,4146079	0,6568710	0,1615093	0,1601930	0,1321897	0,4961478	0,5450039	0,5209033	0,2694488	0,5487420	0,1361998	0,6886601	0,2850210
700	0,5300509	0,2007375	0,3137796	0,4353858	0,5306297	0,1371309	0,1862789	0,1684434	0,5036604	0,8116956	0,5129176	0,2318944	0,4880134	0,1132547	0,7958240	0,3264748
720	0,4584645	0,1948848	0,2772558	0,4922348	0,4626151	0,2090751	0,2491760	0,1528371	0,4022606	0,8459259	0,5632277	0,3014401	0,6661623	0,1759002	0,7306405	0,2311021
740	0,5775711	0,2673030	0,2596934	0,4037060	0,5715094	0,1745979	0,2457359	0,1266900	0,4045684	0,7683730	0,5998327	0,2352742	0,6728225	0,1569796	0,6902084	0,2215028
760	0,5041010	0,2043840	0,2547201	0,3851804	0,5148355	0,1439179	0,2260975	0,1625641	0,4211940	0,8207399	0,6133342	0,2656322	0,6092701	0,1995751	0,6112623	0,1700576
780	0,5626478	0,3081440	0,2286425	0,4900061	0,5108155	0,1805389	0,1735199	0,1107359	0,4996026	0,7595591	0,5166413	0,3621420	0,5976632	0,1668293	0,6395667	0,2117059
800	0,5412311	0,1922311	0,2869101	0,4829149	0,4272666	0,1587902	0,1850599	0,1680167	0,3764214	0,8094585	0,6236607	0,3178942	0,5307003	0,1352560	0,6097559	0,2204689
820	0,4984862	0,2370762	0,3438747	0,4036279	0,5805996	0,1247624	0,1621550	0,0842835	0,4210386	0,7521564	0,6443662	0,3075911	0,6819861	0,1411943	0,8088009	0,1350102
840	0,5364981	0,2867350	0,2699188	0,4364334	0,5295138	0,1305603	0,1247978	0,1206121	0,4963117	0,8167082	0,6391275	0,3606882	0,7138386	0,1900231	0,8203382	0,1582533
860	0,5803461	0,2080608	0,2715442	0,4862315	0,4645868	0,3239661	0,1932967	0,1352540	0,5055788	0,7456313	0,5794049	0,2493969	0,5508165	0,0975967	0,7189301	0,1952092
880	0,4759280	0,3427634	0,2281806	0,5333454	0,5064250	0,1860869	0,1628647	0,2058484	0,4602109	0,8365681	0,4987723	0,2759747	0,5899553	0,1488947	0,5847784	0,2409109
900	0,5595929	0,2622061	0,2311710	0,4424210	0,4360521	0,1734219	0,2204686	0,1587897	0,4394133	0,9072106	0,6145580	0,2058048	0,5806833	0,1556674	0,6811743	0,1885922
920	0,5689170	0,3653886	0,3534530	0,4883507	0,5823770	0,1566960	0,1886108	0,1190523	0,4253740	0,6193823	0,5681887	0,1923947	0,5455688	0,1924167	0,5683289	0,2024436
940	0,5364221	0,3854707	0,3293447	0,5614653	0,4739726	0,0863639	0,1876045	0,1170433	0,4894561	0,8551299	0,5656222	0,1917107	0,5531892	0,1631825	0,7635066	0,2235676
960	0,6471918	0,3041004	0,2835933	0,5393333	0,5187252	0,1524842	0,1706106	0,0887174	0,3771171	0,8069989	0,7099749	0,2430218	0,5548994	0,1566347	0,6911508	0,1793055
980	0,6165932	0,2101335	0,3263423	0,4805830	0,4791790	0,2099834	0,2318145	0,1400820	0,3798309	0,9182825	0,6635230	0,3223151	0,6924663	0,1460454	0,6884980	0,1683453
1000	0,4896283	0,2481781	0,3620536	0,5672728	0,5744168	0,2148149	0,2400012	0,1717026	0,4795495	0,7609081	0,6718564	0,2373937	0,5821087	0,1267427	0,5979653	0,1839209
1020	0,5019050	0,1743153	0,2860776	0,4242555	0,5537519	0,1005070	0,1514131	0,1200592	0,4276373	0,6954845	0,4887511	0,3928970	0,6344704	0,0814523	0,7327015	0,2156845
1040	0,5075819	0,2531744	0,2918036	0,4724028	0,5010460	0,2312044	0,1708442	0,1328105	0,4425504	0,8083449	0,6189767	0,3013282	0,5633440	0,1154347	0,6868658	0,2119927
1060	0,5569710	0,2074664	0,2646109	0,5219114	0,5409071	0,2026425	0,2376963	0,2169367	0,5818783	0,7521029	0,6677622	0,2521860	0,6253057	0,1253752	0,5845553	0,2522279
1080	0,5494833	0,2818687	0,3509889	0,4180096	0,6878569	0,1678001	0,1604666	0,1505498	0,4888686	0,7621042	0,5167918	0,3143239	0,5060278	0,1830413	0,6411688	0,2956940
1100	0,4468787	0,3506797	0,1894470	0,5141361	0,6550446	0,1203154	0,2202336	0,1477779	0,5717144	0,9279346	0,5559628	0,2334577	0,6202502	0,0997268	0,5991795	0,2711446

0	0,5133999	0,2969034	0,2725660	0,4500655	0,6532781	0,1470972	0,1326224	0,2528735	0,3655287	0,7522371	0,5955688	0,2443904	0,6117581	0,1877854	0,7381908	0,2626451
20	0,5782514	0,1873343	0,2664404	0,5520901	0,6324543	0,4552457	0,2593730	0,3189615	0,4831722	0,7429906	0,7036431	0,2165737	0,6353380	0,2401874	0,6727047	0,2388698
40	0,5513541	0,2367851	0,2524287	0,3661494	0,5667526	0,7270828	0,4024319	0,3934100	0,5330470	0,6978476	0,7349281	0,1208772	0,6273142	0,2533760	0,5478611	0,2937620
60	0,6976038	0,2580912	0,3565598	0,4767389	0,5365298	0,8567303	0,4284803	0,4555720	0,5752828	0,6627185	0,5090850	0,1109679	0,6398617	0,2283924	0,6432966	0,2500876
80	0,5707158	0,2766168	0,2779313	0,5358556	0,4897329	0,7489197	0,3547553	0,4916482	0,5569519	0,6738508	0,6720725	0,0962522	0,5952054	0,3503071	0,5745079	0,2320206
100	0,6306338	0,2019729	0,2929423	0,3607271	0,5265633	0,6991217	0,3364921	0,5735107	0,7315797	0,8595398	0,5941949	0,0902828	0,6909494	0,2722990	0,6536388	0,2049231
120	0,7489749	0,2433773	0,3089996	0,4624059	0,5131988	0,7632292	0,3350996	0,5736395	0,6588621	0,8338864	0,4277630	0,0764952	0,7770515	0,3715830	0,7283872	0,2558296
140	0,6035228	0,2574950	0,3065294	0,3731706	0,5263021	0,6829947	0,4496364	0,6743756	0,7322831	0,8414063	0,5908704	0,0883129	0,6588301	0,3083046	0,6939894	0,1694657
160	0,7376997	0,2255365	0,2885466	0,4279425	0,6432451	0,7443734	0,4677127	0,6596489	0,5691267	0,7859424	0,5564840	0,0644957	0,5846036	0,1963908	0,7180129	0,1826766
180	0,6810795	0,2500996	0,2257251	0,4136195	0,5862955	0,7372252	0,3752189	0,6399217	0,5960768	0,7689241	0,5824301	0,0523001	0,5648605	0,2306817	0,7453350	0,2128559
200	0,6968491	0,3659154	0,2965354	0,4734817	0,4726972	0,7644449	0,5819642	0,7182464	0,6406910	0,7535928	0,5879851	0,0609976	0,5440328	0,2964238	0,7478222	0,2397466
220	0,6979057	0,2640049	0,2970004	0,4051381	0,4369541	0,7606646	0,5006352	0,7349175	0,7028691	0,6936462	0,6406040	0,0642503	0,5987921	0,2723727	0,5984206	0,1977752
240	0,4950754	0,2921233	0,3575522	0,3778575	0,5042658	0,6960765	0,3731634	0,5272844	0,5550115	0,7310818	0,6054762	0,0377851	0,5891504	0,3205399	0,6875855	0,2839521
260	0,6900131	0,1771729	0,2562534	0,5017312	0,4791816	0,7652123	0,5430582	0,6396252	0,5404016	0,6889327	0,6264841	0,0504659	0,5079706	0,2212823	0,5374281	0,1708216
280	0,6413254	0,1779784	0,3128586	0,3586193	0,5834680	0,6927637	0,5129494	0,6418807	0,6172414	0,8088967	0,5999755	0,0581054	0,6515866	0,1971354	0,6771784	0,1221515
300	0,7528936	0,2108821	0,2173337	0,4137809	0,3700259	0,7000753	0,5489610	0,6401909	0,6602498	0,6243924	0,6700466	0,0656305	0,5271630	0,2703501	0,7158824	0,2150556
320	0,7987224	0,2019639	0,3249532	0,4840460	0,6882697	0,7960355	0,5187316	0,6134466	0,5896578	0,8313138	0,6699292	0,0706603	0,7619798	0,3117137	0,6173682	0,1992174
340	0,7166178	0,1947033	0,2661356	0,4607187	0,5622344	0,7200176	0,4578538	0,7413814	0,6155851	0,7543241	0,6044903	0,0623081	0,5661798	0,2815126	0,6307192	0,1543438
360	0,7134791	0,2493049	0,2875192	0,4342168	0,6445996	0,8038490	0,5172892	0,7891233	0,7567821	0,6898745	0,5755516	0,0751456	0,5537447	0,3607873	0,6365640	0,1898341
380	0,7251171	0,2104400	0,2286908	0,4233448	0,5839004	0,7978974	0,3885047	0,6833297	0,6158640	0,7661456	0,6286014	0,0697578	0,5876545	0,3387631	0,6048613	0,1559794
400	0,6113479	0,2323663	0,2824008	0,3644296	0,4993914	0,9524044	0,5635174	0,6702944	0,8067814	0,6551126	0,5056886	0,0592162	0,5119670	0,2384093	0,7041791	0,2031573
420	0,6062048	0,1930209	0,3525161	0,4767057	0,6555616	1,0000000	0,4413090	0,6284589	0,6360801	0,8327368	0,6942313	0,0592954	0,5924900	0,2833781	0,6523978	0,1501810
440	0,4998940	0,1822501	0,2930534	0,4882103	0,5275963	0,7818031	0,4699566	0,7567427	0,7070628	0,7254700	0,5511368	0,0711990	0,5603937	0,3469079	0,5617070	0,1919850
460	0,6115308	0,2115328	0,2069631	0,4791949	0,5025895	0,8284541	0,4130008	0,6987340	0,6547119	0,8719700	0,6604130	0,0436801	0,6449217	0,2904226	0,7866184	0,1981880
480	0,5025266	0,2019387	0,3142761	0,4366766	0,5908088	0,8327692	0,5142540	0,5827043	0,7247012	0,6563083	0,5913195	0,0877051	0,6041894	0,2713652	0,7578371	0,2236304
500	0,6702812	0,2008941	0,3297204	0,4343787	0,5654057	0,7376939	0,5006858	0,6518304	0,6032157	0,7501459	0,6442803	0,0705621	0,7370491	0,3350812	0,8152382	0,1434315
520	0,5546679	0,2088793	0,2829768	0,3917912	0,4549723	0,6908459	0,5642458	0,6782991	0,6843787	0,7276557	0,5678233	0,0317023	0,6810615	0,2901489	0,7987393	0,1888788
540	0,6123004	0,2015066	0,2929302	0,4029666	0,6228360	0,7044737	0,5128725	0,7693768	0,5770887	0,7691810	0,5974944	0,0578930	0,6407195	0,3297940	0,7926866	0,1969089
560	0,6184478	0,1971859	0,3267167	0,3913738	0,6228648	0,6807393	0,4560862	0,7048392	0,5746977	0,9227700	0,6220391	0,0905604	0,5921227	0,3001998	0,5826193	0,1965235
580	0,5114479	0,2256014	0,2527915	0,3184988	0,5960392	0,4427898	0,3196175	0,4489191	0,5273412	0,9241518	0,6885123	0,1447906	0,5325651	0,2858788	0,6476443	0,1706619
600	0,6355071	0,3313383	0,2654040	0,3119673	0,5609567	0,2949163	0,3163518	0,3037333	0,4919338	0,6652847	0,6807558	0,2034764	0,4466189	0,1671547	0,8245520	0,1328992
620	0,5238942	0,3096076	0,2507600	0,3984542	0,6080991	0,2704117	0,2026944	0,2217662	0,4840666	0,8474021	0,4945226	0,2665930	0,5260106	0,1956728	0,5981156	0,2190334
640	0,5698257	0,2974690	0,3320115	0,3577462	0,5271019	0,1825745	0,2265664	0,2368750	0,3897480	0,8767506	0,5447064	0,2378353	0,7008081	0,1667831	0,7111330	0,1940719
660	0,5735549	0,3274700	0,3400923	0,3747610	0,5075453	0,2057938	0,1850841	0,2080691	0,3884831	0,8728094	0,7129934	0,2631648	0,6163668	0,1535075	0,6221637	0,2569384
680	0,6943839	0,3816538	0,3301774	0,4141562	0,5520278	0,1611603	0,1687252	0,1407829	0,4069688	0,7955367	0,6344352	0,3076312	0,5762200	0,0972095	0,6789981	0,2901450
700	0,6978169	0,2927133	0,3277431	0,4494214	0,4545884	0,1992124	0,1577975	0,1474793	0,3903116	0,7313703	0,5685738	0,2075525	0,6086652	0,0727983	0,6567522	0,2165768
720	0,5628667	0,2793780	0,3319017	0,3402653	0,5464359	0,2171399	0,1540811	0,1731918	0,4466515	0,6889116	0,4779448	0,2495878	0,5246579	0,1634865	0,7334866	0,2293236
740	0,5868989	0,2765782	0,3371280	0,5423741	0,4542366	0,1680121	0,1610915	0,1445614	0,3355404	0,7352382	0,5759606	0,2505558	0,5825847	0,1344810	0,6731874	0,1815182
760	0,5870820	0,2814853	0,2739503	0,4338807	0,5642174	0,1903974	0,1629103	0,1888930	0,5056666	0,6736508	0,6685527	0,2792979	0,4656360	0,1756737	0,7000474	0,2386721
780	0,5101088	0,2468244	0,2466905	0,4300919	0,5871849	0,2091648	0,1605348	0,1564854	0,4477282	0,7430227	0,6862966	0,2835872	0,7045479	0,1538444	0,7275937	0,1776397
800	0,6069980	0,2283818	0,2456560	0,4619763	0,6066746	0,1600161	0,1644594	0,1381956	0,4657184	0,7156988	0,6346344	0,3264679	0,5161870	0,1448518	0,7999861	0,1871852
820	0,6183751	0,4896575	0,3124850	0,5460150	0,6166423	0,1956592	0,2807579	0,2035019	0,4617157	0,7395956	0,5774532	0,2109064	0,5017675	0,1949344	0,6256360	0,2778948
840	0,5591284	0,3575800	0,1579084	0,4760124	0,6663979	0,1525420	0,2271729	0,1800509	0,5428941	0,7532598	0,5466113	0,2280617	0,5453405	0,1779277	0,6299178	0,3013088
860	0,6596752	0,2817620	0,2940553	0,4752178	0,4442021	0,2123496	0,2604675	0,1627756	0,4008718	0,8467184	0,6103718	0,2386481	0,6836080	0,1136929	0,5842387	0,2373983
880	0,5481187	0,2524790	0,2632524	0,5218668	0,4798169	0,1558188	0,1991046	0,1294847	0,4493422	0,7613496	0,5716126	0,2745733	0,5597554	0,1979070	0,7302742	0,1931345
900	0,4182240	0,2731267	0,2069012	0,5578085	0,6798172	0,1330635	0,2947212	0,1468021	0,4256095	0,7124628	0,5037131	0,2056237	0,6207706	0,1256936	0,7483368	0,2966071
920	0,5088074	0,3021000	0,3378962	0,4287996	0,5513696	0,1706712	0,1518668	0,1362875	0,4484174	0,7021873	0,5631156	0,1511758	0,5694831	0,1559442	0,5994447	0,2323715
940	0,5610013	0,2531392	0,2967593	0,4345505	0,5367825	0,2534737	0,1387621	0,1664853	0,5714678	0,7645415	0,5413864	0,1757860	0,4195696	0,1636233	0,7045350	0,2778741
960	0,4844349	0,3022427	0,2223324	0,4851394	0,5667818	0,2164762	0,1459161	0,1874822	0,4495948	0,6782763	0,6627669	0,2232732	0,6403258	0,1806592	0,7796943	0,2247301
980	0,5423060	0,2864455	0,2495128	0,5875656	0,5967082	0,1960172	0,2130062	0,1088418	0,4220621	0,5770165	0,5493704	0,2447521	0,6102266	0,1775030	0,6481304	0,2188201
1000	0,6372821	0,2087848	0,2713912	0,5771440	0,5480553	0,1526562	0,2376283	0,1089452	0,4667721	0,6447552	0,7249894	0,2414503	0,5592886	0,1147770	0,6067040	0,2221378
1020	0,5038003	0,2401108	0,3185269	0,5546525	0,4897575	0,1745324	0,1909303	0,1288319	0,4124571	0,6454180	0,6836660	0,2519577	0,6892990	0,1400972	0,7006290	0,2712105
1040	0,5960322	0,2413986	0,2991308	0,4608668	0,5658529	0,1483564	0,1844921	0,1272228	0,4088824	0,6527222	0,7607895	0,3280850	0,5909730	0,1441094	0,6700131	0,1790857
1060	0,4996890	0,2562315	0,3306758	0,5498265	0,4893974	0,1479199	0,1983441	0,1255199	0,4838337	0,8372030	0,4954296	0,2364866	0,7107523	0,1849347	0,6255687	0,2211997
1080	0,5186313	0,3193731	0,2920279	0,5236912	0,4394856	0,1179767	0,2088266	0,1309766	0,5888990	0,8273857	0,5586780	0,2102886	0,6564529	0,1429551	0,6226547	0,2087309
1100	0,6993562	0,3309341	0,2678588	0,5377530	0,5453800	0,1788318	0,1734235	0,1626550	0,3645769	0,6587121	0,5973262	0,2668883	0,6163108	0,1729803	0,7202114	0,2122775

0	0,5749660	0,1803682	0,3490987	0,3681634	0,6200877	0,1830555	0,1362957	0,1540807	0,4239013	0,7848299	0,5040365	0,2382483	0,6473130	0,1445904	0,7128508	0,2551656
20	0,6638649	0,2694918	0,2018028	0,4161318	0,6092481	0,1192953	0,3153147	0,1197204	0,4753239	0,6856021	0,5903056	0,2991244	0,6267509	0,2939167	0,4824033	0,2202967
