"Time"	paaX	maoC	ihfB	hipA	hipB	paaE	paaC	paaH	paaD	paaA	paaF	paaJ	paaI	paaB	paaG	paaK
580	1,1118854	0,5589776	0,2206916	0,9669375	0,3649352	0,4594165	0,4458194	0,4881806	0,2165600	0,1364535	0,2125361	0,0153070	0,4036528	0,1662090	0,1941746	0,0392982
600	1,0763364	0,5613568	0,2293383	0,9805951	0,3542008	0,4649623	0,1814768	0,3166725	0,2498056	0,1124127	0,2345135	0,0233714	0,4105551	0,1615753	0,1860096	0,0292759
620	1,0526563	0,5317877	0,2235218	0,9148897	0,3851458	0,4510105	0,0999511	0,2576402	0,2397740	0,0921137	0,2328939	0,0194721	0,3899128	0,1513888	0,1515357	0,0399049
640	0,9680138	0,5745408	0,2515102	0,8869860	0,3604400	0,4372994	0,0485104	0,1968065	0,2866512	0,0908675	0,2610354	0,0185874	0,3951662	0,1551855	0,1641510	0,0355160
660	1,0040305	0,5626506	0,2631646	0,8325429	0,3194259	0,4123136	0,0334362	0,1603631	0,3159682	0,1060231	0,3358870	0,0116231	0,4388211	0,1543251	0,1475368	0,0459183
680	0,9795334	0,5757253	0,2429165	0,8982888	0,2841052	0,4584629	0,0253278	0,1541598	0,3639019	0,1162231	0,3984293	0,0138281	0,4221716	0,2071756	0,1819585	0,0370739
700	0,9880933	0,5311674	0,2142444	0,9437936	0,3326684	0,4455866	0,0180730	0,1449575	0,3859517	0,0970991	0,4245775	0,0119997	0,4226143	0,2037841	0,1917237	0,0400494
720	1,0509964	0,5927226	0,2015311	0,9456170	0,3162031	0,4013336	0,0096693	0,1462063	0,3694842	0,0975849	0,3910167	0,0187486	0,4324158	0,2045381	0,1831283	0,0340571
740	1,0358502	0,5265516	0,2298484	0,9251932	0,3532782	0,3758289	0,0089002	0,1240411	0,3567869	0,0931652	0,3835327	0,0206815	0,4184954	0,1801601	0,1393823	0,0337192
760	1,1065791	0,5086597	0,2395351	0,8931478	0,4040150	0,3727407	0,0093272	0,1269219	0,3632518	0,0864707	0,3370566	0,0214566	0,4420611	0,1559261	0,1433012	0,0360542
780	1,1694099	0,4806456	0,2577505	0,9238105	0,3404825	0,4005660	0,0085166	0,0984671	0,3617191	0,1161397	0,3255898	0,0187180	0,4018048	0,1653369	0,1281866	0,0263446
800	1,0976654	0,4714999	0,2328767	0,8427892	0,2961889	0,4227093	0,0100615	0,1114469	0,2778037	0,1175865	0,3162358	0,0153278	0,3673739	0,1485007	0,1334666	0,0251692
820	0,9551661	0,4678447	0,2289512	0,8590798	0,3077685	0,4262737	0,0059659	0,1287636	0,3025860	0,0810516	0,3140141	0,0135444	0,4276145	0,1672648	0,1601397	0,0265983
840	1,0258102	0,5033960	0,2720732	0,9196393	0,3504200	0,4115797	0,0060888	0,1037359	0,3248358	0,0836796	0,3299961	0,0191448	0,4062565	0,2123207	0,1564440	0,0317979
860	1,0140936	0,4969787	0,2543083	0,9889214	0,3651797	0,4599766	0,0030944	0,0993811	0,3255375	0,0996368	0,3352174	0,0236936	0,3820791	0,2140764	0,1489962	0,0383673
880	1,0008684	0,4967274	0,2200361	1,0093253	0,3943643	0,4263083	0,0092724	0,1029483	0,2761987	0,0933640	0,3707703	0,0242153	0,3928211	0,2239542	0,1590507	0,0433736
900	0,9734544	0,5490811	0,2059609	0,9126934	0,3383334	0,3978597	0,0123165	0,1058822	0,2999532	0,1075500	0,3821892	0,0272785	0,4173183	0,2552464	0,2069655	0,0330960
920	0,9747469	0,5698977	0,2228093	0,8408068	0,3232399	0,4378934	0,0061136	0,1168972	0,3459044	0,1039349	0,3716691	0,0317480	0,4507343	0,2327471	0,1963477	0,0401766
940	0,9501414	0,5669495	0,2463616	0,8695312	0,2433741	0,5065909	0,0054737	0,1092929	0,3815556	0,1268540	0,4080187	0,0265799	0,4247882	0,2575131	0,2062574	0,0299327
960	0,9771105	0,5999031	0,2445677	0,8326227	0,2598202	0,5538073	0,0066533	0,1177753	0,3811618	0,1261510	0,3967785	0,0277507	0,4508971	0,2868230	0,1865757	0,0302657
980	0,9456879	0,6306239	0,2564746	0,8762271	0,3352839	0,4871195	0,0119070	0,1335523	0,3845088	0,1429148	0,3680719	0,0268262	0,4411653	0,2149623	0,1960478	0,0268249
1000	1,0138405	0,6160980	0,2215841	0,9645032	0,3394546	0,5045158	0,0072241	0,1417039	0,4071702	0,1062749	0,3786429	0,0197390	0,4339373	0,2120073	0,1976301	0,0331607
1020	0,9778266	0,5619642	0,2155877	0,9102779	0,3555058	0,4542128	0,0130809	0,1485723	0,3524355	0,1024684	0,3761692	0,0184425	0,4188939	0,1864994	0,1804664	0,0293229
1040	0,9947814	0,5550397	0,2219069	0,9172044	0,3154594	0,4898653	0,0080396	0,1743038	0,3144716	0,1053659	0,4325704	0,0246014	0,4021113	0,2171050	0,1691913	0,0223796
1060	0,9772905	0,5839269	0,2051081	0,8849591	0,3425618	0,5152215	0,0101587	0,1351602	0,3376424	0,0885634	0,4163566	0,0173159	0,4023548	0,2331703	0,1439843	0,0364006
1080	0,9316750	0,5564184	0,2197530	0,8879168	0,4268338	0,4944238	0,0077793	0,1495275	0,3350990	0,0958787	0,4162560	0,0246269	0,4353910	0,1928215	0,1639989	0,0364015
1100	1,0304388	0,4942813	0,2386964	0,9148038	0,3871982	0,4514313	0,0128180	0,1337553	0,3477582	0,0960936	0,4183462	0,0274762	0,4273083	0,2063550	0,1436519	0,0276401

0	1,0452188	0,5218371	0,2431001	0,9937943	0,3502292	0,4619982	0,0154682	0,1587941	0,3179983	0,1064183	0,4190559	0,0202205	0,4101721	0,1783405	0,1809217	0,0357007
20	0,6136838	0,5011423	0,1888619	0,9811802	0,3679209	0,4970967	0,1916410	0,1218927	0,2015912	0,0951583	0,3294723	0,0996682	0,3882213	0,1653105	0,1577462	0,0320898
40	0,4767622	0,4915534	0,1310803	0,9956434	0,2788267	0,4683793	0,2811185	0,1169635	0,1373700	0,1170436	0,3588721	0,1483244	0,4314182	0,1924209	0,1378356	0,0270075
60	0,3985699	0,5354387	0,1299855	0,9274341	0,3111416	0,5812168	0,3097005	0,1013809	0,1166639	0,1481920	0,3163296	0,1985569	0,4534028	0,2694680	0,1258411	0,0360203
80	0,3845601	0,5457800	0,0974069	0,8710619	0,3280980	0,6166240	0,3503573	0,0737536	0,1046636	0,2066069	0,2933684	0,2118644	0,4976904	0,3031886	0,1106453	0,0343990
100	0,4155326	0,6116590	0,1081326	0,9146648	0,2978549	0,7009554	0,3914164	0,0762155	0,0746127	0,2685571	0,2976697	0,2394005	0,4994861	0,3894349	0,1050593	0,0367983
120	0,3569210	0,5326504	0,1241861	0,9114322	0,4003438	0,7019921	0,3791914	0,0707384	0,0770193	0,3092541	0,2666596	0,2725009	0,5588751	0,3738794	0,0865574	0,0270249
140	0,4006381	0,5651319	0,1258883	0,9981270	0,4112914	0,7596960	0,3732807	0,0714395	0,0770084	0,3705831	0,2295999	0,2871037	0,6504689	0,5031359	0,0944968	0,0291851
160	0,3863856	0,6890320	0,0912560	0,9525671	0,4046690	0,6857225	0,4018991	0,0870707	0,0963005	0,3587959	0,2418244	0,2978698	0,6551993	0,5546279	0,1047912	0,0295422
180	0,4069715	0,6783409	0,0803020	0,9376282	0,3958147	0,6108701	0,3907361	0,0814410	0,0858496	0,3378659	0,1911524	0,3204868	0,6842913	0,4920745	0,0620325	0,0312662
200	0,4197510	0,6255342	0,0990068	0,9250633	0,3042041	0,5697725	0,4139131	0,0900523	0,0825934	0,3977908	0,1985086	0,2923653	0,6789362	0,4533442	0,0723525	0,0324736
220	0,4263378	0,6113530	0,1243966	0,9270465	0,3218651	0,6420871	0,3603852	0,0739862	0,0840352	0,3696068	0,1899395	0,2765933	0,6869914	0,4442524	0,0884689	0,0262262
240	0,4426806	0,6066550	0,1377489	0,9678793	0,3200324	0,6064463	0,3632323	0,0839154	0,0768869	0,3873407	0,1874451	0,2816346	0,7314898	0,4240482	0,0763949	0,0265469
260	0,4078485	0,5787654	0,0985136	0,8630771	0,3147026	0,6510922	0,3738804	0,0852995	0,0879500	0,3914337	0,1818885	0,2832772	0,6524194	0,3595943	0,0762121	0,0244749
280	0,4470702	0,6113155	0,1043131	0,8665420	0,3846389	0,6453090	0,3433239	0,0754564	0,0963017	0,4287129	0,1814017	0,2855917	0,6895921	0,2956752	0,0643991	0,0282969
300	0,4064861	0,6065900	0,1275496	0,8917781	0,4097983	0,6436459	0,3276145	0,0670098	0,1110749	0,4067672	0,1799010	0,2729888	0,6680529	0,2535709	0,0484722	0,0244939
320	0,3979696	0,5350917	0,1196778	0,9063512	0,3369457	0,6900967	0,3618574	0,0562778	0,0986973	0,4334112	0,1982130	0,2621472	0,6729499	0,2314217	0,0598570	0,0268077
340	0,4279122	0,5704947	0,1334275	0,8949008	0,3382702	0,7109466	0,3295679	0,0481320	0,0888696	0,4076755	0,2106146	0,2604277	0,6369761	0,2764401	0,0593751	0,0250695
360	0,4725280	0,5042099	0,1620268	0,8991019	0,3367128	0,7043384	0,3601242	0,0534867	0,0859484	0,3676452	0,2071394	0,2412162	0,6015484	0,2919382	0,0483986	0,0304055
380	0,4314736	0,5826074	0,1389695	0,9049737	0,3679538	0,6454769	0,3929613	0,0575038	0,0912841	0,4246387	0,2349699	0,2763044	0,5953576	0,3950418	0,0411702	0,0279134
400	0,4024947	0,5923722	0,1200324	0,8445726	0,3609173	0,6805931	0,3742699	0,0703691	0,1117711	0,4090937	0,2094875	0,2726527	0,6262549	0,3881937	0,0469233	0,0254329
420	0,4313622	0,5436288	0,1312781	0,8171223	0,3682863	0,6872997	0,3746473	0,0611595	0,1129034	0,3752719	0,1846492	0,3055096	0,6010505	0,2811072	0,0650363	0,0280612
440	0,3705294	0,4918920	0,1108018	0,8820974	0,2954579	0,6796092	0,4162718	0,0610449	0,1210815	0,3798039	0,1479369	0,2973684	0,6153362	0,2548997	0,0656003	0,0245519
460	0,3770593	0,5315438	0,0913567	0,8515102	0,3158051	0,6700094	0,4291169	0,0808854	0,0879947	0,3813383	0,1643377	0,3076393	0,6075500	0,2917589	0,0671035	0,0209746
480	0,3941489	0,5332952	0,1428907	0,8593670	0,3704522	0,6850287	0,4016193	0,0799892	0,1010329	0,3721321	0,1479831	0,3206450	0,6490384	0,2265996	0,0692121	0,0282261
500	0,3984574	0,5085933	0,1196223	0,9549119	0,3198798	0,7382578	0,3975717	0,0761638	0,1048081	0,3624219	0,1220470	0,2999965	0,6834715	0,2241315	0,0714625	0,0316867
520	0,4445411	0,5782592	0,0976688	0,8745700	0,3382783	0,7567692	0,3994407	0,0762545	0,0996928	0,4004381	0,1430414	0,2523479	0,6471443	0,2457409	0,0839304	0,0303175
540	0,3693541	0,5450335	0,1227092	0,8528116	0,3130048	0,6977258	0,3947815	0,0789065	0,0734460	0,4365043	0,1891830	0,2924278	0,6286141	0,3025666	0,0692299	0,0355048
560	0,3878401	0,5475009	0,1352824	0,8752017	0,3496406	0,7778275	0,4242005	0,0670347	0,0876654	0,4672560	0,1603345	0,2993015	0,6257127	0,2964621	0,0577909	0,0288101
580	0,7902256	0,5764527	0,2571408	0,8682357	0,2796721	0,7385128	0,1982716	0,0634135	0,4237434	0,4749839	0,1613875	0,2381980	0,6615956	0,3340356	0,0530510	0,0257841
600	0,9002399	0,5877802	0,2922270	0,8868246	0,2762253	0,6161567	0,0919475	0,0588176	0,5446769	0,3759395	0,1929997	0,1836959	0,6549204	0,3802624	0,0809277	0,0261288
620	0,8679530	0,5877464	0,2605333	0,9389229	0,2944922	0,5816655	0,0428662	0,0691082	0,5762089	0,3210320	0,2563729	0,1464935	0,5797239	0,3286858	0,0829810	0,0368568
640	1,0300578	0,5877495	0,2460529	0,9400541	0,3156424	0,5547964	0,0232266	0,0921206	0,6326192	0,2397787	0,2797295	0,1184968	0,5944385	0,3590817	0,0984470	0,0353437
660	1,0383751	0,5347299	0,2745515	0,9274544	0,3355559	0,4690307	0,0091845	0,1044059	0,5827531	0,1794936	0,3178490	0,0830464	0,5728935	0,3244102	0,1270408	0,0490269
680	1,0166189	0,5112535	0,2826676	0,8862395	0,3049527	0,4886418	0,0039817	0,1067741	0,5042820	0,1554819	0,3433990	0,0641321	0,4943629	0,2485623	0,1432091	0,0489101
700	0,9714927	0,4982562	0,3033348	0,8786600	0,3531561	0,4364780	0,0041348	0,0982584	0,4041237	0,1439895	0,3553475	0,0462458	0,4451507	0,2200536	0,1394543	0,0339791
720	0,9519648	0,5434723	0,3041308	0,9340200	0,3288082	0,4600946	0,0118732	0,1142166	0,3916368	0,1121211	0,3640526	0,0450225	0,4117758	0,2087989	0,1582205	0,0347490
740	0,9920759	0,5280729	0,2537082	0,9453578	0,3814934	0,4173577	0,0082587	0,1234126	0,3437762	0,1063350	0,3366686	0,0234520	0,3907120	0,2200412	0,1713098	0,0371990
760	0,9969718	0,6062854	0,2141207	0,9571122	0,4082912	0,4111282	0,0069541	0,1093462	0,2752470	0,1075515	0,3177166	0,0145653	0,3859975	0,2022180	0,1717727	0,0499409
780	1,0082408	0,5975508	0,2500347	0,9143877	0,3230886	0,3946751	0,0076690	0,1115339	0,3266301	0,1121044	0,3413265	0,0180914	0,3960050	0,1808533	0,1588945	0,0480073
800	0,9854493	0,5828085	0,2358949	0,9373245	0,3258057	0,4493294	0,0068297	0,0939821	0,2708679	0,1150547	0,3569073	0,0278191	0,3950333	0,1585126	0,1641652	0,0479416
820	0,9979996	0,5227409	0,2508196	0,9674775	0,3797765	0,4320677	0,0073349	0,1049404	0,2594028	0,0971853	0,3565119	0,0283476	0,3813412	0,1411205	0,1606669	0,0459099
840	1,0086102	0,5414552	0,2609496	0,9334236	0,3648578	0,4416337	0,0108431	0,1266743	0,2861846	0,0861833	0,3913625	0,0307936	0,4705910	0,1859646	0,1560599	0,0631969
860	1,0382112	0,5412154	0,2687413	0,8892866	0,3552086	0,4873095	0,0134739	0,1549620	0,2899459	0,0985722	0,4027854	0,0296943	0,4650530	0,1619778	0,1724521	0,0559945
880	1,0326891	0,5344379	0,2437398	0,9147776	0,3170043	0,4296401	0,0194541	0,1427212	0,2827331	0,1223539	0,4375361	0,0366165	0,4388392	0,1670550	0,1976076	0,0500965
900	0,9815467	0,5559237	0,2306627	0,9255359	0,3326768	0,4412331	0,0110296	0,1341120	0,2617922	0,1113793	0,4569961	0,0349016	0,3736647	0,1650367	0,2501463	0,0370720
920	1,0025153	0,7025681	0,2378797	0,9927181	0,3316156	0,4600097	0,0067698	0,1599742	0,2547508	0,1283026	0,4513057	0,0247330	0,3957298	0,1526898	0,2811216	0,0502164
940	0,9638880	0,6512152	0,2310056	0,9472183	0,3030286	0,4553851	0,0105666	0,1615788	0,2484181	0,0884967	0,4201549	0,0198089	0,3843739	0,1245878	0,2368073	0,0525850
960	1,0189274	0,5675500	0,2342496	1,0333960	0,3024594	0,4398714	0,0107935	0,1309627	0,2305433	0,0825423	0,3885663	0,0224516	0,3836409	0,1210494	0,2380850	0,0468004
980	1,0114512	0,5104213	0,2270534	0,9920145	0,3434044	0,3834595	0,0051489	0,1061155	0,2370390	0,0926324	0,4217978	0,0204432	0,4012023	0,1386139	0,2089769	0,0592247
1000	1,0724804	0,5501804	0,2384042	0,9832576	0,3470553	0,4380532	0,0056213	0,1163089	0,2437034	0,0911654	0,4175983	0,0192705	0,3527291	0,1284092	0,2028697	0,0408833
1020	0,9707116	0,5419730	0,2511401	1,0021061	0,3760526	0,4757300	0,0054711	0,1093594	0,2344950	0,1104852	0,4058305	0,0170264	0,3459724	0,1128653	0,1878645	0,0392614
1040	0,9381964	0,5205980	0,2831977	0,9232123	0,3268758	0,4461756	0,0061690	0,0983312	0,2537364	0,1004051	0,4081380	0,0159144	0,3424126	0,1522787	0,1797446	0,0450090
1060	0,9650631	0,5125857	0,2681895	0,9448286	0,3103807	0,4534865	0,0033973	0,0952303	0,2591427	0,1084183	0,4031218	0,0271891	0,3861938	0,1551503	0,1710112	0,0399145
1080	1,0443076	0,5538850	0,2570283	0,9379883	0,2813563	0,5270070	0,0047554	0,1033937	0,2677612	0,1107107	0,4229785	0,0234984	0,3671292	0,1885624	0,1985631	0,0318070
1100	0,9472925	0,5484243	0,2447019	0,8990228	0,2870871	0,4118687	0,0023187	0,0917996	0,3003632	0,0936599	0,4093830	0,0204824	0,3937647	0,1717570	0,1710014	0,0447310

0	1,0452188	0,5218371	0,2431001	0,9937943	0,3502292	0,4619982	0,0154682	0,1587941	0,3179983	0,1064183	0,4190559	0,0202205	0,4101721	0,1783405	0,1809217	0,0357007
20	1,0757179	0,5193640	0,2427457	0,8765173	0,3009542	0,3882269	0,0069562	0,3438784	0,2171057	0,1174314	0,3547765	0,0217949	0,3916959	0,1567520	0,1623687	0,0334880
40	1,0234922	0,5025473	0,1965842	0,8789115	0,3244320	0,4208395	0,0059298	0,3892263	0,2272385	0,1258165	0,3384241	0,0226264	0,3840267	0,1443194	0,1949723	0,0369477
60	1,0139876	0,5309063	0,2270358	0,9338656	0,3942578	0,4458050	0,0088283	0,4625175	0,2343388	0,1258819	0,3800976	0,0236087	0,3524397	0,1145693	0,1778077	0,0454445
80	0,9405431	0,5050461	0,2239036	0,8886346	0,3309098	0,4320318	0,0077357	0,5223196	0,2253883	0,1061459	0,3813742	0,0253326	0,3669861	0,1110031	0,1827631	0,0461141
100	0,9863062	0,5176320	0,2515482	0,8737993	0,3034733	0,3776890	0,0109736	0,5599316	0,2405507	0,1082590	0,3897068	0,0165417	0,3795126	0,1411392	0,1833464	0,0588684
120	1,0028940	0,5060788	0,2426170	0,9098702	0,3288279	0,3850858	0,0105734	0,5797422	0,2538510	0,1074506	0,4034655	0,0207198	0,4593259	0,1421758	0,2335968	0,0598827
140	1,0057119	0,5063848	0,2510281	0,8939330	0,3448604	0,4705060	0,0055042	0,5359581	0,2505594	0,1186627	0,4554362	0,0187910	0,4289666	0,1842759	0,2350146	0,0683065
160	1,0813664	0,5439459	0,2250011	0,9066516	0,3414079	0,5004537	0,0110747	0,5643439	0,2432852	0,1172512	0,3922692	0,0156695	0,4546185	0,2040465	0,2203235	0,0625896
180	0,9958500	0,5922897	0,2380564	0,9244742	0,3173572	0,5012549	0,0116070	0,5492041	0,2474814	0,0820206	0,3497910	0,0222499	0,4527612	0,1490694	0,1681654	0,0608666
200	1,0325215	0,5272849	0,2518447	0,9372030	0,3003236	0,4684823	0,0237887	0,5418135	0,2653212	0,0981924	0,3397763	0,0163867	0,4169945	0,1457886	0,1595876	0,0403015
220	1,0412961	0,5297993	0,2308904	0,9433789	0,4166600	0,4117436	0,0146486	0,5624810	0,2726434	0,1047545	0,3053597	0,0103080	0,4544404	0,1135127	0,1582714	0,0331782
240	1,0335523	0,5531994	0,1997428	0,8738240	0,4190092	0,3909323	0,0152678	0,5213442	0,2321976	0,1039838	0,3356450	0,0155357	0,4358049	0,1466667	0,1447077	0,0511842
260	1,0826810	0,5152321	0,2090939	0,8751172	0,3758229	0,4004872	0,0057861	0,5602576	0,2157979	0,1183757	0,3563895	0,0206945	0,4549367	0,1481972	0,1444183	0,0495401
280	1,0854221	0,5346697	0,2090222	0,8436220	0,3142936	0,3955049	0,0072870	0,5970723	0,2108358	0,1355500	0,3194832	0,0238795	0,4435551	0,1393858	0,1498926	0,0479409
300	1,0634228	0,5290009	0,2282755	0,8665240	0,2556944	0,3588051	0,0140462	0,5491467	0,1987453	0,1300899	0,3168370	0,0264124	0,3787205	0,1459411	0,1535370	0,0473950
320	0,9658155	0,5234501	0,2093591	0,9610794	0,3109055	0,3962522	0,0072005	0,5433938	0,1921979	0,1207752	0,3226954	0,0201172	0,3816314	0,1045220	0,1414796	0,0368431
340	1,0229955	0,5475356	0,2314631	0,9405830	0,3176758	0,3823624	0,0053777	0,5060738	0,2270591	0,1182852	0,3046327	0,0140128	0,4120029	0,1361152	0,1392985	0,0373434
360	0,8896813	0,5507941	0,2147479	0,9199414	0,3781193	0,3834800	0,0035654	0,5050902	0,2429197	0,1345551	0,3249487	0,0151083	0,4100864	0,1352636	0,1478889	0,0510108
380	0,9291908	0,5170387	0,2149647	0,9550073	0,3175826	0,4627118	0,0027032	0,5060641	0,2326259	0,1278400	0,2977506	0,0150773	0,3639628	0,1485450	0,1567030	0,0736240
400	0,9361851	0,5420544	0,1946174	0,9752341	0,3866515	0,4672131	0,0050175	0,5362710	0,2580361	0,1274228	0,3019504	0,0165305	0,4362159	0,1880434	0,1584325	0,0722021
420	1,0403289	0,5377798	0,1676475	0,9490585	0,3292136	0,4461644	0,0098261	0,4848735	0,2550212	0,1373083	0,3406566	0,0123131	0,3919741	0,2020651	0,1771053	0,0566523
440	1,0676984	0,4554214	0,2152120	0,9230643	0,3334646	0,4097953	0,0074975	0,5404694	0,3071112	0,1129920	0,3483338	0,0150787	0,4127542	0,1636695	0,1958195	0,0415835
460	1,0062086	0,5653447	0,2442963	0,9188512	0,3374027	0,4266203	0,0115210	0,5646685	0,3168838	0,1169711	0,2964045	0,0092264	0,4083960	0,1459592	0,1861748	0,0464472
480	0,9946967	0,6112178	0,2394966	0,8792539	0,3486158	0,4007676	0,0083775	0,6049808	0,2823941	0,0861322	0,3236944	0,0109232	0,4261068	0,1439044	0,1902604	0,0444849
500	1,0113450	0,5586908	0,2361698	0,8588824	0,3946515	0,4063262	0,0041983	0,5686724	0,2943511	0,1035116	0,3131852	0,0121755	0,3661292	0,1756410	0,1607753	0,0463905
520	1,0456887	0,5399982	0,2137704	0,8988720	0,3534982	0,4249524	0,0025623	0,5821608	0,2670044	0,1058853	0,3288313	0,0143226	0,3997634	0,1530861	0,1643295	0,0468754
540	1,1097684	0,5681191	0,1962207	0,8502661	0,3205664	0,4607865	0,0082730	0,5745517	0,2214070	0,1052018	0,3388223	0,0126996	0,4118781	0,1730888	0,1564914	0,0385647
560	1,0101322	0,5498673	0,2117309	0,9171093	0,3490359	0,4375868	0,0057665	0,6009070	0,1869291	0,0911701	0,3598157	0,0160107	0,4240472	0,1663526	0,1517423	0,0369232
580	0,9759984	0,5909035	0,2711526	0,9185040	0,3531169	0,3997926	0,0077149	0,3762263	0,2468828	0,0848240	0,3356101	0,0151000	0,4529009	0,1849188	0,1605925	0,0282357
600	1,0222287	0,5755253	0,2471973	0,9763253	0,3980778	0,4015594	0,0044966	0,2444501	0,2615690	0,0905436	0,3563804	0,0164397	0,4543891	0,2138739	0,1624930	0,0260670
620	0,9725004	0,5545132	0,2275388	0,8951695	0,4104509	0,4316881	0,0098383	0,1936023	0,2625187	0,1068854	0,3623443	0,0138053	0,4057010	0,1702258	0,1607181	0,0206155
640	0,9516786	0,5365510	0,2067713	0,8775776	0,3209731	0,4177671	0,0081721	0,1558406	0,2553772	0,1156632	0,3994497	0,0184147	0,3963579	0,1516177	0,1825821	0,0335528
660	0,9176996	0,4638610	0,2247505	0,9239901	0,3783182	0,4120579	0,0226692	0,1485072	0,2545379	0,1118196	0,3805532	0,0259761	0,4034887	0,1370685	0,1930604	0,0303915
680	0,9559503	0,4274714	0,2335258	0,9308422	0,3959302	0,4431878	0,0249048	0,1224615	0,2769514	0,0988221	0,3550204	0,0198753	0,4141950	0,1679767	0,1711045	0,0238734
700	1,0413249	0,4401169	0,2399883	0,9960233	0,3574208	0,4661607	0,0178964	0,1207635	0,2445198	0,0801398	0,3047634	0,0143747	0,4232528	0,1490499	0,1364844	0,0293092
720	1,1278573	0,5010534	0,2400210	0,9301162	0,3127564	0,4751645	0,0085763	0,0928617	0,2611719	0,0776182	0,3008296	0,0146528	0,4128361	0,1764918	0,1253780	0,0434501
740	0,9701718	0,4865362	0,2530772	0,8728924	0,3192620	0,4474085	0,0073412	0,0876751	0,2419088	0,0859742	0,3277600	0,0153931	0,3992715	0,1527977	0,1350226	0,0342906
760	0,9705029	0,4681992	0,2558607	0,9185736	0,3310792	0,4397281	0,0098518	0,0742504	0,2485640	0,0821108	0,2563700	0,0148820	0,3886342	0,1348303	0,1243362	0,0276187
780	1,0216296	0,4810909	0,2503804	0,9464411	0,3165597	0,3861114	0,0053191	0,0902764	0,2672184	0,0862884	0,3085643	0,0153868	0,3794181	0,1552024	0,1409361	0,0395480
800	1,0318875	0,4938310	0,2688318	0,9089856	0,3341498	0,4312431	0,0055269	0,0941588	0,2818688	0,0823756	0,3031360	0,0095532	0,3372542	0,1682907	0,1502325	0,0396723
820	1,0107722	0,5364163	0,2663092	0,9067164	0,3637316	0,4307336	0,0050210	0,1039246	0,2631059	0,0747059	0,3476712	0,0086432	0,3487889	0,1848596	0,1713540	0,0373055
840	0,9919797	0,4916889	0,2809370	0,9207454	0,3528629	0,4529613	0,0103541	0,1296347	0,2594884	0,0767938	0,3628610	0,0119904	0,3468765	0,1646746	0,1693818	0,0518702
860	1,0066869	0,5157246	0,2510597	0,9227667	0,2993551	0,4307237	0,0048933	0,1103627	0,2684378	0,0684723	0,3535036	0,0174330	0,3298187	0,1326717	0,1906581	0,0480409
880	0,9932352	0,5294833	0,2562551	0,9090046	0,3237321	0,4184288	0,0158547	0,1334981	0,2841282	0,0627796	0,3916691	0,0138780	0,3761440	0,1244461	0,1857655	0,0460557
900	0,9499539	0,5968058	0,2779633	0,8904642	0,4348496	0,4218562	0,0076895	0,1320907	0,2319942	0,0872602	0,3794894	0,0055927	0,3528881	0,1186002	0,1784781	0,0406583
920	0,9425864	0,5478097	0,2591088	0,9522350	0,3896461	0,4218785	0,0189371	0,1438745	0,2105285	0,0883589	0,3889552	0,0093620	0,3879103	0,1538175	0,1868601	0,0619479
940	0,9179831	0,4905885	0,2454907	0,9136784	0,3596135	0,4028536	0,0133617	0,1291939	0,1913863	0,0856727	0,3978097	0,0085767	0,3972959	0,1413688	0,2077533	0,0517966
960	0,9092625	0,5288007	0,2106169	0,9248884	0,3498408	0,4315466	0,0112787	0,1295683	0,1713821	0,1101815	0,3935701	0,0107116	0,3613467	0,1608473	0,1768481	0,0433391
980	0,9540169	0,5148631	0,2439356	0,8997586	0,3437948	0,4311166	0,0051583	0,1083177	0,1882842	0,0964194	0,3724115	0,0186465	0,3316308	0,1556775	0,1675037	0,0434011
1000	0,9143297	0,4585362	0,2209236	0,8820724	0,3868709	0,4622658	0,0062158	0,0855424	0,2172042	0,1081238	0,3342153	0,0138811	0,3368337	0,1782516	0,1664012	0,0347564
1020	0,9758490	0,4902856	0,2610680	0,9236364	0,3356560	0,4563353	0,0061968	0,0668869	0,2205366	0,0874243	0,3285482	0,0220126	0,3497496	0,1297153	0,1487409	0,0295853
1040	0,8886781	0,4578496	0,2853132	0,9169722	0,3157787	0,4443802	0,0178101	0,0832181	0,2240318	0,0672074	0,3421140	0,0145294	0,3497233	0,1231253	0,1342176	0,0252152
1060	0,9564892	0,4516812	0,2922926	0,8678964	0,3664919	0,4467710	0,0131064	0,0893980	0,2639785	0,0777201	0,3269144	0,0140684	0,3456876	0,1613175	0,1571491	0,0289482
1080	0,8994206	0,4585617	0,3096878	0,8805315	0,3540831	0,4195342	0,0151584	0,1028133	0,2857577	0,0785785	0,3417270	0,0192709	0,3576419	0,1614006	0,1436482	0,0343229
1100	0,9356053	0,5336846	0,2791072	0,9241723	0,3633244	0,4174847	0,0085244	0,1088356	0,2879516	0,0873437	0,3415066	0,0151839	0,4113993	0,1376413	0,1344494	0,0424095

0	1,0452188	0,5218371	0,2431001	0,9937943	0,3502292	0,4619982	0,0154682	0,1587941	0,3179983	0,1064183	0,4190559	0,0202205	0,4101721	0,1783405	0,1809217	0,0357007
20	0,9158336	0,6229225	0,1921840	0,7493376	0,3365677	0,6325432	0,0042053	0,1279685	0,2788768	0,0984430	0,4170424	0,0045288	0,4750164	0,2134809	0,1534482	0,2503419
