"Time"	hipA	hipB	ihfB	yeiL	tdcA	tdcF	tdcG	tdcE	tdcC	tdcD	tdcB	hemF	amiA	ibpB	uspB	ecpD
580	0,6937989	0,3345595	0,3492908	0,7664316	0,6886799	0,4744156	0,5908321	0,3979559	0,5799012	0,8601149	0,7506237	0,3280954	0,7644073	0,1728100	0,8627472	0,2590920
600	0,6937989	0,3345595	0,3492908	0,7331124	0,6886799	0,3251263	0,4539807	0,3210063	0,5799012	0,8822055	0,7506237	0,3280954	0,7644073	0,1756023	0,8627472	0,2590920
620	0,6937989	0,3345595	0,3492908	0,7094565	0,6886799	0,2584282	0,3680595	0,2706629	0,5799012	0,8975756	0,7506237	0,3280954	0,7644073	0,1774140	0,8627472	0,2590920
640	0,6937989	0,3345595	0,3492908	0,6917666	0,6886799	0,2286294	0,3141144	0,2377263	0,5799012	0,9082697	0,7506237	0,3280954	0,7644073	0,1785895	0,8627472	0,2590920
660	0,6937989	0,3345595	0,3492908	0,6779646	0,6886799	0,2153161	0,2802454	0,2161778	0,5799012	0,9157105	0,7506237	0,3280954	0,7644073	0,1793522	0,8627472	0,2590920
680	0,6937989	0,3345595	0,3492908	0,6668479	0,6886799	0,2093682	0,2589810	0,2020800	0,5799012	0,9208876	0,7506237	0,3280954	0,7644073	0,1798471	0,8627472	0,2590920
700	0,6937989	0,3345595	0,3492908	0,6576924	0,6886799	0,2067108	0,2456302	0,1928566	0,5799012	0,9244897	0,7506237	0,3280954	0,7644073	0,1801682	0,8627472	0,2590920
720	0,6937989	0,3345595	0,3492908	0,6500389	0,6886799	0,2055235	0,2372481	0,1868224	0,5799012	0,9269959	0,7506237	0,3280954	0,7644073	0,1803766	0,8627472	0,2590920
740	0,6937989	0,3345595	0,3492908	0,6435783	0,6886799	0,2049931	0,2319854	0,1828745	0,5799012	0,9287397	0,7506237	0,3280954	0,7644073	0,1805118	0,8627472	0,2590920
760	0,6937989	0,3345595	0,3492908	0,6380901	0,6886799	0,2047561	0,2286813	0,1802916	0,5799012	0,9299530	0,7506237	0,3280954	0,7644073	0,1805995	0,8627472	0,2590920
780	0,6937989	0,3345595	0,3492908	0,6334087	0,6886799	0,2046503	0,2266068	0,1786018	0,5799012	0,9307972	0,7506237	0,3280954	0,7644073	0,1806564	0,8627472	0,2590920
800	0,6937989	0,3345595	0,3492908	0,6294044	0,6886799	0,2046030	0,2253043	0,1774963	0,5799012	0,9313845	0,7506237	0,3280954	0,7644073	0,1806933	0,8627472	0,2590920
820	0,6937989	0,3345595	0,3492908	0,6259728	0,6886799	0,2045818	0,2244866	0,1767730	0,5799012	0,9317932	0,7506237	0,3280954	0,7644073	0,1807173	0,8627472	0,2590920
840	0,6937989	0,3345595	0,3492908	0,6230279	0,6886799	0,2045724	0,2239732	0,1762998	0,5799012	0,9320776	0,7506237	0,3280954	0,7644073	0,1807328	0,8627472	0,2590920
860	0,6937989	0,3345595	0,3492908	0,6204982	0,6886799	0,2045682	0,2236509	0,1759902	0,5799012	0,9322754	0,7506237	0,3280954	0,7644073	0,1807429	0,8627472	0,2590920
880	0,6937989	0,3345595	0,3492908	0,6183234	0,6886799	0,2045663	0,2234485	0,1757877	0,5799012	0,9324130	0,7506237	0,3280954	0,7644073	0,1807494	0,8627472	0,2590920
900	0,6937989	0,3345595	0,3492908	0,6164526	0,6886799	0,2045654	0,2233214	0,1756552	0,5799012	0,9325088	0,7506237	0,3280954	0,7644073	0,1807537	0,8627472	0,2590920
920	0,6937989	0,3345595	0,3492908	0,6148423	0,6886799	0,2045651	0,2232416	0,1755685	0,5799012	0,9325755	0,7506237	0,3280954	0,7644073	0,1807564	0,8627472	0,2590920
940	0,6937989	0,3345595	0,3492908	0,6134558	0,6886799	0,2045649	0,2231916	0,1755118	0,5799012	0,9326218	0,7506237	0,3280954	0,7644073	0,1807582	0,8627472	0,2590920
960	0,6937989	0,3345595	0,3492908	0,6122615	0,6886799	0,2045648	0,2231601	0,1754747	0,5799012	0,9326541	0,7506237	0,3280954	0,7644073	0,1807594	0,8627472	0,2590920
980	0,6937989	0,3345595	0,3492908	0,6112325	0,6886799	0,2045648	0,2231404	0,1754504	0,5799012	0,9326765	0,7506237	0,3280954	0,7644073	0,1807601	0,8627472	0,2590920
1000	0,6937989	0,3345595	0,3492908	0,6103455	0,6886799	0,2045648	0,2231280	0,1754345	0,5799012	0,9326921	0,7506237	0,3280954	0,7644073	0,1807606	0,8627472	0,2590920
1020	0,6937989	0,3345595	0,3492908	0,6095810	0,6886799	0,2045648	0,2231202	0,1754241	0,5799012	0,9327030	0,7506237	0,3280954	0,7644073	0,1807609	0,8627472	0,2590920
1040	0,6937989	0,3345595	0,3492908	0,6089217	0,6886799	0,2045648	0,2231153	0,1754173	0,5799012	0,9327106	0,7506237	0,3280954	0,7644073	0,1807612	0,8627472	0,2590920
1060	0,6937989	0,3345595	0,3492908	0,6083531	0,6886799	0,2045648	0,2231122	0,1754129	0,5799012	0,9327158	0,7506237	0,3280954	0,7644073	0,1807613	0,8627472	0,2590920
1080	0,6937989	0,3345595	0,3492908	0,6078628	0,6886799	0,2045648	0,2231103	0,1754100	0,5799012	0,9327195	0,7506237	0,3280954	0,7644073	0,1807614	0,8627472	0,2590920
1100	0,6937989	0,3345595	0,3492908	0,6074397	0,6886799	0,2045648	0,2231091	0,1754081	0,5799012	0,9327220	0,7506237	0,3280954	0,7644073	0,1807614	0,8627472	0,2590920

0	0,6937970	0,3345596	0,3492908	0,6024895	0,6886799	0,2045647	0,2231066	0,1754042	0,5799005	0,9327251	0,7506237	0,3280954	0,7644073	0,1807616	0,8627472	0,2590920
20	0,6927072	0,3097391	0,2878972	0,5980041	0,6868112	0,2010059	0,2177017	0,1733111	0,6488483	0,9317274	0,7479293	0,3340650	0,7664357	0,1776066	0,8658522	0,2547141
40	0,6885605	0,2818061	0,2774287	0,5796179	0,6811878	0,1896842	0,1987757	0,1656896	0,6840679	0,9274827	0,7393208	0,3574009	0,7738575	0,1665996	0,8761506	0,2392009
60	0,6838078	0,2564488	0,2873442	0,5564587	0,6761123	0,1786513	0,1776700	0,1568412	0,7005177	0,9216525	0,7311767	0,3849698	0,7823665	0,1543191	0,8865388	0,2218789
80	0,6809110	0,2391127	0,2952068	0,5378934	0,6734668	0,1722007	0,1626233	0,1503149	0,7094739	0,9167141	0,7269807	0,4028681	0,7882431	0,1455403	0,8925818	0,2099023
100	0,6800748	0,2292509	0,2968977	0,5251842	0,6726402	0,1694584	0,1540428	0,1464577	0,7154696	0,9133227	0,7258160	0,4104775	0,7912529	0,1405610	0,8948575	0,2035906
120	0,6803660	0,2238700	0,2959422	0,5158654	0,6725409	0,1683297	0,1493226	0,1442522	0,7195167	0,9109996	0,7257836	0,4129496	0,7926444	0,1378883	0,8954242	0,2005355
140	0,6809817	0,2206451	0,2950607	0,5079701	0,6725503	0,1675995	0,1463591	0,1428304	0,7219533	0,9092506	0,7258455	0,4139696	0,7934039	0,1362718	0,8955931	0,1988203
160	0,6815670	0,2184968	0,2948291	0,5008136	0,6725183	0,1669638	0,1442450	0,1418048	0,7232486	0,9078567	0,7257910	0,4147635	0,7939271	0,1351527	0,8957541	0,1976484
180	0,6820443	0,2170408	0,2949154	0,4943421	0,6724726	0,1664556	0,1427196	0,1410576	0,7238852	0,9067564	0,7257008	0,4154062	0,7942997	0,1343629	0,8959016	0,1968241
200	0,6824225	0,2160961	0,2950138	0,4885809	0,6724443	0,1661049	0,1416722	0,1405362	0,7241935	0,9059169	0,7256414	0,4158154	0,7945415	0,1338341	0,8959926	0,1962881
220	0,6827165	0,2155101	0,2950444	0,4834782	0,6724350	0,1658823	0,1409829	0,1401858	0,7243436	0,9052925	0,7256172	0,4160232	0,7946846	0,1334974	0,8960316	0,1959656
240	0,6829370	0,2151518	0,2950372	0,4789417	0,6724342	0,1657410	0,1405335	0,1399522	0,7244115	0,9048324	0,7256101	0,4161167	0,7947667	0,1332860	0,8960439	0,1957765
260	0,6830953	0,2149298	0,2950263	0,4748875	0,6724349	0,1656469	0,1402357	0,1397946	0,7244337	0,9044936	0,7256067	0,4161622	0,7948153	0,1331510	0,8960479	0,1956626
280	0,6832052	0,2147896	0,2950224	0,4712532	0,6724350	0,1655822	0,1400350	0,1396869	0,7244317	0,9042441	0,7256033	0,4161894	0,7948455	0,1330629	0,8960505	0,1955911
300	0,6832797	0,2147004	0,2950230	0,4679915	0,6724346	0,1655377	0,1398991	0,1396130	0,7244193	0,9040612	0,7256002	0,4162070	0,7948647	0,1330049	0,8960526	0,1955456
320	0,6833298	0,2146442	0,2950241	0,4650626	0,6724343	0,1655077	0,1398076	0,1395625	0,7244044	0,9039278	0,7255979	0,4162177	0,7948767	0,1329670	0,8960540	0,1955170
340	0,6833634	0,2146091	0,2950246	0,4624308	0,6724342	0,1654877	0,1397463	0,1395283	0,7243905	0,9038310	0,7255966	0,4162235	0,7948841	0,1329425	0,8960546	0,1954993
360	0,6833858	0,2145874	0,2950246	0,4600640	0,6724342	0,1654745	0,1397055	0,1395051	0,7243788	0,9037610	0,7255958	0,4162265	0,7948885	0,1329266	0,8960549	0,1954884
380	0,6834007	0,2145739	0,2950245	0,4579340	0,6724342	0,1654656	0,1396782	0,1394894	0,7243695	0,9037106	0,7255953	0,4162281	0,7948912	0,1329164	0,8960550	0,1954818
400	0,6834106	0,2145656	0,2950244	0,4560156	0,6724342	0,1654597	0,1396599	0,1394788	0,7243622	0,9036743	0,7255950	0,4162290	0,7948928	0,1329097	0,8960550	0,1954776
420	0,6834173	0,2145604	0,2950244	0,4542869	0,6724342	0,1654557	0,1396476	0,1394715	0,7243568	0,9036482	0,7255947	0,4162295	0,7948939	0,1329054	0,8960550	0,1954751
440	0,6834217	0,2145572	0,2950244	0,4527282	0,6724342	0,1654531	0,1396394	0,1394666	0,7243527	0,9036296	0,7255946	0,4162298	0,7948945	0,1329026	0,8960551	0,1954734
460	0,6834248	0,2145553	0,2950244	0,4513223	0,6724342	0,1654513	0,1396339	0,1394633	0,7243498	0,9036162	0,7255945	0,4162299	0,7948949	0,1329008	0,8960551	0,1954725
480	0,6834269	0,2145541	0,2950244	0,4500535	0,6724342	0,1654501	0,1396302	0,1394611	0,7243476	0,9036067	0,7255944	0,4162300	0,7948951	0,1328996	0,8960551	0,1954718
500	0,6834283	0,2145534	0,2950244	0,4489081	0,6724342	0,1654494	0,1396277	0,1394595	0,7243461	0,9035999	0,7255943	0,4162301	0,7948953	0,1328988	0,8960551	0,1954715
520	0,6834293	0,2145530	0,2950244	0,4478737	0,6724342	0,1654488	0,1396261	0,1394585	0,7243450	0,9035951	0,7255943	0,4162301	0,7948953	0,1328983	0,8960551	0,1954712
540	0,6834300	0,2145527	0,2950244	0,4469392	0,6724342	0,1654485	0,1396250	0,1394578	0,7243443	0,9035917	0,7255943	0,4162301	0,7948954	0,1328980	0,8960551	0,1954711
560	0,6834305	0,2145526	0,2950244	0,4460948	0,6724342	0,1654482	0,1396242	0,1394573	0,7243437	0,9035892	0,7255943	0,4162301	0,7948954	0,1328978	0,8960551	0,1954710
580	0,6851231	0,2367017	0,3631002	0,4515783	0,6741770	0,1691873	0,1450050	0,1417146	0,6439443	0,9052599	0,7286545	0,4068790	0,7924191	0,1360585	0,8926212	0,2002771
600	0,6907336	0,2662623	0,3676662	0,4720082	0,6800093	0,1812011	0,1643952	0,1497108	0,6096797	0,9106220	0,7379363	0,3795995	0,7842299	0,1475934	0,8815628	0,2169308
620	0,6964868	0,2931146	0,3558607	0,4949752	0,6855258	0,1925649	0,1859508	0,1585931	0,5967115	0,9164377	0,7460295	0,3547171	0,7757949	0,1605037	0,8710447	0,2346612
640	0,6999850	0,3107695	0,3486275	0,5129366	0,6882022	0,1987423	0,2008186	0,1648939	0,5900914	0,9209526	0,7498036	0,3401713	0,7703591	0,1693243	0,8653899	0,2462347
660	0,7012169	0,3204209	0,3473807	0,5258172	0,6888067	0,2010861	0,2089542	0,1685311	0,5853306	0,9240803	0,7506502	0,3337861	0,7676691	0,1739831	0,8635110	0,2519813
680	0,7010644	0,3255378	0,3484016	0,5358019	0,6887063	0,2019504	0,2133323	0,1706080	0,5820168	0,9262701	0,7505344	0,3313533	0,7664367	0,1763194	0,8631802	0,2546218
700	0,7002954	0,3285917	0,3492527	0,5444178	0,6885960	0,2025495	0,2161378	0,1719738	0,5801684	0,9278987	0,7504154	0,3302049	0,7657587	0,1777065	0,8631242	0,2560867
720	0,6993246	0,3306571	0,3494772	0,5521614	0,6885972	0,2031278	0,2182245	0,1729836	0,5793980	0,9291511	0,7504470	0,3294117	0,7652876	0,1786956	0,8630125	0,2571159
740	0,6983340	0,3320802	0,3494011	0,5590626	0,6886406	0,2036103	0,2197836	0,1737342	0,5792008	0,9301075	0,7505276	0,3288377	0,7649505	0,1794159	0,8628850	0,2578599
760	0,6974077	0,3330136	0,3493074	0,5651116	0,6886715	0,2039467	0,2208797	0,1742663	0,5792292	0,9308216	0,7505835	0,3284815	0,7647303	0,1799051	0,8628014	0,2583506
780	0,6965924	0,3335955	0,3492742	0,5703701	0,6886817	0,2041588	0,2216127	0,1746288	0,5793222	0,9313457	0,7506062	0,3282937	0,7645992	0,1802161	0,8627653	0,2586462
800	0,6959109	0,3339515	0,3492779	0,5749378	0,6886815	0,2042915	0,2220962	0,1748730	0,5794256	0,9317274	0,7506121	0,3282033	0,7645240	0,1804094	0,8627549	0,2588178
820	0,6953649	0,3341724	0,3492877	0,5789108	0,6886798	0,2043788	0,2224196	0,1750390	0,5795243	0,9320051	0,7506141	0,3281581	0,7644798	0,1805316	0,8627524	0,2589200
840	0,6949422	0,3343127	0,3492921	0,5823677	0,6886792	0,2044389	0,2226398	0,1751534	0,5796119	0,9322072	0,7506163	0,3281324	0,7644525	0,1806111	0,8627509	0,2589837
860	0,6946230	0,3344028	0,3492923	0,5853730	0,6886794	0,2044804	0,2227907	0,1752325	0,5796850	0,9323538	0,7506188	0,3281165	0,7644352	0,1806636	0,8627493	0,2590244
880	0,6943868	0,3344605	0,3492913	0,5879825	0,6886797	0,2045086	0,2228936	0,1752870	0,5797428	0,9324598	0,7506206	0,3281070	0,7644244	0,1806981	0,8627482	0,2590503
900	0,6942147	0,3344970	0,3492908	0,5902460	0,6886799	0,2045274	0,2229632	0,1753244	0,5797867	0,9325362	0,7506218	0,3281016	0,7644177	0,1807205	0,8627476	0,2590663
920	0,6940909	0,3345200	0,3492907	0,5922081	0,6886799	0,2045398	0,2230101	0,1753499	0,5798191	0,9325910	0,7506225	0,3280988	0,7644136	0,1807350	0,8627473	0,2590761
940	0,6940028	0,3345345	0,3492908	0,5939079	0,6886799	0,2045481	0,2230417	0,1753672	0,5798429	0,9326303	0,7506229	0,3280973	0,7644112	0,1807443	0,8627473	0,2590821
960	0,6939407	0,3345437	0,3492908	0,5953799	0,6886799	0,2045536	0,2230630	0,1753791	0,5798600	0,9326584	0,7506231	0,3280965	0,7644097	0,1807503	0,8627472	0,2590858
980	0,6938973	0,3345495	0,3492909	0,5966540	0,6886799	0,2045573	0,2230774	0,1753872	0,5798723	0,9326785	0,7506233	0,3280960	0,7644088	0,1807543	0,8627472	0,2590882
1000	0,6938671	0,3345532	0,3492909	0,5977565	0,6886799	0,2045598	0,2230871	0,1753927	0,5798810	0,9326928	0,7506235	0,3280957	0,7644082	0,1807568	0,8627472	0,2590896
1020	0,6938461	0,3345555	0,3492908	0,5987102	0,6886799	0,2045614	0,2230936	0,1753965	0,5798871	0,9327030	0,7506236	0,3280956	0,7644078	0,1807585	0,8627472	0,2590905
1040	0,6938315	0,3345570	0,3492908	0,5995350	0,6886799	0,2045625	0,2230980	0,1753990	0,5798915	0,9327103	0,7506236	0,3280955	0,7644076	0,1807595	0,8627472	0,2590911
1060	0,6938215	0,3345579	0,3492908	0,6002480	0,6886799	0,2045633	0,2231010	0,1754008	0,5798945	0,9327154	0,7506237	0,3280954	0,7644075	0,1807602	0,8627472	0,2590914
1080	0,6938146	0,3345585	0,3492908	0,6008644	0,6886799	0,2045638	0,2231030	0,1754020	0,5798966	0,9327191	0,7506237	0,3280954	0,7644074	0,1807607	0,8627472	0,2590916
1100	0,6938098	0,3345589	0,3492908	0,6013971	0,6886799	0,2045641	0,2231043	0,1754028	0,5798980	0,9327217	0,7506237	0,3280954	0,7644074	0,1807610	0,8627472	0,2590918

0	0,6937970	0,3345596	0,3492908	0,6024895	0,6886799	0,2045647	0,2231066	0,1754042	0,5799005	0,9327251	0,7506237	0,3280954	0,7644073	0,1807616	0,8627472	0,2590920
20	0,7327224	0,3101443	0,3492908	0,5965128	0,6886799	0,6277198	0,3623611	0,3997850	0,6670787	0,9327259	0,7506237	0,2089452	0,7644073	0,2444322	0,8627472	0,2590920
40	0,7593995	0,2946563	0,3492908	0,5924617	0,6886799	0,8167733	0,4497910	0,5465837	0,7218623	0,9327265	0,7506237	0,1424521	0,7644073	0,2857441	0,8627472	0,2590920
60	0,7771529	0,2848309	0,3492908	0,5894965	0,6886799	0,9012369	0,5046833	0,6426252	0,7562889	0,9327269	0,7506237	0,1053447	0,7644073	0,3125490	0,8627472	0,2590920
80	0,7886772	0,2785979	0,3492908	0,5871895	0,6886799	0,9389729	0,5391470	0,7054593	0,7779228	0,9327272	0,7506237	0,0846365	0,7644073	0,3299410	0,8627472	0,2590920
100	0,7959984	0,2746439	0,3492908	0,5853156	0,6886799	0,9558322	0,5607848	0,7465678	0,7915178	0,9327274	0,7506237	0,0730801	0,7644073	0,3412257	0,8627472	0,2590920
120	0,8005620	0,2721358	0,3492908	0,5837507	0,6886799	0,9633644	0,5743700	0,7734626	0,8000610	0,9327275	0,7506237	0,0666309	0,7644073	0,3485476	0,8627472	0,2590920
140	0,8033600	0,2705449	0,3492908	0,5824212	0,6886799	0,9667296	0,5828993	0,7910583	0,8054296	0,9327276	0,7506237	0,0630318	0,7644073	0,3532983	0,8627472	0,2590920
160	0,8050512	0,2695360	0,3492908	0,5812804	0,6886799	0,9682331	0,5882544	0,8025700	0,8088033	0,9327277	0,7506237	0,0610233	0,7644073	0,3563808	0,8627472	0,2590920
180	0,8060619	0,2688962	0,3492908	0,5802957	0,6886799	0,9689048	0,5916166	0,8101015	0,8109234	0,9327278	0,7506237	0,0599024	0,7644073	0,3583808	0,8627472	0,2590920
200	0,8066614	0,2684906	0,3492908	0,5794429	0,6886799	0,9692049	0,5937275	0,8150288	0,8122556	0,9327278	0,7506237	0,0592769	0,7644073	0,3596785	0,8627472	0,2590920
220	0,8070161	0,2682335	0,3492908	0,5787027	0,6886799	0,9693390	0,5950528	0,8182525	0,8130928	0,9327278	0,7506237	0,0589278	0,7644073	0,3605205	0,8627472	0,2590920
240	0,8072268	0,2680705	0,3492908	0,5780597	0,6886799	0,9693989	0,5958849	0,8203616	0,8136189	0,9327278	0,7506237	0,0587330	0,7644073	0,3610668	0,8627472	0,2590920
260	0,8073536	0,2679673	0,3492908	0,5775005	0,6886799	0,9694257	0,5964073	0,8217414	0,8139496	0,9327278	0,7506237	0,0586243	0,7644073	0,3614213	0,8627472	0,2590920
280	0,8074316	0,2679019	0,3492908	0,5770141	0,6886799	0,9694376	0,5967353	0,8226441	0,8141573	0,9327278	0,7506237	0,0585637	0,7644073	0,3616513	0,8627472	0,2590920
300	0,8074810	0,2678605	0,3492908	0,5765909	0,6886799	0,9694430	0,5969412	0,8232347	0,8142879	0,9327279	0,7506237	0,0585298	0,7644073	0,3618005	0,8627472	0,2590920
320	0,8075135	0,2678343	0,3492908	0,5762225	0,6886799	0,9694453	0,5970705	0,8236211	0,8143699	0,9327279	0,7506237	0,0585109	0,7644073	0,3618974	0,8627472	0,2590920
340	0,8075358	0,2678177	0,3492908	0,5759018	0,6886799	0,9694464	0,5971517	0,8238739	0,8144215	0,9327279	0,7506237	0,0585004	0,7644073	0,3619602	0,8627472	0,2590920
360	0,8075514	0,2678073	0,3492908	0,5756227	0,6886799	0,9694469	0,5972027	0,8240393	0,8144539	0,9327279	0,7506237	0,0584945	0,7644073	0,3620010	0,8627472	0,2590920
380	0,8075628	0,2678006	0,3492908	0,5753796	0,6886799	0,9694471	0,5972347	0,8241475	0,8144742	0,9327279	0,7506237	0,0584912	0,7644073	0,3620274	0,8627472	0,2590920
400	0,8075711	0,2677964	0,3492908	0,5751680	0,6886799	0,9694472	0,5972547	0,8242183	0,8144870	0,9327279	0,7506237	0,0584894	0,7644073	0,3620446	0,8627472	0,2590920
420	0,8075773	0,2677938	0,3492908	0,5749837	0,6886799	0,9694472	0,5972674	0,8242646	0,8144951	0,9327279	0,7506237	0,0584883	0,7644073	0,3620557	0,8627472	0,2590920
440	0,8075820	0,2677921	0,3492908	0,5748232	0,6886799	0,9694473	0,5972753	0,8242949	0,8145001	0,9327279	0,7506237	0,0584878	0,7644073	0,3620629	0,8627472	0,2590920
460	0,8075854	0,2677911	0,3492908	0,5746834	0,6886799	0,9694473	0,5972803	0,8243148	0,8145033	0,9327279	0,7506237	0,0584875	0,7644073	0,3620676	0,8627472	0,2590920
480	0,8075879	0,2677904	0,3492908	0,5745617	0,6886799	0,9694473	0,5972834	0,8243277	0,8145053	0,9327279	0,7506237	0,0584873	0,7644073	0,3620707	0,8627472	0,2590920
500	0,8075898	0,2677900	0,3492908	0,5744556	0,6886799	0,9694473	0,5972853	0,8243362	0,8145065	0,9327279	0,7506237	0,0584872	0,7644073	0,3620726	0,8627472	0,2590920
520	0,8075912	0,2677897	0,3492908	0,5743633	0,6886799	0,9694473	0,5972866	0,8243418	0,8145073	0,9327279	0,7506237	0,0584871	0,7644073	0,3620739	0,8627472	0,2590920
540	0,8075922	0,2677896	0,3492908	0,5742829	0,6886799	0,9694473	0,5972873	0,8243454	0,8145078	0,9327279	0,7506237	0,0584871	0,7644073	0,3620747	0,8627472	0,2590920
560	0,8075929	0,2677895	0,3492908	0,5742128	0,6886799	0,9694473	0,5972878	0,8243478	0,8145081	0,9327279	0,7506237	0,0584871	0,7644073	0,3620753	0,8627472	0,2590920
580	0,7672247	0,2922042	0,3492908	0,5804445	0,6886799	0,5462922	0,4580338	0,5999686	0,7273303	0,9327279	0,7506237	0,1776372	0,7644073	0,2984050	0,8627472	0,2590920
600	0,7399841	0,3076916	0,3492908	0,5847314	0,6886799	0,3572388	0,3706042	0,4531710	0,6725470	0,9327279	0,7506237	0,2441304	0,7644073	0,2570933	0,8627472	0,2590920
620	0,7223488	0,3175163	0,3492908	0,5879160	0,6886799	0,2727751	0,3157121	0,3571302	0,6381207	0,9327279	0,7506237	0,2812377	0,7644073	0,2302886	0,8627472	0,2590920
640	0,7112992	0,3237491	0,3492908	0,5904224	0,6886799	0,2350392	0,2812485	0,2942966	0,6164868	0,9327279	0,7506237	0,3019459	0,7644073	0,2128966	0,8627472	0,2590920
660	0,7045449	0,3277031	0,3492908	0,5924729	0,6886799	0,2181799	0,2596108	0,2531883	0,6028919	0,9327279	0,7506237	0,3135023	0,7644073	0,2016120	0,8627472	0,2590920
680	0,7004834	0,3302114	0,3492908	0,5941909	0,6886799	0,2106476	0,2460256	0,2262937	0,5943488	0,9327279	0,7506237	0,3199515	0,7644073	0,1942902	0,8627472	0,2590920
700	0,6980576	0,3318025	0,3492908	0,5956507	0,6886799	0,2072824	0,2374963	0,2086982	0,5889802	0,9327279	0,7506237	0,3235506	0,7644073	0,1895394	0,8627472	0,2590920
720	0,6966014	0,3328117	0,3492908	0,5969007	0,6886799	0,2057789	0,2321413	0,1971865	0,5856065	0,9327279	0,7506237	0,3255591	0,7644073	0,1864570	0,8627472	0,2590920
740	0,6957107	0,3334517	0,3492908	0,5979759	0,6886799	0,2051072	0,2287791	0,1896551	0,5834864	0,9327279	0,7506237	0,3266800	0,7644073	0,1844570	0,8627472	0,2590920
760	0,6951479	0,3338575	0,3492908	0,5989028	0,6886799	0,2048071	0,2266682	0,1847278	0,5821542	0,9327279	0,7506237	0,3273055	0,7644073	0,1831593	0,8627472	0,2590920
780	0,6947769	0,3341148	0,3492908	0,5997028	0,6886799	0,2046730	0,2253429	0,1815042	0,5813170	0,9327279	0,7506237	0,3276546	0,7644073	0,1823173	0,8627472	0,2590920
800	0,6945209	0,3342778	0,3492908	0,6003938	0,6886799	0,2046131	0,2245108	0,1793951	0,5807909	0,9327279	0,7506237	0,3278494	0,7644073	0,1817710	0,8627472	0,2590920
820	0,6943371	0,3343811	0,3492908	0,6009907	0,6886799	0,2045864	0,2239884	0,1780153	0,5804603	0,9327279	0,7506237	0,3279581	0,7644073	0,1814165	0,8627472	0,2590920
840	0,6942012	0,3344466	0,3492908	0,6015064	0,6886799	0,2045744	0,2236604	0,1771126	0,5802525	0,9327279	0,7506237	0,3280188	0,7644073	0,1811865	0,8627472	0,2590920
860	0,6940990	0,3344880	0,3492908	0,6019520	0,6886799	0,2045691	0,2234545	0,1765220	0,5801219	0,9327279	0,7506237	0,3280526	0,7644073	0,1810373	0,8627472	0,2590920
880	0,6940216	0,3345143	0,3492908	0,6023369	0,6886799	0,2045667	0,2233252	0,1761356	0,5800399	0,9327279	0,7506237	0,3280715	0,7644073	0,1809404	0,8627472	0,2590920
900	0,6939630	0,3345309	0,3492908	0,6026694	0,6886799	0,2045656	0,2232440	0,1758828	0,5799883	0,9327279	0,7506237	0,3280821	0,7644073	0,1808776	0,8627472	0,2590920
920	0,6939188	0,3345414	0,3492908	0,6029566	0,6886799	0,2045651	0,2231930	0,1757174	0,5799560	0,9327279	0,7506237	0,3280879	0,7644073	0,1808368	0,8627472	0,2590920
940	0,6938859	0,3345481	0,3492908	0,6032047	0,6886799	0,2045649	0,2231610	0,1756092	0,5799356	0,9327279	0,7506237	0,3280912	0,7644073	0,1808104	0,8627472	0,2590920
960	0,6938615	0,3345523	0,3492908	0,6034190	0,6886799	0,2045648	0,2231410	0,1755384	0,5799228	0,9327279	0,7506237	0,3280931	0,7644073	0,1807932	0,8627472	0,2590920
980	0,6938436	0,3345550	0,3492908	0,6036041	0,6886799	0,2045648	0,2231283	0,1754921	0,5799148	0,9327279	0,7506237	0,3280941	0,7644073	0,1807821	0,8627472	0,2590920
1000	0,6938307	0,3345566	0,3492908	0,6037639	0,6886799	0,2045648	0,2231204	0,1754618	0,5799097	0,9327279	0,7506237	0,3280947	0,7644073	0,1807749	0,8627472	0,2590920
1020	0,6938213	0,3345577	0,3492908	0,6039019	0,6886799	0,2045648	0,2231155	0,1754420	0,5799065	0,9327279	0,7506237	0,3280950	0,7644073	0,1807702	0,8627472	0,2590920
1040	0,6938146	0,3345584	0,3492908	0,6040211	0,6886799	0,2045648	0,2231123	0,1754290	0,5799045	0,9327279	0,7506237	0,3280951	0,7644073	0,1807672	0,8627472	0,2590920
1060	0,6938099	0,3345588	0,3492908	0,6041240	0,6886799	0,2045648	0,2231104	0,1754205	0,5799033	0,9327279	0,7506237	0,3280952	0,7644073	0,1807652	0,8627472	0,2590920
1080	0,6938066	0,3345591	0,3492908	0,6042129	0,6886799	0,2045648	0,2231091	0,1754150	0,5799025	0,9327279	0,7506237	0,3280953	0,7644073	0,1807639	0,8627472	0,2590920
1100	0,6938042	0,3345592	0,3492908	0,6042897	0,6886799	0,2045648	0,2231084	0,1754113	0,5799020	0,9327279	0,7506237	0,3280953	0,7644073	0,1807631	0,8627472	0,2590920

0	0,6937970	0,3345596	0,3492908	0,6024895	0,6886799	0,2045647	0,2231066	0,1754042	0,5799005	0,9327251	0,7506237	0,3280954	0,7644073	0,1807616	0,8627472	0,2590920
20	0,7583056	0,2407976	0,2516189	0,5952498	0,6858439	0,1990986	0,3382535	0,1721697	0,5725639	0,9113647	0,7464505	0,3376740	0,7675690	0,3998363	0,5632210	0,2523371
