Time	Gene1	Gene2	Gene3	Gene4	Gene5	Gene6	Gene7	Gene8	Gene9	Gene10	Gene11	Gene12	Gene13	Gene14	Gene15	Gene16	Gene17	Gene18	Gene19	Gene20	Gene21	Gene22	Gene23	Gene24	Gene25	Gene26	Gene27	Gene28	Gene29	Gene30	Gene31	Gene32
1420	0.0388942	0.0971094	0.0650299	0.370261	0.3374689	0.677542	0.102651	0.6729284	0.2066632	0.6115315	0.1975076	0.7434589	0.019564	0.5121415	0.2303104	0.0090029	0.2529821	0.4093305	0.3045674	0.1292147	0.1938227	0.522893	0.2305417	0.0600901	0.7485349	0.0928402	0.6505629	0.6782509	0.5140553	0.7115793	0.3827373	0.6180307
1440	0.0410099	0.1205583	0.0923573	0.5088642	0.421436	0.8349982	0.1069009	0.7994569	0.267135	0.6436835	0.1370632	0.7278186	0.036459	0.4783412	0.1920144	0.007577	0.2535669	0.5219829	0.4025988	0.115297	0.2292239	0.5992619	0.1578338	0.0710496	0.6452012	0.0649373	0.533032	0.6937526	0.6015241	0.7810405	0.4082859	0.8307747
1460	0.0344336	0.0790973	0.062442	0.5654979	0.4469682	0.6989183	0.0966119	0.7125661	0.1510925	0.5919695	0.1834302	0.6237655	0.0193881	0.3940439	0.2858596	0.0195732	0.3183798	0.7472863	0.3304561	0.1431537	0.2066945	0.6580047	0.18889	0.0579742	0.6283453	0.0354873	0.5803929	0.6877056	0.5141881	0.6621491	0.3803305	0.6783743
1480	0.0687134	0.0569104	0.0556054	0.4613704	0.3773084	0.6977393	0.1206314	0.5245614	0.1904364	0.7177511	0.097628	0.7283218	0.0156773	0.3207783	0.2202332	0.0216879	0.275542	0.4402167	0.4372254	0.1165818	0.2746025	0.4824044	0.1934669	0.0533033	0.6824483	0.0512034	0.6492227	0.719944	0.5210429	0.700745	0.3225218	0.7741538
1500	0.0329731	0.1249299	0.0851971	0.4463492	0.47209	0.7469042	0.0682777	0.6566379	0.1718142	0.5370055	0.0951407	0.6691629	0.0076393	0.3245656	0.1881097	0.0130804	0.3096714	0.6039519	0.3251887	0.1147326	0.2320863	0.6672306	0.1748895	0.0653131	0.6920473	0.0440131	0.6601733	0.7372113	0.4373264	0.7865692	0.3361021	0.6575405
1520	0.0635361	0.1239304	0.0652485	0.600963	0.3788132	0.5427052	0.1033044	0.6542641	0.2165782	0.5577825	0.107023	0.6197227	0.0098318	0.348136	0.254013	0.0056653	0.3122046	0.4710858	0.3836675	0.1016262	0.2152951	0.503924	0.2022227	0.0472801	0.7964023	0.1333803	0.5941738	0.7607285	0.5317558	0.7901797	0.5027947	0.6318644
1540	0.0345574	0.1185187	0.0368558	0.5482365	0.3617282	0.7225006	0.1253153	0.7176062	0.1839289	0.5738941	0.0777497	0.6065844	0.0248746	0.4455433	0.2811177	0.0041139	0.2321264	0.6088018	0.3554411	0.1199365	0.2779156	0.5512701	0.1742241	0.0619494	0.7107732	0.0710043	0.5332486	0.6488034	0.4764243	0.7352406	0.3651986	0.7856425
1560	0.0626525	0.1890832	0.0295199	0.5052392	0.4197245	0.6551108	0.1867409	0.7726652	0.1727568	0.5983529	0.0913504	0.7478027	0.0184683	0.3592319	0.2968209	0.0046305	0.299483	0.5724842	0.3932947	0.1107698	0.2334124	0.4992731	0.2100186	0.0496819	0.7526778	0.0888809	0.6406535	0.7556277	0.6056503	0.6700901	0.3974569	0.7174559
1580	0.0895168	0.1896125	0.034767	0.478743	0.3522069	0.5324947	0.1541259	0.6345698	0.230341	0.4776221	0.0610107	0.655129	0.021953	0.4161771	0.3374181	0.0084065	0.3113168	0.508897	0.369131	0.0960704	0.2059036	0.6035371	0.167485	0.0337763	0.6366868	0.1026015	0.6967603	0.7913667	0.5768013	0.7427752	0.2934806	0.6742296
1600	0.0562429	0.1649863	0.0486095	0.4310239	0.3891032	0.6064776	0.1539469	0.6281521	0.2539734	0.6262567	0.118605	0.5977233	0.0140369	0.3642605	0.3063869	0.014747	0.2537831	0.5104771	0.4471121	0.0756872	0.1706357	0.6906776	0.1675235	0.0291698	0.6337147	0.0756032	0.7490402	0.7531263	0.6265883	0.7138011	0.2794702	0.7641366
1620	0.0971488	0.1463238	0.0313708	0.4761252	0.4303398	0.6496447	0.1049412	0.7402317	0.2831548	0.7163309	0.0972843	0.6153864	0.0098925	0.4277939	0.189601	0.001997	0.2670533	0.4301164	0.5494673	0.19626	0.1643594	0.6666681	0.1390378	0.0201545	0.6544534	0.0794762	0.5992366	0.7186628	0.4601174	0.7625198	0.3130115	0.7259414
1640	0.0585132	0.1736584	0.0567047	0.541148	0.3597913	0.614819	0.1158403	0.5222471	0.2839219	0.5847699	0.0941491	0.5798927	0.0427034	0.417099	0.2449806	0.0186203	0.1813128	0.3160913	0.4711093	0.1716553	0.1341061	0.5391403	0.0910909	0.0217915	0.7346839	0.0828198	0.7057668	0.6894514	0.4548453	0.8560244	0.3088014	0.770633
1660	0.0543038	0.1272941	0.0289692	0.3737858	0.4632384	0.7242947	0.1069071	0.74702	0.2561083	0.5364967	0.0853638	0.5876729	0.0085351	0.4096526	0.2303106	0.0112547	0.1994792	0.4025066	0.5515003	0.2011067	0.2000662	0.539113	0.1493138	0.0520273	0.7685269	0.0860114	0.620167	0.7285563	0.5642449	0.6223711	0.3239169	0.8155082
1680	0.0376777	0.1534889	0.0371948	0.523286	0.3729157	0.8109675	0.1063294	0.5537253	0.265431	0.5957696	0.1260229	0.6973289	0.0107975	0.4594049	0.2168544	0.0038942	0.2658428	0.4671214	0.4100988	0.1076228	0.219417	0.5834713	0.0958765	0.0410992	0.6488559	0.1240381	0.589316	0.7281571	0.4406259	0.6542279	0.279453	0.5964428
1700	0.2559766	0.1592513	0.0919318	0.4367274	0.3860839	0.7120829	0.2244488	0.6669372	0.2187484	0.5690756	0.09552	0.6248553	0.0072455	0.3586337	0.2125804	0.01426	0.2255133	0.3928938	0.3982571	0.1569892	0.1685592	0.4755498	0.1179687	0.0587687	0.7729121	0.213983	0.6793927	0.5887333	0.6150624	0.6924961	0.3309824	0.6651381
1720	0.3767861	0.1330935	0.2132079	0.4720224	0.4059468	0.6715274	0.2383772	0.6832715	0.2379915	0.5257655	0.1566522	0.7093563	0.0202047	0.4571533	0.2871682	0.0556459	0.2756595	0.3619344	0.4691818	0.1284032	0.2177149	0.3860559	0.0976034	0.0633657	0.5875815	0.4025533	0.7230474	0.6637084	0.5857785	0.7263551	0.3310058	0.5996848
1740	0.5185624	0.1692256	0.2152011	0.5618251	0.3981057	0.7982798	0.229872	0.5988657	0.2438951	0.5448805	0.3952428	0.7727885	0.0225689	0.4858152	0.2186903	0.3300046	0.298673	0.3838345	0.4859453	0.2451349	0.1843065	0.413484	0.1223158	0.0691919	0.6462584	0.4849521	0.712547	0.7102894	0.6216644	0.7247228	0.3838257	0.6926413
1760	0.447512	0.2111235	0.2435366	0.6328133	0.5279645	0.7300435	0.1247063	0.6922641	0.2380965	0.7008832	0.379359	0.626117	0.0369051	0.4826518	0.3278778	0.5157504	0.384248	0.3649166	0.6248455	0.2744046	0.1719457	0.5027273	0.1057386	0.1349441	0.631826	0.5768613	0.5730675	0.6844245	0.5533711	0.7486014	0.388048	0.5802099
1780	0.4561311	0.2087873	0.2496315	0.5502574	0.5813956	0.7921706	0.1254496	0.5907927	0.2771877	0.6877381	0.4603648	0.6344961	0.0842252	0.4211191	0.4848265	0.6514663	0.4410166	0.4495362	0.656337	0.3747371	0.2019768	0.4222251	0.0878205	0.1793507	0.6633479	0.6361054	0.4727599	0.6840995	0.6135463	0.6435274	0.4259672	0.5080912
1800	0.4248711	0.2640985	0.2436452	0.525028	0.5973712	0.9161368	0.0973761	0.4556568	0.3259287	0.6574022	0.6615284	0.7032305	0.133077	0.491839	0.344601	0.714569	0.4985536	0.3921255	0.6698358	0.3596806	0.3065952	0.3989946	0.1340077	0.3009907	0.6617543	0.601305	0.5003391	0.6470648	0.4663938	0.6070358	0.4330329	0.5670237
1820	0.4022471	0.2991039	0.2585866	0.6601523	0.6210377	0.7261115	0.0617705	0.4687654	0.2843261	0.6634838	0.6435395	0.6993326	0.1181972	0.5474746	0.4892852	0.7511868	0.5121816	0.402101	0.7770594	0.3584313	0.3185883	0.4167179	0.1383156	0.3840916	0.7198314	0.6138843	0.4388953	0.7929395	0.5158474	0.619206	0.4603583	0.4654893
1840	0.3057666	0.3362114	0.2131117	0.6249237	0.5987008	0.6145234	0.0876451	0.4726834	0.2732328	0.636337	0.6010581	0.712091	0.0957852	0.5094707	0.4319444	0.6721829	0.5604374	0.4167205	0.6137686	0.5674987	0.2988848	0.4633541	0.1340846	0.2696364	0.7025986	0.6191461	0.4136369	0.5743726	0.5164481	0.7022271	0.5430683	0.502935
1860	0.4568749	0.3263967	0.2428007	0.6247275	0.6210883	0.7287504	0.1050532	0.5285334	0.2523136	0.575261	0.6069963	0.7445895	0.054335	0.6025193	0.4340697	0.586409	0.4931593	0.5081774	0.674619	0.5488924	0.5135522	0.615854	0.178329	0.3739116	0.6986604	0.6853907	0.4332709	0.5993433	0.4007236	0.8137732	0.5267973	0.460857
1880	0.4006035	0.3743408	0.293557	0.6676365	0.598515	0.6529098	0.0773963	0.484875	0.3775831	0.4968778	0.5999879	0.6669149	0.1068622	0.5938091	0.3629514	0.7347593	0.6870885	0.4560155	0.6452697	0.4394197	0.5168012	0.3907645	0.1572006	0.3753313	0.7002701	0.5331858	0.513754	0.5879725	0.4713648	0.6736664	0.5586935	0.48842
1900	0.445357	0.3445267	0.1802419	0.6196338	0.587204	0.6150666	0.118739	0.4494862	0.4191611	0.5755718	0.592461	0.7280029	0.0792	0.452933	0.4322422	0.7122452	0.5693264	0.5723898	0.8869301	0.5889295	0.5299872	0.5139566	0.2605461	0.2969773	0.733602	0.5079959	0.4808903	0.5358581	0.4793544	0.6555527	0.4864514	0.4394059
1920	0.4007197	0.40669	0.2084638	0.6512664	0.6039821	0.6379581	0.1134905	0.4986643	0.4581392	0.6304	0.6871053	0.7179409	0.1284137	0.4541139	0.4360232	0.6931029	0.6681103	0.6238984	0.7127187	0.4942111	0.5063478	0.3489531	0.221431	0.2464857	0.6775392	0.617953	0.3682503	0.6067849	0.5634103	0.5525497	0.4176818	0.4851713
1940	0.4900815	0.4461756	0.1652138	0.7322506	0.8432706	0.6814803	0.0805653	0.4254209	0.5728103	0.6545737	0.7000603	0.6491856	0.1172093	0.5275659	0.3249624	0.7602068	0.4989352	0.4612724	0.6832607	0.6251064	0.55077	0.3980496	0.2486147	0.3449658	0.6569782	0.6709302	0.3869658	0.5571556	0.5342419	0.646142	0.5479887	0.3873184
1960	0.467428	0.4096001	0.1994006	0.7009224	0.6423043	0.6538984	0.0633848	0.4632378	0.5061079	0.6068801	0.7315729	0.6533882	0.1115614	0.5639819	0.444714	0.7061884	0.5116123	0.5804763	0.7721794	0.5375543	0.5085856	0.4203403	0.2354682	0.3148637	0.5955657	0.6611348	0.2996629	0.6635177	0.8019494	0.7446279	0.5757064	0.4734944
1980	0.3903045	0.395479	0.164725	0.6266223	0.84545	0.6834095	0.1018623	0.5206317	0.5431951	0.6197095	0.6259712	0.7361062	0.1232462	0.5280063	0.391431	0.5920352	0.6069641	0.4984714	0.6519734	0.5048064	0.5755422	0.3953261	0.2460166	0.4071192	0.7354912	0.6633639	0.353264	0.5013024	0.5172724	0.8009781	0.5332973	0.3796332
2000	0.4306574	0.3623091	0.1760345	0.7037349	0.564436	0.7887494	0.1443309	0.3704641	0.5914462	0.5822637	0.6846058	0.6040984	0.1210729	0.611163	0.4731328	0.6645558	0.5665324	0.5445414	0.7550578	0.5422108	0.5182778	0.4763418	0.2301226	0.3119928	0.7338195	0.7412775	0.4290165	0.4537983	0.5675967	0.6442714	0.5135343	0.3167616
2020	0.4535031	0.4203037	0.2196469	0.6383555	0.6666556	0.6795599	0.0768517	0.3383885	0.4849311	0.536499	0.5935851	0.656464	0.1153922	0.4574338	0.3467488	0.6499199	0.5248746	0.6463629	0.5913008	0.5197022	0.549417	0.4631339	0.3405187	0.3108908	0.6399303	0.6538702	0.4198485	0.5020679	0.4850913	0.6372238	0.4887093	0.2425626
2040	0.4234234	0.4915253	0.1356043	0.7181808	0.7201691	0.5600494	0.0820519	0.3700302	0.6056122	0.5542793	0.7135927	0.5389677	0.1127316	0.5467108	0.2995231	0.5363986	0.5439535	0.6725972	0.6162842	0.5824204	0.5053663	0.5238381	0.3770304	0.399279	0.6073484	0.718228	0.3512509	0.5175504	0.4152699	0.6198613	0.5105811	0.4089236
2060	0.40426	0.4887513	0.1381081	0.6798083	0.6444705	0.7460643	0.1379805	0.3606205	0.6675132	0.582327	0.5732244	0.5792184	0.1155935	0.6212096	0.2972982	0.5536316	0.4848331	0.7198793	0.6029214	0.575347	0.5754763	0.4486783	0.4489334	0.4330602	0.617523	0.752274	0.4248646	0.5046394	0.5997019	0.6940562	0.5297816	0.3949714
2080	0.3818136	0.3702651	0.1934188	0.63445	0.802071	0.8156906	0.0893179	0.3443829	0.550205	0.4807784	0.5394179	0.6502553	0.1597033	0.5117777	0.501112	0.7753422	0.6599565	0.6769901	0.5736904	0.5229359	0.4866076	0.4146396	0.3078472	0.4123152	0.6749948	0.6568204	0.3509797	0.5207354	0.4840942	0.5733607	0.438001	0.3743214
2100	0.4053604	0.4667306	0.1188977	0.7357074	0.580227	0.6091035	0.1057559	0.3454615	0.6202218	0.4140203	0.5842315	0.6884782	0.1218462	0.6218495	0.3626616	0.6627141	0.602707	0.5934204	0.7127776	0.4765559	0.5515588	0.4917079	0.2596876	0.3532902	0.7937573	0.6257427	0.3522129	0.4331445	0.5309446	0.6651034	0.5903536	0.4277303
2120	0.4687693	0.5028345	0.1489867	0.6746602	0.6608217	0.5918323	0.1001588	0.3983765	0.6034005	0.433298	0.6226669	0.5160477	0.1238496	0.5440534	0.3980256	0.5801584	0.4179238	0.5157366	0.6201733	0.4579244	0.4954915	0.3584848	0.351942	0.3634635	0.7712777	0.6028632	0.4104169	0.5576901	0.4376396	0.6091385	0.4844655	0.4171601
2140	0.4449316	0.5208343	0.1932377	0.7675848	0.6972901	0.6889553	0.1486819	0.4012248	0.6023152	0.5173114	0.6381982	0.5937749	0.1649606	0.5285579	0.4305573	0.5801967	0.3813382	0.502245	0.6260238	0.546764	0.5323289	0.3944072	0.3125164	0.3810509	0.7274498	0.6686861	0.4205304	0.5397259	0.4527121	0.6672672	0.5748708	0.2723837
2160	0.5377958	0.4413867	0.148196	0.7084928	0.7420077	0.7439242	0.0486273	0.442849	0.6507845	0.4707988	0.6216783	0.6582973	0.1358917	0.4845427	0.4204528	0.6105304	0.5124184	0.5781397	0.7031526	0.5176545	0.6624154	0.4519929	0.33984	0.3148104	0.643991	0.6357889	0.3696949	0.536696	0.4851591	0.7354974	0.4715473	0.3635682
2180	0.4340736	0.3716706	0.1348973	0.6930151	0.6688135	0.7068108	0.1197092	0.3966907	0.6439625	0.4751208	0.723877	0.5764159	0.1286428	0.5503992	0.5120218	0.6620214	0.5200213	0.6809271	0.6199907	0.5833682	0.5314161	0.4436134	0.2929882	0.325315	0.8022238	0.7437534	0.4235405	0.5676595	0.5068579	0.5939554	0.4406929	0.3798315
2200	0.3724411	0.4403069	0.1362645	0.7574694	0.7961017	0.6203368	0.089495	0.413791	0.4769127	0.4885245	0.5529977	0.5371692	0.1715437	0.6237634	0.3623113	0.6911875	0.6473111	0.551535	0.6828664	0.5409833	0.5056252	0.4463208	0.3317216	0.2882648	0.6519376	0.6882682	0.4012582	0.4179934	0.5011764	0.6379463	0.4791813	0.373897
2220	0.4497546	0.5876663	0.1716996	0.6694531	0.559316	0.6633371	0.0618884	0.4721373	0.5030935	0.4975789	0.6001838	0.7179385	0.2105765	0.6136662	0.4443035	0.7739344	0.5466791	0.5656276	0.5631518	0.5372699	0.4332124	0.423988	0.3003895	0.361466	0.6914104	0.6734013	0.363476	0.5486226	0.4269882	0.5339338	0.5358188	0.3298588
2240	0.5550268	0.3815422	0.1832278	0.7294758	0.6841202	0.6460417	0.0622346	0.4925523	0.5244544	0.5349868	0.6960187	0.5939602	0.1132321	0.6969114	0.3565011	0.6666038	0.5106779	0.5124676	0.6201926	0.4031325	0.5105466	0.4218379	0.2693166	0.350006	0.8329342	0.5248748	0.3820987	0.6361305	0.5620699	0.6239972	0.5065673	0.4240499
2260	0.4199116	0.4724018	0.139644	0.6908875	0.5729755	0.5531026	0.0763044	0.4016634	0.5277671	0.4845274	0.572957	0.6705724	0.1860999	0.616644	0.4909657	0.6868644	0.4668735	0.3486536	0.761009	0.4626004	0.5055028	0.428146	0.2953636	0.3667273	0.5951749	0.5638536	0.2614787	0.5616576	0.5392987	0.5323139	0.5400737	0.3913612
2280	0.48713	0.3492453	0.1515466	0.7679243	0.5998068	0.4232478	0.0380146	0.2611383	0.5436573	0.5905452	0.697821	0.7565998	0.1532708	0.5485181	0.3934181	0.6350171	0.6102199	0.1406098	0.6213174	0.5843932	0.4239405	0.4581645	0.3013259	0.3394688	0.7044063	0.680353	0.2172484	0.5622915	0.5094746	0.688039	0.5537732	0.3403774
2300	0.4455701	0.3638384	0.0825562	0.7724229	0.6516439	0.3960475	0.0520196	0.1995308	0.6334958	0.5617983	0.7022022	0.7461329	0.1339347	0.5084991	0.4486736	0.758289	0.6649725	0.0597157	0.6368458	0.3803237	0.4917412	0.4069322	0.3657428	0.4143135	0.7095745	0.6134759	0.1744737	0.547208	0.4520267	0.7277322	0.5412747	0.3513618
2320	0.4005308	0.4039096	0.0883769	0.7508205	0.6550265	0.3082728	0.026432	0.1517978	0.602709	0.4495086	0.8038729	0.7512431	0.1457697	0.5577296	0.3691545	0.8197285	0.4894981	0.074955	0.6547436	0.4274005	0.4366704	0.4899162	0.432384	0.3988921	0.6711877	0.5591233	0.1591711	0.5627257	0.5392653	0.7877361	0.4592462	0.3171914
2340	0.4953439	0.3759195	0.1424901	0.5805584	0.5671421	0.2671223	0.038907	0.1221193	0.736753	0.4500144	0.6746216	0.6404694	0.1313931	0.5264455	0.3636596	0.7285525	0.6261266	0.0394673	0.6362837	0.4993452	0.4179395	0.6315056	0.3591196	0.3062648	0.6979631	0.6426795	0.1191764	0.4441996	0.4144299	0.6025522	0.5025188	0.301397
2360	0.4717361	0.4928091	0.1971666	0.7912115	0.6303652	0.1982254	0.0866091	0.1391548	0.7332755	0.5121434	0.6326595	0.5895179	0.0856384	0.4919457	0.2872358	0.77973	0.5434284	0.0307152	0.5995736	0.549511	0.4782433	0.5037395	0.406504	0.3937919	0.7021929	0.8385052	0.0646571	0.3409677	0.3610795	0.7550151	0.4129072	0.3810031
2380	0.4855693	0.489293	0.1505229	0.6345991	0.5643909	0.2142095	0.0477409	0.1556372	0.7010591	0.4270479	0.6227186	0.7021788	0.1568009	0.4819913	0.2661781	0.6933276	0.4749775	0.0407503	0.8163099	0.4427819	0.4765504	0.5389267	0.3098499	0.4653864	0.6454218	0.5829764	0.1428098	0.2819169	0.4343409	0.5079389	0.4397153	0.3282289
2400	0.4839212	0.4138817	0.1694401	0.6884732	0.6788179	0.1960864	0.0653317	0.1302976	0.6137599	0.3939909	0.7933624	0.603144	0.0642916	0.6004318	0.341576	0.6648801	0.5461973	0.0715978	0.6299916	0.5325284	0.6534229	0.4678284	0.3560695	0.3749259	0.6522858	0.7433474	0.0840729	0.2450504	0.4531461	0.4852152	0.3208967	0.2908087
2420	0.3696651	0.4054537	0.1395335	0.7384414	0.5542457	0.1847022	0.1682665	0.130351	0.7222603	0.5392148	0.6499076	0.7205807	0.1022264	0.4743967	0.2920507	0.7248292	0.5244798	0.0622213	0.6514833	0.4596355	0.4535821	0.4794522	0.31271	0.3359126	0.6551733	0.6025579	0.1026732	0.1762417	0.3924109	0.4501761	0.4014507	0.3315971
2440	0.3506818	0.345591	0.130023	0.5666717	0.5658383	0.1923615	0.098909	0.1526574	0.6176033	0.4057123	0.6265506	0.7021301	0.0539664	0.3729534	0.2527925	0.6626627	0.4994136	0.0745627	0.6413424	0.5175217	0.4846318	0.51797	0.375782	0.3746597	0.7439359	0.6618303	0.1080067	0.2021108	0.4637127	0.4288386	0.3354339	0.3193548
2460	0.4256611	0.4264367	0.1323645	0.6288086	0.5881779	0.142691	0.0990207	0.1812576	0.666378	0.4708286	0.7315544	0.6623797	0.0434971	0.478082	0.3042547	0.5808264	0.5118846	0.1040321	0.8155541	0.669631	0.6742025	0.5271559	0.379379	0.3166047	0.6380887	0.7672198	0.0799216	0.2247475	0.4064568	0.4073182	0.3754408	0.3027898
2480	0.3892394	0.3791019	0.1283365	0.7018998	0.6192272	0.1438126	0.059598	0.1604881	0.6685388	0.4376067	0.5789562	0.5818069	0.0627381	0.4066134	0.2780284	0.6786456	0.5951332	0.0555185	0.682754	0.4627066	0.5290591	0.5321692	0.2668788	0.3406072	0.5605445	0.7231859	0.0919468	0.1327379	0.5104745	0.5094264	0.4071872	0.3406374
2500	0.3901933	0.4040478	0.195857	0.6981508	0.4386218	0.174105	0.0815948	0.1187888	0.6793149	0.4555279	0.4731001	0.6236604	0.0573864	0.4103884	0.3214134	0.7860299	0.5689368	0.0401219	0.6389836	0.4323311	0.4509816	0.5120343	0.3159538	0.4436735	0.6367454	0.6907517	0.1429458	0.115885	0.4227984	0.4246055	0.3220259	0.3124209
2520	0.318983	0.4076174	0.1732325	0.6361148	0.5345274	0.171618	0.0587332	0.1264266	0.5400889	0.471433	0.6124633	0.5840804	0.0284459	0.4914046	0.3289077	0.5718947	0.4927176	0.0283418	0.6218474	0.3685213	0.519981	0.4521921	0.2512327	0.3212272	0.6681492	0.6764561	0.0967963	0.1389048	0.4617035	0.4802713	0.3788125	0.3434784
2540	0.4607973	0.4245041	0.2033049	0.6718145	0.4811081	0.1773124	0.0987948	0.1849059	0.7084289	0.4361818	0.5124593	0.576751	0.0495983	0.4509301	0.2875254	0.5939746	0.5522045	0.0591368	0.6846245	0.5620874	0.5484118	0.5216813	0.2475757	0.3815637	0.6586501	0.6612346	0.0751241	0.1100028	0.4660987	0.3952615	0.4098916	0.3340906
2560	0.4784047	0.4657358	0.1511398	0.6254648	0.5351725	0.1820929	0.10327	0.1408463	0.6755151	0.4620485	0.4374474	0.5422636	0.0413125	0.465407	0.3405083	0.6038312	0.6204667	0.067636	0.7586429	0.4671192	0.6645116	0.4969785	0.2835893	0.33309	0.6611652	0.8388432	0.0789388	0.0716346	0.4673525	0.4811083	0.3073729	0.3517923
2580	0.464875	0.330779	0.1080406	0.6913861	0.4100452	0.2230909	0.0554385	0.1194315	0.6735932	0.3764365	0.5143095	0.6707267	0.126757	0.4673906	0.3587791	0.7611163	0.5766892	0.0781524	0.6924129	0.5168137	0.521566	0.4846757	0.2848764	0.3080384	0.7058363	0.6249638	0.0934216	0.1059249	0.5230179	0.3889018	0.325845	0.3386919
2600	0.4792658	0.3868867	0.1895839	0.7166502	0.465699	0.1298968	0.0774134	0.1588325	0.6880093	0.4835579	0.5197128	0.6271406	0.0638754	0.4999045	0.2571107	0.8618967	0.5682171	0.0589081	0.6926764	0.4034287	0.5398241	0.4587888	0.2859768	0.4226666	0.722984	0.726866	0.0925442	0.1410147	0.3131398	0.3937595	0.279694	0.3819169
2620	0.4215579	0.3814134	0.2291996	0.7542242	0.4567114	0.1392252	0.1089811	0.1657485	0.6120899	0.4686819	0.521466	0.6262281	0.0367869	0.4322612	0.2563641	0.6858282	0.5980279	0.0471467	0.6363142	0.4607022	0.4638887	0.4867461	0.2689285	0.4607867	0.703933	0.6746934	0.0788262	0.176517	0.4520902	0.3369841	0.3204766	0.2934505
2640	0.3361194	0.3827151	0.2578786	0.7145985	0.5947985	0.1404564	0.0944286	0.1826438	0.6978757	0.4109621	0.4364539	0.5405244	0.0562412	0.4423604	0.2501902	0.7152733	0.6309643	0.0487526	0.5603077	0.5107968	0.5413085	0.4014073	0.246458	0.3975942	0.7031729	0.6188197	0.1235053	0.0899218	0.5102907	0.3391376	0.3244836	0.3029632
2660	0.3978732	0.3800582	0.1844745	0.7656783	0.5498244	0.1711182	0.0882399	0.1753491	0.559795	0.4256849	0.5969033	0.6398149	0.0294235	0.4824133	0.2681765	0.7401546	0.5693508	0.0459123	0.5083472	0.439482	0.4946397	0.4533035	0.3302922	0.4117469	0.7178683	0.6608913	0.1340104	0.0835431	0.373009	0.3126615	0.2439481	0.2979245
2680	0.5041677	0.3577146	0.1868623	0.7028453	0.6326681	0.1983268	0.0485359	0.1350689	0.665479	0.4379668	0.4827849	0.6309316	0.0339487	0.4950208	0.2810886	0.6989112	0.5922739	0.0398742	0.6788926	0.4918875	0.5070921	0.4660896	0.3491346	0.440035	0.7353313	0.6488374	0.0842424	0.0722344	0.3480735	0.3673796	0.3325683	0.3550543
2700	0.4611575	0.3558255	0.1612915	0.7692604	0.5977112	0.2709434	0.0766792	0.1954216	0.6491659	0.4261452	0.5419766	0.6580529	0.0449003	0.5194056	0.2638084	0.7430268	0.5682122	0.0442693	0.643806	0.523011	0.4941982	0.4040836	0.2245071	0.3339403	0.7598963	0.7167066	0.0689596	0.0383814	0.3777842	0.287046	0.3905738	0.3985468
2720	0.4743259	0.2557728	0.1767378	0.652701	0.5533498	0.1907272	0.1070316	0.1322276	0.661761	0.3786546	0.5118875	0.6630018	0.0346086	0.5694589	0.288784	0.8327276	0.6304611	0.044328	0.7882131	0.5080049	0.5502676	0.4202459	0.2378222	0.306599	0.6175921	0.8140374	0.089329	0.0627032	0.3405726	0.3574182	0.3070871	0.2626349
2740	0.4462536	0.4441501	0.1793692	0.7850351	0.5135487	0.2207021	0.149534	0.157447	0.6119527	0.4125787	0.5152284	0.5598131	0.0231126	0.4443169	0.2986041	0.7169673	0.5107613	0.0779108	0.6521045	0.4889798	0.5225396	0.4417633	0.2947366	0.4153784	0.6240051	0.7986193	0.1170652	0.06842	0.3806707	0.1966616	0.3080471	0.2012927
2760	0.343949	0.4058708	0.1038443	0.7393678	0.486085	0.1445766	0.1057886	0.1339848	0.5664379	0.4263964	0.4644493	0.6832625	0.0360762	0.4032171	0.3261684	0.7688508	0.4791231	0.0264582	0.6464439	0.4115017	0.4528734	0.4112399	0.2814043	0.3587979	0.778201	0.724889	0.088663	0.0956333	0.4428383	0.2968142	0.3578244	0.3042855
2780	0.4284851	0.4345229	0.1372987	0.6953839	0.4921321	0.1946145	0.0999069	0.2429115	0.6085838	0.4709977	0.4525687	0.5772955	0.0218574	0.4271225	0.265571	0.7439853	0.5956137	0.0423735	0.7107759	0.5334835	0.4859078	0.4533485	0.2422123	0.3673669	0.7685453	0.8375537	0.1272345	0.0601167	0.4031335	0.3580448	0.358204	0.3710488
2800	0.41989	0.4228956	0.1952119	0.7109278	0.5161995	0.1583867	0.0818502	0.1637838	0.6559227	0.3547715	0.5164222	0.6611553	0.024934	0.3976905	0.2000416	0.5747747	0.6014036	0.0597091	0.7242308	0.396145	0.4598882	0.5239387	0.2842334	0.2997766	0.6439567	0.6768305	0.1027802	0.0547532	0.3506802	0.280138	0.2964171	0.3168841
2820	0.4142431	0.3907653	0.1082539	0.6709117	0.4778916	0.2454833	0.0968741	0.3165978	0.6375373	0.407776	0.3922061	0.670304	0.0505293	0.3562532	0.1882543	0.6808136	0.5804425	0.3511807	0.6364335	0.4383638	0.4874366	0.5726374	0.3024582	0.3441265	0.6043771	0.6047561	0.2459934	0.0844399	0.4078818	0.2949228	0.3156314	0.3628015
2840	0.3926278	0.3840534	0.152831	0.6407662	0.4930675	0.349428	0.0604918	0.3837934	0.6456016	0.3093501	0.5393261	0.6397111	0.0584113	0.5371941	0.2303155	0.7636504	0.5098521	0.5285079	0.5860725	0.4458553	0.51174	0.5274749	0.2724521	0.3597189	0.7404298	0.6218062	0.2620194	0.1093921	0.481152	0.3189468	0.2607799	0.4243345
