"Time"	araC	crp	rhaR	rhaS	melR	malI	feaR	zraR	mtlR	rbsR	rbsD	rbsA	araA	rhaA	araB	zraS	araG	rbsB	melA	rbsK	melB	araF	rbsC	rhaB	rhaD	araJ	araD	araE	malX	araH	malY	xylA
560	0,6892867	0,7045223	0,0598060	0,0957849	0,6572454	0,9990685	0,7155118	0,0340355	0,1769158	0,2595833	0,9745846	0,6107884	0,1732839	0,4779813	0,5266227	0,4954426	0,9932436	0,8648500	0,1898935	0,5482028	0,9743005	0,4791269	0,9671299	0,4789361	0,0765337	0,6698494	0,9862946	0,6697868	0,2006487	0,4837287	0,8652150	0,0471678
580	0,5234095	0,7045223	0,0598060	0,0957856	0,6572454	0,9990685	0,5045760	0,0340355	0,5288695	0,2595833	0,9020538	0,6107884	0,1761147	0,4779860	0,5316715	0,4954426	0,8323008	0,8545178	0,2831007	0,7645333	0,9743005	0,4770000	0,9671299	0,4789361	0,0765345	0,6512924	0,9775382	0,6671777	0,2006487	0,4801634	0,8652150	0,1112790
600	0,4892406	0,7045223	0,0598061	0,0957862	0,6572454	0,9990685	0,4671171	0,0340355	0,7303174	0,2595833	0,8762688	0,6107884	0,1886375	0,4779900	0,5523191	0,4954426	0,7179519	0,8472216	0,3360226	0,8772763	0,9743005	0,4681113	0,9671299	0,4789361	0,0765351	0,5790474	0,9688940	0,6567253	0,2006487	0,4658670	0,8652150	0,1512275
620	0,5208605	0,7045223	0,0598061	0,0957868	0,6572454	0,9990685	0,4604650	0,0340355	0,8456203	0,2595833	0,8671020	0,6107884	0,2061523	0,4779935	0,5790098	0,4954426	0,6379981	0,8420693	0,3660710	0,9360334	0,9743005	0,4562487	0,9671299	0,4789361	0,0765357	0,4966657	0,9605541	0,6436318	0,2006487	0,4478815	0,8652150	0,1768168
640	0,5505745	0,7045223	0,0598061	0,0957872	0,6572454	0,9990685	0,4592837	0,0340355	0,9116162	0,2595833	0,8638432	0,6107884	0,2200635	0,4779964	0,5993909	0,4954426	0,5910001	0,8384310	0,3831321	0,9666554	0,9743005	0,4468059	0,9671299	0,4789361	0,0765362	0,4474108	0,9546248	0,6342258	0,2006487	0,4348677	0,8652150	0,1926865
660	0,5593373	0,7045223	0,0598061	0,0957876	0,6572454	0,9990685	0,4590739	0,0340355	0,9493903	0,2595833	0,8626847	0,6107884	0,2277142	0,4779990	0,6105061	0,4954426	0,5680045	0,8358618	0,3928192	0,9826143	0,9743005	0,4413102	0,9671299	0,4789361	0,0765366	0,4319037	0,9515051	0,6297021	0,2006487	0,4285284	0,8652150	0,2019439
680	0,5561657	0,7045223	0,0598061	0,0957879	0,6572454	0,9990685	0,4590366	0,0340355	0,9710111	0,2595833	0,8622728	0,6107884	0,2311991	0,4780012	0,6155677	0,4954426	0,5581165	0,8340475	0,3983194	0,9909314	0,9743005	0,4385235	0,9671299	0,4789361	0,0765369	0,4321957	0,9501164	0,6281060	0,2006487	0,4262265	0,8652150	0,2072241
700	0,5518057	0,7045223	0,0598061	0,0957882	0,6572454	0,9990685	0,4590300	0,0340355	0,9833862	0,2595833	0,8621264	0,6107884	0,2329910	0,4780031	0,6181421	0,4954426	0,5536021	0,8327664	0,4014423	0,9952660	0,9743005	0,4369445	0,9671299	0,4789361	0,0765372	0,4347065	0,9494314	0,6275101	0,2006487	0,4253307	0,8652150	0,2103125
720	0,5500991	0,7045223	0,0598061	0,0957885	0,6572454	0,9990685	0,4590288	0,0340355	0,9904694	0,2595833	0,8620744	0,6107884	0,2342995	0,4780048	0,6199781	0,4954426	0,5509255	0,8318617	0,4032155	0,9975250	0,9743005	0,4358001	0,9671299	0,4789361	0,0765375	0,4351684	0,9489661	0,6270616	0,2006487	0,4246647	0,8652150	0,2121972
740	0,5503125	0,7045223	0,0598061	0,0957887	0,6572454	0,9990685	0,4590286	0,0340355	0,9945235	0,2595833	0,8620559	0,6107884	0,2353786	0,4780062	0,6214589	0,4954426	0,5491028	0,8312228	0,4042223	0,9987023	0,9743005	0,4348954	0,9671299	0,4789361	0,0765377	0,4342901	0,9486065	0,6266400	0,2006487	0,4240532	0,8652150	0,2133731
760	0,5509225	0,7045223	0,0598061	0,0957889	0,6572454	0,9990685	0,4590286	0,0340355	0,9968440	0,2595833	0,8620493	0,6107884	0,2361818	0,4780074	0,6225393	0,4954426	0,5479598	0,8307717	0,4047939	0,9993159	0,9743005	0,4342281	0,9671299	0,4789361	0,0765379	0,4334282	0,9483541	0,6263242	0,2006487	0,4235970	0,8652150	0,2140986
780	0,5512262	0,7045223	0,0598062	0,0957890	0,6572454	0,9990685	0,4590286	0,0340355	0,9981722	0,2595833	0,8620469	0,6107884	0,2367037	0,4780085	0,6232257	0,4954426	0,5473539	0,8304531	0,4051185	0,9996357	0,9743005	0,4337812	0,9671299	0,4789361	0,0765381	0,4330656	0,9482014	0,6261417	0,2006487	0,4233307	0,8652150	0,2145344
800	0,5512350	0,7045223	0,0598062	0,0957892	0,6572454	0,9990685	0,4590286	0,0340355	0,9989324	0,2595833	0,8620461	0,6107884	0,2370165	0,4780094	0,6236259	0,4954426	0,5470779	0,8302281	0,4053028	0,9998023	0,9743005	0,4334978	0,9671299	0,4789361	0,0765383	0,4330478	0,9481179	0,6260550	0,2006487	0,4232010	0,8652150	0,2147912
820	0,5511545	0,7045223	0,0598062	0,0957893	0,6572454	0,9990685	0,4590286	0,0340355	0,9993675	0,2595833	0,8620458	0,6107884	0,2372059	0,4780102	0,6238610	0,4954426	0,5469561	0,8300693	0,4054074	0,9998892	0,9743005	0,4333163	0,9671299	0,4789362	0,0765384	0,4331188	0,9480722	0,6260152	0,2006487	0,4231392	0,8652150	0,2149429
840	0,5511039	0,7045223	0,0598062	0,0957894	0,6572454	0,9990685	0,4590286	0,0340355	0,9996166	0,2595833	0,8620457	0,6107884	0,2373291	0,4780109	0,6240105	0,4954426	0,5468920	0,8299571	0,4054668	0,9999344	0,9743005	0,4331946	0,9671299	0,4789362	0,0765385	0,4331564	0,9480445	0,6259924	0,2006487	0,4231034	0,8652150	0,2150340
860	0,5510965	0,7045223	0,0598062	0,0957895	0,6572454	0,9990685	0,4590286	0,0340355	0,9997591	0,2595833	0,8620457	0,6107884	0,2374140	0,4780115	0,6241120	0,4954426	0,5468507	0,8298779	0,4055005	0,9999580	0,9743005	0,4331100	0,9671299	0,4789362	0,0765386	0,4331542	0,9480262	0,6259761	0,2006487	0,4230782	0,8652150	0,2150897
880	0,5511064	0,7045223	0,0598062	0,0957895	0,6572454	0,9990685	0,4590286	0,0340355	0,9998407	0,2595833	0,8620457	0,6107884	0,2374725	0,4780120	0,6241809	0,4954426	0,5468239	0,8298219	0,4055197	0,9999703	0,9743005	0,4330514	0,9671299	0,4789362	0,0765387	0,4331402	0,9480140	0,6259645	0,2006487	0,4230606	0,8652150	0,2151237
900	0,5511143	0,7045223	0,0598062	0,0957896	0,6572454	0,9990685	0,4590286	0,0340355	0,9998874	0,2595833	0,8620457	0,6107884	0,2375114	0,4780124	0,6242259	0,4954426	0,5468086	0,8297824	0,4055306	0,9999767	0,9743005	0,4330115	0,9671299	0,4789362	0,0765387	0,4331315	0,9480064	0,6259574	0,2006487	0,4230496	0,8652150	0,2151442
920	0,5511163	0,7045223	0,0598062	0,0957897	0,6572454	0,9990685	0,4590286	0,0340355	0,9999142	0,2595833	0,8620457	0,6107884	0,2375365	0,4780128	0,6242542	0,4954426	0,5468011	0,8297545	0,4055367	0,9999801	0,9743005	0,4329849	0,9671299	0,4789362	0,0765388	0,4331298	0,9480019	0,6259535	0,2006487	0,4230434	0,8652150	0,2151565
940	0,5511152	0,7045223	0,0598062	0,0957897	0,6572454	0,9990685	0,4590286	0,0340355	0,9999295	0,2595833	0,8620457	0,6107884	0,2375526	0,4780131	0,6242718	0,4954426	0,5467978	0,8297348	0,4055402	0,9999818	0,9743005	0,4329672	0,9671299	0,4789362	0,0765389	0,4331310	0,9479993	0,6259514	0,2006487	0,4230402	0,8652150	0,2151638
960	0,5511140	0,7045223	0,0598062	0,0957897	0,6572454	0,9990685	0,4590286	0,0340355	0,9999382	0,2595833	0,8620457	0,6107884	0,2375630	0,4780134	0,6242830	0,4954426	0,5467961	0,8297209	0,4055422	0,9999827	0,9743005	0,4329553	0,9671299	0,4789362	0,0765389	0,4331321	0,9479977	0,6259503	0,2006487	0,4230383	0,8652150	0,2151682
980	0,5511136	0,7045223	0,0598062	0,0957898	0,6572454	0,9990685	0,4590286	0,0340355	0,9999432	0,2595833	0,8620457	0,6107884	0,2375700	0,4780136	0,6242902	0,4954426	0,5467952	0,8297111	0,4055434	0,9999832	0,9743005	0,4329472	0,9671299	0,4789362	0,0765389	0,4331324	0,9479967	0,6259496	0,2006487	0,4230372	0,8652150	0,2151709
1000	0,5511137	0,7045223	0,0598062	0,0957898	0,6572454	0,9990685	0,4590286	0,0340355	0,9999461	0,2595833	0,8620457	0,6107884	0,2375746	0,4780138	0,6242950	0,4954426	0,5467946	0,8297042	0,4055440	0,9999834	0,9743005	0,4329417	0,9671299	0,4789362	0,0765390	0,4331322	0,9479961	0,6259492	0,2006487	0,4230365	0,8652150	0,2151725
1020	0,5511139	0,7045223	0,0598062	0,0957898	0,6572454	0,9990685	0,4590286	0,0340355	0,9999477	0,2595833	0,8620457	0,6107884	0,2375776	0,4780140	0,6242981	0,4954426	0,5467942	0,8296993	0,4055444	0,9999836	0,9743005	0,4329380	0,9671299	0,4789362	0,0765390	0,4331320	0,9479957	0,6259489	0,2006487	0,4230360	0,8652150	0,2151735
1040	0,5511140	0,7045223	0,0598062	0,0957899	0,6572454	0,9990685	0,4590286	0,0340355	0,9999487	0,2595833	0,8620457	0,6107884	0,2375796	0,4780142	0,6243001	0,4954426	0,5467940	0,8296958	0,4055446	0,9999836	0,9743005	0,4329355	0,9671299	0,4789362	0,0765390	0,4331319	0,9479954	0,6259487	0,2006487	0,4230357	0,8652150	0,2151741
1060	0,5511140	0,7045223	0,0598062	0,0957899	0,6572454	0,9990685	0,4590286	0,0340355	0,9999492	0,2595833	0,8620457	0,6107884	0,2375809	0,4780143	0,6243013	0,4954426	0,5467939	0,8296934	0,4055447	0,9999837	0,9743005	0,4329338	0,9671299	0,4789362	0,0765390	0,4331320	0,9479953	0,6259486	0,2006487	0,4230356	0,8652150	0,2151744
1080	0,5511139	0,7045223	0,0598062	0,0957899	0,6572454	0,9990685	0,4590286	0,0340355	0,9999495	0,2595833	0,8620457	0,6107884	0,2375818	0,4780144	0,6243021	0,4954426	0,5467939	0,8296916	0,4055448	0,9999837	0,9743005	0,4329327	0,9671299	0,4789362	0,0765391	0,4331320	0,9479952	0,6259486	0,2006487	0,4230355	0,8652150	0,2151746
1100	0,5511139	0,7045223	0,0598062	0,0957899	0,6572454	0,9990685	0,4590286	0,0340355	0,9999497	0,2595833	0,8620457	0,6107884	0,2375824	0,4780145	0,6243026	0,4954426	0,5467938	0,8296904	0,4055448	0,9999837	0,9743005	0,4329319	0,9671299	0,4789362	0,0765391	0,4331320	0,9479952	0,6259485	0,2006487	0,4230354	0,8652150	0,2151748

0	0,5511139	0,7045223	0,0597944	0,0954711	0,6572454	0,9990688	0,4590286	0,0340355	0,9999499	0,2595834	0,8620457	0,6107890	0,2375846	0,4758414	0,6243029	0,4954425	0,5467938	0,8296595	0,4055448	0,9999837	0,9742957	0,4329245	0,9671359	0,4789299	0,0762002	0,4331320	0,9479943	0,6259483	0,2006485	0,4230351	0,8652150	0,2151753
20	0,5511139	0,7045223	0,0598250	0,1654847	0,4607274	0,9990688	0,4590286	0,0340355	0,6766141	0,2595834	0,8581721	0,6107887	0,2375842	0,5048886	0,6725879	0,4954426	0,5467938	0,8353840	0,4101534	0,5887272	0,9730207	0,4329264	0,6619028	0,4789499	0,0772324	0,5584506	0,9479946	0,7453065	0,2006486	0,4230352	0,7658644	0,2151751
40	0,5511139	0,7045223	0,0599935	0,2022635	0,3905097	0,9990687	0,4590286	0,0340355	0,4915462	0,2595834	0,8567950	0,6107886	0,2375840	0,5322567	0,7036377	0,4954426	0,5467938	0,8394265	0,4295422	0,3743965	0,9664134	0,4329277	0,4566003	0,4790626	0,0825337	0,6167985	0,9479948	0,8160181	0,2006486	0,4230353	0,7083969	0,2151751
60	0,5511139	0,7045223	0,0603826	0,2248641	0,3680773	0,9990687	0,4590286	0,0340355	0,3856188	0,2595833	0,8563054	0,6107885	0,2375838	0,5536403	0,7236044	0,4954426	0,5467938	0,8422811	0,4587820	0,2626959	0,9534712	0,4329286	0,3185120	0,4793290	0,0935599	0,6439651	0,9479949	0,8579101	0,2006486	0,4230353	0,6751558	0,2151750
80	0,5511139	0,7045223	0,0610308	0,2408439	0,3620844	0,9990686	0,4590286	0,0340355	0,3249891	0,2595833	0,8561314	0,6107884	0,2375837	0,5683188	0,7364440	0,4954426	0,5467938	0,8442968	0,4885339	0,2044819	0,9367327	0,4329291	0,2256326	0,4797832	0,1099977	0,6566137	0,9479950	0,8827282	0,2006486	0,4230353	0,6559281	0,2151750
100	0,5511139	0,7045223	0,0619318	0,2532832	0,3610900	0,9990686	0,4590286	0,0340355	0,2902864	0,2595833	0,8560695	0,6107884	0,2375836	0,5778790	0,7447006	0,4954426	0,5467938	0,8457203	0,5129584	0,1741431	0,9200165	0,4329295	0,1631611	0,4804265	0,1304779	0,6625029	0,9479950	0,8974313	0,2006486	0,4230353	0,6448062	0,2151750
120	0,5511139	0,7045223	0,0630459	0,2635261	0,3613122	0,9990686	0,4590286	0,0340355	0,2704237	0,2595833	0,8560475	0,6107884	0,2375835	0,5839688	0,7500101	0,4954426	0,5467938	0,8467255	0,5305633	0,1583317	0,9058688	0,4329298	0,1211422	0,4812331	0,1532943	0,6652449	0,9479950	0,9061419	0,2006486	0,4230353	0,6383729	0,2151750
140	0,5511139	0,7045223	0,0643175	0,2722290	0,3616615	0,9990686	0,4590286	0,0340355	0,2590548	0,2595833	0,8560397	0,6107884	0,2375835	0,5878100	0,7534243	0,4954426	0,5467938	0,8474353	0,5422442	0,1500915	0,8950656	0,4329300	0,0928799	0,4821628	0,1768982	0,6665215	0,9479950	0,9113023	0,2006486	0,4230353	0,6346517	0,2151750
160	0,5511139	0,7045223	0,0656881	0,2797579	0,3619052	0,9990686	0,4590286	0,0340355	0,2525476	0,2595833	0,8560369	0,6107884	0,2375835	0,5902234	0,7556198	0,4954426	0,5467938	0,8479366	0,5495828	0,1457970	0,8873186	0,4329301	0,0738704	0,4831716	0,2001143	0,6671159	0,9479951	0,9143595	0,2006486	0,4230353	0,6324992	0,2151749
180	0,5511139	0,7045223	0,0671052	0,2863424	0,3620417	0,9990686	0,4590286	0,0340355	0,2488231	0,2595833	0,8560359	0,6107884	0,2375835	0,5917393	0,7570317	0,4954426	0,5467938	0,8482905	0,5540266	0,1435588	0,8819704	0,4329302	0,0610845	0,4842193	0,2221655	0,6673927	0,9479951	0,9161707	0,2006486	0,4230353	0,6312542	0,2151749
200	0,5511139	0,7045223	0,0685256	0,2921394	0,3621098	0,9990686	0,4590286	0,0340355	0,2466913	0,2595833	0,8560356	0,6107884	0,2375835	0,5926936	0,7579396	0,4954426	0,5467938	0,8485405	0,5566508	0,1423924	0,8783611	0,4329302	0,0524846	0,4852727	0,2426099	0,6675215	0,9479951	0,9172437	0,2006487	0,4230353	0,6305340	0,2151749
220	0,5511139	0,7045223	0,0699167	0,2972637	0,3621413	0,9990686	0,4590286	0,0340355	0,2454711	0,2595833	0,8560354	0,6107884	0,2375835	0,5932969	0,7585234	0,4954426	0,5467938	0,8487170	0,5581745	0,1417845	0,8759573	0,4329303	0,0467002	0,4863063	0,2612512	0,6675815	0,9479951	0,9178794	0,2006487	0,4230353	0,6301174	0,2151749
240	0,5511139	0,7045223	0,0712552	0,3018036	0,3621549	0,9990686	0,4590286	0,0340355	0,2447727	0,2595833	0,8560354	0,6107884	0,2375835	0,5936810	0,7588988	0,4954426	0,5467938	0,8488416	0,5590492	0,1414677	0,8743683	0,4329303	0,0428095	0,4873022	0,2780569	0,6676095	0,9479951	0,9182560	0,2006487	0,4230353	0,6298765	0,2151749
260	0,5511139	0,7045223	0,0725258	0,3058305	0,3621605	0,9990686	0,4590286	0,0340355	0,2443729	0,2595833	0,8560354	0,6107884	0,2375835	0,5939278	0,7591403	0,4954426	0,5467938	0,8489296	0,5595478	0,1413026	0,8733220	0,4329303	0,0401927	0,4882483	0,2930934	0,6676225	0,9479951	0,9184791	0,2006487	0,4230353	0,6297371	0,2151749
280	0,5511139	0,7045223	0,0737191	0,3094041	0,3621626	0,9990686	0,4590286	0,0340355	0,2441441	0,2595833	0,8560354	0,6107884	0,2375835	0,5940882	0,7592955	0,4954426	0,5467938	0,8489918	0,5598309	0,1412165	0,8726344	0,4329303	0,0384325	0,4891375	0,3064807	0,6676285	0,9479951	0,9186113	0,2006487	0,4230353	0,6296565	0,2151749
300	0,5511139	0,7045223	0,0748306	0,3125758	0,3621634	0,9990686	0,4590286	0,0340355	0,2440132	0,2595833	0,8560354	0,6107884	0,2375835	0,5941941	0,7593953	0,4954426	0,5467938	0,8490357	0,5599911	0,1411717	0,8721828	0,4329303	0,0372486	0,4899662	0,3183628	0,6676313	0,9479951	0,9186896	0,2006487	0,4230353	0,6296098	0,2151749
320	0,5511139	0,7045223	0,0758589	0,3153905	0,3621636	0,9990686	0,4590286	0,0340355	0,2439382	0,2595833	0,8560354	0,6107884	0,2375835	0,5942653	0,7594595	0,4954426	0,5467938	0,8490667	0,5600818	0,1411483	0,8718863	0,4329303	0,0364524	0,4907331	0,3288891	0,6676326	0,9479951	0,9187360	0,2006487	0,4230353	0,6295829	0,2151749
340	0,5511139	0,7045223	0,0768050	0,3178880	0,3621637	0,9990686	0,4590286	0,0340355	0,2438953	0,2595833	0,8560354	0,6107884	0,2375835	0,5943141	0,7595008	0,4954426	0,5467938	0,8490886	0,5601331	0,1411361	0,8716915	0,4329303	0,0359168	0,4914389	0,3382045	0,6676333	0,9479951	0,9187635	0,2006487	0,4230353	0,6295673	0,2151749
360	0,5511139	0,7045223	0,0776714	0,3201038	0,3621637	0,9990686	0,4590286	0,0340355	0,2438708	0,2595833	0,8560354	0,6107884	0,2375835	0,5943483	0,7595274	0,4954426	0,5467938	0,8491040	0,5601621	0,1411298	0,8715636	0,4329303	0,0355565	0,4920855	0,3464441	0,6676335	0,9479951	0,9187798	0,2006487	0,4230353	0,6295582	0,2151749
380	0,5511139	0,7045223	0,0784619	0,3220692	0,3621637	0,9990686	0,4590286	0,0340355	0,2438567	0,2595833	0,8560354	0,6107884	0,2375835	0,5943730	0,7595444	0,4954426	0,5467938	0,8491149	0,5601785	0,1411265	0,8714796	0,4329303	0,0353142	0,4926754	0,3537307	0,6676337	0,9479951	0,9187894	0,2006487	0,4230353	0,6295530	0,2151749
400	0,5511139	0,7045223	0,0791806	0,3238125	0,3621637	0,9990685	0,4590286	0,0340355	0,2438487	0,2595833	0,8560354	0,6107884	0,2375835	0,5943912	0,7595554	0,4954426	0,5467938	0,8491226	0,5601879	0,1411248	0,8714244	0,4329303	0,0351512	0,4932120	0,3601745	0,6676337	0,9479951	0,9187951	0,2006487	0,4230353	0,6295500	0,2151749
420	0,5511139	0,7045223	0,0798323	0,3253584	0,3621637	0,9990685	0,4590286	0,0340355	0,2438441	0,2595833	0,8560354	0,6107884	0,2375835	0,5944051	0,7595625	0,4954426	0,5467938	0,8491281	0,5601931	0,1411239	0,8713881	0,4329303	0,0350416	0,4936984	0,3658737	0,6676338	0,9479951	0,9187985	0,2006487	0,4230353	0,6295482	0,2151749
440	0,5511139	0,7045223	0,0804216	0,3267294	0,3621637	0,9990685	0,4590286	0,0340355	0,2438414	0,2595833	0,8560354	0,6107884	0,2375835	0,5944158	0,7595670	0,4954426	0,5467938	0,8491319	0,5601961	0,1411234	0,8713642	0,4329303	0,0349679	0,4941384	0,3709152	0,6676338	0,9479951	0,9188005	0,2006487	0,4230353	0,6295472	0,2151749
460	0,5511139	0,7045223	0,0809534	0,3279450	0,3621637	0,9990685	0,4590286	0,0340355	0,2438399	0,2595833	0,8560354	0,6107884	0,2375835	0,5944243	0,7595699	0,4954426	0,5467938	0,8491346	0,5601978	0,1411232	0,8713486	0,4329303	0,0349183	0,4945354	0,3753757	0,6676338	0,9479951	0,9188017	0,2006487	0,4230353	0,6295467	0,2151749
480	0,5511139	0,7045223	0,0814323	0,3290229	0,3621637	0,9990685	0,4590286	0,0340355	0,2438391	0,2595833	0,8560354	0,6107884	0,2375835	0,5944312	0,7595718	0,4954426	0,5467938	0,8491365	0,5601988	0,1411230	0,8713383	0,4329303	0,0348849	0,4948930	0,3793231	0,6676338	0,9479951	0,9188024	0,2006487	0,4230353	0,6295463	0,2151749
500	0,5511139	0,7045223	0,0818629	0,3299786	0,3621637	0,9990685	0,4590286	0,0340355	0,2438386	0,2595833	0,8560354	0,6107884	0,2375835	0,5944369	0,7595730	0,4954426	0,5467938	0,8491379	0,5601993	0,1411230	0,8713315	0,4329303	0,0348625	0,4952144	0,3828169	0,6676338	0,9479951	0,9188028	0,2006487	0,4230353	0,6295461	0,2151749
520	0,5511139	0,7045223	0,0822494	0,3308260	0,3621637	0,9990685	0,4590286	0,0340355	0,2438383	0,2595833	0,8560354	0,6107884	0,2375835	0,5944416	0,7595738	0,4954426	0,5467938	0,8491389	0,5601997	0,1411229	0,8713270	0,4329303	0,0348474	0,4955029	0,3859099	0,6676338	0,9479951	0,9188031	0,2006487	0,4230353	0,6295460	0,2151749
540	0,5511139	0,7045223	0,0825959	0,3315773	0,3621637	0,9990685	0,4590286	0,0340355	0,2438381	0,2595833	0,8560354	0,6107884	0,2375835	0,5944455	0,7595743	0,4954426	0,5467938	0,8491395	0,5601998	0,1411229	0,8713241	0,4329303	0,0348373	0,4957615	0,3886486	0,6676338	0,9479951	0,9188032	0,2006487	0,4230353	0,6295459	0,2151749
560	0,5511139	0,7045223	0,0829062	0,3322435	0,3621637	0,9990685	0,4590286	0,0340355	0,2438380	0,2595833	0,8560354	0,6107884	0,2375835	0,5944489	0,7595746	0,4954426	0,5467938	0,8491400	0,5601999	0,1411229	0,8713222	0,4329303	0,0348304	0,4959931	0,3910737	0,6676338	0,9479951	0,9188033	0,2006487	0,4230353	0,6295459	0,2151749
580	0,5511139	0,7045223	0,0828260	0,2724868	0,5812770	0,9990685	0,4590286	0,0340355	0,5671738	0,2595833	0,8599090	0,6107884	0,2375835	0,5728115	0,7112901	0,4954426	0,5467938	0,8434240	0,5495683	0,5523794	0,8795665	0,4329303	0,3400570	0,4958755	0,3899375	0,5423152	0,9479951	0,7994453	0,2006487	0,4230353	0,7288964	0,2151749
600	0,5511139	0,7045223	0,0815058	0,2403511	0,6513844	0,9990685	0,4590286	0,0340355	0,7522417	0,2595833	0,8612861	0,6107884	0,2375835	0,5597480	0,6802406	0,4954426	0,5467938	0,8393877	0,5162824	0,7667101	0,9014305	0,4329303	0,5453551	0,4946770	0,3769640	0,4839673	0,9479951	0,7287337	0,2006487	0,4230353	0,7863639	0,2151749
620	0,5511139	0,7045223	0,0792102	0,2195312	0,6661048	0,9990685	0,4590286	0,0340355	0,8581691	0,2595833	0,8617756	0,6107884	0,2375835	0,5518351	0,6602741	0,4954426	0,5467938	0,8365373	0,4803686	0,8784107	0,9227424	0,4329303	0,6834404	0,4926993	0,3534395	0,4568007	0,9479951	0,6868418	0,2006487	0,4230353	0,8196050	0,2151749
640	0,5511139	0,7045223	0,0765058	0,2037768	0,6649902	0,9990685	0,4590286	0,0340355	0,9187988	0,2595833	0,8619497	0,6107884	0,2375835	0,5470067	0,6474345	0,4954426	0,5467938	0,8345246	0,4523666	0,9366247	0,9391825	0,4329303	0,7763178	0,4904688	0,3240366	0,4441521	0,9479951	0,6620237	0,2006487	0,4230353	0,8388327	0,2151749
660	0,5511139	0,7045223	0,0738085	0,1906698	0,6615829	0,9990685	0,4590286	0,0340355	0,9535014	0,2595833	0,8620115	0,6107884	0,2375835	0,5440120	0,6391780	0,4954426	0,5467938	0,8331032	0,4334465	0,9669635	0,9508550	0,4329303	0,8387880	0,4883354	0,2928410	0,4382629	0,9479951	0,6473206	0,2006487	0,4230353	0,8499546	0,2151749
680	0,5511139	0,7045223	0,0713444	0,1792531	0,6591912	0,9990685	0,4590286	0,0340355	0,9733642	0,2595833	0,8620335	0,6107884	0,2375835	0,5420898	0,6338686	0,4954426	0,5467938	0,8320995	0,4216525	0,9827749	0,9588169	0,4329303	0,8808060	0,4864643	0,2625613	0,4355209	0,9479951	0,6386100	0,2006487	0,4230353	0,8563879	0,2151749
700	0,5511139	0,7045223	0,0692061	0,1691252	0,6579681	0,9990685	0,4590286	0,0340355	0,9847330	0,2595833	0,8620413	0,6107884	0,2375835	0,5407720	0,6304544	0,4954426	0,5467938	0,8313908	0,4146655	0,9910151	0,9641295	0,4329303	0,9090677	0,4849029	0,2347047	0,4342443	0,9479951	0,6334496	0,2006487	0,4230353	0,8601091	0,2151749
720	0,5511139	0,7045223	0,0674089	0,1600950	0,6574554	0,9990685	0,4590286	0,0340355	0,9912402	0,2595833	0,8620441	0,6107884	0,2375835	0,5397656	0,6282589	0,4954426	0,5467938	0,8308903	0,4106583	0,9953096	0,9676325	0,4329303	0,9280767	0,4836387	0,2099440	0,4336499	0,9479951	0,6303924	0,2006487	0,4230353	0,8622616	0,2151749
740	0,5511139	0,7045223	0,0659294	0,1520498	0,6572791	0,9990685	0,4590286	0,0340355	0,9949648	0,2595833	0,8620451	0,6107884	0,2375835	0,5388820	0,6268471	0,4954426	0,5467938	0,8305368	0,4084030	0,9975478	0,9699297	0,4329303	0,9408624	0,4826336	0,1884365	0,4333731	0,9479951	0,6285812	0,2006487	0,4230353	0,8635066	0,2151749
760	0,5511139	0,7045223	0,0647276	0,1449046	0,6572344	0,9990685	0,4590286	0,0340355	0,9970966	0,2595833	0,8620455	0,6107884	0,2375835	0,5379943	0,6259392	0,4954426	0,5467938	0,8302873	0,4071447	0,9987142	0,9714338	0,4329303	0,9494621	0,4818436	0,1700497	0,4332443	0,9479951	0,6275082	0,2006487	0,4230353	0,8642268	0,2151749
780	0,5511139	0,7045223	0,0637601	0,1385836	0,6572312	0,9990685	0,4590286	0,0340355	0,9983168	0,2595833	0,8620456	0,6107884	0,2375835	0,5370138	0,6253554	0,4954426	0,5467938	0,8301110	0,4064437	0,9993221	0,9724188	0,4329303	0,9552464	0,4812264	0,1545062	0,4331843	0,9479951	0,6268725	0,2006487	0,4230353	0,8646434	0,2151749
800	0,5511139	0,7045223	0,0629855	0,1330136	0,6572365	0,9990685	0,4590286	0,0340355	0,9990152	0,2595833	0,8620456	0,6107884	0,2375835	0,5358761	0,6249799	0,4954426	0,5467938	0,8299866	0,4060519	0,9996389	0,9730646	0,4329303	0,9591370	0,4807458	0,1414705	0,4331563	0,9479951	0,6264959	0,2006487	0,4230353	0,8648843	0,2151749
820	0,5511139	0,7045223	0,0623673	0,1281226	0,6572412	0,9990685	0,4590286	0,0340355	0,9994149	0,2595833	0,8620456	0,6107884	0,2375835	0,5345352	0,6247385	0,4954426	0,5467938	0,8298987	0,4058319	0,9998040	0,9734884	0,4329303	0,9617538	0,4803718	0,1305990	0,4331433	0,9479951	0,6262728	0,2006487	0,4230353	0,8650237	0,2151749
840	0,5511139	0,7045223	0,0618747	0,1238413	0,6572437	0,9990685	0,4590286	0,0340355	0,9996437	0,2595833	0,8620457	0,6107884	0,2375835	0,5329602	0,6245833	0,4954426	0,5467938	0,8298366	0,4057078	0,9998900	0,9737667	0,4329303	0,9635139	0,4800804	0,1215668	0,4331373	0,9479951	0,6261406	0,2006487	0,4230353	0,8651043	0,2151749
