"Time"	slyA	hlyE	hns	cspA	bolA	stpA	bglJ	leuO	cadC	nhaR	bglF	bglB	bglG	yjjQ	nhaA	osmC	cadB	cadA	gspB	leuA	ampC	yciF	proW	smtA	leuC	gspO	yciG	pgaC	proV	pgaA	leuL	pgaB
560	1,0000000	0,9999456	0,8340001	1,0000000	0,0601219	0,3487048	0,9448965	0,0400821	0,6427368	0,4318202	0,9954041	0,4767277	0,5072870	0,1859042	0,0289207	0,3137014	0,4650218	0,7035283	0,6826985	0,7939585	0,6913507	0,4227492	0,1008728	0,7608712	0,0370099	0,0842511	0,0017505	0,6199618	0,0416028	0,6218654	0,0190640	0,0301983
580	1,0000000	0,9888502	0,8340001	1,0000000	0,0676488	0,5025865	0,6043217	0,0400821	0,6427372	0,5257375	0,9756705	0,3522583	0,5063135	0,1859042	0,0296636	0,3153406	0,5172486	0,7035292	0,6826985	0,4445830	0,7965157	0,4227492	0,1008728	0,7608712	0,0370099	0,1144183	0,0261656	0,6271112	0,0416028	0,6241617	0,0190640	0,0312026
600	1,0000000	0,9839529	0,8340001	1,0000000	0,0726207	0,5536461	0,3881055	0,0400821	0,6427376	0,5841225	0,9469535	0,2673592	0,5014055	0,1859042	0,0334315	0,3237771	0,5474658	0,7035299	0,6826985	0,2503785	0,8658404	0,4227492	0,1008728	0,7608712	0,0370099	0,1288214	0,0394131	0,6581418	0,0416028	0,6345907	0,0190640	0,0366579
620	1,0000000	0,9817915	0,8340001	1,0000000	0,0759049	0,5534441	0,2508392	0,0400821	0,6427379	0,6212773	0,9054312	0,1944302	0,4923365	0,1859042	0,0407094	0,3390700	0,5649489	0,7035305	0,6826985	0,1424277	0,9115362	0,4227492	0,1008728	0,7608712	0,0370099	0,1356981	0,0466010	0,7048626	0,0416028	0,6514634	0,0190640	0,0481281
640	1,0000000	0,9808374	0,8340001	1,0000000	0,0780742	0,5379539	0,1636947	0,0400821	0,6427382	0,6456052	0,8532700	0,1310219	0,4806260	0,1859042	0,0508068	0,3586823	0,5750644	0,7035311	0,6826985	0,0824219	0,9416542	0,4227492	0,1008728	0,7608712	0,0370099	0,1389813	0,0505011	0,7536037	0,0416028	0,6707603	0,0190640	0,0654521
660	1,0000000	0,9804164	0,8340001	1,0000000	0,0795072	0,5235367	0,1083704	0,0400821	0,6427384	0,6620387	0,7820188	0,0857515	0,4676405	0,1859042	0,0625659	0,3799391	0,5809171	0,7035315	0,6826985	0,0490670	0,9615031	0,4227492	0,1008728	0,7608712	0,0370099	0,1405489	0,0526173	0,7963576	0,0416028	0,6894912	0,0190640	0,0872160
680	1,0000000	0,9802305	0,8340001	1,0000000	0,0804537	0,5146915	0,0732474	0,0400821	0,6427386	0,6734848	0,6703910	0,0586085	0,4541296	0,1859042	0,0748051	0,4008431	0,5843035	0,7035319	0,6826985	0,0305263	0,9745828	0,4227492	0,1008728	0,7608712	0,0370099	0,1412973	0,0537655	0,8305723	0,0416028	0,7060989	0,0190640	0,1113627
700	1,0000000	0,9801485	0,8340001	1,0000000	0,0810790	0,5108016	0,0509494	0,0400821	0,6427387	0,6816784	0,5234346	0,0436830	0,4404468	0,1859042	0,0865870	0,4201664	0,5862629	0,7035322	0,6826985	0,0202202	0,9832012	0,4227492	0,1008728	0,7608712	0,0370099	0,1416546	0,0543885	0,8566103	0,0416028	0,7200478	0,0190640	0,1358565
720	1,0000000	0,9801123	0,8340001	1,0000000	0,0814920	0,5098978	0,0367933	0,0400821	0,6427388	0,6876779	0,3829292	0,0357711	0,4268313	0,1859042	0,0973082	0,4372962	0,5873967	0,7035324	0,6826985	0,0144914	0,9888794	0,4227492	0,1008728	0,7608712	0,0370099	0,1418252	0,0547266	0,8758969	0,0416028	0,7313743	0,0190640	0,1591122
740	1,0000000	0,9800963	0,8340001	1,0000000	0,0817648	0,5102790	0,0278062	0,0400821	0,6427389	0,6921489	0,2745921	0,0316386	0,4135887	0,1859042	0,1066709	0,4520385	0,5880528	0,7035327	0,6826985	0,0113070	0,9926202	0,4227492	0,1008728	0,7608712	0,0370099	0,1419067	0,0549100	0,8899954	0,0416028	0,7403755	0,0190640	0,1801309
760	1,0000000	0,9800893	0,8340001	1,0000000	0,0819450	0,5109363	0,0221007	0,0400821	0,6427390	0,6955243	0,1989081	0,0294891	0,4011257	0,1859042	0,1146023	0,4644546	0,5884325	0,7035328	0,6826985	0,0095369	0,9950846	0,4227492	0,1008728	0,7608712	0,0370099	0,1419456	0,0550095	0,9002542	0,0416028	0,7474314	0,0190640	0,1984395
780	1,0000000	0,9800861	0,8340001	1,0000000	0,0820640	0,5114457	0,0184785	0,0400821	0,6427391	0,6980965	0,1481030	0,0283684	0,3898662	0,1859042	0,1211714	0,4747435	0,5886522	0,7035330	0,6826985	0,0085530	0,9967079	0,4227492	0,1008728	0,7608712	0,0370099	0,1419641	0,0550635	0,9077244	0,0416028	0,7529150	0,0190640	0,2139504
800	1,0000000	0,9800848	0,8340001	1,0000000	0,0821426	0,5117242	0,0161789	0,0400821	0,6427392	0,7000693	0,1145351	0,0277802	0,3801326	0,1859042	0,1265218	0,4831648	0,5887794	0,7035331	0,6826985	0,0080061	0,9977772	0,4227492	0,1008728	0,7608712	0,0370099	0,1419730	0,0550928	0,9131856	0,0416028	0,7571545	0,0190640	0,2268182
820	1,0000000	0,9800842	0,8340001	1,0000000	0,0821946	0,5118284	0,0147190	0,0400821	0,6427392	0,7015888	0,0924983	0,0274688	0,3720726	0,1859042	0,1308254	0,4899913	0,5888531	0,7035332	0,6826985	0,0077021	0,9984816	0,4227492	0,1008728	0,7608712	0,0370099	0,1419772	0,0551087	0,9172011	0,0416028	0,7604227	0,0190640	0,2373248
840	1,0000000	0,9800839	0,8340001	1,0000000	0,0822289	0,5118392	0,0137922	0,0400821	0,6427393	0,7027627	0,0780708	0,0273028	0,3656552	0,1859042	0,1342551	0,4954831	0,5888957	0,7035333	0,6826985	0,0075331	0,9989455	0,4227492	0,1008728	0,7608712	0,0370099	0,1419793	0,0551173	0,9201729	0,0416028	0,7629386	0,0190640	0,2458001
860	1,0000000	0,9800838	0,8340001	1,0000000	0,0822515	0,5118161	0,0132038	0,0400821	0,6427393	0,7036713	0,0686364	0,0272140	0,3607169	0,1859042	0,1369695	0,4998746	0,5889204	0,7035334	0,6826985	0,0074391	0,9992511	0,4227492	0,1008728	0,7608712	0,0370099	0,1419802	0,0551220	0,9223870	0,0416028	0,7648746	0,0190640	0,2525743
880	1,0000000	0,9800837	0,8340001	1,0000000	0,0822665	0,5117905	0,0128303	0,0400821	0,6427393	0,7043754	0,0624706	0,0271666	0,3570239	0,1859042	0,1391067	0,5033690	0,5889348	0,7035335	0,6826985	0,0073869	0,9994524	0,4227492	0,1008728	0,7608712	0,0370099	0,1419807	0,0551245	0,9240470	0,0416028	0,7663646	0,0190640	0,2579509
900	1,0000000	0,9800837	0,8340001	1,0000000	0,0822764	0,5117734	0,0125931	0,0400821	0,6427394	0,7049214	0,0584420	0,0271415	0,3543260	0,1859042	0,1407832	0,5061387	0,5889431	0,7035335	0,6826985	0,0073579	0,9995849	0,4227492	0,1008728	0,7608712	0,0370099	0,1419809	0,0551259	0,9252988	0,0416028	0,7675120	0,0190640	0,2621953
920	1,0000000	0,9800837	0,8340001	1,0000000	0,0822829	0,5117651	0,0124426	0,0400821	0,6427394	0,7053450	0,0558103	0,0271284	0,3523917	0,1859042	0,1420946	0,5083268	0,5889479	0,7035336	0,6826985	0,0073418	0,9996722	0,4227492	0,1008728	0,7608712	0,0370099	0,1419810	0,0551267	0,9262475	0,0416028	0,7683963	0,0190640	0,2655324
940	1,0000000	0,9800837	0,8340001	1,0000000	0,0822872	0,5117626	0,0123470	0,0400821	0,6427394	0,7056738	0,0540913	0,0271216	0,3510253	0,1859042	0,1431182	0,5100507	0,5889508	0,7035336	0,6826985	0,0073328	0,9997297	0,4227492	0,1008728	0,7608712	0,0370099	0,1419811	0,0551271	0,9269697	0,0416028	0,7690784	0,0190640	0,2681479
960	1,0000000	0,9800837	0,8340001	1,0000000	0,0822901	0,5117629	0,0122863	0,0400821	0,6427394	0,7059290	0,0529684	0,0271181	0,3500714	0,1859042	0,1439160	0,5114060	0,5889524	0,7035337	0,6826985	0,0073278	0,9997676	0,4227492	0,1008728	0,7608712	0,0370099	0,1419811	0,0551273	0,9275216	0,0416028	0,7696049	0,0190640	0,2701931
980	1,0000000	0,9800837	0,8340001	1,0000000	0,0822920	0,5117640	0,0122478	0,0400821	0,6427394	0,7061271	0,0522350	0,0271163	0,3494117	0,1859042	0,1445370	0,5124695	0,5889534	0,7035337	0,6826985	0,0073251	0,9997925	0,4227492	0,1008728	0,7608712	0,0370099	0,1419811	0,0551274	0,9279445	0,0416028	0,7700117	0,0190640	0,2717893
1000	1,0000000	0,9800837	0,8340001	1,0000000	0,0822932	0,5117649	0,0122233	0,0400821	0,6427395	0,7062808	0,0517560	0,0271154	0,3489589	0,1859042	0,1450202	0,5133027	0,5889539	0,7035337	0,6826985	0,0073235	0,9998090	0,4227492	0,1008728	0,7608712	0,0370099	0,1419811	0,0551275	0,9282694	0,0416028	0,7703262	0,0190640	0,2730335
1020	1,0000000	0,9800837	0,8340001	1,0000000	0,0822940	0,5117655	0,0122078	0,0400821	0,6427395	0,7064002	0,0514431	0,0271150	0,3486502	0,1859042	0,1453957	0,5139546	0,5889543	0,7035337	0,6826985	0,0073227	0,9998198	0,4227492	0,1008728	0,7608712	0,0370099	0,1419811	0,0551275	0,9285196	0,0416028	0,7705695	0,0190640	0,2740022
1040	1,0000000	0,9800837	0,8340001	1,0000000	0,0822946	0,5117657	0,0121979	0,0400821	0,6427395	0,7064928	0,0512388	0,0271147	0,3484409	0,1859042	0,1456876	0,5144641	0,5889545	0,7035337	0,6826985	0,0073222	0,9998269	0,4227492	0,1008728	0,7608712	0,0370099	0,1419811	0,0551275	0,9287126	0,0416028	0,7707578	0,0190640	0,2747559
1060	1,0000000	0,9800837	0,8340001	1,0000000	0,0822949	0,5117657	0,0121917	0,0400821	0,6427395	0,7065647	0,0511053	0,0271146	0,3482997	0,1859042	0,1459143	0,5148620	0,5889546	0,7035338	0,6826985	0,0073219	0,9998316	0,4227492	0,1008728	0,7608712	0,0370099	0,1419811	0,0551275	0,9288615	0,0416028	0,7709036	0,0190640	0,2753419
1080	1,0000000	0,9800837	0,8340001	1,0000000	0,0822952	0,5117657	0,0121877	0,0400821	0,6427395	0,7066206	0,0510181	0,0271145	0,3482049	0,1859042	0,1460903	0,5151724	0,5889547	0,7035338	0,6826985	0,0073218	0,9998347	0,4227492	0,1008728	0,7608712	0,0370099	0,1419811	0,0551275	0,9289767	0,0416028	0,7710166	0,0190640	0,2757974
1100	1,0000000	0,9800837	0,8340001	1,0000000	0,0822953	0,5117657	0,0121852	0,0400821	0,6427395	0,7066639	0,0509612	0,0271145	0,3481415	0,1859042	0,1462271	0,5154144	0,5889547	0,7035338	0,6826985	0,0073217	0,9998367	0,4227492	0,1008728	0,7608712	0,0370099	0,1419811	0,0551275	0,9290658	0,0416028	0,7711042	0,0190640	0,2761512

0	1,0000000	0,9800837	0,8340001	1,0000000	0,0822960	0,5117656	0,0121808	0,0400821	0,6424109	0,7068579	0,0508540	0,0271144	0,3480163	0,1859045	0,1468393	0,5165100	0,5879153	0,7028633	0,6826989	0,0073216	0,9998388	0,4227492	0,1008731	0,7608712	0,0370099	0,1419811	0,0551275	0,9294615	0,0416030	0,7714943	0,0190640	0,2777379
20	1,0000000	0,9909977	0,8340001	1,0000000	0,0544893	0,4820225	0,0121808	0,0400821	0,7174839	0,5242307	0,0508540	0,0271935	0,3490735	0,1859044	0,1436588	0,5139552	0,4620883	0,7045715	0,4804355	0,0073216	0,9011723	0,3783017	0,0720487	0,7608712	0,0370099	0,1419811	0,0551275	0,9605102	0,0416029	0,8504284	0,0190640	0,5796722
40	1,0000000	0,9958148	0,8340001	1,0000000	0,0361217	0,4708016	0,0121808	0,0400821	0,7704457	0,4116304	0,0508540	0,0275162	0,3533847	0,1859043	0,1266121	0,5010868	0,3954129	0,7123013	0,3492530	0,0073216	0,8361464	0,3510046	0,0530161	0,7608712	0,0370099	0,1419811	0,0551275	0,9759548	0,0416029	0,8922556	0,0190640	0,7475139
60	1,0000000	0,9979409	0,8340001	1,0000000	0,0239890	0,4694954	0,0121808	0,0400821	0,8082512	0,3415825	0,0508540	0,0279717	0,3594540	0,1859043	0,1008868	0,4761922	0,3648001	0,7256603	0,2641716	0,0073216	0,7932902	0,3342402	0,0404490	0,7608712	0,0370099	0,1419811	0,0551275	0,9822641	0,0416029	0,9122223	0,0190640	0,8400849
80	1,0000000	0,9988793	0,8340001	1,0000000	0,0159747	0,4718716	0,0121808	0,0400821	0,8355085	0,2977088	0,0508540	0,0283993	0,3651465	0,1859043	0,0749729	0,4418258	0,3546676	0,7420227	0,2089901	0,0073216	0,7650417	0,3239445	0,0321510	0,7608712	0,0370099	0,1419811	0,0551275	0,9827186	0,0416028	0,9193507	0,0190640	0,8909563
100	1,0000000	0,9992935	0,8340001	1,0000000	0,0106810	0,4746042	0,0121808	0,0400821	0,8553239	0,2701048	0,0508540	0,0287140	0,3693457	0,1859042	0,0536979	0,4020323	0,3551780	0,7589522	0,1732008	0,0073216	0,7464202	0,3176214	0,0266719	0,7608712	0,0370099	0,1419811	0,0551275	0,9792594	0,0416028	0,9190850	0,0190640	0,9189219
120	1,0000000	0,9994763	0,8340001	1,0000000	0,0071842	0,4764856	0,0121808	0,0400821	0,8698275	0,2526890	0,0508540	0,0289057	0,3719205	0,1859042	0,0381722	0,3608071	0,3605254	0,7748512	0,1499889	0,0073216	0,7341445	0,3137382	0,0230541	0,7608712	0,0370099	0,1419811	0,0551275	0,9735578	0,0416028	0,9148138	0,0190640	0,9343282
140	1,0000000	0,9995570	0,8340001	1,0000000	0,0048744	0,4774270	0,0121808	0,0400821	0,8805029	0,2416813	0,0508540	0,0290028	0,3732438	0,1859042	0,0276116	0,3212829	0,3675116	0,7889024	0,1349343	0,0073216	0,7260520	0,3113533	0,0206653	0,7608712	0,0370099	0,1419811	0,0551275	0,9671808	0,0416028	0,9086907	0,0190640	0,9428346
160	1,0000000	0,9995926	0,8340001	1,0000000	0,0033486	0,4777333	0,0121808	0,0400821	0,8883970	0,2347138	0,0508540	0,0290420	0,3737937	0,1859042	0,0207223	0,2854732	0,3745135	0,8008299	0,1251703	0,0073216	0,7207172	0,3098886	0,0190879	0,7608712	0,0370099	0,1419811	0,0551275	0,9612695	0,0416028	0,9020681	0,0190640	0,9475389
180	1,0000000	0,9996083	0,8340001	1,0000000	0,0023408	0,4777274	0,0121808	0,0400821	0,8942573	0,2302966	0,0508540	0,0290522	0,3739522	0,1859042	0,0163324	0,2543751	0,3808035	0,8106768	0,1188376	0,0073216	0,7172003	0,3089891	0,0180464	0,7608712	0,0370099	0,1419811	0,0551275	0,9563798	0,0416028	0,8957473	0,0190640	0,9501429
200	1,0000000	0,9996153	0,8340001	1,0000000	0,0016751	0,4776236	0,0121808	0,0400821	0,8986218	0,2274910	0,0508540	0,0290514	0,3739565	0,1859042	0,0135666	0,2282278	0,3861334	0,8186465	0,1147304	0,0073216	0,7148818	0,3084367	0,0173588	0,7608712	0,0370099	0,1419811	0,0551275	0,9526152	0,0416028	0,8901462	0,0190640	0,9515846
220	1,0000000	0,9996183	0,8340001	1,0000000	0,0012354	0,4775252	0,0121808	0,0400821	0,9018812	0,2257048	0,0508540	0,0290484	0,3739243	0,1859042	0,0118289	0,2067875	0,3904943	0,8250047	0,1120666	0,0073216	0,7133534	0,3080974	0,0169047	0,7608712	0,0370099	0,1419811	0,0551275	0,9498443	0,0416028	0,8854271	0,0190640	0,9523822
240	1,0000000	0,9996197	0,8340001	1,0000000	0,0009449	0,4774634	0,0121808	0,0400821	0,9043209	0,2245644	0,0508540	0,0290462	0,3738996	0,1859042	0,0107336	0,1895514	0,3939827	0,8300231	0,1103389	0,0073216	0,7123458	0,3078890	0,0166049	0,7608712	0,0370099	0,1419811	0,0551275	0,9478606	0,0416028	0,8815949	0,0190640	0,9528230
260	1,0000000	0,9996203	0,8340001	1,0000000	0,0007530	0,4774353	0,0121808	0,0400821	0,9061506	0,2238338	0,0508540	0,0290453	0,3738901	0,1859042	0,0100382	0,1759136	0,3967315	0,8339521	0,1092184	0,0073216	0,7116816	0,3077611	0,0164069	0,7608712	0,0370099	0,1419811	0,0551275	0,9464634	0,0416028	0,8785691	0,0190640	0,9530662
280	1,0000000	0,9996205	0,8340001	1,0000000	0,0006263	0,4774279	0,0121808	0,0400821	0,9075251	0,2233640	0,0508540	0,0290453	0,3738911	0,1859042	0,0095922	0,1652619	0,3988751	0,8370090	0,1084916	0,0073216	0,7112437	0,3076825	0,0162762	0,7608712	0,0370099	0,1419811	0,0551275	0,9454883	0,0416028	0,8762318	0,0190640	0,9531998
300	1,0000000	0,9996206	0,8340001	1,0000000	0,0005426	0,4774298	0,0121808	0,0400821	0,9085591	0,2230606	0,0508540	0,0290457	0,3738963	0,1859042	0,0093029	0,1570319	0,4005344	0,8393760	0,1080203	0,0073216	0,7109550	0,3076342	0,0161898	0,7608712	0,0370099	0,1419811	0,0551275	0,9448107	0,0416028	0,8744575	0,0190640	0,9532730
320	1,0000000	0,9996207	0,8340001	1,0000000	0,0004873	0,4774339	0,0121808	0,0400821	0,9093378	0,2228638	0,0508540	0,0290461	0,3739015	0,1859042	0,0091129	0,1507304	0,4018122	0,8412017	0,1077146	0,0073216	0,7107647	0,3076046	0,0161329	0,7608712	0,0370099	0,1419811	0,0551275	0,9443406	0,0416028	0,8731294	0,0190640	0,9533129
340	1,0000000	0,9996207	0,8340001	1,0000000	0,0004508	0,4774374	0,0121808	0,0400821	0,9099248	0,2227356	0,0508540	0,0290463	0,3739053	0,1859042	0,0089868	0,1459430	0,4027924	0,8426057	0,1075163	0,0073216	0,7106393	0,3075864	0,0160952	0,7608712	0,0370099	0,1419811	0,0551275	0,9440143	0,0416028	0,8721465	0,0190640	0,9533345
360	1,0000000	0,9996207	0,8340001	1,0000000	0,0004266	0,4774394	0,0121808	0,0400821	0,9103676	0,2226516	0,0508540	0,0290465	0,3739074	0,1859042	0,0089021	0,1423301	0,4035423	0,8436826	0,1073877	0,0073216	0,7105566	0,3075752	0,0160704	0,7608712	0,0370099	0,1419811	0,0551275	0,9437877	0,0416028	0,8714259	0,0190640	0,9533460
380	1,0000000	0,9996207	0,8340001	1,0000000	0,0004107	0,4774402	0,0121808	0,0400821	0,9107020	0,2225964	0,0508540	0,0290466	0,3739084	0,1859042	0,0088448	0,1396197	0,4041147	0,8445071	0,1073043	0,0073216	0,7105021	0,3075683	0,0160540	0,7608712	0,0370099	0,1419811	0,0551275	0,9436300	0,0416028	0,8709017	0,0190640	0,9533520
400	1,0000000	0,9996207	0,8340001	1,0000000	0,0004002	0,4774403	0,0121808	0,0400821	0,9109545	0,2225598	0,0508540	0,0290466	0,3739086	0,1859042	0,0088056	0,1375968	0,4045511	0,8451373	0,1072502	0,0073216	0,7104661	0,3075641	0,0160431	0,7608712	0,0370099	0,1419811	0,0551275	0,9435201	0,0416028	0,8705227	0,0190640	0,9533552
420	1,0000000	0,9996207	0,8340001	1,0000000	0,0003932	0,4774402	0,0121808	0,0400821	0,9111454	0,2225355	0,0508540	0,0290466	0,3739086	0,1859042	0,0087787	0,1360940	0,4048832	0,8456182	0,1072151	0,0073216	0,7104424	0,3075615	0,0160360	0,7608712	0,0370099	0,1419811	0,0551275	0,9434434	0,0416028	0,8702502	0,0190640	0,9533568
440	1,0000000	0,9996207	0,8340001	1,0000000	0,0003886	0,4774401	0,0121808	0,0400821	0,9112897	0,2225193	0,0508540	0,0290466	0,3739085	0,1859042	0,0087602	0,1349820	0,4051358	0,8459848	0,1071924	0,0073216	0,7104268	0,3075599	0,0160313	0,7608712	0,0370099	0,1419811	0,0551275	0,9433899	0,0416028	0,8700552	0,0190640	0,9533575
460	1,0000000	0,9996207	0,8340001	1,0000000	0,0003856	0,4774399	0,0121808	0,0400821	0,9113988	0,2225085	0,0508540	0,0290466	0,3739085	0,1859042	0,0087473	0,1341624	0,4053278	0,8462641	0,1071776	0,0073216	0,7104165	0,3075590	0,0160281	0,7608712	0,0370099	0,1419811	0,0551275	0,9433524	0,0416028	0,8699161	0,0190640	0,9533578
480	1,0000000	0,9996207	0,8340001	1,0000000	0,0003836	0,4774399	0,0121808	0,0400821	0,9114814	0,2225012	0,0508540	0,0290466	0,3739084	0,1859042	0,0087384	0,1335602	0,4054736	0,8464766	0,1071681	0,0073216	0,7104097	0,3075584	0,0160261	0,7608712	0,0370099	0,1419811	0,0551275	0,9433263	0,0416028	0,8698173	0,0190640	0,9533580
500	1,0000000	0,9996207	0,8340001	1,0000000	0,0003823	0,4774398	0,0121808	0,0400821	0,9115438	0,2224962	0,0508540	0,0290466	0,3739084	0,1859042	0,0087322	0,1331191	0,4055844	0,8466382	0,1071619	0,0073216	0,7104052	0,3075580	0,0160247	0,7608712	0,0370099	0,1419811	0,0551275	0,9433079	0,0416028	0,8697472	0,0190640	0,9533580
520	1,0000000	0,9996207	0,8340001	1,0000000	0,0003814	0,4774398	0,0121808	0,0400821	0,9115911	0,2224929	0,0508540	0,0290466	0,3739084	0,1859042	0,0087278	0,1327969	0,4056684	0,8467610	0,1071578	0,0073216	0,7104023	0,3075578	0,0160238	0,7608712	0,0370099	0,1419811	0,0551275	0,9432951	0,0416028	0,8696976	0,0190640	0,9533580
540	1,0000000	0,9996207	0,8340001	1,0000000	0,0003808	0,4774399	0,0121808	0,0400821	0,9116269	0,2224906	0,0508540	0,0290466	0,3739084	0,1859042	0,0087248	0,1325621	0,4057321	0,8468543	0,1071552	0,0073216	0,7104004	0,3075576	0,0160232	0,7608712	0,0370099	0,1419811	0,0551275	0,9432861	0,0416028	0,8696626	0,0190640	0,9533579
560	1,0000000	0,9996207	0,8340001	1,0000000	0,0003804	0,4774399	0,0121808	0,0400821	0,9116539	0,2224890	0,0508540	0,0290466	0,3739084	0,1859042	0,0087227	0,1323915	0,4057804	0,8469251	0,1071535	0,0073216	0,7103991	0,3075576	0,0160228	0,7608712	0,0370099	0,1419811	0,0551275	0,9432798	0,0416028	0,8696379	0,0190640	0,9533579
580	1,0000000	0,9887068	0,8340001	1,0000000	0,0281867	0,5084426	0,0121808	0,0400821	0,8517035	0,3929787	0,0508540	0,0289594	0,3727777	0,1859042	0,0079865	0,1353744	0,5836638	0,8463682	0,3094157	0,0073216	0,8090852	0,3520050	0,0448469	0,7608712	0,0370099	0,1419811	0,0551275	0,5653696	0,0416028	0,6668489	0,0190640	0,5364669
600	1,0000000	0,9838896	0,8340001	1,0000000	0,0465541	0,5195027	0,0121808	0,0400821	0,8085620	0,4979303	0,0508540	0,0286131	0,3682371	0,1859042	0,0088955	0,1510018	0,6817389	0,8432993	0,4405974	0,0073216	0,8741425	0,3793021	0,0638793	0,7608712	0,0370099	0,1419811	0,0551275	0,4140466	0,0416028	0,5830738	0,0190640	0,3036028
620	1,0000000	0,9817635	0,8340001	1,0000000	0,0586867	0,5201923	0,0121808	0,0400821	0,7765099	0,5635180	0,0508540	0,0281424	0,3619916	0,1859042	0,0124113	0,1802792	0,7311279	0,8373174	0,5256783	0,0073216	0,9170301	0,3960664	0,0764462	0,7608712	0,0370099	0,1419811	0,0551275	0,4162144	0,0416028	0,5691427	0,0190640	0,1759027
640	1,0000000	0,9808251	0,8340001	1,0000000	0,0667008	0,5173574	0,0121808	0,0400821	0,7520034	0,6055191	0,0508540	0,0277166	0,3562836	0,1859042	0,0193526	0,2185610	0,7511536	0,8289457	0,5808595	0,0073216	0,9453011	0,4063621	0,0847441	0,7608712	0,0370099	0,1419811	0,0551275	0,4986944	0,0416028	0,5879365	0,0190640	0,1104432
660	1,0000000	0,9804109	0,8340001	1,0000000	0,0719945	0,5144329	0,0121808	0,0400821	0,7328038	0,6332881	0,0508540	0,0274138	0,3521858	0,1859042	0,0297265	0,2603019	0,7538308	0,8189659	0,6166485	0,0073216	0,9639338	0,4126852	0,0902231	0,7608712	0,0370099	0,1419811	0,0551275	0,6002387	0,0416028	0,6178540	0,0190640	0,0835213
680	1,0000000	0,9802281	0,8340001	1,0000000	0,0754912	0,5125354	0,0121808	0,0400821	0,7174640	0,6522989	0,0508540	0,0272356	0,3497483	0,1859042	0,0426464	0,3012310	0,7466617	0,8081416	0,6398602	0,0073216	0,9762103	0,4165684	0,0938408	0,7608712	0,0370099	0,1419811	0,0551275	0,6898966	0,0416028	0,6483681	0,0190640	0,0808790
700	1,0000000	0,9801474	0,8340001	1,0000000	0,0778010	0,5116499	0,0121808	0,0400821	0,7050221	0,6657502	0,0508540	0,0271488	0,3485439	0,1859042	0,0567857	0,3387660	0,7343308	0,7971077	0,6549148	0,0073216	0,9842954	0,4189533	0,0962296	0,7608712	0,0370099	0,1419811	0,0551275	0,7591479	0,0416028	0,6752216	0,0190640	0,0928834
720	1,0000000	0,9801118	0,8340001	1,0000000	0,0793267	0,5114076	0,0121808	0,0400821	0,6948179	0,6755366	0,0508540	0,0271159	0,3480744	0,1859042	0,0708833	0,3716930	0,7197372	0,7863403	0,6646787	0,0073216	0,9896178	0,4204180	0,0978069	0,7608712	0,0370099	0,1419811	0,0551275	0,8093676	0,0416028	0,6972582	0,0190640	0,1126674
740	1,0000000	0,9800961	0,8340001	1,0000000	0,0803345	0,5114587	0,0121808	0,0400821	0,6863816	0,6828115	0,0508540	0,0271087	0,3479596	0,1859042	0,0840229	0,3997063	0,7046356	0,7761638	0,6710114	0,0073216	0,9931198	0,4213175	0,0988484	0,7608712	0,0370099	0,1419811	0,0551275	0,8447126	0,0416028	0,7146758	0,0190640	0,1354744
760	1,0000000	0,9800892	0,8340001	1,0000000	0,0810002	0,5115857	0,0121808	0,0400821	0,6793674	0,6883044	0,0508540	0,0271105	0,3479734	0,1859042	0,0956841	0,4230255	0,6900452	0,7667750	0,6751186	0,0073216	0,9954233	0,4218699	0,0995361	0,7608712	0,0370099	0,1419811	0,0551275	0,8692909	0,0416028	0,7281563	0,0190640	0,1582632
780	1,0000000	0,9800861	0,8340001	1,0000000	0,0814400	0,5116912	0,0121808	0,0400821	0,6735128	0,6924965	0,0508540	0,0271135	0,3480093	0,1859042	0,1056699	0,4421312	0,6765145	0,7582719	0,6777824	0,0073216	0,9969378	0,4222092	0,0999902	0,7608712	0,0370099	0,1419811	0,0551275	0,8863556	0,0416028	0,7384695	0,0190640	0,1793057
800	1,0000000	0,9800848	0,8340001	1,0000000	0,0817304	0,5117518	0,0121808	0,0400821	0,6686128	0,6957184	0,0508540	0,0271154	0,3480319	0,1859042	0,1140003	0,4576010	0,6642968	0,7506814	0,6795100	0,0073216	0,9979334	0,4224175	0,1002900	0,7608712	0,0370099	0,1419811	0,0551275	0,8982610	0,0416028	0,7463132	0,0190640	0,1977912
820	1,0000000	0,9800842	0,8340001	1,0000000	0,0819223	0,5117762	0,0121808	0,0400821	0,6645040	0,6982058	0,0508540	0,0271159	0,3480380	0,1859042	0,1208177	0,4700154	0,6534645	0,7439819	0,6806305	0,0073216	0,9985876	0,4225455	0,1004880	0,7608712	0,0370099	0,1419811	0,0551275	0,9066390	0,0416028	0,7522646	0,0190640	0,2134923
840	1,0000000	0,9800839	0,8340001	1,0000000	0,0820490	0,5117802	0,0121808	0,0400821	0,6610542	0,7001316	0,0508540	0,0271157	0,3480346	0,1859042	0,1263189	0,4799100	0,6439840	0,7381217	0,6813573	0,0073216	0,9990176	0,4226241	0,1006187	0,7608712	0,0370099	0,1419811	0,0551275	0,9125980	0,0416028	0,7567795	0,0190640	0,2265159
