Time	Gene1	Gene2	Gene3	Gene4	Gene5	Gene6	Gene7	Gene8	Gene9	Gene10	Gene11	Gene12	Gene13	Gene14	Gene15	Gene16	Gene17	Gene18	Gene19	Gene20	Gene21	Gene22	Gene23	Gene24	Gene25	Gene26	Gene27	Gene28	Gene29	Gene30	Gene31	Gene32
1420	0.7307743	0.2210649	0.0669902	0.5200919	0.1616418	0.0837502	0.3754729	0.0015898	0.5134233	0.4681755	0.0518819	0.1741121	0.6243479	0.4235814	0.4091746	0.1618931	0.4089695	0.3319882	0.6866002	0.1381231	0.4309105	0.0107524	0.4224426	0.7004771	0.2765434	0.5715686	0.472353	0.7055406	0.2278195	0.5270424	0.2776063	0.7150808
1440	0.7259513	0.2116009	0.0641255	0.3371844	0.161006	0.0862146	0.3469687	0.0032404	0.4369863	0.4617349	0.033359	0.1958282	0.7859071	0.4046818	0.4781546	0.1908513	0.4271855	0.3588196	0.7106195	0.1380083	0.5798938	0.0126488	0.3815268	0.5344734	0.3140088	0.6332715	0.5012585	0.6878615	0.3000194	0.4738607	0.2519902	0.6846382
1460	0.7598114	0.1649175	0.0643896	0.4460601	0.1058591	0.0840484	0.2858832	0.000874	0.4736078	0.4765543	0.0517608	0.1442446	0.6502736	0.4544217	0.3900367	0.225469	0.4304107	0.5012909	0.6939647	0.1593273	0.4863257	0.0142632	0.2840976	0.6608016	0.3932233	0.6805534	0.4842357	0.6597024	0.3243833	0.5017348	0.3093141	0.6743992
1480	0.6517126	0.1350754	0.1197079	0.3147432	0.1833092	0.0688773	0.4351609	0.0004913	0.502203	0.543406	0.0668515	0.1480527	0.6328792	0.4584219	0.5013452	0.1821844	0.4290684	0.4008268	0.6433395	0.1559306	0.5473308	0.0043846	0.3678319	0.5461891	0.2772055	0.6225273	0.5419355	0.7877733	0.3124487	0.5480567	0.3024719	0.5950565
1500	0.789438	0.1639288	0.0888081	0.4080204	0.1295485	0.0716147	0.4087818	0.0001661	0.4717539	0.5953061	0.0809737	0.1029344	0.6241278	0.4498473	0.4783005	0.1878932	0.4233367	0.4754586	0.6508385	0.1940381	0.5533449	0.0146457	0.3692638	0.565839	0.2508099	0.6833237	0.4617344	0.7016107	0.3999653	0.5717622	0.2426355	0.5062319
1520	0.7404215	0.2053892	0.0936563	0.3447216	0.1716637	0.1083861	0.4042676	0.0024753	0.5476334	0.4240754	0.0242043	0.077431	0.5972348	0.5323307	0.4178685	0.1744042	0.439557	0.3856682	0.7136423	0.1857547	0.5475425	0.0117151	0.3927594	0.6695474	0.2417969	0.7666031	0.4830508	0.8038579	0.3088582	0.4520299	0.2826348	0.4692479
1540	0.7567789	0.1962401	0.0897677	0.3894975	0.1557663	0.0885491	0.3665162	0.0030427	0.4732313	0.4512876	0.0359	0.0858312	0.6502055	0.4388929	0.4931178	0.2049083	0.5129385	0.4946457	0.7189095	0.1875509	0.5758579	0.0059521	0.4051295	0.6746962	0.2622147	0.6557596	0.5931189	0.651137	0.3387514	0.3679474	0.2366002	0.4539427
1560	0.7722955	0.1616437	0.0735054	0.4054818	0.1799574	0.1081085	0.357033	0.0046215	0.5516892	0.583523	0.0475031	0.1691638	0.5605613	0.4499679	0.6236272	0.1581873	0.3680444	0.3547006	0.6900321	0.1253344	0.5201735	0.003942	0.3784004	0.5279983	0.3205318	0.6140048	0.416842	0.641446	0.4263978	0.5228096	0.2512995	0.6674719
1580	0.7454812	0.2333826	0.0617558	0.3577642	0.1361807	0.0995395	0.4382611	0.0031185	0.525644	0.4749544	0.0536933	0.1817009	0.6389976	0.5565089	0.5245446	0.2224365	0.4206204	0.4441099	0.6591212	0.1516628	0.538168	0.004027	0.314522	0.5605864	0.3705934	0.6346358	0.5629388	0.6364139	0.312885	0.5033769	0.2473922	0.562401
1600	0.6407288	0.2178335	0.1183369	0.3558149	0.2046995	0.0933643	0.3644807	0.0012484	0.5628554	0.5730392	0.051283	0.2237354	0.7522269	0.4038582	0.5229155	0.1845737	0.4104871	0.4010999	0.7299753	0.1481927	0.5422843	0.0025026	0.327802	0.5198348	0.319867	0.7261538	0.41648	0.5606124	0.2538041	0.507932	0.3616568	0.5765283
1620	0.7608987	0.1360271	0.1073061	0.354586	0.1506767	0.0778342	0.2897643	0.0012165	0.3949279	0.5306954	0.0466392	0.2839489	0.5203008	0.4235715	0.5119629	0.1575348	0.4879902	0.4912629	0.8153367	0.1277257	0.593652	0.0057879	0.3415901	0.513682	0.2655908	0.600821	0.5262109	0.5148042	0.2983731	0.4754959	0.2725794	0.6573299
1640	0.5936324	0.1311531	0.111926	0.3107056	0.1541003	0.156869	0.3002832	0.0087614	0.5062432	0.5463753	0.0440986	0.1929809	0.6290446	0.3805661	0.4366385	0.1504419	0.4874828	0.4420147	0.6791345	0.18576	0.5923716	0.0193363	0.364457	0.4956369	0.2647523	0.5569755	0.4328017	0.6308625	0.1979551	0.5678733	0.3505235	0.7427899
1660	0.6652715	0.1204723	0.101857	0.3313268	0.2058592	0.0954253	0.3806629	0.002794	0.5039006	0.6277028	0.0265663	0.1684399	0.6345603	0.4836338	0.4254281	0.1326149	0.423526	0.4333357	0.7327214	0.1264887	0.464154	0.0247964	0.3668988	0.4574792	0.3791957	0.6301282	0.465776	0.6983087	0.2687513	0.5775793	0.2451318	0.5704847
1680	0.6506365	0.1769046	0.1116835	0.4921184	0.1464453	0.0762633	0.2922102	0.0020401	0.4664715	0.5090785	0.03638	0.1428189	0.6791225	0.4971464	0.4640232	0.1439805	0.2953524	0.3948859	0.8097025	0.1626589	0.482473	0.0116009	0.4629389	0.4986872	0.2938609	0.5457029	0.4488119	0.6389294	0.1989373	0.6482623	0.2740373	0.5081292
1700	0.7799337	0.2310192	0.0962487	0.4757235	0.1951821	0.1076769	0.150557	0.309858	0.4881503	0.5465749	0.0523092	0.1072799	0.6131477	0.4304873	0.4173038	0.0742841	0.4048551	0.3163713	0.6476171	0.1300943	0.5504817	0.0350142	0.3756577	0.4396899	0.3217936	0.5879252	0.6004786	0.5741846	0.2964896	0.4367578	0.3112764	0.4825135
1720	0.7561915	0.2007945	0.100279	0.3560607	0.1820594	0.0876611	0.0309631	0.3890873	0.5454486	0.6066931	0.1363361	0.1112568	0.5332897	0.4045928	0.2897119	0.14729	0.4018514	0.3211102	0.7705883	0.1003401	0.6975081	0.0502577	0.4116715	0.5857019	0.311976	0.4729231	0.8014788	0.7215185	0.2746944	0.43571	0.2626419	0.5052185
1740	0.6212617	0.3097127	0.1159684	0.2980617	0.2327913	0.1062175	0.0821953	0.3816601	0.5902173	0.6380531	0.4523196	0.1320181	0.5268132	0.2606129	0.2205282	0.1416694	0.3922648	0.2959305	0.888229	0.1178518	0.6883453	0.057067	0.3756762	0.4808526	0.1844734	0.7610727	0.6738566	0.6247981	0.2993673	0.4906472	0.2434592	0.4632579
1760	0.705653	0.2324537	0.1452571	0.3182506	0.1562593	0.1360464	0.1158486	0.3564344	0.6353233	0.5617942	0.443153	0.1634486	0.5202534	0.2342581	0.1211588	0.1703116	0.3731751	0.3303533	0.7294035	0.1122013	0.5767831	0.0827723	0.2854271	0.5391452	0.2184417	0.5856586	0.6233227	0.6245128	0.2105224	0.380472	0.2842768	0.3974007
1780	0.571551	0.346639	0.1032653	0.3721136	0.1368802	0.1426977	0.1174115	0.4158968	0.5103386	0.5522007	0.550721	0.110693	0.4937194	0.1686507	0.0824993	0.182143	0.4230233	0.3330358	0.6272368	0.1358103	0.6146313	0.0614405	0.4868043	0.517666	0.288983	0.6838527	0.805078	0.5808197	0.3070356	0.5757089	0.2317677	0.5312188
1800	0.5400103	0.3723543	0.0969465	0.3551989	0.1259231	0.1111522	0.1420775	0.3848284	0.4786666	0.585506	0.6916631	0.153087	0.5699438	0.2156256	0.0767982	0.1927028	0.4509506	0.3624165	0.6104206	0.0641307	0.6162908	0.0347248	0.3766704	0.522135	0.1523781	0.6194532	0.6832447	0.6010401	0.2737071	0.4993241	0.4196933	0.404158
1820	0.5291825	0.2894258	0.0844827	0.3162014	0.1655528	0.1127728	0.1850734	0.3855911	0.5310285	0.5842163	0.7233484	0.1673121	0.6166548	0.1132235	0.0617913	0.1996178	0.3834379	0.3409478	0.5719928	0.0991067	0.5326389	0.0710241	0.3547403	0.5961493	0.1101146	0.6342088	0.674482	0.5579728	0.3264128	0.5698717	0.2847547	0.4844706
1840	0.5078025	0.2384142	0.1586682	0.4295797	0.2007818	0.1814283	0.1279402	0.4258664	0.5686946	0.4463466	0.6053241	0.164856	0.5325916	0.1637698	0.0660186	0.2636344	0.3831861	0.3761744	0.7718851	0.1555568	0.5256078	0.064309	0.264684	0.5855417	0.1400567	0.63987	0.770118	0.6255311	0.2797329	0.5291225	0.2197195	0.5184592
1860	0.5052923	0.3542332	0.1500084	0.3561693	0.2188758	0.1656632	0.1427869	0.436581	0.4344213	0.5334621	0.7525264	0.2082777	0.52313	0.1368853	0.1011663	0.1374014	0.383873	0.3403522	0.6932729	0.0923767	0.588399	0.1106909	0.3150773	0.6611115	0.1293591	0.6074053	0.6897323	0.5747407	0.3292802	0.6109362	0.1702718	0.4264106
1880	0.5967196	0.26174	0.1840712	0.3805327	0.2224362	0.1035343	0.1739189	0.4345323	0.355939	0.5096693	0.7586208	0.1980194	0.5049693	0.1233484	0.0790132	0.1439486	0.4058034	0.4958537	0.6508786	0.0988515	0.5183164	0.1316222	0.325206	0.5650398	0.130577	0.598294	0.8068387	0.6477775	0.2276879	0.525609	0.198725	0.5764405
1900	0.4804368	0.2721874	0.1275996	0.3943338	0.1509673	0.0882128	0.1366388	0.4075611	0.5327939	0.51243	0.7167373	0.1451664	0.6175436	0.1659742	0.0562587	0.179395	0.357023	0.3148058	0.6890404	0.098927	0.5291176	0.133264	0.3118152	0.5633289	0.1538105	0.5163865	0.6595481	0.7315374	0.2427296	0.5819297	0.2487864	0.3616065
1920	0.4707283	0.2665472	0.1706024	0.3845689	0.2309618	0.161913	0.172374	0.3616453	0.4746291	0.5173489	0.6322631	0.154199	0.4940502	0.1014705	0.0594326	0.1159225	0.4468214	0.3249341	0.697458	0.1019825	0.5866735	0.0826558	0.404922	0.4667937	0.1435948	0.6341169	0.6529988	0.6500329	0.2719722	0.6246863	0.2100502	0.3274935
1940	0.4920472	0.2984341	0.0941299	0.3477618	0.1753561	0.1436765	0.1410932	0.4042268	0.5370535	0.4981303	0.5992377	0.1316036	0.5908976	0.1468117	0.0827446	0.2045293	0.4202027	0.3215436	0.6888851	0.115305	0.5709333	0.0824212	0.4285905	0.5460816	0.2006363	0.6485434	0.7389853	0.5843881	0.2379173	0.5647266	0.3045782	0.4518719
1960	0.4002608	0.27984	0.0977728	0.3218939	0.1999173	0.1398478	0.1486199	0.4307271	0.5622508	0.495834	0.6130673	0.1661397	0.5532896	0.1679763	0.0514805	0.2451151	0.4616371	0.2754541	0.6388499	0.10843	0.4765327	0.1152185	0.4328867	0.5110524	0.1497037	0.7688536	0.6816177	0.6146006	0.2361056	0.5747698	0.2621033	0.3765791
1980	0.6142785	0.2595834	0.1657945	0.3416805	0.1181011	0.1299904	0.1561821	0.4180239	0.4401141	0.5255244	0.6474273	0.1320676	0.5006276	0.1712855	0.1123559	0.1451439	0.3768444	0.4711341	0.659887	0.098673	0.5043352	0.0590277	0.3970468	0.520956	0.12866	0.5865532	0.9165663	0.5186722	0.2511253	0.6267808	0.2236853	0.3597609
2000	0.4900525	0.254602	0.1756288	0.4079798	0.1601411	0.1527545	0.0600659	0.3463241	0.5589926	0.4965579	0.6639082	0.1728355	0.4584183	0.1330406	0.0719559	0.1602252	0.332508	0.3534223	0.7345893	0.0542446	0.5759595	0.1076106	0.3761632	0.527217	0.0966722	0.5890923	0.6073272	0.6304353	0.3292231	0.6914829	0.246226	0.4070636
2020	0.5220116	0.2867232	0.1927988	0.3630377	0.1569205	0.1496041	0.1256934	0.4641601	0.4930393	0.5909472	0.7325113	0.1148066	0.550015	0.1755094	0.0601961	0.1048868	0.4483411	0.4227897	0.7297668	0.1150054	0.5778316	0.1076312	0.4204102	0.4388307	0.1151577	0.6414641	0.6719375	0.6225977	0.2275513	0.6809476	0.2687553	0.4067127
2040	0.5048784	0.2370721	0.1885136	0.4016562	0.1383101	0.177501	0.091423	0.4022728	0.4536541	0.5883965	0.808436	0.0871391	0.4514331	0.1250697	0.0774802	0.14292	0.3850974	0.4255477	0.7150875	0.068388	0.4613839	0.1405988	0.3194655	0.5875844	0.1156728	0.6028356	0.5847742	0.695569	0.2339929	0.6431704	0.2030923	0.5073627
2060	0.530195	0.268344	0.2508037	0.3697067	0.1615629	0.1551453	0.1314307	0.3788281	0.4712896	0.4775301	0.7576623	0.1583109	0.5508472	0.1941039	0.0505122	0.1545755	0.3509752	0.3189202	0.7110335	0.1192494	0.5638711	0.1350943	0.3354589	0.416592	0.1489514	0.7195502	0.6384325	0.5616026	0.2495638	0.6700971	0.2741926	0.5096806
2080	0.4087597	0.2394245	0.1990458	0.2893262	0.1592594	0.1189728	0.0735486	0.3712593	0.4093543	0.5653554	0.5847593	0.1373492	0.5563948	0.1318738	0.0588964	0.1320412	0.4734577	0.391144	0.8728005	0.0699298	0.486171	0.1468034	0.4112809	0.5031706	0.1070213	0.6596246	0.6559903	0.6992583	0.2613599	0.5795729	0.2129225	0.3592532
2100	0.4943911	0.219188	0.1960245	0.296251	0.1281999	0.107598	0.1441196	0.4226929	0.4557428	0.3811177	0.6632549	0.1389495	0.5200357	0.1190074	0.0408623	0.1541957	0.4542102	0.413245	0.5917438	0.130374	0.4696836	0.1239192	0.4292939	0.4678035	0.0770339	0.5868736	0.603434	0.8306726	0.2841681	0.5056846	0.2749841	0.3410474
2120	0.4756234	0.2378499	0.1630972	0.2890689	0.2871838	0.1049318	0.1531116	0.4180183	0.3811382	0.4697569	0.6943307	0.1301481	0.4152665	0.1340282	0.0515335	0.1667413	0.3365502	0.3779851	0.7174202	0.1216479	0.5327197	0.1805024	0.4405662	0.5446856	0.1365658	0.4652929	0.7342824	0.7586858	0.3587187	0.5376343	0.2163321	0.4553113
2140	0.4797831	0.2368842	0.2058479	0.3881035	0.1442553	0.1270746	0.1220383	0.3941483	0.4060556	0.4299033	0.6476037	0.1400254	0.5540106	0.15927	0.0269361	0.0859043	0.3858142	0.3625754	0.6261756	0.0700789	0.5315841	0.1209447	0.4520954	0.4693199	0.0885647	0.5112961	0.7261197	0.6951476	0.2567416	0.6373041	0.256406	0.4512413
2160	0.479469	0.2390546	0.1986826	0.256335	0.2149186	0.1443368	0.1076749	0.3841615	0.5070115	0.6803446	0.5666585	0.1299621	0.4968759	0.0858572	0.0555375	0.1196317	0.2928609	0.2790043	0.8016837	0.0875415	0.6307718	0.1513565	0.4602195	0.5332189	0.1119428	0.5207871	0.6401159	0.6839596	0.275897	0.4706244	0.3000977	0.443447
2180	0.5530776	0.2604901	0.1879033	0.285121	0.1940428	0.19416	0.1075108	0.4653267	0.5642537	0.4976809	0.62561	0.1177153	0.5403155	0.1205326	0.0539005	0.2230451	0.3025773	0.2785602	0.6028698	0.1124963	0.6139691	0.1406086	0.459015	0.5047361	0.0948739	0.428306	0.6825156	0.5200353	0.2988276	0.5050279	0.2252508	0.4367361
2200	0.5391305	0.2905437	0.1717683	0.284654	0.1422966	0.1045931	0.1828	0.3664517	0.5110422	0.4134245	0.5516182	0.1750768	0.4216571	0.1196519	0.0323678	0.1977654	0.3423865	0.3883715	0.6758643	0.1107743	0.5430213	0.1221891	0.4531819	0.4425604	0.0778887	0.4278503	0.6522132	0.699928	0.3261577	0.4707336	0.1715425	0.3757087
2220	0.6052267	0.2454526	0.1444281	0.3712493	0.1289111	0.1708877	0.0797567	0.4158844	0.5157558	0.5813792	0.5971398	0.1012296	0.46205	0.0877027	0.0767305	0.1400702	0.4193603	0.2783552	0.5842353	0.0720003	0.5601316	0.1657723	0.4628689	0.4992528	0.1501821	0.4637701	0.6055425	0.8391481	0.4030675	0.4798657	0.1538999	0.3702684
2240	0.5531212	0.2510675	0.1738315	0.3890437	0.1065513	0.183502	0.0976293	0.4357346	0.5091566	0.6136251	0.6396822	0.1494583	0.4857509	0.1540609	0.0735748	0.206809	0.3384319	0.4665275	0.7232044	0.1587167	0.6581909	0.0948929	0.3171958	0.4435631	0.1202604	0.5221636	0.7883231	0.6102904	0.2640867	0.7149935	0.1946075	0.4092241
2260	0.5312767	0.3369922	0.0928755	0.3934838	0.1608015	0.1239595	0.1636684	0.5191538	0.4552137	0.5510991	0.7317106	0.1113361	0.5051424	0.1851887	0.0680161	0.1427915	0.4482473	0.33349	0.6737009	0.0591921	0.536785	0.1034869	0.458382	0.5639396	0.2373769	0.4651924	0.8050983	0.5981272	0.2656284	0.5613133	0.3517931	0.4309261
2280	0.4368749	0.267671	0.1685759	0.384189	0.1630392	0.2189362	0.1234333	0.3592608	0.5242941	0.5219039	0.7854921	0.1170086	0.547284	0.1211253	0.0758638	0.2049015	0.5640071	0.358301	0.681983	0.0878426	0.6366954	0.0990796	0.3145367	0.4364986	0.278576	0.6057994	0.8344705	0.602831	0.2320743	0.543933	0.3738452	0.4626258
2300	0.4653956	0.3352275	0.0874656	0.3351711	0.162469	0.1319018	0.199339	0.3531875	0.5425699	0.6023319	0.7236033	0.1479936	0.5804171	0.1251323	0.0522389	0.1146525	0.5520759	0.4619999	0.621503	0.0604078	0.5858287	0.1994117	0.4207948	0.4603058	0.3368475	0.5580092	0.7300135	0.6830753	0.1561347	0.5839691	0.5143912	0.3622375
2320	0.4653557	0.2847425	0.0906599	0.3925115	0.1443899	0.1718647	0.1503619	0.3818614	0.5035534	0.6456112	0.6676701	0.1635826	0.5713732	0.2214425	0.0437379	0.1061965	0.5022744	0.312834	0.6239276	0.1036555	0.5729515	0.1262969	0.3484055	0.5315953	0.266983	0.5485149	0.7293544	0.5349305	0.2092362	0.5195547	0.5352893	0.4826347
2340	0.4588819	0.2794288	0.0983876	0.4263587	0.1834023	0.1919259	0.1255008	0.3442258	0.7209089	0.6807977	0.6768229	0.2539551	0.4636612	0.1520849	0.0808756	0.1344275	0.5017541	0.327287	0.6073717	0.1045509	0.6559194	0.128703	0.3839127	0.5932619	0.4327129	0.551081	0.6483188	0.6867639	0.2002612	0.3967896	0.504097	0.4713059
2360	0.331015	0.2940368	0.1099305	0.2621156	0.1655888	0.1678945	0.0976764	0.4991995	0.6550372	0.5497855	0.7117542	0.1287989	0.4888367	0.163504	0.075255	0.1109173	0.5032516	0.3053502	0.7408641	0.0678928	0.6119938	0.1874635	0.3802015	0.5474266	0.3634035	0.5938376	0.6348592	0.6610264	0.1675535	0.612459	0.5077752	0.4128508
2380	0.3851146	0.2365257	0.0858921	0.361531	0.1665642	0.0990609	0.0695989	0.4246396	0.5768786	0.5401362	0.6290263	0.1115474	0.6117886	0.1105542	0.0530796	0.095976	0.5341406	0.3340344	0.5565092	0.0735442	0.5009232	0.1681095	0.3836361	0.523308	0.4110149	0.6450417	0.7070741	0.6903882	0.1789387	0.5222365	0.6133145	0.4925682
2400	0.3933182	0.2839239	0.1045112	0.3470267	0.1332895	0.1390127	0.1379637	0.3359611	0.5179903	0.5715251	0.6093336	0.2466813	0.434292	0.1570971	0.052411	0.0905329	0.5903048	0.4324818	0.5842362	0.0601604	0.4983832	0.1580776	0.3489375	0.443888	0.3579094	0.6004561	0.675703	0.7114445	0.1940596	0.5713925	0.6212873	0.4516604
2420	0.3987672	0.2186493	0.1057821	0.3798775	0.1111129	0.1276772	0.138504	0.4298669	0.5035025	0.5396928	0.6453425	0.2725861	0.6177499	0.0904488	0.0897199	0.0729828	0.5962124	0.4568409	0.6317383	0.0723442	0.6283363	0.178886	0.4441835	0.5238177	0.3354419	0.6850247	0.6741702	0.7219474	0.2132601	0.578539	0.5364381	0.4223229
2440	0.4513259	0.2853225	0.08732	0.373147	0.1276757	0.2340341	0.1189968	0.368475	0.4095148	0.5909263	0.716414	0.1884655	0.6303069	0.1318236	0.0437293	0.1270474	0.5748351	0.4351055	0.6085502	0.1374777	0.5335315	0.2490427	0.4068224	0.4017912	0.3552938	0.5732478	0.7763862	0.6315676	0.2134593	0.705997	0.5062702	0.4082074
2460	0.5420921	0.3012745	0.1581068	0.3963232	0.1430426	0.259481	0.1523892	0.4497701	0.4515748	0.5358563	0.434749	0.1129493	0.4114926	0.1585501	0.1013327	0.1048259	0.5336144	0.4377498	0.6071899	0.0993384	0.5274984	0.2125032	0.4720271	0.5078534	0.4207791	0.5180564	0.8201887	0.7155197	0.1780207	0.6413304	0.6195165	0.4459698
2480	0.4062168	0.2814912	0.1277595	0.3699099	0.1397307	0.2476348	0.1675257	0.3509709	0.4486511	0.584964	0.515654	0.1323033	0.4594611	0.1482042	0.0898012	0.117737	0.6359157	0.4088886	0.6909418	0.0967156	0.5701565	0.2126068	0.5105698	0.3963692	0.3510228	0.5162508	0.6890013	0.7195115	0.1794705	0.6432065	0.5894031	0.3148445
2500	0.5115486	0.3239671	0.1246963	0.3522954	0.1952548	0.1398642	0.1194808	0.3237976	0.4602564	0.5779455	0.5156178	0.2014934	0.5619564	0.1121057	0.0685754	0.1029823	0.5522672	0.4298431	0.6591855	0.0703476	0.548619	0.1441648	0.4335181	0.4890714	0.3798002	0.6615837	0.9029252	0.698838	0.1737928	0.5491153	0.4951669	0.4917047
2520	0.3996715	0.2961265	0.1105802	0.4586655	0.1599133	0.0998759	0.0987029	0.3709049	0.4173057	0.6232957	0.6029705	0.217454	0.5039535	0.0980951	0.0672703	0.1286667	0.6227994	0.4561333	0.8250654	0.087082	0.4966336	0.2119348	0.3842195	0.3892821	0.4301508	0.6850021	0.8648978	0.6366182	0.1724163	0.6039664	0.5029236	0.4122339
2540	0.4756224	0.290631	0.1412278	0.3598263	0.1480554	0.1295174	0.1281377	0.3958429	0.4713787	0.6756528	0.7627674	0.1414355	0.5232786	0.0996445	0.0667384	0.0970544	0.5674954	0.3864814	0.798187	0.0949953	0.5235595	0.2336789	0.3549942	0.500057	0.3394631	0.616888	0.8838159	0.6822772	0.1895046	0.6361189	0.5558454	0.4612517
2560	0.6014733	0.2126035	0.0870414	0.4571649	0.1790925	0.1008987	0.1402671	0.4458712	0.5282882	0.6234495	0.6844404	0.1289048	0.4554317	0.1377656	0.0357983	0.0856905	0.548272	0.369881	0.6000632	0.1098772	0.534233	0.1329793	0.3782703	0.3901115	0.3706088	0.575256	0.7235229	0.5387734	0.1316627	0.5709046	0.630449	0.4179775
2580	0.5752452	0.2058261	0.0963267	0.3440811	0.2587014	0.1422794	0.1264489	0.349895	0.501181	0.5225088	0.7335649	0.0985216	0.6276965	0.1732014	0.0427187	0.0833583	0.5574747	0.3722532	0.5795636	0.1145827	0.5298058	0.1127157	0.4054683	0.486126	0.4506908	0.5184621	0.6905512	0.6376457	0.0877458	0.526161	0.5239813	0.4537917
2600	0.6742689	0.2502519	0.0858516	0.459423	0.1177408	0.0996349	0.1316712	0.4254068	0.4468458	0.4456873	0.6236091	0.143008	0.6035455	0.1788263	0.1130502	0.128481	0.6654531	0.4807518	0.6884969	0.0705672	0.7165193	0.0933904	0.3465406	0.6004605	0.4656303	0.5974971	0.6768922	0.7163865	0.1626099	0.5658646	0.6450571	0.3575579
2620	0.5559603	0.264702	0.0367755	0.5613235	0.1835024	0.0791854	0.1225427	0.383713	0.5383481	0.5062982	0.6099628	0.1637622	0.5511098	0.1663079	0.0722878	0.116502	0.6518282	0.396867	0.6682685	0.0825567	0.6494866	0.1077343	0.4211273	0.6396954	0.3888959	0.5244427	0.5755382	0.7191731	0.1414588	0.6309346	0.5839321	0.4571707
2640	0.4688749	0.2643298	0.0644019	0.3737446	0.1193042	0.1010804	0.1850971	0.3393751	0.5196471	0.6450534	0.5992885	0.2410386	0.3638528	0.1973707	0.0372104	0.1307297	0.5117397	0.3564609	0.6065254	0.0597802	0.5717087	0.1086117	0.4252745	0.4836965	0.3779736	0.6275252	0.7042792	0.6506408	0.1634637	0.6725452	0.5261249	0.5538198
2660	0.5609236	0.3436756	0.115098	0.3600054	0.1411792	0.1293905	0.1542511	0.3645531	0.4556231	0.6488565	0.6473063	0.1767081	0.575144	0.1531073	0.0537681	0.106937	0.590361	0.3413775	0.7345771	0.0599943	0.5354804	0.1088943	0.3504965	0.6176782	0.3040733	0.6489285	0.69506	0.6198895	0.2441929	0.5373862	0.6194016	0.4603143
2680	0.4924899	0.3214616	0.0744143	0.3712217	0.142569	0.0752875	0.1541092	0.3213243	0.4749038	0.592017	0.6861833	0.1820479	0.5193527	0.1609613	0.0391839	0.1420754	0.6726248	0.3840798	0.741397	0.1273939	0.676789	0.0693258	0.3331525	0.4778342	0.3435099	0.6341202	0.7039606	0.6153756	0.1368719	0.5536843	0.5834528	0.446081
2700	0.443032	0.3002549	0.0939547	0.4113801	0.1353272	0.1051156	0.1429544	0.3142299	0.5480186	0.445722	0.7076466	0.1879435	0.5055982	0.1515879	0.0442191	0.1259828	0.5656571	0.3772274	0.7586267	0.0745052	0.6318029	0.0764245	0.2442504	0.4834179	0.3808397	0.5773659	0.6948244	0.6499681	0.1609671	0.5448363	0.6010178	0.4864388
2720	0.4908095	0.2809764	0.0801604	0.3796	0.1221032	0.0977324	0.147126	0.5267202	0.6105525	0.5689559	0.7325352	0.1476347	0.5174791	0.1728338	0.0464419	0.1174621	0.5365287	0.2933067	0.8098231	0.0992455	0.6324654	0.0923178	0.3690842	0.5603188	0.4325372	0.7649438	0.7589276	0.5930289	0.2118505	0.5966893	0.5880571	0.4513058
2740	0.4074774	0.2588026	0.0964109	0.4258269	0.105029	0.1265856	0.1026128	0.4230262	0.4793092	0.5103578	0.7073754	0.2147474	0.6287111	0.1834898	0.0589848	0.1042626	0.5439058	0.3821738	0.7729054	0.1070699	0.5999774	0.1136022	0.3793745	0.5919444	0.3772621	0.6787927	0.8519633	0.8873432	0.1824439	0.6364473	0.4932928	0.4216361
2760	0.5144981	0.1820939	0.072674	0.3581464	0.1254103	0.1205288	0.1450782	0.3903472	0.4683115	0.5476876	0.6613454	0.1162287	0.4768228	0.2088314	0.0765791	0.129499	0.5935386	0.3606985	0.7601816	0.0843549	0.632855	0.135088	0.3620194	0.6345872	0.3334714	0.6541326	0.8809792	0.7781576	0.2000918	0.5676628	0.5516461	0.4253096
2780	0.6177658	0.2731109	0.0794289	0.3400371	0.1212674	0.178345	0.1317569	0.3170921	0.5496783	0.6629314	0.7326139	0.136535	0.5215134	0.1510704	0.0606126	0.1882389	0.5839672	0.3058961	0.6720038	0.1037612	0.6797172	0.1152912	0.4345422	0.493398	0.4241116	0.5530729	0.8340049	0.682842	0.1456241	0.6289435	0.5194434	0.4423672
2800	0.6081565	0.3664902	0.1115351	0.5244968	0.1513276	0.1994404	0.1596765	0.3918434	0.5268838	0.525265	0.7638423	0.1542844	0.4612218	0.1414743	0.0639003	0.1333956	0.5108695	0.4272438	0.5846752	0.099218	0.6667599	0.162221	0.3647429	0.3954347	0.512475	0.6286291	0.6186234	0.6750515	0.2097098	0.4935543	0.5978215	0.3705615
2820	0.5437026	0.3001506	0.1246777	0.4350311	0.1559309	0.1222925	0.1496698	0.3495627	0.4688083	0.4379943	0.7168803	0.1570607	0.4551852	0.1178106	0.0688342	0.1238003	0.4873751	0.3171899	0.6683095	0.0832743	0.6219814	0.1541622	0.3294385	0.589032	0.3875801	0.6050338	0.6996905	0.706276	0.2376807	0.4854407	0.5040655	0.3945439
2840	0.4315824	0.267881	0.1784975	0.3508986	0.2070351	0.1575507	0.1112457	0.4164219	0.4805541	0.5148403	0.5269743	0.150135	0.5074195	0.1261453	0.0602009	0.1293079	0.4104958	0.3021271	0.6070852	0.1138787	0.6542006	0.1313022	0.3729894	0.4589684	0.3141356	0.6442673	0.7496789	0.6133986	0.2501304	0.7641219	0.3748175	0.4451639
